,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
76,Kentucky,Lexington,3/31/2015,AM-09-600,9/12/2018,259,5.2,1175,136,3248.27,1043.2,19.93500523,13.16275223890967,26.12424638,0.2762121013862652
77,Kentucky,Lexington,4/5/2016,Rebound 6XT,9/14/2017,258,6.24,1094,98,3456.2,938.7,19.24535991,14.016139862647155,23.61587881,0.313480989
78,Kentucky,Lexington,4/5/2017,Caliber,9/19/2016,224,1.3,314,1,3334.29,568.6,23.79017857,14.023837984859274,25.14086544,0.2989226516215075
79,Kentucky,Lexington,3/31/2015,Radiance HD,9/17/2015,263,5.89,130,137,3473.21,556.8,19.78493227,15.805382036015864,26.29239069,0.2875411960444636
80,Kentucky,Lexington,3/31/2015,Contender,9/17/2015,255,5.8,1489,377,3151.53,785.8,20.02763968,15.273970654489794,25.31996449,0.2845881344793612
81,Kentucky,Lexington,3/31/2015,Evermore,8/12/2013,258,5.48,1420,1,3225.65,738.7,20.7336753,15.401934293473952,28.89189585,0.313480989
82,Kentucky,Lexington,4/5/2016,Evermore,8/12/2013,244,1.3,765,46,3185.56,690.5,23.79017857,15.48703058301622,25.9507283,0.28147310152351507
83,Kentucky,Lexington,8/9/2012,Arc,8/12/2013,253,4.26,130,27,3364.46,812.5,19.88473545,12.844069101276032,24.82778639,0.2883044925632317
84,Kentucky,Lexington,8/9/2012,Contender,9/15/2017,259,2.6,130,16,3496.48,672.5,20.15056461,13.163789057019343,25.49798674,0.2849847135983303
85,Kentucky,Lexington,8/9/2012,AFX095005,9/13/2018,254,3.69,980,84,4655.33,716.4,19.79018203,16.336474850943837,26.83804972,0.3061836114436993
86,Kentucky,Lexington,8/9/2012,Contender,8/12/2013,253,1.3,182,118,3337.94,1043.2,19.21020636,14.609176791830478,24.57636283,0.313480989
87,Kentucky,Lexington,3/31/2015,Evermore,9/15/2017,261,3.14,267,1,3460.2,825.7,21.00346547,13.21258792389547,25.95254807,0.2992098590756352
88,Kentucky,Lexington,4/5/2016,Fierce,9/19/2016,253,2.97,154,16,3418.28,1012.5,20.62314719,13.084139867861142,24.10118634,0.2814371071615569
89,Kentucky,Lexington,8/9/2012,Withstand,8/12/2013,256,1.3,1849,88,3295.52,850.7,20.4971832,15.397493885274194,24.98716485,0.29260086902875226
90,Kentucky,Lexington,8/9/2012,LS 905,8/12/2013,253,3.72,1291,402,3270.45,1043.2,20.27269408,13.885371332376863,23.97595281,0.2847465019006142
91,Kentucky,Lexington,8/9/2012,FSG-426,9/19/2016,263,2.96,590,1,3383.7,673.1,22.449207,15.306983179816102,26.76727156,0.3015515064748755
92,Kentucky,Lexington,4/5/2016,NF11ALF006,9/19/2016,252,2.37,130,94,3298.24,784.8,20.21164899,13.494484321862377,25.7277839,0.313480989
93,Kentucky,Lexington,8/9/2012,Contender,9/16/2015,256,5.04,1954,54,1884.3,1014.1,22.8182556,15.160878182991642,28.46941009,0.3025630237837026
94,Kentucky,Lexington,4/5/2016,LS 905,9/13/2018,263,1.74,1402,372,3295.89,912.5,18.64688954,13.747435824609669,26.31993209,0.2822327691731713
95,Kentucky,Lexington,8/9/2012,Contender,9/18/2014,258,1.3,548,393,3443.98,867.7,21.30458071,12.61707097,25.98509258,0.2881634391401103
96,Kentucky,Lexington,8/9/2012,CW 065030,9/17/2015,250,3.73,2225,86,3332.11,824.5,20.27644858,13.290749194161886,24.67069459,0.30559899938102264
97,Kentucky,Lexington,3/31/2015,Buffalo,9/19/2016,253,1.5,1604,402,2118.58,435.7,20.84037111,13.308622186142676,25.16581741,0.2972785133490547
98,Kentucky,Lexington,4/5/2017,AFX095026,9/15/2017,234,3.96,1444,1,3045.72,735.4,23.60072522,14.261869538423015,24.32842275,0.3067295913480394
99,Kentucky,Lexington,3/31/2015,4030,9/16/2015,263,5.38,1748,1,3463.92,817.5,19.43766971,14.342285728113156,24.74725255,0.29594041157344486
100,Kentucky,Lexington,8/9/2012,Caliber,9/13/2018,253,1.48,1043,355,3276.54,668.6,23.76952692,14.960049053435734,24.22885927,0.3005965994029046
101,Kentucky,Lexington,4/5/2017,Arc,9/16/2015,257,4.81,1019,386,3470.84,480.3,18.88733777,14.034981810740527,25.52202552,0.29303566510639245
102,Kentucky,Lexington,8/9/2012,Radiance HD,9/16/2015,263,4.5,777,2,3563.56,825.2,19.15941856,13.9759149868776,27.54592819,0.27580127701059926
103,Kentucky,Lexington,3/31/2015,GA-ALFG-1,9/15/2017,255,3.85,525,11,3237.93,614.2,20.77282615,14.052269085393753,22.59871398,0.3024561080440284
104,Kentucky,Lexington,3/31/2015,Saranac AR,9/13/2018,257,4.63,912,148,2963.56,787.6,20.93756266,15.90482320295164,24.85627965,0.313480989
105,Kentucky,Lexington,4/5/2017,CW 065030,9/14/2017,261,3.39,687,393,3122.88,610.5,19.28457782,15.467762929865692,25.80646092,0.290563875569669
106,Kentucky,Lexington,8/9/2012,Contender,8/12/2013,253,7.79,447,8,3499.44,1020.5,23.79017857,14.823504032568241,25.68156132,0.29408140491882034
107,Kentucky,Lexington,4/5/2016,CW 085028,9/12/2018,258,1.3,137,329,3273.54,453.7,20.40961166,13.399875469178719,23.47989898,0.2883607280957655
108,Kentucky,Lexington,4/5/2016,Caliber,9/12/2018,257,1.43,814,402,4051.46,841.4,21.89497782,13.66952791400238,26.04770684,0.30342963613203106
109,Kentucky,Lexington,8/9/2012,FSG-426,9/14/2017,256,3.11,518,68,3478.23,404.0,20.59582408,15.852781039788173,27.77443572,0.28956081780459586
110,Kentucky,Lexington,8/9/2012,GA-505,9/15/2017,263,4.27,804,375,3133.88,1043.2,21.74606391,15.41633445729461,25.3437448,0.313480989
111,Kentucky,Lexington,3/31/2015,Caliber,9/17/2015,224,3.81,810,85,3022.89,744.7,20.4562383,16.046953946536597,22.59871398,0.3015487798278612
112,Kentucky,Lexington,4/5/2017,GA-505,9/16/2015,260,5.2,1475,46,2313.21,1011.9,21.17690579,13.467384928424021,27.82446141,0.30466639599222456
113,Kentucky,Lexington,4/5/2017,CW 085028,9/18/2014,255,5.28,348,85,3666.33,621.1,19.22546456,14.06972709172597,27.62906927,0.30307034160269153
114,Kentucky,Lexington,4/5/2016,BYS5028,9/19/2016,224,4.39,676,1,4823.96,908.4,18.96446035,12.996269225441635,25.23169993,0.2893242246426287
115,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/13/2018,258,3.12,214,353,3610.91,996.5,21.27560823,12.61707097,25.03501988,0.2862722670063013
116,Kentucky,Lexington,8/9/2012,Radiance HD,9/13/2018,256,5.71,624,15,3281.19,671.1,19.30474195,14.515851137681448,24.86385574,0.313480989
117,Kentucky,Lexington,8/9/2012,Fierce,8/12/2013,263,2.58,538,32,4499.5,420.3,19.49069407,17.821898103828964,25.35432263,0.2974503852925867
118,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,254,1.3,1108,402,3349.36,610.2,19.68194495,12.61707097,24.3651844,0.27835339441676155
119,Kentucky,Lexington,4/5/2016,Fierce,9/16/2015,259,2.91,581,402,3625.33,854.1,21.02103944,13.835000749655157,22.59871398,0.2740301199163321
120,Kentucky,Lexington,4/5/2017,Caliber,9/18/2014,256,3.16,130,402,3242.75,404.0,20.5057794,14.350901494646767,26.30042482,0.29822043724038166
121,Kentucky,Lexington,4/5/2016,Ameristand 403T,9/12/2018,261,5.57,1244,402,3227.95,791.4,20.20761217,14.373068157635677,27.2025939,0.313480989
122,Kentucky,Lexington,4/5/2017,Withstand,9/13/2018,260,2.8,2169,41,4823.96,871.4,20.10896094,17.97464077245135,24.61289203,0.30766757173342224
123,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,260,4.36,716,61,3339.17,700.8,20.60055139,13.502746258527203,25.36057614,0.3041065621821886
124,Kentucky,Lexington,8/9/2012,Rebound 6XT,9/12/2018,262,2.66,915,42,3873.34,589.9,20.13071231,12.61707097,25.67260633,0.3039711519781669
125,Kentucky,Lexington,8/9/2012,Withstand,8/12/2013,263,3.58,1640,340,2822.92,590.5,21.49557986,13.648229275479428,29.25310714,0.2754788172641762
126,Kentucky,Lexington,3/31/2015,Phoenix,9/16/2015,254,5.9,398,100,3678.38,481.1,19.39834684,15.361588612110923,24.7402256,0.3019309333344857
127,Kentucky,Lexington,4/5/2016,LS 905,9/19/2016,253,5.47,574,341,3226.99,780.3,20.76255738,14.472305007793631,25.38395644,0.2951038623912199
128,Kentucky,Lexington,8/9/2012,AFX095026,9/15/2017,263,5.39,180,65,4329.97,763.8,21.01628172,12.61707097,27.07122133,0.30258326431164145
129,Kentucky,Lexington,3/31/2015,Evermore,9/15/2017,259,5.13,1282,378,3326.21,747.9,23.05330236,15.536047941398063,25.56082292,0.28015946174297035
130,Kentucky,Lexington,8/9/2012,NF11ALF006,9/16/2015,256,5.11,2225,13,3469.27,767.3,20.22640922,13.871856581817564,24.68514821,0.2801182473665939
131,Kentucky,Lexington,4/5/2016,Contender,8/12/2013,263,5.63,2008,160,2900.14,908.6,19.91375623,16.427599209581278,22.59871398,0.29963929446999504
132,Kentucky,Lexington,8/9/2012,Caliber,9/18/2014,263,1.3,443,69,3209.06,1043.2,19.36191388,13.265030543188361,26.1645697,0.29057191866753773
133,Kentucky,Lexington,8/9/2012,Caliber,9/13/2018,257,3.83,647,1,3467.28,554.7,19.84698081,13.731599184741032,25.62585951,0.30304582282713366
134,Kentucky,Lexington,4/12/2018,Contender,9/12/2018,224,1.3,217,385,3538.95,404.0,23.41229149,15.939731610979916,26.24812854,0.3000806713187119
135,Kentucky,Lexington,8/9/2012,4030,9/15/2017,263,2.8,1544,121,4823.96,609.6,17.60733333,13.872519143781906,25.81452041,0.30315503505409536
136,Kentucky,Lexington,4/5/2016,Withstand,9/14/2017,261,3.54,130,127,2440.0,527.1,19.97592412,14.091151487204545,24.40843222,0.2947622596621507
137,Kentucky,Lexington,4/5/2016,GA-497HD,9/19/2016,249,5.36,359,402,3231.54,779.2,20.62437738,15.904752722518035,25.18269672,0.2941202301537941
138,Kentucky,Lexington,8/9/2012,AFX095005,9/19/2016,258,4.08,1356,401,2769.41,404.0,21.80382418,17.18306303059986,22.59871398,0.3018600543245825
139,Kentucky,Lexington,8/9/2012,CW 085028,8/12/2013,261,1.3,130,352,3768.63,830.3,20.05140523,16.4563374918195,24.44204099,0.2841401504053502
140,Kentucky,Lexington,8/9/2012,Contender,9/18/2014,255,7.27,1720,91,2385.4,713.0,20.32104943,14.217752718671631,25.59134489,0.29316628340608647
141,Kentucky,Lexington,8/9/2012,55V50,8/12/2013,257,1.3,696,402,3283.19,772.4,19.23164741,12.756724737643273,23.44605154,0.2864876239231345
142,Kentucky,Lexington,4/5/2016,GA-497HD,9/19/2016,254,6.44,659,385,4823.96,705.9,19.52197242,13.45162728656469,25.33179153,0.2989278062700515
143,Kentucky,Lexington,4/5/2016,Caliber,9/15/2017,224,1.3,407,123,3071.21,553.7,20.29408747,17.86035018071754,25.97659079,0.2843736224491486
144,Kentucky,Lexington,8/9/2012,FSG 415BR,9/12/2018,224,4.14,288,402,3342.09,1043.2,20.50012577,13.42226192997779,26.69949357,0.308618722936711
145,Kentucky,Lexington,4/12/2018,LS 905,9/12/2018,238,1.3,948,402,3812.13,794.5,19.84187647,13.496682238439043,26.41724612,0.29937065659637563
146,Kentucky,Lexington,8/9/2012,GA-505,8/12/2013,253,6.16,130,5,3168.9,1043.2,21.08639218,14.78071692761921,23.87908324,0.2961355785554952
147,Kentucky,Lexington,3/31/2015,Buffalo,9/19/2016,261,4.29,130,1,2674.32,797.5,18.92001115,13.841545894690958,25.98828149,0.3006692962322954
148,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,8/12/2013,224,3.65,130,88,3325.51,404.0,20.2104532,12.61707097,28.18493517,0.28915208796064934
149,Kentucky,Lexington,8/9/2012,Evermore,9/14/2017,256,6.62,1516,357,3000.27,591.5,19.14874967,12.61707097,26.20239683,0.3055428641944152
150,Kentucky,Lexington,3/31/2015,Buffalo,9/18/2014,263,3.14,1108,104,3361.74,736.5,20.91337755,13.794513162437209,27.06757042,0.2946828474389525
151,Kentucky,Lexington,3/31/2015,Buffalo,9/18/2014,263,3.97,911,402,3572.24,800.2,21.02624947,13.50427269202477,24.91017638,0.30542161440133797
152,Kentucky,Lexington,4/5/2016,FSG-426,8/12/2013,254,4.34,493,1,2586.96,663.9,21.49212676,14.370401697959425,25.30698918,0.2906988073504875
153,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,260,7.4,1119,65,3252.75,601.7,19.77409897,13.563331086972376,25.01480439,0.3050859622135564
154,Kentucky,Lexington,3/31/2015,Caliber,9/14/2017,258,3.67,1480,343,3464.73,686.6,20.14253396,13.444906549380478,28.05042599,0.27924819211662005
155,Kentucky,Lexington,4/5/2016,Evermore,9/19/2016,259,3.82,984,383,3424.31,882.7,18.88820283,13.694808076804316,28.73025612,0.2815094264174736
156,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,256,3.23,650,1,3365.67,404.0,20.3363466,13.996092456612717,25.23059601,0.3005497552388667
157,Kentucky,Lexington,4/12/2018,Caliber,9/15/2017,257,5.57,414,95,1947.72,807.0,19.31993399,14.34329685956482,24.72334114,0.306902718141071
158,Kentucky,Lexington,4/5/2016,AFX095005,9/12/2018,245,3.36,1032,377,3371.45,749.5,20.47546789,15.360535483947588,25.51599222,0.29728395475246
159,Kentucky,Lexington,8/9/2012,AM-09-600,9/12/2018,263,4.58,556,375,2670.66,610.7,20.9499804,16.462884500624916,24.49182922,0.2925448803253609
160,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,9/19/2016,259,3.63,358,1,3687.3,589.5,23.79017857,18.87832738,23.92716208,0.2848050840274007
161,Kentucky,Lexington,8/9/2012,FSG-426,9/16/2015,251,4.19,1005,87,1856.67,598.6,21.09669155,12.61707097,28.79674862,0.3047551062409547
162,Kentucky,Lexington,3/31/2015,Ameristand 427TQ,9/18/2014,259,5.07,130,77,3414.78,933.8,23.45489338,16.2352481265819,25.27808746,0.2899166665137875
163,Kentucky,Lexington,8/9/2012,Withstand,8/12/2013,251,5.21,549,1,2675.12,953.6,19.69899868,14.111676019066214,28.34813973,0.29780459976372176
164,Kentucky,Lexington,8/9/2012,GA-497HD,9/15/2017,256,2.63,893,107,3092.56,614.6,20.45339624,15.941575823485064,25.02126035,0.30614862248830865
165,Kentucky,Lexington,4/12/2018,Arc,9/19/2016,256,6.27,1324,402,3286.36,687.7,19.65493621,15.747689158001378,23.88561571,0.3078757664102347
166,Kentucky,Lexington,8/9/2012,NF11ALF006,8/12/2013,255,5.09,130,45,3263.91,813.1,22.9931804,12.61707097,26.47563626,0.2898208157208122
167,Kentucky,Lexington,8/9/2012,Withstand,8/12/2013,252,7.45,2112,374,3204.81,751.4,23.79017857,13.556626469319658,25.99488959,0.29107646768455764
168,Kentucky,Lexington,4/5/2016,Phoenix,9/17/2015,257,3.46,688,1,3540.53,832.5,20.72598906,16.143343017537273,25.39865387,0.309807857231147
