,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
25,Kentucky,Lexington,4/5/2016,Withstand,9/13/2018,252,2.33,363,341,3632.61,552.4,22.05290562,14.412003933031981,25.68925682,0.2795725998094788
26,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/15/2017,224,6.23,184,315,3547.85,732.1,19.81331883,14.214544657308892,26.02739579,0.30175062083826026
27,Kentucky,Lexington,8/9/2012,Phoenix,8/20/2018,250,7.54,1200,1,3367.22,571.8,20.58243676,14.128946165831293,25.26737554,0.2891192120081191
28,Kentucky,Lexington,8/9/2012,Evermore,9/18/2014,254,1.3,749,311,2244.06,781.1,20.32936882,14.445117124457713,28.23757772,0.2867941802736472
29,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,252,6.59,1162,1,3441.91,911.9,19.40760289,16.000514624576134,28.17775062,0.2887054512733624
30,Kentucky,Lexington,8/9/2012,GA-497HD,9/13/2018,259,5.56,1195,309,3615.66,558.2,21.37548474,15.12923863272105,25.96738636,0.29189326173994334
31,Kentucky,Lexington,8/9/2012,Evermore,9/19/2016,252,5.9,130,342,3233.77,774.2,19.73050269,14.429057468063023,25.06791556,0.30503173524241695
32,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/16/2015,259,1.3,257,1,2541.82,740.0,19.17781413,12.61707097,24.75360722,0.29493315911840046
33,Kentucky,Lexington,4/5/2016,Caliber,8/12/2013,256,1.89,929,327,2710.71,738.4,20.29844745,14.351196787248409,27.46219524,0.2971642748898924
34,Kentucky,Lexington,8/9/2012,Withstand,9/18/2014,255,3.78,194,304,3253.89,676.9,19.61290578,15.355289984021857,26.26549947,0.28544693877289573
35,Kentucky,Lexington,8/9/2012,WL 365HQ,8/12/2013,253,2.36,944,309,4807.09,529.8,22.07126046,16.86132612593292,26.06249573,0.28844910076608404
36,Kentucky,Lexington,4/5/2017,CW 065030,8/12/2013,249,1.3,878,314,3502.83,587.6,20.34700506,16.06669119763567,25.19296559,0.2827683382215497
37,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,9/19/2016,261,7.78,1530,1,3473.19,788.9,19.39329805,14.313928110262475,25.60824249,0.2918568348490455
38,Kentucky,Lexington,4/5/2017,NF11ALF006,9/19/2016,227,6.28,931,1,4465.62,404.0,20.60528194,13.665773151866944,26.11384212,0.28869842457902595
39,Kentucky,Lexington,4/5/2016,Evermore,9/15/2017,252,6.06,1106,292,4697.39,837.0,18.71826945,16.93781273959776,25.97996103,0.30091097458465366
40,Kentucky,Lexington,8/9/2012,Saranac AR,8/12/2013,255,2.2,944,1,3497.3,572.3,22.05992069,15.665486127238205,25.56077171,0.29453753150876744
41,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/15/2017,256,7.79,744,1,4823.96,543.1,20.52173413,14.994863752853664,25.72071866,0.29894444437703643
42,Kentucky,Lexington,8/9/2012,Saranac AR,9/18/2014,256,4.54,723,1,3540.27,404.0,20.52077759,13.505933935034868,27.57636983,0.2827039005582939
43,Kentucky,Lexington,8/9/2012,AFX095005,9/13/2018,262,7.6,1246,1,3613.67,472.8,23.79017857,14.364153209807629,26.24898465,0.30237026615234075
44,Kentucky,Lexington,3/31/2015,Evermore,8/12/2013,254,2.93,1865,381,3590.13,404.0,19.77301717,12.61707097,25.52674784,0.3003648548176402
45,Kentucky,Lexington,8/9/2012,Caliber,9/13/2018,257,7.56,913,14,3517.78,764.6,21.42228499,16.25707239860485,26.53103829,0.29341457910877466
46,Kentucky,Lexington,8/9/2012,Rebound 6XT,9/12/2018,254,7.79,974,310,3714.01,790.9,20.76460379,13.735333176111654,25.47125371,0.2940697266708142
47,Kentucky,Lexington,8/9/2012,Arc,9/15/2017,255,6.22,1163,320,3651.15,737.1,21.05313854,15.723748461657602,25.49247513,0.30574364884465216
48,Kentucky,Lexington,4/5/2016,GA-ALFG-1,9/19/2016,224,4.29,1757,341,3473.23,950.3,20.22850863,13.701615675691505,25.70964063,0.313480989
49,Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,253,5.84,212,319,3738.69,498.6,22.92919509,15.243292293447105,26.8946876,0.3086527634960368
50,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,8/12/2013,257,3.71,1338,313,2195.4,541.0,20.21422312,18.303393441117354,24.94978769,0.2896289010265607
51,Kentucky,Lexington,3/31/2015,Caliber,9/15/2017,252,5.35,287,324,3691.92,661.3,21.06520503,13.453424315397719,26.94165442,0.30467847137475507
52,Kentucky,Lexington,8/9/2012,CW 065030,8/12/2013,252,7.01,1313,308,4823.96,737.9,19.76313398,17.204162460671043,26.44808575,0.313480989
53,Kentucky,Lexington,4/5/2016,Contender,9/12/2018,224,1.3,2079,11,3456.72,775.5,20.76732642,15.823639411339116,24.7278381,0.2889881879208643
54,Kentucky,Lexington,8/9/2012,4030,9/19/2016,251,4.79,963,319,3601.19,588.0,20.66910591,15.57184709424538,25.68760594,0.3122930008640124
55,Kentucky,Lexington,4/12/2018,AFX095005,9/12/2018,252,1.3,174,9,3434.79,527.4,19.86543092,14.768757929636227,25.39490898,0.2810765886566099
56,Kentucky,Lexington,8/9/2012,FSG-426,8/20/2018,251,2.02,130,332,3573.85,689.5,20.01664903,13.76309522226644,22.59871398,0.2879184155685243
57,Kentucky,Lexington,3/31/2015,Withstand,9/19/2016,259,5.92,2225,304,3463.0,622.8,19.39587004,15.420356600984508,26.38726991,0.29504455141284486
58,Kentucky,Lexington,8/9/2012,GA-497HD,9/13/2018,255,3.16,501,314,1917.96,1043.2,20.89549218,14.468627836380344,25.94217247,0.29740073541607137
59,Kentucky,Lexington,3/31/2015,CW 065030,9/13/2018,251,6.66,957,330,3754.08,785.2,20.2055341,16.178650654241213,25.93032415,0.29712579147989204
60,Kentucky,Lexington,8/9/2012,Contender,9/19/2016,253,5.39,853,307,3786.18,699.5,21.16180208,14.192578277074885,25.4315556,0.313480989
61,Kentucky,Lexington,4/5/2016,Caliber,9/18/2014,224,6.19,1269,344,3709.47,622.7,23.79017857,13.040339106967455,26.07527359,0.3011538609424498
62,Kentucky,Lexington,4/5/2016,55V50,9/19/2016,229,6.12,491,373,3602.31,629.9,19.96395781,12.61707097,26.5418001,0.2959272979628451
63,Kentucky,Lexington,8/9/2012,GA-505,9/19/2016,224,1.3,130,321,2667.73,683.9,19.72947316,13.847796976565602,25.34701734,0.2883391752258765
64,Kentucky,Lexington,8/9/2012,Fierce,9/19/2016,255,4.53,666,319,3666.82,586.6,21.40746735,14.56340447698605,26.363569,0.29624202692327506
65,Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,9/18/2014,253,1.3,1504,303,3729.31,597.3,19.60773349,14.002993406258325,28.63114168,0.2820567456051503
66,Kentucky,Lexington,3/31/2015,Evermore,9/13/2018,252,3.03,404,1,3569.52,598.5,20.75298778,15.661645368179302,25.75427,0.2907129101854335
67,Kentucky,Lexington,4/5/2017,Rebound 6XT,9/14/2017,258,1.3,781,1,3490.23,486.7,20.79583427,14.649868066606883,26.28542225,0.3100055673798636
68,Kentucky,Lexington,4/5/2016,AFX095005,9/13/2018,254,2.38,1227,1,3624.83,987.7,21.15397273,13.48580090780227,25.80262178,0.2894734721600985
69,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/12/2018,259,2.18,2225,303,3574.05,800.1,21.20420658,15.773808054181456,28.38272993,0.2731128005917471
70,Kentucky,Lexington,4/5/2016,Radiance HD,9/18/2014,258,1.6,1161,350,2560.73,723.2,22.53755115,13.58012865509975,25.25309059,0.29151622294256285
71,Kentucky,Lexington,3/31/2015,Contender,9/19/2016,251,7.74,2225,311,3727.92,525.6,21.63265581,17.388796659699967,26.16802933,0.2985259936200418
72,Kentucky,Lexington,8/9/2012,55V50,9/18/2014,257,7.72,908,305,3766.86,718.2,21.55893488,16.51386555942037,26.70220981,0.2980241713041019
73,Kentucky,Lexington,3/31/2015,NF11ALF006,8/12/2013,257,6.66,151,1,1977.85,665.6,20.39196948,14.560818958299585,29.25310714,0.297388246802004
74,Kentucky,Lexington,3/31/2015,AM-09-600,8/12/2013,253,7.47,552,352,3624.84,797.7,21.02872861,14.749120183913925,25.07388047,0.2921940414699804
75,Kentucky,Lexington,3/31/2015,Ameristand 403T,9/15/2017,255,6.6,757,1,3314.26,674.9,17.60733333,13.495532027112958,24.64452016,0.27904952337914873
76,Kentucky,Lexington,4/5/2016,Phoenix,9/19/2016,249,7.3,130,307,3394.1,520.3,21.23840551,16.260910911938772,26.19349404,0.313480989
77,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,259,3.23,968,307,3039.81,820.5,22.00540831,15.874014844489475,25.96793288,0.29595226404391034
78,Kentucky,Lexington,8/9/2012,4030,9/18/2014,260,2.11,797,307,3574.29,615.7,21.71263258,14.010072154639198,24.29495223,0.2976264794612654
79,Kentucky,Lexington,4/5/2016,Rebound 6XT,9/19/2016,224,7.75,566,402,3403.38,703.1,20.06887518,12.61707097,25.98398591,0.2955115390481475
80,Kentucky,Lexington,8/9/2012,FSG 415BR,8/12/2013,229,7.79,938,1,3351.57,557.1,21.7001167,16.033171965179978,25.24710973,0.313480989
81,Kentucky,Lexington,8/9/2012,FSG-426,9/15/2017,253,2.89,1713,1,2351.86,546.7,20.96139886,14.926356408873902,24.48617359,0.30561034956468597
82,Kentucky,Lexington,4/5/2017,Withstand,9/18/2014,256,5.23,728,1,2541.41,602.1,20.57279187,14.380597173444936,25.59855803,0.2933205545679347
83,Kentucky,Lexington,8/9/2012,Withstand,8/12/2013,255,7.57,707,1,3732.25,411.6,18.82739245,13.979562588507987,26.327829,0.28610315856821256
84,Kentucky,Lexington,4/5/2016,Ameristand 427TQ,9/19/2016,257,6.67,130,4,3502.71,472.7,19.59250895,13.858951985541236,24.89954501,0.2810998458563975
85,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,9/13/2018,258,1.3,816,1,3723.94,603.3,20.92074171,15.806316632127,25.75028905,0.29481944806358606
86,Kentucky,Lexington,3/31/2015,Caliber,9/13/2018,249,4.87,2225,333,3615.97,705.5,19.52455917,13.776962344092457,25.53145742,0.29223636660168895
87,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,257,2.89,508,1,3659.73,744.2,20.3021456,14.153941315429508,25.37884875,0.2846533590814744
88,Kentucky,Lexington,8/9/2012,BYS5028,9/14/2017,250,2.45,599,11,3433.09,649.5,21.63924635,13.858166458373802,25.67952051,0.3066792222835366
89,Kentucky,Lexington,3/31/2015,Ameristand 427TQ,8/20/2018,253,5.24,447,298,3310.56,746.1,21.12617316,14.859449518702649,24.35902681,0.28698385573434776
90,Kentucky,Lexington,8/9/2012,Fierce,9/19/2016,253,1.3,576,295,3711.49,780.1,21.00518148,12.61707097,25.31444781,0.2922729057844034
91,Kentucky,Lexington,4/5/2016,WL 365HQ,9/14/2017,246,7.79,1575,313,3178.9,763.0,22.83052506,15.928464393408387,28.50696359,0.28830741536179544
92,Kentucky,Lexington,3/31/2015,FSG-426,9/13/2018,254,6.98,1186,1,4709.76,549.9,19.02688155,15.303908221274192,25.5427767,0.313480989
93,Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,9/19/2016,251,5.14,683,1,3687.57,451.0,19.92912578,14.089106213618317,25.35107997,0.2855837089909814
94,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,251,1.49,251,1,3481.1,404.0,19.7697239,14.538742706468273,23.79714456,0.2997517175539554
95,Kentucky,Lexington,8/9/2012,Arc,9/16/2015,261,5.22,1094,305,3527.47,583.6,19.73358782,16.373566630271213,22.95406127,0.2903780142476838
96,Kentucky,Lexington,8/9/2012,Fierce,9/14/2017,253,7.79,889,315,3548.59,813.0,20.45882439,15.406437242980374,27.86230917,0.27365275101908315
97,Kentucky,Lexington,3/31/2015,Ameristand 427TQ,9/14/2017,224,7.25,1296,362,3189.5,774.6,21.30689298,18.87832738,25.10500321,0.2909403211930284
98,Kentucky,Lexington,8/9/2012,AM-14-900,8/20/2018,251,4.68,1691,328,3189.39,774.2,19.34872504,14.568334843241075,25.19334919,0.3007110755406922
99,Kentucky,Lexington,4/5/2016,Withstand,9/12/2018,224,5.56,584,1,3399.66,436.8,19.48352609,15.963736596085058,25.79562405,0.2771225184013098
100,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/14/2017,224,5.51,605,331,4509.39,404.0,19.46039223,15.865605756444605,26.3546688,0.29677359525602753
101,Kentucky,Lexington,8/9/2012,55V50,9/16/2015,256,4.71,725,333,2487.41,635.2,20.98733511,13.77578070730706,25.77047315,0.3029316665261723
102,Kentucky,Lexington,8/9/2012,Ameristand 403T,8/20/2018,224,7.36,2225,322,3526.58,417.1,19.32484833,13.804888528436349,29.25310714,0.28997740278954115
103,Kentucky,Lexington,4/5/2016,Buffalo,9/13/2018,250,5.97,539,371,4823.96,741.3,20.87259662,14.807603022216446,25.54088031,0.28865300081438616
104,Kentucky,Lexington,4/5/2017,Ameristand 427TQ,9/13/2018,224,2.2,414,341,3456.09,545.1,19.07580251,14.978429097275264,25.46224707,0.3033154947653841
105,Kentucky,Lexington,3/31/2015,Saranac AR,9/13/2018,254,1.86,130,1,3190.45,587.8,21.54342046,13.404267300402987,25.62202318,0.29189024064553576
106,Kentucky,Lexington,8/9/2012,Saranac AR,9/12/2018,252,7.79,130,302,3661.97,404.0,19.61850783,14.980397782152753,27.344443,0.2875764134922066
107,Kentucky,Lexington,3/31/2015,GA-505,9/15/2017,224,4.8,278,1,3541.69,583.5,21.06603826,15.302341851387274,24.92602615,0.282054142802121
108,Kentucky,Lexington,4/5/2017,Radiance HD,8/12/2013,249,5.56,130,330,2044.12,769.0,19.07077387,14.473527160563098,27.23445622,0.28621833953058423
109,Kentucky,Lexington,4/5/2017,Buffalo,9/16/2015,253,7.79,395,330,2777.29,604.2,18.72995981,15.140622784205677,24.84277217,0.3047268248682475
110,Kentucky,Lexington,8/9/2012,Caliber,9/14/2017,224,1.3,1063,1,4785.18,989.3,19.92764954,14.094944252500072,25.78551896,0.28670751769715913
111,Kentucky,Lexington,4/5/2016,Evermore,8/12/2013,254,6.06,832,1,3608.14,776.0,19.14196384,15.991557012376933,26.04961596,0.3043621357307879
112,Kentucky,Lexington,8/9/2012,CW 065030,9/19/2016,260,1.78,458,329,3373.02,404.0,21.38711763,14.912918993891548,25.57086777,0.2987002724499955
113,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,262,2.93,237,1,3566.89,536.3,20.47372229,15.274311927497079,25.80217312,0.2887819080193837
114,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,8/20/2018,254,6.79,2225,1,3734.75,694.3,20.53566335,15.41843804578375,25.8707322,0.3031251707195056
115,Kentucky,Lexington,3/31/2015,CW 065030,9/15/2017,257,7.79,130,370,3587.36,552.6,21.39028127,16.014089719750146,25.02454873,0.313480989
116,Kentucky,Lexington,8/9/2012,GA-497HD,9/16/2015,260,7.79,1301,315,3410.14,720.7,21.14080143,13.945049401143688,26.37210956,0.29978818064599905
117,Kentucky,Lexington,4/5/2016,Radiance HD,9/13/2018,262,6.34,130,306,3265.02,723.7,23.79017857,15.35909430328774,26.02688592,0.3025609813757618
118,Kentucky,Lexington,3/31/2015,Saranac AR,9/16/2015,253,3.17,916,333,3609.05,618.3,20.61524496,15.643265880473106,25.75399893,0.30186155490821154
119,Kentucky,Lexington,4/5/2016,LS 905,9/14/2017,249,5.46,130,361,3435.06,813.1,22.57405699,13.291111965925477,23.68503139,0.3027502210870248
120,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/13/2018,255,5.38,130,1,3576.22,620.3,21.51113314,15.53798546157748,25.8353986,0.2882227065867356
121,Kentucky,Lexington,3/31/2015,Saranac AR,9/18/2014,250,6.82,1271,315,3583.04,645.3,19.51216295,14.210657721415577,24.48528871,0.3044160366659561
122,Kentucky,Lexington,4/5/2016,Saranac AR,9/18/2014,248,5.52,1547,1,3041.7,504.4,21.00243718,14.004991353726236,26.07280693,0.2919101640233962
123,Kentucky,Lexington,8/9/2012,Caliber,9/14/2017,261,7.79,877,310,3525.63,580.8,19.70993749,16.205796566641297,25.29978306,0.29583335934852156
124,Kentucky,Lexington,8/9/2012,Radiance HD,9/17/2015,262,1.34,766,1,2430.84,1043.2,20.75765667,14.384667837036952,26.45484336,0.29058290868411
125,Kentucky,Lexington,4/5/2016,Saranac AR,8/20/2018,251,3.29,442,1,4128.94,716.2,19.11421628,14.65859750445309,25.57905567,0.30279643621137436
126,Kentucky,Lexington,8/9/2012,Saranac AR,9/14/2017,252,3.89,395,332,3290.17,404.0,21.10064794,15.842158513553382,26.46743254,0.28799355206299465
127,Kentucky,Lexington,4/5/2016,FSG-426,9/18/2014,247,1.3,1418,347,3709.36,525.0,21.0768953,12.61707097,25.00565326,0.2750664712866214
128,Kentucky,Lexington,8/9/2012,Withstand,9/14/2017,259,1.3,234,307,3591.67,404.0,18.89834847,15.501604274548061,23.47583792,0.2941955137871782
129,Kentucky,Lexington,8/9/2012,CW 065030,9/13/2018,254,3.19,2225,333,4801.81,737.4,19.50379975,15.225333116519911,26.01247132,0.313480989
130,Kentucky,Lexington,4/5/2017,Rebound 6XT,9/14/2017,226,6.13,130,314,4823.96,874.4,23.05686408,15.917017968755959,26.9591446,0.29699731629738846
131,Kentucky,Lexington,3/31/2015,AFX095005,9/14/2017,257,6.01,130,1,3437.24,613.1,23.79017857,13.531194303474969,26.0895182,0.29534044490677824
132,Kentucky,Lexington,4/5/2016,AM-09-600,9/19/2016,252,3.91,1058,348,3470.37,773.0,19.54469932,13.654066643082338,25.26885922,0.2822524539227126
133,Kentucky,Lexington,3/31/2015,Caliber,9/19/2016,250,2.13,649,1,3530.72,614.6,20.64766949,14.3339222162368,25.1978316,0.2876305839628225
134,Kentucky,Lexington,8/9/2012,WL 365HQ,9/19/2016,257,2.2,2225,329,4668.26,404.0,20.80185165,13.87290391412619,25.28950368,0.28386501211318216
135,Kentucky,Lexington,8/9/2012,Withstand,9/17/2015,224,5.12,130,307,3534.45,652.8,19.40293795,16.228611345373082,25.81049839,0.29305014895951853
136,Kentucky,Lexington,3/31/2015,Withstand,9/15/2017,263,3.89,130,1,3809.54,680.5,20.78363165,13.612044468169874,24.04451187,0.2729625
137,Kentucky,Lexington,4/5/2017,Rebound 6XT,9/13/2018,250,1.3,130,311,3609.05,481.8,21.61787871,13.39480496627399,24.29693493,0.27847581940265764
138,Kentucky,Lexington,4/5/2016,LS 905,8/20/2018,257,1.63,865,308,4823.96,404.0,20.9613609,16.020435721415723,26.67582411,0.30256472221220043
139,Kentucky,Lexington,4/5/2017,Ameristand 403T Plus,9/16/2015,255,4.61,1035,303,3253.38,670.4,19.20380366,15.54794234694442,24.91028927,0.3042017522574141
140,Kentucky,Lexington,3/31/2015,AM-14-900,9/15/2017,257,3.77,671,312,3486.13,636.5,20.49625267,14.011442507756177,22.88349451,0.2846632874330584
141,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/16/2015,251,6.12,981,309,3319.86,610.7,20.62991056,15.026150207300251,25.86077587,0.29025925152874055
142,Kentucky,Lexington,4/5/2016,LS 905,8/20/2018,259,7.06,645,1,3217.69,776.6,20.88587899,13.914017792832817,24.48930457,0.28840170530830495
143,Kentucky,Lexington,4/5/2017,Saranac AR,9/14/2017,250,6.19,1286,1,3625.52,480.8,20.96988306,12.61707097,25.72488004,0.29460898390094103
144,Kentucky,Lexington,4/5/2016,CW 065030,9/16/2015,249,1.3,625,330,3671.46,709.3,19.93550738,15.086074882178682,25.31300072,0.292860639178022
145,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/15/2017,258,3.63,955,330,3603.76,534.7,18.9183882,15.641157203251051,28.78614259,0.29950386759913356
146,Kentucky,Lexington,4/12/2018,Ameristand 427TQ,9/17/2015,225,7.79,823,1,3684.14,630.3,23.79017857,15.448800678380977,26.54710106,0.306544759344005
147,Kentucky,Lexington,4/5/2016,CW 085028,9/14/2017,254,1.3,950,345,3383.86,714.8,21.15271491,14.9693020284018,26.22260676,0.2973415658043541
148,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,9/19/2016,252,7.09,1212,338,3360.04,704.6,19.02356918,12.61707097,24.76801713,0.28171372737455636
149,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/19/2016,251,1.3,817,1,3552.88,523.4,20.72382487,15.459507441089723,26.27578798,0.28076591708835374
150,Kentucky,Lexington,3/31/2015,Rebound 6XT,9/17/2015,250,6.83,130,1,3554.61,404.0,20.27039603,13.599123787340119,26.35956122,0.28964617572825646
151,Kentucky,Lexington,4/5/2016,Arc,9/14/2017,252,5.39,2208,1,3348.5,704.8,21.40690624,16.22271249557496,23.84484981,0.3096073542152334
152,Kentucky,Lexington,4/5/2017,4030,9/12/2018,254,2.2,305,323,4823.96,814.8,19.24647973,13.191786825223286,25.52278432,0.29653562006589107
153,Kentucky,Lexington,8/9/2012,AFX095026,9/18/2014,257,2.43,1208,320,3580.66,675.3,19.5389344,15.474691357035526,25.53696878,0.2931557616394262
154,Kentucky,Lexington,4/5/2017,Caliber,8/12/2013,257,5.14,1679,1,3261.69,581.5,17.81799836,15.283562447100413,22.59871398,0.3032806799640912
155,Kentucky,Lexington,4/5/2017,GA-497HD,9/18/2014,254,5.37,1746,299,3330.7,783.4,20.83623456,14.582990070201822,25.36287533,0.27796489974774263
156,Kentucky,Lexington,4/5/2017,Contender,8/12/2013,254,5.44,130,1,3656.04,575.0,19.66117768,14.083361802858517,24.5558833,0.29563427267730236
157,Kentucky,Lexington,3/31/2015,55V50,9/19/2016,253,1.94,544,357,3217.7,571.6,20.69725244,15.416880734227126,26.03691154,0.29338640849040737
158,Kentucky,Lexington,3/31/2015,55V50,9/19/2016,250,3.43,970,352,4163.15,838.3,19.49167252,13.060708914574324,25.13739057,0.2729625
159,Kentucky,Lexington,4/5/2017,CW 065030,8/12/2013,248,1.53,642,1,3653.8,747.1,19.32130819,14.390822988709928,29.00637988,0.29420392835997483
160,Kentucky,Lexington,4/5/2016,GA-ALFG-1,9/19/2016,259,6.57,1796,361,3271.14,929.2,23.79017857,14.94616636129062,25.746158,0.3083704125637858
161,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,248,1.79,1122,335,3622.53,409.8,21.27997383,12.61707097,25.29899686,0.2809453394738679
162,Kentucky,Lexington,4/12/2018,CW 085028,9/19/2016,261,6.9,475,1,4823.96,1027.8,20.36406372,18.191157363696966,25.47859801,0.2934860082537363
163,Kentucky,Lexington,3/31/2015,Evermore,9/19/2016,257,2.68,432,1,3458.07,624.3,20.04527628,15.45569173293485,24.48656229,0.29467027667635565
164,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/15/2017,252,3.94,2225,307,4823.96,680.0,20.02438448,13.771780067086304,25.43739411,0.2744084706966822
165,Kentucky,Lexington,8/9/2012,WL 365HQ,8/12/2013,253,1.79,2054,1,3690.88,960.3,20.23764448,14.045361135253119,25.40397497,0.2947594344918497
166,Kentucky,Lexington,8/9/2012,GA-505,9/15/2017,251,4.81,1283,293,3271.41,404.0,19.24863531,14.501614091434108,25.62792847,0.29969977741519627
