,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
15,Kentucky,Lexington,8/9/2012,AFX095026,9/12/2018,262,6.03,2033,373,3148.38,906.2,21.46810591,15.83347549546603,26.00457696,0.2878066214230516
16,Kentucky,Lexington,4/5/2017,Contender,9/14/2017,263,4.08,745,1,3349.41,844.3,23.79017857,12.61707097,25.23207533,0.28520196108899276
17,Kentucky,Lexington,4/5/2016,Ameristand 427TQ,9/14/2017,233,6.29,498,309,3217.84,869.8,18.31397027,16.78609203952615,26.17490327,0.2729625
18,Kentucky,Lexington,4/5/2016,4030,9/13/2018,261,6.1,2225,307,1856.67,800.3,20.30028278,15.762269191951589,29.25310714,0.28740032752127215
19,Kentucky,Lexington,8/9/2012,AM-09-600,9/13/2018,261,1.3,1761,319,3310.88,809.4,19.27496644,16.26684501832534,28.82966961,0.27900913727496557
20,Kentucky,Lexington,4/5/2016,Caliber,9/16/2015,261,6.73,2225,320,3439.08,809.1,18.1168705,15.416598953371302,24.89997239,0.2912510029269696
21,Kentucky,Lexington,4/5/2016,Contender,9/19/2016,257,4.53,1123,378,1856.67,833.4,20.24317599,14.14169942554436,25.42149757,0.2866326384449072
22,Kentucky,Lexington,8/9/2012,AM-09-600,9/15/2017,261,3.62,807,318,3570.52,974.0,19.607518,12.61707097,26.23518813,0.313480989
23,Kentucky,Lexington,8/9/2012,Radiance HD,9/15/2017,263,7.79,982,319,3667.0,814.1,18.45843733,15.513884585490587,26.56962368,0.2951931098544241
24,Kentucky,Lexington,3/31/2015,Withstand,9/15/2017,263,4.95,1477,353,3065.17,1043.2,20.4822079,15.052298726972564,25.34235902,0.27911923480633843
25,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/12/2018,260,4.52,1327,328,3466.21,720.4,19.27357844,16.224117687631026,25.24445739,0.29582127610238673
26,Kentucky,Lexington,8/9/2012,GA-505,9/16/2015,263,5.85,130,303,3464.24,1029.5,23.76834013,18.87832738,26.3099039,0.2968101430841129
27,Kentucky,Lexington,8/9/2012,BYS5028,9/16/2015,262,4.91,2225,320,4114.74,828.4,20.72032921,14.378081632824404,28.58228381,0.2938193574447613
28,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,260,3.5,1648,299,3147.13,776.6,19.89285214,15.804055238340629,26.87432471,0.2852469681715097
29,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,263,1.3,2225,328,3127.51,1034.6,20.15302754,12.61707097,28.70765987,0.2902610081143595
30,Kentucky,Lexington,4/5/2016,AM-14-900,9/15/2017,261,6.49,785,318,3179.85,843.5,20.42126495,16.93705555936924,26.19886411,0.2941586105157177
31,Kentucky,Lexington,8/9/2012,CW 065030,9/13/2018,258,5.53,134,326,3080.92,1043.2,20.00279724,15.011751243693299,26.20621309,0.2914652086668185
32,Kentucky,Lexington,8/9/2012,CW 085028,8/12/2013,263,2.35,849,338,3494.49,1043.2,20.94687258,16.82290424638355,26.768763,0.27957969646311465
33,Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,260,7.24,1117,402,3094.28,854.8,23.01202605,16.511305298500233,25.73054497,0.27597531345960136
34,Kentucky,Lexington,3/31/2015,AM-14-900,9/15/2017,258,3.47,941,354,3135.32,876.0,23.79017857,14.223335454980104,26.53510706,0.289183565861488
35,Kentucky,Lexington,3/31/2015,Saranac AR,8/20/2018,257,5.2,438,311,3193.81,800.7,21.49829709,15.873596178037088,26.0349853,0.29714476415466384
36,Kentucky,Lexington,3/31/2015,Evermore,9/19/2016,259,2.74,918,307,4563.8,848.0,23.79017857,15.75661602956709,29.25310714,0.2729625
37,Kentucky,Lexington,4/12/2018,Caliber,9/14/2017,262,3.81,603,337,3691.37,810.7,23.79017857,15.419703583027568,25.6857416,0.29877281107511894
38,Kentucky,Lexington,3/31/2015,Ameristand 403T,8/12/2013,263,4.53,2225,299,3012.23,764.0,19.82803921,14.48926229383479,27.82378476,0.2729625
39,Kentucky,Lexington,3/31/2015,AM-09-600,9/12/2018,262,3.32,1808,1,3922.61,955.6,21.5268902,16.37329871927579,26.8365254,0.2931165244739507
40,Kentucky,Lexington,8/9/2012,Arc,9/14/2017,263,5.54,130,1,3261.47,499.6,18.22836476,14.250820743371591,25.7337117,0.29098054144198754
41,Kentucky,Lexington,3/31/2015,Caliber,8/12/2013,259,4.48,363,306,3182.19,844.9,17.60733333,15.974509130419737,29.25310714,0.2990388560684505
42,Kentucky,Lexington,4/5/2016,Arc,9/19/2016,257,7.79,130,345,3397.46,768.8,18.55808712,17.075827725260794,26.25636084,0.2953484552282886
43,Kentucky,Lexington,8/9/2012,Caliber,8/12/2013,263,5.55,856,1,3349.11,840.6,21.93580832,16.51607061694723,25.95657353,0.28083879186481847
44,Kentucky,Lexington,8/9/2012,GA-497HD,9/12/2018,256,3.56,632,336,3080.27,874.3,21.24386219,16.241978658592053,25.94767728,0.2781570323204438
45,Kentucky,Lexington,4/5/2017,55V50,9/18/2014,240,1.3,1788,307,3278.88,1043.2,17.60733333,15.211068374947923,26.24536459,0.2729625
46,Kentucky,Lexington,4/5/2016,CW 065030,9/13/2018,255,1.3,2061,25,3214.12,835.6,20.21017879,16.474184518870256,25.4933627,0.29546894803135015
47,Kentucky,Lexington,8/9/2012,Evermore,9/13/2018,262,1.47,1124,1,1856.67,718.9,21.04323482,15.57158744400498,29.25310714,0.2979459294257824
48,Kentucky,Lexington,8/9/2012,AM-14-900,9/12/2018,261,4.48,1516,10,3115.11,765.3,20.35453963,14.82614421942933,26.6449105,0.2898834713361014
49,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,262,7.2,1065,318,3264.84,767.7,22.7231059,15.712245994167766,25.86577316,0.2817972192460423
50,Kentucky,Lexington,8/9/2012,4030,9/13/2018,261,6.65,130,337,3951.96,738.9,20.33368433,14.59628491859108,25.93010005,0.3001216272066559
51,Kentucky,Lexington,8/9/2012,Fierce,9/13/2018,263,4.18,595,1,1856.67,863.8,23.79017857,12.82383782161066,26.20495205,0.30529748644555993
52,Kentucky,Lexington,4/5/2016,Evermore,8/20/2018,260,6.73,1817,322,3727.4,636.0,20.31976465,16.021035706295923,27.02378004,0.28523183111023337
53,Kentucky,Lexington,4/5/2016,CW 065030,9/15/2017,243,1.3,415,1,3108.02,789.7,21.94858253,16.149778051221098,25.74725412,0.2738044515277985
54,Kentucky,Lexington,8/9/2012,Phoenix,9/12/2018,263,2.0,1943,343,3395.57,855.6,19.83798959,14.799767520096987,26.39358485,0.2790364132511482
55,Kentucky,Lexington,4/5/2016,Saranac AR,9/14/2017,260,4.58,502,1,3486.4,805.9,23.27345725,18.87832738,25.9700254,0.2907206280005403
56,Kentucky,Lexington,8/9/2012,Saranac AR,8/12/2013,263,2.02,1439,1,3147.15,819.9,21.10378811,14.922952733085637,25.97020126,0.27425527796070664
57,Kentucky,Lexington,3/31/2015,GA-ALFG-1,9/19/2016,260,1.3,1476,312,3687.07,824.8,20.12666679,16.185051237315147,26.46691107,0.2729625
58,Kentucky,Lexington,8/9/2012,4030,9/19/2016,263,3.4,977,318,3024.08,840.3,19.33662503,16.023467390843788,25.4017293,0.2750780775398035
59,Kentucky,Lexington,4/5/2016,Withstand,9/15/2017,263,4.67,1491,387,3344.59,1043.2,17.60733333,16.504372221956697,26.36668194,0.3001095725075181
60,Kentucky,Lexington,8/9/2012,Contender,9/19/2016,263,3.7,2225,322,3329.63,699.9,23.79017857,15.331928792907462,25.46644378,0.29199193875157387
61,Kentucky,Lexington,4/5/2017,AM-14-900,9/18/2014,263,5.31,705,1,3104.16,1043.2,19.82389985,15.0948386754116,25.92426143,0.2904500609921529
62,Kentucky,Lexington,4/5/2016,4030,9/13/2018,263,4.27,1656,355,2067.64,780.1,19.30303943,15.480513987863601,25.76103449,0.2729625
63,Kentucky,Lexington,4/5/2016,55V50,9/19/2016,261,6.92,2180,1,3481.41,819.1,19.34118701,16.400588131661838,29.25310714,0.27334662154158573
64,Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,9/16/2015,263,3.85,881,374,3466.78,843.8,21.59561186,15.644239480052303,26.01341664,0.2993163950811772
65,Kentucky,Lexington,4/5/2016,GA-505,9/14/2017,263,4.57,341,325,3511.97,805.3,18.45308962,15.315402232198991,25.93092678,0.28984080653215843
66,Kentucky,Lexington,8/9/2012,Withstand,9/14/2017,263,5.04,1020,379,1876.74,831.0,20.84401508,16.839874936512835,25.93952605,0.29756852204329853
67,Kentucky,Lexington,8/9/2012,CW 065030,9/13/2018,257,2.53,142,1,3161.02,980.9,18.70942099,16.26377435055059,26.9384178,0.29288063900449074
68,Kentucky,Lexington,4/5/2016,FSG-426,9/15/2017,263,2.44,1431,362,3180.96,722.4,23.79017857,14.92546369935875,26.46679739,0.2807835976676463
69,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,9/15/2017,261,2.88,130,381,3309.49,793.9,19.86003118,13.216793076954085,25.41354902,0.27597375176255495
70,Kentucky,Lexington,4/5/2016,CW 085028,9/15/2017,257,2.73,795,394,1856.67,1043.2,21.96406521,16.251876426831256,25.0172536,0.3108154301316016
71,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,258,2.62,695,314,3154.4,755.4,17.60733333,12.61707097,26.52811945,0.28279492939090595
72,Kentucky,Lexington,3/31/2015,GA-ALFG-1,9/18/2014,259,2.03,1436,354,3656.15,861.4,17.60733333,13.94010282582522,24.06393479,0.2851981376688868
73,Kentucky,Lexington,4/5/2016,Evermore,9/13/2018,263,6.1,340,334,3543.52,734.2,19.97189923,16.27302759689426,26.02912807,0.27407648971855336
74,Kentucky,Lexington,4/5/2016,4030,9/16/2015,255,3.02,2225,311,3534.89,830.0,17.60733333,15.835296101386426,26.46853575,0.28186288897926903
75,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/19/2016,263,4.64,540,306,3162.55,826.6,19.60080305,13.466741360671143,29.25310714,0.2847133380422042
76,Kentucky,Lexington,8/9/2012,LS 905,9/14/2017,230,3.34,1578,361,3404.95,776.4,20.44083975,18.73504401606874,25.81743841,0.2939187991026892
77,Kentucky,Lexington,4/5/2016,AM-14-900,9/16/2015,263,3.42,2225,1,3232.09,1040.8,20.6155318,18.87832738,29.25310714,0.28627576109368863
78,Kentucky,Lexington,4/5/2016,GA-497HD,9/15/2017,256,3.06,1483,352,2137.44,817.2,20.46774194,15.608908938974626,25.6509366,0.28573396196071554
79,Kentucky,Lexington,8/9/2012,Fierce,9/15/2017,262,3.92,1185,55,3227.3,759.3,20.4784094,18.855117649703327,26.12794771,0.2952032982740559
80,Kentucky,Lexington,8/9/2012,55V50,9/12/2018,251,3.02,166,326,3338.03,876.6,20.7594958,14.143491368987862,26.17682779,0.2930345534032829
81,Kentucky,Lexington,8/9/2012,55V50,9/16/2015,253,3.4,2072,330,3247.54,774.1,23.79017857,18.87832738,25.98916054,0.28895202634563
82,Kentucky,Lexington,4/5/2016,Ameristand 427TQ,9/15/2017,263,6.49,1956,53,1856.67,900.0,19.7313041,15.709955892077042,26.2108839,0.2985366555954355
83,Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,9/17/2015,263,6.71,1280,402,3551.04,927.4,23.79017857,14.880964746442945,25.92015902,0.28332182234768316
84,Kentucky,Lexington,8/9/2012,Caliber,9/13/2018,263,4.66,340,325,3022.51,404.0,20.46519837,16.124869860801812,25.97261356,0.30797899098511117
85,Kentucky,Lexington,8/9/2012,CW 085028,9/14/2017,263,4.39,2225,366,3540.89,879.3,23.79017857,15.747176271628595,25.89100295,0.29743311407531414
86,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/15/2017,263,5.6,1057,359,3229.75,813.8,20.83509253,15.756534989096032,26.5859161,0.28738367560758016
87,Kentucky,Lexington,8/9/2012,Fierce,9/13/2018,263,6.8,130,306,3390.48,916.9,20.23365109,18.87832738,26.27041398,0.2897421000044352
88,Kentucky,Lexington,8/9/2012,CW 065030,9/12/2018,263,6.93,1732,336,3127.83,804.3,21.08134997,17.201996249652407,29.25310714,0.29081366941920583
89,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,263,1.49,2059,308,3173.91,555.8,19.69415179,15.987493880368092,26.1866053,0.2922252459268159
90,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,8/20/2018,262,4.56,302,352,3005.7,821.7,21.92175712,16.554213598564615,25.61002806,0.29266480369170594
91,Kentucky,Lexington,4/5/2016,Contender,9/15/2017,260,6.35,432,354,1856.67,697.1,22.60580185,16.02783225746554,26.3904088,0.2785360778795421
92,Kentucky,Lexington,4/5/2016,Saranac AR,9/18/2014,249,2.77,279,315,3326.61,792.6,22.56484769,16.10994151059713,26.64213373,0.29012544926577993
93,Kentucky,Lexington,3/31/2015,Caliber,9/17/2015,263,6.15,878,349,3101.73,884.3,22.24975185,12.89054125574714,25.88523324,0.29115607447849595
94,Kentucky,Lexington,8/9/2012,AFX095026,9/13/2018,260,6.3,706,393,3131.06,711.3,18.99122312,16.753649843023535,26.02973812,0.27626524313698003
95,Kentucky,Lexington,3/31/2015,Saranac AR,9/17/2015,259,1.3,1470,321,3658.12,711.7,19.91042022,15.340763890784645,25.67873405,0.299884074261078
96,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/18/2014,258,4.22,1547,350,4652.53,793.5,20.58257805,15.954583836462275,25.90286011,0.27669192024650646
97,Kentucky,Lexington,8/9/2012,55V50,8/12/2013,263,4.82,555,301,3278.95,876.0,19.1487271,16.267995370843103,26.12153939,0.29176700440230785
98,Kentucky,Lexington,8/9/2012,Phoenix,9/15/2017,263,7.79,1680,306,3126.41,825.2,17.60733333,16.58357212949242,26.35628536,0.2900606565507811
99,Kentucky,Lexington,4/12/2018,Buffalo,9/13/2018,261,5.67,2225,324,3118.6,799.0,18.43442421,13.384760710649942,26.35505265,0.27845849070177103
100,Kentucky,Lexington,8/9/2012,Phoenix,9/17/2015,259,5.24,973,1,3411.41,807.2,20.64333173,16.188080471606646,25.31074135,0.288093345430125
101,Kentucky,Lexington,4/5/2016,GA-505,9/14/2017,255,1.3,850,65,3766.28,780.9,23.79017857,15.98649049083439,25.51158991,0.275943282283503
102,Kentucky,Lexington,4/5/2016,Ameristand 403T,9/14/2017,256,4.64,521,1,4358.42,801.1,20.38609721,15.47492300632516,25.72262697,0.2779411515699301
103,Kentucky,Lexington,8/9/2012,Buffalo,9/18/2014,263,5.89,1142,1,3146.9,816.7,20.31779905,16.372698570853792,26.02768114,0.3068018534646601
104,Kentucky,Lexington,4/5/2017,Ameristand 427TQ,9/16/2015,260,3.19,2225,344,3508.26,807.7,23.79017857,18.87832738,25.71512637,0.2947689880573729
105,Kentucky,Lexington,4/5/2017,Buffalo,9/16/2015,263,7.5,433,363,3073.7,809.3,20.32591376,14.347681601882694,28.94610071,0.29016470292465063
106,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/12/2018,263,5.17,1388,59,3360.61,699.6,20.01497572,16.7522264774639,27.8960635,0.2838559821127319
107,Kentucky,Lexington,8/9/2012,AM-14-900,9/12/2018,263,1.46,539,1,3416.05,632.8,23.79017857,14.873215029235253,25.9591306,0.28983598137241395
108,Kentucky,Lexington,3/31/2015,NF11ALF006,9/19/2016,257,4.81,1962,1,2091.31,796.2,19.13506456,16.402331149147766,26.42006289,0.29759525242039875
109,Kentucky,Lexington,4/5/2017,Withstand,9/12/2018,263,6.3,1741,397,3477.69,860.8,21.6523908,16.64592913776964,22.73853014,0.313480989
110,Kentucky,Lexington,8/9/2012,Contender,9/13/2018,262,2.08,372,1,3412.89,882.9,23.61498983,15.695457411993138,24.37209263,0.29623668726027874
111,Kentucky,Lexington,3/31/2015,4030,9/12/2018,261,4.2,828,311,2320.58,841.1,21.15164626,15.734364157156582,26.31743756,0.29283928620638344
112,Kentucky,Lexington,4/5/2017,Withstand,9/12/2018,258,5.78,2005,360,3486.51,1043.2,17.60733333,16.379341883941184,25.7066734,0.28971364575752123
113,Kentucky,Lexington,4/5/2016,GA-505,9/18/2014,254,2.92,1469,3,3000.27,994.4,20.91082986,15.779602923887149,24.94029896,0.29581894116196555
114,Kentucky,Lexington,4/5/2016,Saranac AR,9/14/2017,263,2.81,533,1,3335.7,756.4,23.5768546,16.658371656813607,26.17001415,0.29400576153917146
115,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/13/2018,263,4.5,2225,314,3551.65,796.1,20.13994619,15.892740737060143,26.61867028,0.29410786823697777
116,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,262,2.83,578,394,3117.55,722.4,21.35983047,15.463575986962853,26.35880619,0.313480989
117,Kentucky,Lexington,4/12/2018,CW 085028,9/14/2017,256,3.64,768,352,1856.67,656.7,23.07643103,15.624695855440988,26.73884785,0.2760200430451497
118,Kentucky,Lexington,8/9/2012,CW 065030,9/19/2016,262,4.28,1492,1,3070.87,1043.2,22.33926188,14.424844724375092,24.78169988,0.29894698147031823
119,Kentucky,Lexington,3/31/2015,Evermore,9/14/2017,257,5.21,130,1,3290.94,856.9,19.28433362,14.785203519255244,25.73698947,0.28297504991705785
120,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/13/2018,262,2.44,749,326,3082.01,793.6,18.59330903,15.98064975560973,29.25310714,0.2977742457028172
121,Kentucky,Lexington,4/12/2018,Contender,9/12/2018,263,5.54,966,367,3215.12,1043.2,19.94679708,16.701175449159564,26.04763982,0.2878203696138131
122,Kentucky,Lexington,8/9/2012,Buffalo,9/15/2017,257,1.3,1555,371,3278.7,702.3,23.21090882,15.914942993014158,25.8755625,0.28555457445403004
123,Kentucky,Lexington,4/5/2016,CW 065030,9/17/2015,252,3.37,1292,1,3125.53,802.8,19.60778259,14.922322258372493,25.43558618,0.27901460538710016
124,Kentucky,Lexington,8/9/2012,Radiance HD,9/12/2018,259,3.12,970,1,3293.33,569.9,19.11542909,16.452885748789264,26.46057638,0.29707520803092957
125,Kentucky,Lexington,4/5/2016,Ameristand 427TQ,9/19/2016,262,7.79,130,26,3735.86,720.6,17.60733333,15.597016513557648,24.96109919,0.27487988676361386
126,Kentucky,Lexington,4/5/2016,GA-ALFG-1,9/13/2018,243,1.3,2225,319,3370.58,566.6,20.63074916,16.88753680701262,26.84928869,0.2932866971260614
127,Kentucky,Lexington,4/5/2016,55V50,9/19/2016,258,2.65,151,333,3026.72,801.0,18.12865744,14.073439998780193,25.56334095,0.29453658215521994
128,Kentucky,Lexington,8/9/2012,AM-14-900,9/12/2018,263,6.6,1290,359,3238.18,865.9,23.13979216,18.82461699862732,26.57177473,0.2867407466048564
129,Kentucky,Lexington,8/9/2012,AM-14-900,8/12/2013,263,4.62,660,1,3503.75,751.1,23.79017857,18.87832738,25.95011423,0.29006388838987984
130,Kentucky,Lexington,8/9/2012,GA-505,9/19/2016,263,6.53,484,1,3047.32,834.6,20.33919895,18.87832738,25.93555951,0.290873726436126
131,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,262,2.86,482,292,3473.21,815.2,20.66969968,15.827917047924132,23.71703237,0.29419417837230544
132,Kentucky,Lexington,3/31/2015,Fierce,9/18/2014,263,4.16,2225,1,2983.8,819.3,20.84674621,18.87832738,26.52756514,0.2754574430497221
133,Kentucky,Lexington,8/9/2012,FSG 415BR,8/12/2013,263,3.63,446,1,3480.01,869.7,21.07347543,15.235417347655563,25.69975336,0.279055136018682
134,Kentucky,Lexington,4/5/2016,Contender,9/13/2018,263,3.39,1574,321,3273.11,555.6,19.95102558,15.551962203171133,26.2926056,0.2790396382238268
135,Kentucky,Lexington,4/5/2016,Evermore,9/16/2015,260,5.6,1042,345,3274.94,838.2,18.48314057,15.706192534891127,26.31751652,0.2729625
136,Kentucky,Lexington,8/9/2012,Caliber,9/13/2018,263,4.37,563,1,3163.99,673.6,19.1790346,14.617474130819392,26.47660819,0.2850328685695375
137,Kentucky,Lexington,3/31/2015,AM-14-900,9/15/2017,255,3.2,1394,346,3503.79,908.2,19.77926635,18.30907918096277,26.46949244,0.2979318019600164
138,Kentucky,Lexington,4/12/2018,WL 365HQ,9/14/2017,263,4.32,748,314,3257.09,675.5,18.51489506,18.87832738,26.62266125,0.2729625
139,Kentucky,Lexington,4/5/2016,Fierce,9/15/2017,253,2.87,2108,322,2960.29,879.7,22.69788599,13.915147079026752,25.55430525,0.2884786123263281
140,Kentucky,Lexington,3/31/2015,Radiance HD,9/15/2017,263,2.16,2225,296,3267.84,949.5,19.5203455,15.20854208188613,26.50729342,0.282603952507033
141,Kentucky,Lexington,4/5/2016,Contender,9/12/2018,263,1.3,1659,306,3524.45,832.6,21.54222282,18.87832738,29.25310714,0.2729625
142,Kentucky,Lexington,8/9/2012,GA-497HD,9/16/2015,256,3.92,2225,351,3555.44,816.4,23.79017857,15.363731525231909,25.75275712,0.2729625
143,Kentucky,Lexington,4/5/2016,Withstand,8/12/2013,259,2.39,328,330,3075.76,787.2,19.54952745,12.61707097,24.91217041,0.2966244471725592
144,Kentucky,Lexington,4/5/2016,Withstand,9/17/2015,262,5.38,581,361,3377.51,795.6,19.85263994,18.87832738,26.07332337,0.29067925522049115
145,Kentucky,Lexington,4/5/2016,Radiance HD,9/14/2017,263,3.81,1085,332,3044.43,684.8,22.18927495,13.835546108750789,26.29478259,0.2738286004787564
146,Kentucky,Lexington,8/9/2012,Withstand,9/17/2015,263,3.37,1479,348,3489.13,843.7,19.6719641,18.87832738,26.52389264,0.2885496844584491
147,Kentucky,Lexington,8/9/2012,GA-505,9/15/2017,253,3.4,1184,346,4333.93,770.9,20.08668156,16.215430146194233,26.26403696,0.2899879222002083
148,Kentucky,Lexington,8/9/2012,Contender,9/13/2018,256,3.76,2225,1,3043.67,808.3,21.53125525,15.494876655129286,25.42971777,0.29208903879685233
149,Kentucky,Lexington,4/5/2016,Ameristand 427TQ,9/18/2014,256,2.51,1424,324,2964.83,848.2,20.6180723,12.93685582822608,25.91232464,0.2740300012996382
150,Kentucky,Lexington,4/5/2017,Withstand,9/15/2017,258,3.55,2225,393,3393.97,1043.2,18.45576399,14.789620868106956,29.25310714,0.29466578785436365
151,Kentucky,Lexington,4/5/2017,Saranac AR,9/19/2016,259,3.97,1355,87,3276.23,866.8,23.24969799,14.471245204285564,26.61761937,0.2807042912653291
152,Kentucky,Lexington,8/9/2012,Fierce,9/18/2014,262,1.3,1695,331,3373.76,797.0,22.59905922,14.014121294214126,25.43451713,0.28997002768959457
153,Kentucky,Lexington,8/9/2012,Phoenix,9/16/2015,263,3.61,1959,1,4600.28,782.7,21.10855787,16.602091557490393,29.25310714,0.28476236700878516
154,Kentucky,Lexington,8/9/2012,4030,9/13/2018,261,1.75,130,21,3208.2,858.1,19.39804299,18.87832738,26.08907453,0.28533742350040203
155,Kentucky,Lexington,8/9/2012,Fierce,9/12/2018,260,4.59,639,401,3474.44,802.9,21.38666295,15.768977828024008,25.79263667,0.27890504926679593
156,Kentucky,Lexington,3/31/2015,Caliber,9/15/2017,262,5.48,353,394,3928.31,939.0,20.02968346,16.456382032838807,26.15968781,0.2729625
157,Kentucky,Lexington,4/12/2018,AM-14-900,9/17/2015,260,2.92,2100,1,3350.74,753.0,20.5298999,16.19493797018818,25.49305788,0.301159020032153
158,Kentucky,Lexington,3/31/2015,55V50,9/19/2016,263,6.72,2225,1,3331.91,854.0,19.67273392,16.99502207605988,29.25310714,0.2928159124755126
159,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,261,5.18,875,1,3364.42,840.7,23.79017857,14.800880181930776,26.3311575,0.2729625
160,Kentucky,Lexington,4/5/2016,Fierce,9/15/2017,260,2.35,1508,337,3448.33,854.5,17.84887899,18.87832738,26.47629654,0.2796839897698924
161,Kentucky,Lexington,8/9/2012,Rebound 6XT,9/13/2018,261,5.79,1640,355,3299.16,859.8,23.49457683,16.193010318844216,26.05741711,0.2729625
162,Kentucky,Lexington,4/5/2016,GA-ALFG-1,9/15/2017,258,5.23,2225,342,2115.84,790.7,22.66478667,18.407515101060046,26.11719425,0.2729625
163,Kentucky,Lexington,3/31/2015,AFX095005,9/12/2018,252,2.98,201,337,1856.67,682.1,20.08764922,15.329685110973102,26.08880663,0.2961112586904999
164,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,257,3.39,130,24,3427.0,648.5,21.46719251,16.154059621222135,26.08215383,0.28001711117089484
165,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/13/2018,263,5.45,603,326,4491.38,847.3,21.33751236,18.87832738,26.75448,0.2729625
166,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,263,5.19,130,70,3245.42,644.0,20.73442203,15.464505128872451,24.6950343,0.2778377033547774
167,Kentucky,Lexington,8/9/2012,Arc,9/14/2017,263,3.47,200,1,3224.27,948.0,17.60733333,14.64358612867572,24.63641202,0.27343973394167154
168,Kentucky,Lexington,4/5/2017,Contender,9/12/2018,263,4.67,130,341,3506.25,736.4,23.79017857,15.80413044569069,25.70682428,0.2901779143943243
