State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
Kentucky,Lexington,8/9/2012,CW 085028,9/18/2014,261,7.32,770,402,4247.66,828.9,19.97157952,14.4778959,25.4492961,0.281900978,2.08282129,5.981551724,0.642613114,2
Kentucky,Lexington,8/9/2012,CW 065030,9/18/2014,261,7.3,770,402,4247.66,828.9,19.97157952,14.4778959,25.4492961,0.281900978,2.08282129,5.981551724,0.633010754,2
Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/18/2014,261,7.28,770,402,4247.66,828.9,19.97157952,14.4778959,25.4492961,0.281900978,2.08282129,5.981551724,0.623408394,2
Kentucky,Lexington,8/9/2012,55V50,9/16/2015,259,6.83,1133,363,3522.72,929.1,20.14366987,14.923503,25.46669628,0.293502233,2.08282129,5.981551724,0.407355292,2
Kentucky,Lexington,8/9/2012,Phoenix,9/16/2015,259,6.71,1133,363,3522.72,929.1,20.14366987,14.923503,25.46669628,0.293502233,2.08282129,5.981551724,0.349741132,2
Kentucky,Lexington,8/9/2012,Radiance HD,9/16/2015,259,6.61,1133,363,3522.72,929.1,20.14366987,14.923503,25.46669628,0.293502233,2.08282129,5.981551724,0.301729332,2
Kentucky,Lexington,8/9/2012,4030,9/16/2015,259,6.32,1133,363,3522.72,929.1,20.14366987,14.923503,25.46669628,0.293502233,2.08282129,5.981551724,0.162495111,2
Kentucky,Lexington,8/9/2012,GA-505,9/16/2015,259,6.3,1133,363,3522.72,929.1,20.14366987,14.923503,25.46669628,0.293502233,2.08282129,5.981551724,0.15289275,2
Kentucky,Lexington,8/9/2012,Caliber,9/16/2015,259,6.28,1133,363,3522.72,929.1,20.14366987,14.923503,25.46669628,0.293502233,2.08282129,5.981551724,0.14329039,2
Kentucky,Lexington,8/9/2012,Evermore,9/16/2015,259,6.17,1133,363,3522.72,929.1,20.14366987,14.923503,25.46669628,0.293502233,2.08282129,5.981551724,0.09047741,2
Kentucky,Lexington,8/9/2012,Saranac AR,9/16/2015,259,6.06,1133,363,3522.72,929.1,20.14366987,14.923503,25.46669628,0.293502233,2.08282129,5.981551724,0.03766443,2
Kentucky,Lexington,8/9/2012,Ameristand 403T,9/16/2015,259,5.99,1133,363,3522.72,929.1,20.14366987,14.923503,25.46669628,0.293502233,2.08282129,5.981551724,0.004056169,2
Kentucky,Lexington,8/9/2012,Withstand,9/16/2015,259,5.81,1133,363,3522.72,929.1,20.14366987,14.923503,25.46669628,0.293502233,2.08282129,5.981551724,-0.082365071,2
Kentucky,Lexington,8/9/2012,Arc,9/16/2015,259,5.96,1133,363,3522.72,929.1,20.14366987,14.923503,25.46669628,0.293502233,2.08282129,5.981551724,-0.010347371,2
Kentucky,Lexington,8/9/2012,CW 085028,9/16/2015,259,6.03,1133,363,3522.72,929.1,20.14366987,14.923503,25.46669628,0.293502233,2.08282129,5.981551724,0.023260889,2
Kentucky,Lexington,8/9/2012,CW 065030,9/16/2015,259,5.96,1133,363,3522.72,929.1,20.14366987,14.923503,25.46669628,0.293502233,2.08282129,5.981551724,-0.010347371,2
Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/16/2015,259,6.23,1133,363,3522.72,929.1,20.14366987,14.923503,25.46669628,0.293502233,2.08282129,5.981551724,0.11928449,2
Kentucky,Lexington,8/9/2012,55V50,9/19/2016,263,6.97,1502,369,3516.02,625.4,20.46624466,15.25568369,25.92113829,0.279507591,2.08282129,5.981551724,0.474571813,2
Kentucky,Lexington,8/9/2012,Phoenix,9/19/2016,263,6.5,1502,369,3516.02,625.4,20.46624466,15.25568369,25.92113829,0.279507591,2.08282129,5.981551724,0.248916351,2
Kentucky,Lexington,8/9/2012,Radiance HD,9/19/2016,263,6.02,1502,369,3516.02,625.4,20.46624466,15.25568369,25.92113829,0.279507591,2.08282129,5.981551724,0.018459709,2
Kentucky,Lexington,8/9/2012,GA-505,9/19/2016,263,6.02,1502,369,3516.02,625.4,20.46624466,15.25568369,25.92113829,0.279507591,2.08282129,5.981551724,0.018459709,2
Kentucky,Lexington,8/9/2012,4030,9/19/2016,263,6.08,1502,369,3516.02,625.4,20.46624466,15.25568369,25.92113829,0.279507591,2.08282129,5.981551724,0.04726679,2
Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,263,6.04,1502,369,3516.02,625.4,20.46624466,15.25568369,25.92113829,0.279507591,2.08282129,5.981551724,0.02806207,2
Kentucky,Lexington,8/9/2012,Evermore,9/19/2016,263,6.18,1502,369,3516.02,625.4,20.46624466,15.25568369,25.92113829,0.279507591,2.08282129,5.981551724,0.09527859,2
Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,263,6.29,1502,369,3516.02,625.4,20.46624466,15.25568369,25.92113829,0.279507591,2.08282129,5.981551724,0.14809157,2
Kentucky,Lexington,8/9/2012,Withstand,9/19/2016,263,5.94,1502,369,3516.02,625.4,20.46624466,15.25568369,25.92113829,0.279507591,2.08282129,5.981551724,-0.019949731,2
Kentucky,Lexington,8/9/2012,Ameristand 403T,9/19/2016,263,5.88,1502,369,3516.02,625.4,20.46624466,15.25568369,25.92113829,0.279507591,2.08282129,5.981551724,-0.048756811,2
Kentucky,Lexington,8/9/2012,Arc,9/19/2016,263,5.86,1502,369,3516.02,625.4,20.46624466,15.25568369,25.92113829,0.279507591,2.08282129,5.981551724,-0.058359171,2
Kentucky,Lexington,8/9/2012,CW 085028,9/19/2016,263,6.15,1502,369,3516.02,625.4,20.46624466,15.25568369,25.92113829,0.279507591,2.08282129,5.981551724,0.08087505,2
Kentucky,Lexington,8/9/2012,CW 065030,9/19/2016,263,6.05,1502,369,3516.02,625.4,20.46624466,15.25568369,25.92113829,0.279507591,2.08282129,5.981551724,0.03286325,2
Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/19/2016,263,6.19,1502,369,3516.02,625.4,20.46624466,15.25568369,25.92113829,0.279507591,2.08282129,5.981551724,0.10007977,2
Kentucky,Lexington,8/9/2012,55V50,9/15/2017,258,5.83,1863,361,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,-0.072762711,2
Kentucky,Lexington,8/9/2012,Phoenix,9/15/2017,258,5.73,1863,361,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,-0.120774512,2
Kentucky,Lexington,8/9/2012,4030,9/15/2017,258,5.82,1863,361,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,-0.077563891,2
Kentucky,Lexington,8/9/2012,GA-505,9/15/2017,258,5.32,1863,361,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,-0.317622893,2
Kentucky,Lexington,8/9/2012,Radiance HD,9/15/2017,258,5.84,1863,361,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,-0.067961531,2
Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,258,5.97,1863,361,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,-0.005546191,2
Kentucky,Lexington,8/9/2012,Evermore,9/15/2017,258,6.13,1863,361,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.07127269,2
Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,258,6.1,1863,361,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.05686915,2
Kentucky,Lexington,8/9/2012,Withstand,9/15/2017,258,6.4,1863,361,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.200904551,2
Kentucky,Lexington,8/9/2012,Ameristand 403T,9/15/2017,258,5.99,1863,361,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.004056169,2
Kentucky,Lexington,8/9/2012,Arc,9/15/2017,258,6.06,1863,361,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.03766443,2
Kentucky,Lexington,8/9/2012,CW 085028,9/15/2017,258,5.88,1863,361,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,-0.048756811,2
Kentucky,Lexington,8/9/2012,CW 065030,9/15/2017,258,5.6,1863,361,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,-0.183189852,2
Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/15/2017,258,5.6,1863,361,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,-0.183189852,2
Kentucky,Lexington,8/9/2012,55V50,9/12/2018,255,4.12,2225,362,3258.88,802.3,20.79389409,15.9627588,25.85671097,0.299102051,2.08282129,5.981551724,-0.893764498,2
Kentucky,Lexington,8/9/2012,Phoenix,9/12/2018,255,4.07,2225,362,3258.88,802.3,20.79389409,15.9627588,25.85671097,0.299102051,2.08282129,5.981551724,-0.917770398,2
Kentucky,Lexington,8/9/2012,PGI 529,9/12/2018,255,4.04,2225,362,3258.88,802.3,20.79389409,15.9627588,25.85671097,0.299102051,2.08282129,5.981551724,-0.932173938,2
Kentucky,Lexington,8/9/2012,4030,9/12/2018,255,4.05,2225,362,3258.88,802.3,20.79389409,15.9627588,25.85671097,0.299102051,2.08282129,5.981551724,-0.927372758,2
Kentucky,Lexington,8/9/2012,GA-505,9/12/2018,255,3.98,2225,362,3258.88,802.3,20.79389409,15.9627588,25.85671097,0.299102051,2.08282129,5.981551724,-0.960981018,2
Kentucky,Lexington,8/9/2012,Radiance HD,9/12/2018,255,4.06,2225,362,3258.88,802.3,20.79389409,15.9627588,25.85671097,0.299102051,2.08282129,5.981551724,-0.922571578,2
Kentucky,Lexington,8/9/2012,Evermore,9/12/2018,255,4.02,2225,362,3258.88,802.3,20.79389409,15.9627588,25.85671097,0.299102051,2.08282129,5.981551724,-0.941776298,2
Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,255,4.06,2225,362,3258.88,802.3,20.79389409,15.9627588,25.85671097,0.299102051,2.08282129,5.981551724,-0.922571578,2
Kentucky,Lexington,8/9/2012,Saranac AR,9/12/2018,255,4.18,2225,362,3258.88,802.3,20.79389409,15.9627588,25.85671097,0.299102051,2.08282129,5.981551724,-0.864957417,2
Kentucky,Lexington,8/9/2012,Withstand,9/12/2018,255,4.29,2225,362,3258.88,802.3,20.79389409,15.9627588,25.85671097,0.299102051,2.08282129,5.981551724,-0.812144437,2
Kentucky,Lexington,8/9/2012,Ameristand 403T,9/12/2018,255,4.17,2225,362,3258.88,802.3,20.79389409,15.9627588,25.85671097,0.299102051,2.08282129,5.981551724,-0.869758597,2
Kentucky,Lexington,8/9/2012,Arc,9/12/2018,255,4.34,2225,362,3258.88,802.3,20.79389409,15.9627588,25.85671097,0.299102051,2.08282129,5.981551724,-0.788138537,2
Kentucky,Lexington,8/9/2012,CW 065030,9/12/2018,255,4.48,2225,362,3258.88,802.3,20.79389409,15.9627588,25.85671097,0.299102051,2.08282129,5.981551724,-0.720922016,2
Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/12/2018,255,4.35,2225,362,3258.88,802.3,20.79389409,15.9627588,25.85671097,0.299102051,2.08282129,5.981551724,-0.783337357,2
Kentucky,Lexington,3/31/2015,Caliber,9/17/2015,260,2.08,170,1,2268.02,560.6,22.4565098,17.33257983,27.82236134,0.281483193,2.08282129,5.981551724,-1.873205225,1
Kentucky,Lexington,3/31/2015,FSG-426,9/17/2015,260,1.96,170,1,2268.02,560.6,22.4565098,17.33257983,27.82236134,0.281483193,2.08282129,5.981551724,-1.930819386,1
Kentucky,Lexington,3/31/2015,Fierce,9/17/2015,260,1.91,170,1,2268.02,560.6,22.4565098,17.33257983,27.82236134,0.281483193,2.08282129,5.981551724,-1.954825286,1
Kentucky,Lexington,3/31/2015,Contender,9/17/2015,260,2.02,170,1,2268.02,560.6,22.4565098,17.33257983,27.82236134,0.281483193,2.08282129,5.981551724,-1.902012305,1
Kentucky,Lexington,3/31/2015,Ameristand 427TQ,9/17/2015,260,2.09,170,1,2268.02,560.6,22.4565098,17.33257983,27.82236134,0.281483193,2.08282129,5.981551724,-1.868404045,1
Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,9/17/2015,260,2.1,170,1,2268.02,560.6,22.4565098,17.33257983,27.82236134,0.281483193,2.08282129,5.981551724,-1.863602865,1
Kentucky,Lexington,3/31/2015,Buffalo,9/17/2015,260,1.97,170,1,2268.02,560.6,22.4565098,17.33257983,27.82236134,0.281483193,2.08282129,5.981551724,-1.926018206,1
Kentucky,Lexington,3/31/2015,Saranac AR,9/17/2015,260,1.91,170,1,2268.02,560.6,22.4565098,17.33257983,27.82236134,0.281483193,2.08282129,5.981551724,-1.954825286,1
Kentucky,Lexington,3/31/2015,Caliber,9/19/2016,263,7.02,538,368,3516.02,625.4,20.48888355,15.29169268,25.93496999,0.279778752,2.08282129,5.981551724,0.498577713,2
Kentucky,Lexington,3/31/2015,Fierce,9/19/2016,263,6.79,538,368,3516.02,625.4,20.48888355,15.29169268,25.93496999,0.279778752,2.08282129,5.981551724,0.388150572,2
Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,9/19/2016,263,6.53,538,368,3516.02,625.4,20.48888355,15.29169268,25.93496999,0.279778752,2.08282129,5.981551724,0.263319891,2
Kentucky,Lexington,3/31/2015,FSG-426,9/19/2016,263,6.42,538,368,3516.02,625.4,20.48888355,15.29169268,25.93496999,0.279778752,2.08282129,5.981551724,0.210506911,2
Kentucky,Lexington,3/31/2015,Ameristand 427TQ,9/19/2016,263,6.41,538,368,3516.02,625.4,20.48888355,15.29169268,25.93496999,0.279778752,2.08282129,5.981551724,0.205705731,2
Kentucky,Lexington,3/31/2015,Buffalo,9/19/2016,263,6.38,538,368,3516.02,625.4,20.48888355,15.29169268,25.93496999,0.279778752,2.08282129,5.981551724,0.191302191,2
Kentucky,Lexington,3/31/2015,Contender,9/19/2016,263,6.29,538,368,3516.02,625.4,20.48888355,15.29169268,25.93496999,0.279778752,2.08282129,5.981551724,0.14809157,2
Kentucky,Lexington,3/31/2015,Saranac AR,9/19/2016,263,6.45,538,368,3516.02,625.4,20.48888355,15.29169268,25.93496999,0.279778752,2.08282129,5.981551724,0.224910451,2
Kentucky,Lexington,3/31/2015,Ameristand 427TQ,9/14/2017,257,6.83,898,356,3441.75,722.7,19.52620388,14.20563512,24.75672878,0.28928396,2.08282129,5.981551724,0.407355292,2
Kentucky,Lexington,3/31/2015,Caliber,9/14/2017,257,6.86,898,356,3441.75,722.7,19.52620388,14.20563512,24.75672878,0.28928396,2.08282129,5.981551724,0.421758833,2
Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,9/14/2017,257,6.2,898,356,3441.75,722.7,19.52620388,14.20563512,24.75672878,0.28928396,2.08282129,5.981551724,0.10488095,2
Kentucky,Lexington,3/31/2015,Fierce,9/14/2017,257,5.57,898,356,3441.75,722.7,19.52620388,14.20563512,24.75672878,0.28928396,2.08282129,5.981551724,-0.197593392,2
Kentucky,Lexington,3/31/2015,FSG-426,9/14/2017,257,5.47,898,356,3441.75,722.7,19.52620388,14.20563512,24.75672878,0.28928396,2.08282129,5.981551724,-0.245605193,2
Kentucky,Lexington,3/31/2015,Contender,9/14/2017,257,5.32,898,356,3441.75,722.7,19.52620388,14.20563512,24.75672878,0.28928396,2.08282129,5.981551724,-0.317622893,2
Kentucky,Lexington,3/31/2015,Saranac AR,9/14/2017,257,5.29,898,356,3441.75,722.7,19.52620388,14.20563512,24.75672878,0.28928396,2.08282129,5.981551724,-0.332026433,2
Kentucky,Lexington,3/31/2015,Buffalo,9/14/2017,257,5.76,898,356,3441.75,722.7,19.52620388,14.20563512,24.75672878,0.28928396,2.08282129,5.981551724,-0.106370972,2
Kentucky,Lexington,3/31/2015,Ameristand 427TQ,9/12/2018,255,4.46,1261,367,3258.88,802.3,20.82464145,15.99326303,25.88719084,0.298685343,2.08282129,5.981551724,-0.730524376,2
Kentucky,Lexington,3/31/2015,Caliber,9/12/2018,255,4.53,1261,367,3258.88,802.3,20.82464145,15.99326303,25.88719084,0.298685343,2.08282129,5.981551724,-0.696916116,2
Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,9/12/2018,255,4.55,1261,367,3258.88,802.3,20.82464145,15.99326303,25.88719084,0.298685343,2.08282129,5.981551724,-0.687313756,2
Kentucky,Lexington,3/31/2015,Fierce,9/12/2018,255,4.53,1261,367,3258.88,802.3,20.82464145,15.99326303,25.88719084,0.298685343,2.08282129,5.981551724,-0.696916116,2
Kentucky,Lexington,3/31/2015,FSG-426,9/12/2018,255,4.43,1261,367,3258.88,802.3,20.82464145,15.99326303,25.88719084,0.298685343,2.08282129,5.981551724,-0.744927916,2
Kentucky,Lexington,3/31/2015,Contender,9/12/2018,255,4.4,1261,367,3258.88,802.3,20.82464145,15.99326303,25.88719084,0.298685343,2.08282129,5.981551724,-0.759331457,2
Kentucky,Lexington,3/31/2015,Saranac AR,9/12/2018,255,4.25,1261,367,3258.88,802.3,20.82464145,15.99326303,25.88719084,0.298685343,2.08282129,5.981551724,-0.831349157,2
Kentucky,Lexington,3/31/2015,Buffalo,9/12/2018,255,4.3,1261,367,3258.88,802.3,20.82464145,15.99326303,25.88719084,0.298685343,2.08282129,5.981551724,-0.807343257,2
Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/19/2016,263,2.32,167,1,2361.12,404,23.79017857,18.87832738,29.25310714,0.273233214,2.08282129,5.981551724,-1.757976904,1
Kentucky,Lexington,4/5/2016,FSG 415BR,9/19/2016,263,2.02,167,1,2361.12,404,23.79017857,18.87832738,29.25310714,0.273233214,2.08282129,5.981551724,-1.902012305,1
Kentucky,Lexington,4/5/2016,Evermore,9/19/2016,263,2.13,167,1,2361.12,404,23.79017857,18.87832738,29.25310714,0.273233214,2.08282129,5.981551724,-1.849199325,1
Kentucky,Lexington,4/5/2016,GA-497HD,9/19/2016,263,2.27,167,1,2361.12,404,23.79017857,18.87832738,29.25310714,0.273233214,2.08282129,5.981551724,-1.781982805,1
Kentucky,Lexington,4/5/2016,WL 365HQ,9/19/2016,263,2.48,167,1,2361.12,404,23.79017857,18.87832738,29.25310714,0.273233214,2.08282129,5.981551724,-1.681158024,1
Kentucky,Lexington,4/5/2016,Rebound 6XT,9/19/2016,263,2.34,167,1,2361.12,404,23.79017857,18.87832738,29.25310714,0.273233214,2.08282129,5.981551724,-1.748374544,1
Kentucky,Lexington,4/5/2016,Contender,9/19/2016,263,2.21,167,1,2361.12,404,23.79017857,18.87832738,29.25310714,0.273233214,2.08282129,5.981551724,-1.810789885,1
Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,263,1.99,167,1,2361.12,404,23.79017857,18.87832738,29.25310714,0.273233214,2.08282129,5.981551724,-1.916415846,1
Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,263,2.11,167,1,2361.12,404,23.79017857,18.87832738,29.25310714,0.273233214,2.08282129,5.981551724,-1.858801685,1
Kentucky,Lexington,4/5/2016,GA-505,9/19/2016,263,2.13,167,1,2361.12,404,23.79017857,18.87832738,29.25310714,0.273233214,2.08282129,5.981551724,-1.849199325,1
Kentucky,Lexington,4/5/2016,AM-14-900,9/19/2016,263,2.19,167,1,2361.12,404,23.79017857,18.87832738,29.25310714,0.273233214,2.08282129,5.981551724,-1.820392245,1
Kentucky,Lexington,4/5/2016,AFX095026,9/19/2016,263,2.1,167,1,2361.12,404,23.79017857,18.87832738,29.25310714,0.273233214,2.08282129,5.981551724,-1.863602865,1
Kentucky,Lexington,4/5/2016,LS 905,9/19/2016,263,2.11,167,1,2361.12,404,23.79017857,18.87832738,29.25310714,0.273233214,2.08282129,5.981551724,-1.858801685,1
Kentucky,Lexington,4/5/2016,AFX095005,9/19/2016,263,2.07,167,1,2361.12,404,23.79017857,18.87832738,29.25310714,0.273233214,2.08282129,5.981551724,-1.878006405,1
Kentucky,Lexington,4/5/2016,AM-09-600,9/19/2016,263,2.13,167,1,2361.12,404,23.79017857,18.87832738,29.25310714,0.273233214,2.08282129,5.981551724,-1.849199325,1
Kentucky,Lexington,4/5/2016,NF11ALF006,9/19/2016,263,2.03,167,1,2361.12,404,23.79017857,18.87832738,29.25310714,0.273233214,2.08282129,5.981551724,-1.897211125,1
Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/15/2017,258,7.68,528,362,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.815455596,2
Kentucky,Lexington,4/5/2016,FSG 415BR,9/15/2017,258,7.53,528,362,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.743437895,2
Kentucky,Lexington,4/5/2016,Contender,9/15/2017,258,7.29,528,362,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.628209574,2
Kentucky,Lexington,4/5/2016,GA-497HD,9/15/2017,258,7.59,528,362,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.772244975,2
Kentucky,Lexington,4/5/2016,Rebound 6XT,9/15/2017,258,7.47,528,362,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.714630815,2
Kentucky,Lexington,4/5/2016,Caliber,9/15/2017,258,7.67,528,362,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.810654416,2
Kentucky,Lexington,4/5/2016,WL 365HQ,9/15/2017,258,7.69,528,362,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.820256776,2
Kentucky,Lexington,4/5/2016,Evermore,9/15/2017,258,7.76,528,362,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.853865036,2
Kentucky,Lexington,4/5/2016,GA-505,9/15/2017,258,7.71,528,362,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.829859136,2
Kentucky,Lexington,4/5/2016,Saranac AR,9/15/2017,258,7.79,528,362,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.868268576,2
Kentucky,Lexington,4/5/2016,AFX095026,9/15/2017,258,7.75,528,362,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.849063856,2
Kentucky,Lexington,4/5/2016,AM-14-900,9/15/2017,258,7.66,528,362,3452,724.1,19.51298909,14.20347295,24.73556235,0.289769593,2.08282129,5.981551724,0.805853236,2
