Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
252511,1839.35,3.821579602,15.80236318,1
252511,1839.35,3.821579602,15.80236318,1
252511,1839.35,3.821579602,15.80236318,1
252511,1839.35,3.821579602,15.80236318,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
264060.84,1909.05,4.307142857,16.2907443,1
285497.24,1966.28,4.743483146,16.88673034,1
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,1
285497.24,1966.28,4.743483146,16.88673034,1
285497.24,1966.28,4.743483146,16.88673034,1
285497.24,1966.28,4.743483146,16.88673034,1
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,1
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,1
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,1
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,1
285497.24,1966.28,4.743483146,16.88673034,1
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,1
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,0
285497.24,1966.28,4.743483146,16.88673034,0
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
119088.87,770.43,2.766718346,15.54416021,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
134620.45,907.92,3.724509346,16.48799065,1
146151.1,924.63,4.49754386,17.34763158,1
146151.1,924.63,4.49754386,17.34763158,1
146151.1,924.63,4.49754386,17.34763158,1
146151.1,924.63,4.49754386,17.34763158,1
146151.1,924.63,4.49754386,17.34763158,1
146151.1,924.63,4.49754386,17.34763158,1
146151.1,924.63,4.49754386,17.34763158,1
146151.1,924.63,4.49754386,17.34763158,1
146151.1,924.63,4.49754386,17.34763158,1
146151.1,924.63,4.49754386,17.34763158,1
146151.1,924.63,4.49754386,17.34763158,1
146151.1,924.63,4.49754386,17.34763158,0
146151.1,924.63,4.49754386,17.34763158,0
146151.1,924.63,4.49754386,17.34763158,0
146151.1,924.63,4.49754386,17.34763158,0
146151.1,924.63,4.49754386,17.34763158,1
146151.1,924.63,4.49754386,17.34763158,1
146151.1,924.63,4.49754386,17.34763158,1
146151.1,924.63,4.49754386,17.34763158,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,2
337149.01,1912.09,0.88358371,11.96707692,2
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
337149.01,1912.09,0.88358371,11.96707692,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
353400.81,2096.85,1.373266551,12.48047038,1
366100.83,2151.68,1.780211685,12.92289585,1
366100.83,2151.68,1.780211685,12.92289585,1
366100.83,2151.68,1.780211685,12.92289585,1
366100.83,2151.68,1.780211685,12.92289585,1
366100.83,2151.68,1.780211685,12.92289585,1
366100.83,2151.68,1.780211685,12.92289585,1
366100.83,2151.68,1.780211685,12.92289585,1
366100.83,2151.68,1.780211685,12.92289585,1
366100.83,2151.68,1.780211685,12.92289585,1
366100.83,2151.68,1.780211685,12.92289585,1
366100.83,2151.68,1.780211685,12.92289585,1
366100.83,2151.68,1.780211685,12.92289585,1
366100.83,2151.68,1.780211685,12.92289585,1
366100.83,2151.68,1.780211685,12.92289585,1
366100.83,2151.68,1.780211685,12.92289585,1
366100.83,2151.68,1.780211685,12.92289585,0
366100.83,2151.68,1.780211685,12.92289585,0
366100.83,2151.68,1.780211685,12.92289585,1
366100.83,2151.68,1.780211685,12.92289585,1
366100.83,2151.68,1.780211685,12.92289585,0
366100.83,2151.68,1.780211685,12.92289585,0
366100.83,2151.68,1.780211685,12.92289585,0
366100.83,2151.68,1.780211685,12.92289585,0
366100.83,2151.68,1.780211685,12.92289585,0
366100.83,2151.68,1.780211685,12.92289585,0
366100.83,2151.68,1.780211685,12.92289585,0
366100.83,2151.68,1.780211685,12.92289585,0
366100.83,2151.68,1.780211685,12.92289585,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
353675.05,2161.05,3.123339254,15.75022202,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
368592.85,2298.69,3.430704467,16.07037801,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
378364.79,2362.68,3.738790932,16.35102435,1
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
390791.26,2451.11,4.072745098,16.68990196,0
235157.38,1220.67,2.30252,15.90674667,1
235157.38,1220.67,2.30252,15.90674667,1
235157.38,1220.67,2.30252,15.90674667,1
235157.38,1220.67,2.30252,15.90674667,1
235157.38,1220.67,2.30252,15.90674667,1
235157.38,1220.67,2.30252,15.90674667,1
235157.38,1220.67,2.30252,15.90674667,1
235157.38,1220.67,2.30252,15.90674667,1
235157.38,1220.67,2.30252,15.90674667,1
235157.38,1220.67,2.30252,15.90674667,1
235157.38,1220.67,2.30252,15.90674667,1
235157.38,1220.67,2.30252,15.90674667,1
235157.38,1220.67,2.30252,15.90674667,1
235157.38,1220.67,2.30252,15.90674667,1
235157.38,1220.67,2.30252,15.90674667,1
235157.38,1220.67,2.30252,15.90674667,1
252578.57,1329.21,2.799949622,16.44955919,0
252578.57,1329.21,2.799949622,16.44955919,0
252578.57,1329.21,2.799949622,16.44955919,0
252578.57,1329.21,2.799949622,16.44955919,0
252578.57,1329.21,2.799949622,16.44955919,0
252578.57,1329.21,2.799949622,16.44955919,0
252578.57,1329.21,2.799949622,16.44955919,0
252578.57,1329.21,2.799949622,16.44955919,0
252578.57,1329.21,2.799949622,16.44955919,0
252578.57,1329.21,2.799949622,16.44955919,0
252578.57,1329.21,2.799949622,16.44955919,0
252578.57,1329.21,2.799949622,16.44955919,0
252578.57,1329.21,2.799949622,16.44955919,0
252578.57,1329.21,2.799949622,16.44955919,0
252578.57,1329.21,2.799949622,16.44955919,0
252578.57,1329.21,2.799949622,16.44955919,0
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
125739.42,613.89,2.151532663,14.82198492,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
140522.38,705.84,2.961513761,15.59614679,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,1
150715.7,767.14,3.700669546,16.26632829,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
163396.05,812.52,4.430141129,17.02935484,0
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
133284.65,651.64,2.107547619,14.70492857,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
149682.73,751.4,3.060238095,15.6184632,1
