,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
59,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/18/2014,263,2.22,310,335,3672.65,792.7,20.1826909,15.398325659256109,24.67393261,0.29232043108739614
60,Kentucky,Lexington,4/12/2018,Phoenix,9/19/2016,259,5.5,998,41,3411.18,859.7,23.72606782,16.574424382790415,27.54795688,0.29066664310762813
61,Kentucky,Lexington,8/9/2012,GA-505,8/12/2013,255,6.89,484,1,3317.59,404.0,23.79017857,12.61707097,25.15244728,0.2784388413501135
62,Kentucky,Lexington,8/9/2012,Buffalo,9/19/2016,259,1.3,251,325,3405.39,404.0,17.60733333,15.70701003799679,26.56762895,0.2909213397897535
63,Kentucky,Lexington,8/9/2012,CW 065030,9/15/2017,260,6.85,738,337,3553.66,680.1,20.14876702,16.050159428605934,25.52591367,0.3019626659572604
64,Kentucky,Lexington,4/5/2016,FSG-426,9/19/2016,258,7.49,862,1,3315.05,404.0,19.87591797,12.61707097,25.94397599,0.28437114220493104
65,Kentucky,Lexington,8/9/2012,NF11ALF006,9/15/2017,252,5.92,130,352,3437.27,821.1,19.05792978,13.56286567852126,24.24416849,0.2891170297540793
66,Kentucky,Lexington,4/5/2016,Phoenix,9/13/2018,262,5.77,493,39,3342.76,644.6,23.79017857,17.637408518482058,25.55684812,0.30592457319566263
67,Kentucky,Lexington,8/9/2012,Withstand,9/18/2014,260,7.74,2037,42,3165.96,723.5,22.62297687,16.655430576953805,25.37942031,0.2807236263870374
68,Kentucky,Lexington,4/5/2016,Saranac AR,9/13/2018,256,7.12,1019,328,3457.27,762.5,19.342867,15.976206630189774,26.6340757,0.30068884905843507
69,Kentucky,Lexington,8/9/2012,Arc,9/19/2016,256,1.3,364,383,2449.68,781.9,20.65571753,16.110246844501276,25.77472708,0.27551988323675136
70,Kentucky,Lexington,8/9/2012,Arc,9/19/2016,260,5.76,2041,323,3268.46,787.3,19.23308514,18.87832738,24.56490664,0.3019641919443896
71,Kentucky,Lexington,4/5/2017,Withstand,9/14/2017,263,5.19,130,374,3082.86,830.2,20.12452804,16.094134752408152,25.02539898,0.2729625
72,Kentucky,Lexington,3/31/2015,NF11ALF006,9/15/2017,263,7.79,130,333,3415.09,404.0,20.18372687,13.372195750032857,24.34275001,0.3051733995084601
73,Kentucky,Lexington,4/5/2016,Phoenix,8/20/2018,263,3.62,1201,35,3400.4,850.0,20.86303778,12.618994634707239,25.57846153,0.28802371998671866
74,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/13/2018,263,7.79,741,349,3514.31,653.0,19.25072024,18.319971564822655,25.60331678,0.2752185376998725
75,Kentucky,Lexington,4/5/2016,Saranac AR,9/14/2017,259,2.91,759,1,3410.05,484.3,19.50368853,15.90800014485555,26.07606777,0.2729625
76,Kentucky,Lexington,8/9/2012,Arc,9/13/2018,224,7.37,313,1,3377.05,806.4,20.08125652,18.87832738,28.40772272,0.28065790372648813
77,Kentucky,Lexington,3/31/2015,CW 085028,9/13/2018,259,2.84,1368,333,3190.01,905.4,20.32526425,13.091769172234326,25.20707779,0.27571798211513476
78,Kentucky,Lexington,8/9/2012,4030,9/15/2017,253,7.79,595,400,3177.21,700.5,22.37058327,13.5286669098246,24.12615564,0.2769234584435229
79,Kentucky,Lexington,8/9/2012,FSG-426,9/19/2016,259,3.8,1273,344,3195.27,741.0,19.8610594,13.94672515472412,26.04471737,0.2925426758243201
80,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,255,5.61,1830,318,3455.37,1038.7,20.28561277,15.634780480634609,25.73768811,0.2859421843836557
81,Kentucky,Lexington,4/5/2016,Radiance HD,9/13/2018,262,2.64,783,1,3350.27,719.8,20.90722036,15.441294684622578,28.36818341,0.28873413214988003
82,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,258,1.3,1214,394,3246.64,828.1,19.34628442,15.020692108784953,26.27237143,0.28267644619034465
83,Kentucky,Lexington,4/5/2016,FSG 415BR,9/15/2017,257,5.82,400,361,3418.42,404.9,20.22093969,18.87832738,26.70222935,0.28241420604682904
84,Kentucky,Lexington,8/9/2012,4030,9/15/2017,253,7.41,1936,359,3264.41,818.3,20.40215017,15.98603772146046,25.17024723,0.2915510046583138
85,Kentucky,Lexington,8/9/2012,Caliber,9/18/2014,240,4.97,432,1,3255.75,684.9,20.64598908,16.0282134179362,28.09358492,0.29801664070138273
86,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,259,7.5,602,402,3418.82,895.1,22.81343798,12.729656176939379,25.73663614,0.3059754988725025
87,Kentucky,Lexington,8/9/2012,Fierce,9/13/2018,262,1.78,327,1,3223.81,487.1,19.8001083,15.373395965608378,24.28032605,0.27591880171654815
88,Kentucky,Lexington,4/5/2016,PGI 529,9/19/2016,263,7.43,541,1,3246.79,743.8,20.45756114,15.091446517558856,25.13413674,0.2851013804209922
89,Kentucky,Lexington,8/9/2012,Contender,9/18/2014,263,4.24,139,317,3678.87,805.8,19.4896414,15.070520801885351,24.86828402,0.28199413219393765
90,Kentucky,Lexington,3/31/2015,GA-505,9/15/2017,263,5.98,1245,328,3605.76,437.1,19.39107278,15.793554516846187,24.40196529,0.2729625
91,Kentucky,Lexington,8/9/2012,4030,9/12/2018,239,2.46,1811,357,3347.31,800.3,17.60733333,15.412943591310949,25.26272511,0.3029864410062353
92,Kentucky,Lexington,4/5/2016,Ameristand 427TQ,9/12/2018,263,5.76,1175,349,3507.51,404.0,20.86333025,16.307761206369545,27.48141792,0.2729625
93,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/18/2014,260,2.74,526,322,3452.82,672.3,19.08417096,15.64703123584734,24.86479432,0.274767082661125
94,Kentucky,Lexington,8/9/2012,4030,8/12/2013,245,5.69,306,321,3340.82,779.0,20.41228433,17.470280853283274,26.1200913,0.28932164633912427
95,Kentucky,Lexington,4/5/2017,FSG 415BR,9/14/2017,263,6.46,627,322,3490.85,829.9,19.48675674,14.555619790695076,27.3087576,0.2739304075881263
96,Kentucky,Lexington,4/5/2016,Rebound 6XT,9/13/2018,262,6.06,440,391,3586.15,543.9,18.99265663,12.61707097,25.94176658,0.29551671986328726
97,Kentucky,Lexington,8/9/2012,Arc,9/19/2016,261,3.98,947,336,3519.72,850.1,18.74346035,13.905577151492743,24.63399407,0.2931963043346755
98,Kentucky,Lexington,4/5/2016,AFX095026,9/19/2016,255,5.6,359,335,3442.51,424.2,19.39204576,15.94965094044518,25.28117354,0.2819513957826473
99,Kentucky,Lexington,4/5/2016,Contender,9/13/2018,257,7.63,548,371,3355.91,834.2,20.76808232,15.468343250378771,25.44086363,0.2944004641405561
100,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,8/12/2013,262,5.83,2225,1,3178.13,747.0,21.29155776,13.756260357459647,25.7102184,0.28248584534465493
101,Kentucky,Lexington,4/5/2016,FSG 415BR,9/19/2016,258,1.96,130,298,3464.45,788.8,20.57980358,13.991801924362678,25.82823073,0.2832014308355974
102,Kentucky,Lexington,4/5/2016,Evermore,9/15/2017,259,5.42,414,322,3429.57,702.9,18.51827834,14.718235144876711,25.05038751,0.27847673315684357
103,Kentucky,Lexington,3/31/2015,Saranac AR,9/12/2018,228,1.77,491,1,3566.3,404.0,19.78518575,18.87832738,25.24019746,0.2957569755348168
104,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/12/2018,256,4.36,130,356,3504.3,741.4,21.03612796,15.776394377163964,29.17075466,0.28841581409237727
105,Kentucky,Lexington,4/5/2017,Evermore,9/13/2018,235,6.91,1995,11,3461.66,839.1,19.21130077,14.216971684495695,26.23866286,0.2792016877674829
106,Kentucky,Lexington,3/31/2015,Caliber,9/14/2017,255,6.01,130,42,3347.75,415.9,23.79017857,14.543305491071196,24.79440176,0.2930987222443316
107,Kentucky,Lexington,4/5/2016,Phoenix,9/19/2016,262,7.79,1528,346,3219.48,568.6,19.80428,15.957480986815286,24.83256283,0.28098634286032026
108,Kentucky,Lexington,4/5/2016,Arc,9/14/2017,260,7.68,720,332,3294.75,755.9,18.95071655,15.269338229507458,25.60487253,0.2808649773275592
109,Kentucky,Lexington,4/5/2016,Saranac AR,9/13/2018,259,5.59,332,387,3317.87,404.0,20.54128874,14.581125146099916,25.05103079,0.277560878486736
110,Kentucky,Lexington,3/31/2015,GA-505,9/16/2015,259,2.35,765,334,3341.97,957.6,19.40951658,14.260398693956752,25.65273519,0.27593437676469557
111,Kentucky,Lexington,4/5/2016,Radiance HD,9/19/2016,224,7.79,608,1,3076.4,652.2,19.27437207,16.181574156054687,25.8822692,0.30075685985136363
112,Kentucky,Lexington,4/5/2016,Phoenix,9/15/2017,260,3.9,397,1,3197.8,404.0,20.9180767,16.175801115625962,24.73460689,0.27949062664042695
113,Kentucky,Lexington,3/31/2015,Contender,9/13/2018,254,7.75,358,369,3287.8,817.2,19.781031,14.309549381192193,27.66129229,0.29137717586377987
114,Kentucky,Lexington,8/9/2012,Phoenix,9/19/2016,260,2.22,1408,332,3231.78,734.5,18.87836616,15.391232247474196,24.35089166,0.29208157823811703
115,Kentucky,Lexington,8/9/2012,Ameristand 403T,8/20/2018,258,3.98,297,331,3265.42,611.1,20.03452654,14.156745947285469,28.85861878,0.28502505780065507
116,Kentucky,Lexington,8/9/2012,55V50,9/18/2014,263,7.79,541,331,4204.06,805.8,19.23582006,15.581247944112418,26.0398311,0.2729625
117,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/16/2015,258,7.0,1591,1,3458.84,825.6,20.24901308,13.672997927955121,25.8470675,0.27959844217543534
118,Kentucky,Lexington,4/5/2017,Phoenix,9/12/2018,262,3.82,412,333,3186.8,711.4,20.4419112,13.610116485945392,24.35604544,0.2729625
119,Kentucky,Lexington,8/9/2012,NF11ALF006,9/15/2017,224,7.79,686,1,3232.22,836.1,20.51989448,15.288853737309287,25.81958681,0.28337235833736524
120,Kentucky,Lexington,8/9/2012,Contender,8/12/2013,260,4.12,355,335,3625.18,751.2,20.78999231,14.928980430531164,24.85191664,0.29487472979100465
121,Kentucky,Lexington,8/9/2012,AM-14-900,9/13/2018,261,1.99,1891,11,3449.48,851.6,20.74876364,14.122728534989578,24.08524532,0.2937967450851635
122,Kentucky,Lexington,4/5/2016,CW 065030,9/13/2018,254,5.1,594,330,3319.52,706.7,18.6446123,15.520536654146499,24.28889446,0.28394536204120885
123,Kentucky,Lexington,8/9/2012,Withstand,9/18/2014,262,1.3,883,373,3175.39,449.1,21.12383505,15.807465750133648,25.58155112,0.2953586247390456
124,Kentucky,Lexington,8/9/2012,AFX095026,9/19/2016,261,7.74,268,333,3390.96,425.2,18.772479,14.543128119682745,25.3671537,0.28444956664938353
125,Kentucky,Lexington,8/9/2012,GA-505,9/19/2016,262,4.63,895,366,2255.82,861.4,19.83268534,15.367306142330815,27.54131241,0.2885143419946877
126,Kentucky,Lexington,3/31/2015,Saranac AR,9/19/2016,258,5.08,1074,360,3500.03,460.7,19.98002821,15.2537770660297,29.25310714,0.27543900174255953
127,Kentucky,Lexington,8/9/2012,Phoenix,9/16/2015,260,1.6,1026,360,3343.88,1043.2,20.46960025,14.674863604418096,25.07566661,0.2934582233795738
128,Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,255,6.68,1050,351,3260.75,840.5,20.04011705,13.302634479135603,25.11898723,0.298060658000161
129,Kentucky,Lexington,4/5/2016,Caliber,9/14/2017,263,6.97,2225,313,3519.03,547.6,19.53799362,18.87832738,27.77698158,0.2729625
130,Kentucky,Lexington,8/9/2012,Arc,9/17/2015,256,7.79,2225,369,3351.86,549.0,19.33748112,15.969773474237977,24.07760899,0.2767194968382934
131,Kentucky,Lexington,8/9/2012,GA-505,9/15/2017,263,2.76,143,324,3556.7,726.1,21.90074417,16.085964945067722,24.85479118,0.2762143750701233
132,Kentucky,Lexington,4/5/2017,Caliber,9/15/2017,263,6.97,1315,310,3584.72,404.0,20.62337332,15.81058078148056,26.96376603,0.28542343391780206
133,Kentucky,Lexington,8/9/2012,CW 085028,9/15/2017,263,2.1,2225,330,3536.24,635.6,19.55050179,14.819067651618136,24.91004305,0.2915117053459594
134,Kentucky,Lexington,8/9/2012,4030,8/12/2013,257,5.3,1227,329,3490.61,483.7,23.74492455,16.27824096875411,22.59871398,0.3046411254320004
135,Kentucky,Lexington,4/5/2017,Buffalo,9/16/2015,259,2.65,865,1,3217.58,827.7,19.07081432,14.769162914294853,26.18267753,0.2740931796758462
136,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,9/19/2016,256,4.01,1078,56,3372.76,861.7,20.92389991,14.745028086181792,25.93408175,0.290766829592204
137,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,226,6.96,669,365,1872.65,782.5,20.46985896,16.29868303298301,24.9289997,0.2729625
138,Kentucky,Lexington,4/5/2016,55V50,9/19/2016,257,7.79,130,324,3385.92,749.3,19.72036359,15.632909547730698,27.05991212,0.2845202958670578
139,Kentucky,Lexington,4/12/2018,Radiance HD,9/15/2017,262,5.97,1546,318,3278.23,550.0,20.53188861,16.10195553489619,25.37024152,0.2824999236314028
140,Kentucky,Lexington,8/9/2012,GA-497HD,9/12/2018,263,5.02,971,331,3361.69,806.0,23.18510794,18.87832738,22.59871398,0.2729625
141,Kentucky,Lexington,3/31/2015,AFX095005,9/14/2017,257,5.17,898,1,3569.9,701.5,18.71171125,13.631418406271289,26.16139237,0.2823967842741498
142,Kentucky,Lexington,4/5/2016,Ameristand 427TQ,9/19/2016,255,4.68,420,310,3223.04,758.8,18.98416436,14.007436054148755,27.36667565,0.30005470824672775
143,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,263,7.71,1127,321,3357.6,811.6,20.08730331,14.779843390561687,29.10763534,0.2986894021326669
144,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,260,2.88,130,74,3573.55,506.7,20.96901567,14.521578621164474,28.9408279,0.2903563916352721
145,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,9/17/2015,263,7.76,639,325,3238.93,763.0,20.48600506,15.696869089565467,24.83198137,0.284280583292633
146,Kentucky,Lexington,8/9/2012,GA-497HD,9/19/2016,259,6.12,1416,402,3321.95,812.9,19.48719566,12.61707097,25.46535568,0.2729625
147,Kentucky,Lexington,3/31/2015,FSG-426,9/19/2016,253,3.21,208,383,1856.67,404.0,19.2926416,13.928353699336766,29.23900212,0.29626110781553894
148,Kentucky,Lexington,8/9/2012,Withstand,9/16/2015,232,6.66,510,328,3193.58,957.2,19.89804817,12.61707097,23.53050575,0.297945506554165
149,Kentucky,Lexington,8/9/2012,Arc,9/13/2018,255,5.77,850,402,3346.93,707.8,19.74746555,13.691104420439002,25.25456113,0.299944895469561
150,Kentucky,Lexington,4/5/2016,CW 065030,9/18/2014,263,4.33,207,1,3594.02,802.4,19.48882156,18.87832738,29.25310714,0.2870065817916551
151,Kentucky,Lexington,8/9/2012,Arc,9/14/2017,256,3.62,130,343,3068.61,442.4,19.42637606,13.298749873230308,26.33193725,0.2780725762232436
152,Kentucky,Lexington,4/5/2017,Radiance HD,9/13/2018,251,3.91,403,381,3548.99,835.4,20.7596951,15.49487883847038,22.91088112,0.2729625
153,Kentucky,Lexington,8/9/2012,WL 365HQ,9/13/2018,263,7.79,284,353,3244.93,823.7,20.03345799,13.190672911522615,25.81820253,0.2890717748054403
154,Kentucky,Lexington,8/9/2012,AFX095026,9/12/2018,262,5.15,1224,25,3613.07,527.0,19.87720899,15.834345811659471,24.58605041,0.293655010921944
155,Kentucky,Lexington,4/5/2016,Radiance HD,9/13/2018,236,4.19,1483,342,3326.14,574.8,18.65723902,15.275991045361897,27.69947576,0.301907843012168
156,Kentucky,Lexington,3/31/2015,Ameristand 403T,9/13/2018,263,7.79,558,312,3479.49,571.6,20.74851402,14.424933886458039,25.3973668,0.2884830692319368
157,Kentucky,Lexington,3/31/2015,Phoenix,9/19/2016,260,1.36,841,1,3567.36,687.6,20.74928362,18.87832738,24.25220789,0.2738230985513558
158,Kentucky,Lexington,4/5/2016,CW 085028,9/18/2014,257,5.39,2225,1,3195.37,800.0,18.9240698,18.87832738,25.45089679,0.2729625
159,Kentucky,Lexington,4/5/2016,GA-ALFG-1,9/16/2015,258,6.42,1578,63,3281.25,404.0,19.96686313,12.71497448594076,25.74782175,0.2841034861404828
160,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,258,5.91,495,9,3670.37,713.1,19.15388722,14.518307383473113,27.64165426,0.2730783027003811
161,Kentucky,Lexington,8/9/2012,Caliber,9/14/2017,260,7.79,928,327,3242.95,565.2,20.74065261,15.449640716379621,25.08815106,0.2959426474468769
162,Kentucky,Lexington,8/9/2012,55V50,8/12/2013,261,4.27,564,340,3199.8,725.6,21.85356995,15.17342415702575,24.32364815,0.2729625
163,Kentucky,Lexington,8/9/2012,AM-09-600,8/12/2013,257,5.38,1561,360,3185.15,404.0,19.76832845,16.5941296796584,25.2373563,0.2863712311295472
164,Kentucky,Lexington,3/31/2015,AM-09-600,9/13/2018,224,3.37,306,316,3177.86,621.8,20.04576565,15.150342852488974,25.30268732,0.29775650876172965
165,Kentucky,Lexington,8/9/2012,55V50,9/12/2018,263,2.83,1316,385,3482.37,765.2,20.15937509,13.896710090095764,29.25310714,0.2756590454137929
166,Kentucky,Lexington,8/9/2012,4030,9/15/2017,255,4.33,574,1,3274.38,795.9,21.84017112,14.86883539346392,24.70119598,0.277885618682285
167,Kentucky,Lexington,4/5/2016,CW 065030,9/13/2018,253,5.83,1219,15,3514.32,804.6,20.2819733,12.61707097,27.39929114,0.2938741563904391
168,Kentucky,Lexington,8/9/2012,GA-ALFG-1,8/12/2013,256,6.77,627,356,3364.56,821.9,20.51051599,14.771800153181584,25.60442499,0.2729625
