,Julian Day,Time Since Sown (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
42,189,89,728.71,205.6,22.76171485978579,16.836358134589396,27.037537973954826,0.24517708189294016,1
43,275,1460,712.52,82.7,20.468161314823252,5.817045650491644,27.886757410638292,0.33399685025250586,1
44,186,843,776.28,191.8,10.73673469,15.886177092181953,27.290113850476448,0.2537307078599807,1
45,191,640,592.27,166.8,22.8122167447198,5.232653061000001,29.348724379792397,0.21043635030185326,1
46,176,844,628.85,159.1,22.97568695506141,17.183691086999424,15.91632653,0.23116569834236952,1
47,168,1138,717.32,91.1,10.73673469,16.099320970444055,27.553976603981557,0.24887305979535712,1
48,229,661,642.46,120.8,21.58128303288296,18.041018483718855,24.788361964136588,0.27243160064366745,1
49,197,631,656.31,152.2,20.993754103441884,15.843796184765395,16.702910908858,0.2604172975794931,1
50,178,89,568.58,192.8,21.788308007768283,13.68687785943194,25.85173591587347,0.20573529399999999,3
51,165,1317,768.31,141.9,22.60676269090848,5.232653061000001,26.90722415000948,0.28089913007824907,1
52,191,763,720.25,41.1,23.018054536900653,5.334440578513645,23.816925145607076,0.3040216241314688,1
53,249,89,699.58,156.1,24.272901377513108,14.554563833729516,27.81882648432357,0.3029933120776789,1
54,174,692,509.84,63.6,22.351011586583937,15.625334278592183,15.91632653,0.24921451084860305,1
55,178,738,938.75,179.8,20.591592852572568,17.881099494655793,26.189877138236447,0.21035332682052435,1
56,200,89,885.63,153.0,20.505319014118957,16.28262049567327,21.925592098607268,0.2410736104920106,1
57,279,224,681.97,98.5,20.14878519386487,6.5817033667884335,22.667836658957683,0.2602703094792831,1
58,166,316,932.83,118.5,10.73673469,16.76648762238064,27.530181479665483,0.378285714,1
59,159,328,880.27,160.5,20.30628210721625,12.873646053105501,26.998632539491375,0.20887208067212748,1
60,174,549,621.33,105.8,19.916052728224045,15.230402352203424,25.993978758224994,0.31442864434365453,1
61,200,823,873.68,52.2,10.73673469,17.530461248703364,26.323779438840283,0.3297539598943478,1
62,134,139,476.88,125.3,22.084139675221884,13.024676786084093,27.025404531216893,0.20753914666847414,2
63,268,91,695.87,80.9,21.062612153237968,12.839155284773478,29.249520124760547,0.2757023175725867,1
64,231,154,505.28,249.2,19.32216461890062,13.024417305613953,27.05126858498752,0.2407226266520953,1
65,170,1268,710.37,85.4,24.22257888578202,17.742244351400966,26.670858021043138,0.34505497840744936,1
66,234,932,711.55,117.0,20.616776455871996,11.187325479458135,25.65488288012733,0.29414113121302693,2
67,147,1394,635.77,100.8,20.924893918718425,18.7964472547054,15.91632653,0.2975818186134881,1
68,205,593,476.88,52.8,23.417741303162728,17.428402602916844,27.836103809127188,0.2778513510253232,1
69,243,89,696.68,133.6,25.13206624944697,15.845863440694457,26.150738865499747,0.25846641945461424,3
70,189,544,695.09,103.2,19.235262580249593,16.860468067895354,27.72011032231263,0.2641215424382539,1
71,156,920,840.11,151.6,22.635883752623815,16.70802334680766,25.558324747806616,0.28700754960940517,1
72,192,89,581.59,129.9,21.896204034840867,16.428360527826104,25.960619443897215,0.20573529399999999,1
73,201,351,957.09,120.7,10.73673469,17.62545683780747,26.366541607475504,0.28423401907375273,1
74,193,89,565.38,87.2,18.108805267979232,17.98467496961612,28.386989922870722,0.24696636056616186,1
75,218,1063,917.63,41.1,10.73673469,15.539788337068122,26.615967289108536,0.29221269163772023,2
76,203,89,752.17,109.4,10.73673469,17.740529205829407,26.194631642696784,0.26785900902294063,1
77,200,502,756.38,48.6,20.574223320674804,15.760668243472644,26.913546277949646,0.23841861997160962,2
78,251,836,778.46,160.2,24.35014577785407,19.295410477824767,27.49346550984741,0.23770840963077947,1
79,167,2225,741.07,119.4,22.506071361731234,14.036446993363818,27.47252595404838,0.2640881108795742,1
80,163,533,654.12,92.7,23.064891629967786,5.232653061000001,15.91632653,0.2545047342596329,2
81,122,118,813.85,139.5,22.124064596215053,17.00030367642968,27.136271212203415,0.22664429230370048,2
82,168,295,720.57,125.2,23.474170280217802,17.312705363536725,15.91632653,0.34566830018321626,1
83,193,1281,746.22,258.6,23.761779660364837,17.379502213139876,27.977593579607888,0.28574852444789856,2
84,227,2046,647.11,181.3,21.17645075065507,17.549935789378278,27.74092287209813,0.20573529399999999,1
85,197,324,733.09,136.4,20.399144331544907,15.657952545576725,28.15589405879372,0.3426315348645938,3
86,211,2034,665.23,57.6,20.814697270186592,17.57452241507053,15.91632653,0.22488561253803394,1
87,237,883,703.34,41.1,23.19665732744193,18.10303098601659,16.49576370308619,0.2918042220634656,2
88,192,2225,694.39,211.1,18.37029883832344,6.179589348892026,26.241074770300905,0.23223369015029688,2
89,228,137,623.7,156.4,21.41412426848803,16.613351363455934,28.24066999072004,0.20573529399999999,1
90,236,108,607.58,129.4,19.659601456676256,15.3805165937715,26.245520283189343,0.3080000650612233,2
91,240,298,500.24,122.7,22.187267697826677,15.642943974788405,15.91632653,0.25263924395940274,1
92,160,653,665.53,133.8,19.9830702334099,5.232653061000001,22.09686167033677,0.28481131470018517,2
93,183,89,909.58,98.0,20.389391508873825,15.190912827131857,17.149306185592856,0.22415152433955476,3
94,199,1500,664.97,201.0,19.343955528267923,15.688496823776697,26.849458506883302,0.277583348135929,1
95,234,1559,948.48,177.6,10.73673469,5.810587009992508,28.26946552626287,0.3093864967477832,2
96,156,133,725.43,141.0,20.160650882993394,13.800869918309072,27.025231150321623,0.2807963496911251,2
97,162,1557,590.82,41.1,22.19431106044646,16.749722753936997,26.789190812313723,0.2750091038494703,2
98,254,295,476.88,187.8,21.240649202851117,15.754872007936143,25.69984928208065,0.23594460667951878,1
99,164,1280,966.83,123.3,17.956592679610342,15.750195490384941,23.936699035001272,0.3141710403215407,2
100,164,692,476.88,207.3,22.25316229051754,18.447226346252577,26.58568853667168,0.2751114840526891,2
101,173,283,667.99,134.6,19.759265796831475,18.477215245234756,26.773524197179526,0.20573529399999999,2
102,201,375,935.28,168.4,19.73450917900677,19.686550626553455,17.67155785599602,0.2473322364460023,1
103,152,893,660.42,234.0,21.10379347899052,16.003248610498634,28.867122946005708,0.26232125273433315,1
104,166,719,704.21,130.0,20.861068129956156,15.310535128513074,28.38847889491832,0.22135601757805165,2
105,229,868,749.68,72.9,16.584207561335464,17.073960275074825,25.98736476670239,0.2561664572279561,1
106,151,857,545.37,155.1,20.613886238636397,13.42330005400253,26.369490899066363,0.27095757896163764,1
107,165,860,714.21,145.3,17.015198901698387,12.634330506506238,26.0517267245626,0.25791475772857303,2
108,226,801,706.88,41.1,23.942792205701455,19.43022993204984,28.286247946110226,0.20573529399999999,1
109,240,517,596.99,130.9,20.75276753414627,11.431631654285978,25.369019725492528,0.24619177570066655,1
110,168,814,749.8,128.5,18.807714678012626,16.550339065365556,15.91632653,0.27604495039080557,1
111,164,89,771.57,125.2,20.805137065407443,16.735898436701277,25.534012948422635,0.28443780888174947,2
112,150,471,721.07,102.4,19.39684716787903,16.624668135972605,28.366989307102052,0.31240425728701754,2
113,251,794,735.29,56.0,18.302569813544974,15.357477854808202,27.67173057138952,0.23904007285098058,2
114,256,226,749.63,72.0,22.82535627384793,9.689916908153116,26.007671225460726,0.30038341228461685,1
115,137,806,679.99,359.8,24.216712105359264,18.073642362767856,25.768549779415036,0.23438659931354802,3
116,275,759,702.04,116.9,23.379422292331075,18.408856194234243,25.083332845876253,0.2806171661226914,3
117,258,972,683.44,87.2,13.596348684276824,5.232653061000001,28.059289505802358,0.24509944941378586,3
118,219,654,1090.65,62.7,20.85020134962434,5.2786551679441,25.6764483087952,0.26658500452564404,2
119,204,89,476.88,41.1,21.573595633838796,15.761082580329143,16.12746341698198,0.2996109372125897,1
120,167,1037,527.58,124.5,25.20294118,17.579139246020706,29.360556484635207,0.24020781902809327,1
121,273,687,697.67,84.5,22.650830586729032,16.298068668584076,15.91632653,0.27363680075537733,1
122,231,100,648.66,112.4,24.059687070260996,5.232653061000001,16.690561962803507,0.20573529399999999,3
123,236,502,567.44,51.4,11.602489452971318,11.130460944595251,27.257577856042804,0.20573529399999999,2
124,165,827,713.16,98.3,22.403797547290047,16.281385890829675,30.45,0.2333638278415175,1
125,200,952,748.91,75.2,22.958067510640912,16.292460496255334,26.26077612399268,0.3534519900496199,1
126,163,230,638.74,48.3,20.44112838998995,17.27793785265566,30.047211904068376,0.227497550693774,2
127,202,1090,745.41,167.6,24.897585041072983,17.316749317139934,26.210936216963244,0.20573529399999999,1
128,212,413,668.19,122.3,18.178556547159268,15.852370004932416,16.590643904538634,0.31712781137736945,1
129,240,852,911.71,84.4,21.459314632027045,5.232653061000001,26.49678500575244,0.2778062217389739,1
130,240,824,558.31,114.6,23.769571670850308,7.84832905510801,29.418080058083277,0.2483461142374635,2
131,202,1040,938.26,62.6,20.08010837568139,11.398326296889529,27.68349686729188,0.25551287841592973,1
132,273,659,574.15,133.0,23.477056286902194,5.232653061000001,25.98378742920107,0.2861493984563054,1
133,241,823,744.02,41.1,21.786791853511772,6.266468989565211,15.91632653,0.27437848421585076,1
134,141,89,691.9,140.3,22.011327028287365,7.469407271344052,25.797453494933247,0.30854823348960064,3
135,232,690,577.86,73.0,16.772844019766787,19.21601029161051,22.41796523331834,0.3000317168856786,1
136,199,646,834.89,237.9,22.622860369475166,18.411716104393317,27.604115448571253,0.2060317445496367,3
137,167,804,591.02,51.0,22.571800319640023,17.95999574143417,27.777457250576735,0.2275337345448151,2
138,163,967,722.7,43.5,21.568956555262957,16.12589023503848,26.521469739185907,0.25146628603884696,1
139,159,263,652.01,75.9,21.220398705069705,14.431851368238172,28.06691405451532,0.2687805400022773,1
140,201,390,771.43,155.4,22.153523332276652,16.83233856434414,15.91632653,0.25319152735456363,2
141,207,89,639.84,191.9,19.38012167240565,18.68887138782216,22.949653098396873,0.28654912267872373,1
142,236,101,575.33,156.6,21.255290178958294,17.151084397724414,26.072657852625543,0.26789459226406903,1
143,167,757,594.28,197.8,22.792511483668203,18.255757620129252,26.800270677144738,0.25392105702729184,1
144,178,89,552.57,72.2,18.856265780413832,12.064818986383361,18.183163971588577,0.3308086741294648,1
145,162,115,731.93,93.9,21.135168608887653,18.003499418063576,24.18085631418098,0.29738062412020444,2
146,195,129,708.75,253.1,23.654381545798618,16.29173665378674,25.821319127480066,0.20573529399999999,1
147,212,877,814.81,41.1,20.919230193610318,16.251329981468093,15.91632653,0.31416823592596466,2
148,197,669,768.34,120.8,19.954117871668497,15.854682740121097,23.183489621980957,0.20573529399999999,2
149,204,793,619.59,41.1,21.57655618507065,13.364778600774882,26.945905983087396,0.31707739461563544,1
150,239,457,712.85,250.1,24.658891739597884,16.365567258104612,15.91632653,0.29456394354229964,3
151,169,351,735.84,104.6,20.052513964948822,19.197276779845392,28.506798517497103,0.29047855305454956,1
152,190,751,738.42,228.8,20.808454505331923,17.32251519190607,27.64918348788903,0.29405656378397116,3
153,239,252,698.65,43.7,23.25120789457766,10.120694595259092,26.147252588507538,0.34215883259453805,1
154,239,89,697.08,148.9,21.71668676891533,5.232653061000001,25.582757913817282,0.3099954689528546,1
155,233,680,709.23,155.7,19.4221787928097,16.416894453032178,26.21475185794936,0.31191645113170957,1
156,230,715,653.93,138.9,22.729095126533366,12.9176162276312,25.77056273883351,0.23017884282737036,2
157,196,89,865.98,245.5,20.32017099585253,8.735959758748,15.91632653,0.2230587296710799,1
158,205,913,1090.65,118.3,19.798053631784025,11.169542956646367,26.26917766680344,0.3002160080513563,1
159,277,621,719.76,66.5,21.985902178194713,16.666069060445327,28.259637033492645,0.25416194465777386,2
160,165,486,597.84,100.6,12.480827531935116,16.135569375626,26.164110165267573,0.27366534148470284,1
161,222,89,857.71,74.3,23.656955793782917,16.41715679679116,15.91632653,0.22669491967004557,1
162,156,293,643.65,52.3,22.103833312780004,15.82683694534099,24.906679663457645,0.29323011201880017,3
163,146,1441,762.82,129.8,21.108171384784317,16.064850445354438,25.54697574217939,0.28907621286077656,3
164,224,411,476.88,137.9,22.27675495779884,16.342140272431802,26.52181055648861,0.231306824800897,2
165,196,782,725.61,114.7,21.39279385327679,17.834605002922743,28.143897581164683,0.30541305059325335,1
166,169,89,708.97,67.8,23.663336617274418,12.68215367087369,26.33780347639763,0.3259466697234476,3
167,272,605,739.63,85.2,20.68400863986598,15.76105362772634,25.440650928693234,0.29083984568515814,3
168,165,620,665.15,261.8,22.76192331172241,16.394902701480746,24.145743510469728,0.20573529399999999,1
169,218,897,693.17,260.5,23.606403797359164,19.21529965148184,23.118326416107134,0.25062884710489947,1
170,248,951,671.28,183.8,23.235848678493983,13.841016333965268,24.89220683204367,0.29019946114431805,1
171,251,922,682.44,173.9,20.594856919312708,15.458742440734841,26.86813113392981,0.22523202668686423,1
172,271,712,476.88,52.0,20.558949575815497,16.672980514485563,15.91632653,0.28597076173520264,2
173,262,915,717.86,58.7,21.096469729242333,18.06493049540848,28.840217776573592,0.24278053717454035,1
174,205,910,668.19,84.1,21.17500374432405,17.040969942606726,26.12457833039821,0.26141540114884354,1
175,257,293,747.76,183.4,21.01355365711915,16.011800678605326,30.45,0.26596982465922153,2
176,262,423,897.0,177.5,22.453605580827627,5.232653061000001,29.072697430957284,0.30711856935955156,2
177,199,104,695.18,74.4,20.424454607201838,16.44606740661445,15.91632653,0.22055233302240532,1
178,204,371,764.53,146.9,22.688176604410156,13.169057493090477,22.175229239298652,0.244242653597188,1
179,187,353,742.06,55.4,22.35309325938031,13.035239153305064,15.91632653,0.269677345016238,1
180,177,2225,536.18,91.1,22.6996118091552,11.973339546893477,26.137027078678543,0.32166809709700017,3
181,205,671,583.53,111.3,22.776836164900267,10.92603744863121,24.22839244565964,0.35225261612626946,1
182,222,89,708.94,44.2,20.333473016675207,17.96532258967418,27.242283019085463,0.23468813506315647,1
183,173,827,638.92,198.0,21.07202552245664,16.762146069016545,27.723578878363252,0.33360898623953694,1
184,232,89,683.55,95.4,20.157498544119143,16.13375325400825,26.122592541211063,0.24131682996853615,2
185,268,1422,703.35,141.0,10.73673469,17.90512433830604,15.946192314370073,0.24893255553545224,1
186,201,89,860.94,283.6,21.94643792708595,17.950982774139877,27.727751806623758,0.26490629541654803,1
187,226,1575,892.96,267.4,22.001279467031644,15.262677063120973,29.681062599792376,0.2506766638645969,2
188,198,445,675.71,136.0,22.981816175879334,15.888210750453649,28.106951624943715,0.31613428259206655,2
189,271,772,632.2,173.9,21.230806713230344,16.275576336523034,25.935444542358784,0.21665332126221323,2
190,200,1670,687.49,41.1,20.769815640867222,18.68669276110221,29.417000950726116,0.3191846198138204,3
191,192,760,696.57,79.0,20.282719151007566,15.926830815840338,27.20880572897458,0.3623172508585553,1
192,160,1344,679.89,142.4,21.159980734824067,12.007310707403398,23.054447766996145,0.2724756073139246,1
193,234,677,544.59,78.4,24.07422325701625,19.951575946416483,24.720815862565207,0.2092992698172522,1
194,169,539,759.22,168.1,12.118581506209503,16.822917641763123,24.216790747370347,0.30557199873211516,2
195,173,228,732.89,165.8,22.289628807076028,11.182457305305473,15.91632653,0.2523642482714783,1
196,201,517,655.07,93.6,20.05908005269352,5.232653061000001,15.91632653,0.2951501141306057,2
197,197,735,567.58,92.6,21.98652320484629,15.942696137133932,27.33933956712302,0.3203059490286584,1
198,242,89,785.44,92.8,21.94488073478103,15.780920560784647,26.44453807652268,0.2709825151470641,3
199,174,463,774.41,359.8,21.753780657603976,5.232653061000001,26.313310205009937,0.3086582410119232,1
