,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%)
13,282,Georgia,Lexington,8/9/2012,Caliber,6/18/2008,210,1.0,380,35,994.71,71.85057994665655,18.364115085549972,15.727587587390914,29.823214869035798,0.1672302150942864,0,1,87.33654038870328
14,1260,Kentucky,Midville,8/9/2012,Evermore,5/6/2016,141,0.7,745,34,588.4,112.11170596003885,14.687772308235644,3.9436,25.57492297372372,0.2524524712702285,0,0,92.6786375393317
15,366,Kentucky,Lexington,8/9/2012,GA-505,5/2/2017,195,0.34,1074,27,374.54,197.44751744767618,23.019699383207897,15.295374728458379,20.235511521487602,0.1818856624312195,1,0,91.01698164609039
16,1257,Georgia,Tifton,10/10/2007,GA-505,8/15/2014,166,0.97,642,35,652.63,45.527517002832596,27.32081785291065,18.22390000097911,33.53659091,0.12533281084260903,0,0,87.89429064059979
17,1239,Kentucky,Midville,4/5/2016,Evermore,5/2/2017,341,0.81,761,45,1018.51,122.70951943887708,22.30671765006908,17.921329423370228,33.53659091,0.2816003204513213,0,0,
18,1679,Kentucky,Lexington,8/9/2012,Saranac AR,11/1/2010,203,0.58,2225,27,607.54,76.28708514234191,21.502356927599998,11.372997527462559,28.394446245363003,0.370964107675726,1,0,94.21265602983001
19,1192,Kentucky,Midville,8/9/2012,Caliber,8/18/2016,162,0.49,579,35,592.55,101.47433963283376,21.287645402210387,15.99238248537635,26.73274305662064,0.31412657728780136,0,0,95.24665939776901
20,1679,Kentucky,Lexington,8/9/2012,Caliber,11/1/2010,117,0.01,1044,27,400.9,134.9747403045719,21.36188326445793,16.428773006745715,15.91632653,0.17411018528738031,0,0,99.81198700001008
21,556,Georgia,Midville,3/31/2015,CW 35106,5/8/2015,147,0.01,198,122,724.9,73.20823691467515,9.7902,13.975098545221545,28.896795527010074,0.09919530019304537,1,0,
22,106,Kentucky,Lexington,3/31/2015,Contender,6/16/2010,253,0.01,1085,55,790.32,41.1,27.017516690906888,18.071406455026743,28.908490319178043,0.21071190262037254,1,1,100.0
23,635,Georgia,Tifton,10/10/2007,Attention II,6/11/2015,191,0.5,1939,96,927.04,107.88265583619855,22.03888315318535,13.525560802149311,33.53659091,0.1039328400238244,0,0,
24,1492,Georgia,Athens,8/9/2012,Attention II,5/6/2008,149,0.01,493,27,843.31,74.83743958700653,26.00632063217238,5.8733372376485935,30.83998694869719,0.15593339777252535,0,0,
25,1091,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,4/7/2009,167,0.03,1817,27,391.63,216.5733982574897,20.20588329853618,16.52483081140916,26.422608282863106,0.35107447668094716,0,0,93.79174655353995
26,1417,Kentucky,Lexington,8/9/2012,Evermore,8/13/2018,201,1.32,2225,27,707.53,205.99008286870844,12.885875822762264,12.645995426950702,31.288541543094574,0.378285714,1,0,100.0
27,501,Georgia,Midville,4/12/2018,Phoenix,8/14/2009,116,0.79,819,31,939.83,76.87917121487652,22.053945706143175,22.194665302978677,33.53659091,0.28369912842808764,0,0,90.28642788091732
28,1194,Kentucky,Lexington,4/5/2016,Hybri Force 700,8/28/2008,183,1.73,2225,39,641.99,89.8793510684138,22.070549629805456,16.446838939089087,28.895004723193093,0.1691203847960056,0,0,90.73164017109713
29,1150,Kentucky,Lexington,3/31/2015,GA-505,7/13/2016,237,0.98,254,229,482.45,136.26338382788134,9.7902,16.914763350715912,27.004175200056228,0.3231458604572961,0,1,100.0
30,248,Georgia,Midville,11/1/2007,FSG 415BR,4/23/2010,195,0.01,2176,92,808.93,87.06042272016981,13.520279710827307,23.15,33.53659091,0.1139255460959216,0,0,
31,1467,Kentucky,Midville,8/9/2012,Evermore,8/13/2018,294,0.65,938,29,560.2,94.47149416926209,24.242257188229587,23.15,29.452018580963255,0.13787343154316548,0,0,89.50941491516349
32,1374,Kentucky,Athens,11/1/2007,55V50,11/11/2008,341,0.95,942,27,869.82,326.77742986337717,10.849708659924714,15.829827837599003,26.64645018208199,0.10985964407959627,0,0,92.26672514708633
33,400,Georgia,Midville,2/21/2008,GA-505,7/17/2014,161,0.25,495,50,1070.42,59.217024196931106,24.038955140192883,20.03983523175187,33.378960558924426,0.14098801858949817,0,0,
34,280,Georgia,Tifton,8/9/2012,NF11ALF006,12/5/2008,160,1.21,644,206,864.56,99.1812343021046,19.867916405840376,20.524600117000414,30.613325617605224,0.22594385816408974,1,0,
35,627,Georgia,Athens,11/1/2007,Hybri Force 600,6/16/2010,341,0.41,2220,254,725.37,80.2393370844367,21.93059433614767,22.254237362936696,26.35677387071788,0.16288645691199152,0,1,
36,326,Kentucky,Lexington,11/1/2007,Caliber,6/12/2013,141,0.85,1073,48,1036.1,95.28473224338771,19.234990919929587,14.068531871555388,30.914575501084855,0.207932586403905,0,0,76.86556581374184
37,434,Kentucky,Lexington,10/10/2007,GA-505,11/17/2010,206,1.04,545,30,843.41,138.58387815754767,11.122354236842437,21.14968516978149,28.810274279202787,0.2757766379482744,0,0,95.06231491262861
38,530,Georgia,Midville,10/10/2007,CW 065030,9/13/2010,272,0.01,548,32,1131.97,406.56786092130983,21.31258913753392,19.040341503845465,20.27634780722818,0.12427270822448902,0,0,86.51282108557041
39,1200,Kentucky,Lexington,4/5/2016,Phoenix,8/13/2018,171,0.01,289,27,506.45,46.81110954662541,20.609865482317424,10.83480487349227,26.55042972484253,0.2850994404170524,0,0,88.84798554322717
40,494,Georgia,Tifton,11/1/2007,Arc,9/14/2017,206,0.01,654,34,777.08,62.12542862732261,14.648498500090044,23.15,33.53659091,0.2467085139137635,1,0,
41,1495,Kentucky,Lexington,2/21/2008,FSG-426,9/19/2016,260,0.46,1094,27,606.94,237.48118961165633,21.36248287928508,10.912132165890526,24.08026318974158,0.2707410258197407,0,0,100.0
42,663,Georgia,Lexington,11/1/2007,PGI 529,5/2/2017,178,0.82,713,27,822.37,41.1,21.65313581331537,17.441735179070676,32.41341799676968,0.21436958527111433,1,0,98.74046657262842
43,1679,Georgia,Lexington,11/1/2007,GA-505,7/8/2017,174,0.2,314,27,688.97,41.1,24.383142010506578,13.404026898433326,33.53659091,0.3750285907846609,0,0,94.28767402594347
44,926,Kentucky,Lexington,3/31/2015,PGI 801,6/6/2017,181,0.69,1531,114,589.92,41.1,20.941314653147806,12.952602722734408,30.99578214160435,0.378285714,0,0,97.90598991021949
45,474,Georgia,Midville,4/5/2017,AFX095005,5/6/2008,206,0.37,1514,212,646.61,233.45733060568668,25.710919888755356,16.83187678234347,26.66077693941068,0.16462621195970145,0,0,
46,1395,Georgia,Athens,4/5/2016,Attention II,12/7/2009,176,0.66,919,27,994.02,171.7426386930847,12.065041908811619,3.9436,23.773714433465088,0.16578480521917605,1,0,
47,451,Georgia,Tifton,11/1/2007,Bara 503,7/8/2017,286,0.01,636,31,699.19,146.80813430853743,27.48725,19.366631326312078,33.53659091,0.24342558074896228,0,0,
48,1214,Kentucky,Lexington,4/5/2016,Phoenix,9/12/2018,129,0.46,570,27,440.99,168.48786124519933,22.349088725004357,15.33324324644978,24.59018424197156,0.25611785580019647,0,0,100.0
49,814,Kentucky,Midville,8/9/2012,FSG-426,11/17/2010,196,0.6,1752,27,538.43,107.85441617251537,22.627327128676562,12.361138494396517,29.056733242451124,0.3175447547019795,0,0,91.4211098929573
50,556,Kentucky,Lexington,8/9/2012,CW 36106,9/12/2018,107,0.01,865,40,616.79,41.1,12.846848374748234,14.018678623933013,28.158048744766678,0.19109549289433853,0,1,89.67581393733717
51,1549,Kentucky,Lexington,4/5/2016,BaraWet 501,11/1/2010,203,0.21,2225,27,442.29,129.63706048780773,21.20291553685902,8.990372859055014,28.721501782985488,0.19446660705090346,0,0,78.67686425507681
52,1247,Georgia,Tifton,10/10/2007,Caliber,7/13/2016,216,0.39,125,27,354.52,227.16496205777023,9.7902,11.640822613414581,27.6014928205178,0.095333333,1,0,90.33579065785369
53,1607,Kentucky,Lexington,2/21/2008,TS 4010,6/26/2009,110,0.89,1779,30,658.98,85.3546089678877,20.78352789151107,17.150874692805,33.53659091,0.378285714,0,1,84.72870089910155
54,1570,Georgia,Lexington,11/1/2007,Phoenix,7/10/2018,195,0.08,474,27,672.19,101.87604733431247,24.890314825119496,21.870570770008484,30.79214218268136,0.19744526208079988,0,0,100.0
55,575,Kentucky,Tifton,2/21/2008,Attention II,5/6/2010,107,0.63,811,27,769.9,186.43980789939968,23.736881002677723,16.093385184759722,31.19212837382112,0.2515758571550527,1,0,
56,172,Kentucky,Lexington,3/31/2015,Fierce,8/18/2016,183,0.16,652,27,722.77,230.20874890287746,20.68783793146527,18.40156670765201,33.53659091,0.18681961561236435,0,1,100.0
57,515,Georgia,Tifton,10/10/2007,Attention II,11/1/2010,186,0.55,1040,28,863.41,86.60798640097187,17.990150603579202,19.94410421493518,30.15391059300748,0.28506203426815147,0,0,
58,1476,Kentucky,Lexington,8/9/2012,Evermore,12/7/2009,206,0.35,836,156,555.87,238.62783375182707,20.984738008829723,15.657013848780926,26.480045492733645,0.24857632285953496,0,0,73.64093202731627
59,1042,Kentucky,Lexington,8/9/2012,Evermore,11/16/2012,226,0.44,1507,27,339.43,447.78,22.15298377909969,16.525832828968095,28.584403703391917,0.293348744088651,1,0,91.26525355529948
60,1095,Kentucky,Lexington,4/5/2016,Rebound 6XT,9/10/2008,186,0.61,1179,27,549.05,41.1,20.511396871277306,15.90359026262807,21.72335223590615,0.25837717068896515,1,0,100.0
61,1615,Kentucky,Lexington,4/5/2016,BaraWet 501,8/6/2009,186,0.46,1053,27,748.23,223.98386342111095,21.495246610663195,15.33562111728487,26.165197641837832,0.26668380829793986,0,0,100.0
62,1376,Kentucky,Lexington,8/9/2012,FSG-426,9/8/2009,97,1.37,1612,27,606.59,105.98836760634074,20.252207662039275,15.510099019636543,26.809230831055153,0.3355490679244092,0,0,100.0
63,1679,Kentucky,Lexington,8/9/2012,Hybri Force 600,5/6/2008,184,0.48,1255,27,521.85,46.129796203134795,21.146696179272148,18.06745340941651,28.461991736449757,0.3101880713171314,0,1,100.0
64,1321,Kentucky,Lexington,8/9/2012,BaraWet 501,7/8/2017,111,1.41,846,30,696.33,79.76380035363398,22.391538859562647,16.89565479484133,29.820559317978514,0.2169646995822271,0,0,68.28205856081361
65,1593,Georgia,Lexington,2/21/2008,Fierce,9/15/2017,340,1.46,2089,27,589.29,205.65736620952688,16.488010328018,18.241033836882377,18.537379080901275,0.378285714,0,0,100.0
66,37,Georgia,Athens,10/10/2007,BaraWet 501,8/14/2015,192,0.26,811,180,890.38,78.09671983638194,27.189307833897658,16.769304835140638,33.53659091,0.21093625827003165,0,1,
67,442,Kentucky,Lexington,2/21/2008,Ameristand 427TQ,8/13/2015,206,0.39,235,53,959.11,215.3866076366263,24.697203594582287,11.567979742282237,25.224026139288405,0.095333333,1,0,91.03482537248348
68,334,Georgia,Lexington,8/9/2012,AFX095026,9/17/2015,320,0.5,1227,40,471.49,144.42642993195176,16.006140660756774,12.811923126604835,27.977170977105786,0.11560256710228443,0,0,
69,1032,Kentucky,Lexington,8/9/2012,Ameristand 403T,8/13/2015,108,0.67,512,104,741.0,148.80036836125154,20.380172892703033,15.89170575136674,31.489807261723524,0.20929115739221354,0,0,100.0
70,1499,Kentucky,Athens,11/1/2007,Caliber,8/12/2013,203,1.1,2225,103,332.68,225.50376476635563,15.912214088805122,16.265415180287427,28.221780833123834,0.3173107336657354,0,1,87.87323310515777
71,541,Georgia,Lexington,2/21/2008,Arc,9/8/2009,146,0.81,454,116,850.13,176.6394673896023,22.54483549369995,17.572461333742407,29.94297165319658,0.29048031951357256,0,0,
72,476,Georgia,Tifton,11/1/2007,PGI 801,6/10/2014,197,1.5,475,29,1068.66,60.61929480042771,24.62217467874957,7.378640256556409,33.53659091,0.12326431678640065,1,0,
73,622,Georgia,Athens,2/21/2008,4030,5/6/2010,180,0.05,134,213,805.99,183.17510010124371,27.114176686151986,22.72062363440331,33.53659091,0.15871952769676356,1,0,
74,157,Kentucky,Lexington,10/10/2007,Saranac AR,9/19/2016,181,0.15,373,27,743.85,95.19528185984872,23.365875075114822,16.899821004849827,33.53659091,0.14705011351402544,0,0,92.62442979886373
75,1659,Kentucky,Lexington,8/9/2012,CW 065030,6/9/2008,194,0.6,2033,27,576.1,271.4694375976417,21.61216368453587,11.715884316415078,29.568047165151526,0.378285714,0,0,90.26036852292111
76,196,Georgia,Tifton,8/9/2012,Saranac AR,7/13/2016,251,0.01,1258,38,760.31,141.0592225984405,9.7902,13.211596794707331,32.16778854266387,0.29701432107570375,0,0,96.35531452223304
77,275,Georgia,Midville,4/5/2016,Bara 503,10/22/2009,238,0.25,570,53,332.68,194.62109448161627,15.236723004157708,15.911401599515624,33.53659091,0.17736679294107197,0,1,
78,1470,Georgia,Tifton,10/10/2007,Caliber,5/6/2009,340,0.7,1172,44,395.04,49.199768538753766,23.76368763943713,18.397400497831804,32.30376420734609,0.19582120304320477,0,0,
79,1427,Kentucky,Lexington,4/5/2017,GA-497HD,10/22/2009,257,0.97,800,251,706.51,147.5967965659232,21.10160026768871,16.822621638509034,28.4978370558133,0.2893115842629773,1,0,96.51914922470068
80,408,Kentucky,Tifton,10/10/2007,Ameristand 403T Plus,5/6/2016,122,0.01,1529,80,750.6,41.91633316536844,16.811832673381403,3.9436,33.53659091,0.15200910727736838,0,0,87.96214689889435
81,0,Georgia,Tifton,4/5/2017,Hybri Force 700,5/13/2013,154,1.27,227,38,1091.77,199.11451808334837,22.694021211567875,10.549891770242551,33.53659091,0.23069118412344175,0,0,84.86242854561625
82,304,Georgia,Tifton,2/21/2008,CW 500,8/8/2017,139,0.01,623,54,559.29,41.1,16.689918635563167,19.795545587555754,33.53659091,0.19019884493655256,0,1,
83,568,Georgia,Athens,2/21/2008,Caliber,5/15/2009,201,0.33,1798,30,694.3,95.84866736675401,27.48725,17.61809273746689,33.53659091,0.19966239836096178,0,0,83.37204304514154
84,208,Kentucky,Athens,10/10/2007,Attention II,7/13/2016,268,0.45,1095,53,864.09,189.9424563185973,18.202178570602523,13.241674864769308,21.63067417990423,0.1482559326228229,0,0,88.54606694401005
85,363,Kentucky,Lexington,4/5/2016,GA-505,11/17/2010,164,0.41,1279,27,1019.75,146.86833104732472,16.25807262981695,18.46134019974747,26.761427374514184,0.1210308655350718,1,0,
86,925,Kentucky,Lexington,8/9/2012,Caliber,5/2/2017,146,1.4,2225,30,461.76,174.8775834099776,23.477261649138736,16.303684073964533,29.335026830740798,0.3176001485962582,0,1,70.31206073395448
87,1208,Kentucky,Lexington,3/31/2015,PGI 529,11/20/2008,182,0.17,970,42,474.51,228.91168744580236,15.828282726564826,17.0493202737433,25.939137089868012,0.378285714,1,0,87.92855854145307
88,1312,Kentucky,Lexington,8/9/2012,Hybri Force 700,8/18/2016,111,0.75,89,31,685.89,41.1,24.245044175063686,19.137928784229707,29.051658804563676,0.378285714,0,0,89.74180453834349
89,1447,Kentucky,Lexington,8/9/2012,Hybri Force 700,7/10/2018,155,0.74,1099,27,521.32,41.1,22.050001351771137,19.890432888167652,15.91632653,0.21910763375666445,0,0,100.0
90,1268,Kentucky,Midville,11/1/2007,55V50,6/6/2017,157,1.09,769,36,412.44,151.06677946489683,9.7902,3.9436,28.42319000795895,0.2537284292159866,0,0,97.12365335989033
91,1679,Kentucky,Lexington,11/1/2007,Caliber,9/10/2008,191,0.57,710,189,476.3,234.79648503516418,22.389150822185645,3.9436,32.631707073976585,0.378285714,1,0,76.43532823676571
92,1098,Georgia,Lexington,10/10/2007,Hybri Force 600,6/6/2017,240,0.54,351,151,646.25,219.88913665912327,21.91873689012224,15.667959020968047,31.20328700344332,0.24297496760524692,0,0,90.29852696422131
93,301,Georgia,Tifton,10/10/2007,Hybri Force 600,6/13/2018,154,0.63,1317,132,1036.5,111.57987742658327,26.36479552223924,16.751036555550606,25.63282320449008,0.10171386933237725,0,1,
94,1447,Kentucky,Lexington,8/9/2012,NF11ALF006,7/14/2016,271,0.01,1088,27,604.33,273.2321005851201,20.433612970886216,15.598322758772987,27.76662959149864,0.33930230073614426,1,0,100.0
95,487,Kentucky,Lexington,11/1/2007,FSG 415BR,6/18/2008,199,0.99,1339,27,567.57,168.3606522577807,22.790431028296215,16.111064987834634,28.22691636070027,0.26960436163724266,1,0,97.95233293555555
96,269,Kentucky,Midville,10/10/2007,Bara 503,7/13/2010,224,1.2,633,37,816.24,105.22024125069166,25.009770110437064,20.48932913098188,32.05598556293517,0.378285714,0,0,81.93511638345241
97,1371,Kentucky,Lexington,8/9/2012,Bulldog 805,6/6/2017,205,2.46,698,27,649.89,173.3109424444763,21.314457296002335,16.76495404218551,26.58216788481209,0.3017254117203062,0,0,100.0
98,1548,Georgia,Midville,4/5/2017,FSG 415BR,9/5/2008,338,0.47,1115,42,981.78,176.05058311552247,26.522652177041735,8.234449097732272,29.059431651318807,0.378285714,0,0,85.10081631639896
99,1334,Georgia,Lexington,8/9/2012,Caliber,4/15/2009,254,0.12,475,27,556.75,162.31787222819048,15.222021665139257,3.9436,26.855689486292924,0.3065334738832936,0,1,100.0
100,1194,Georgia,Lexington,4/5/2016,GA-505,7/13/2016,291,0.25,732,35,575.27,41.1,11.225669677468616,17.33971327909652,27.4861157048712,0.18584630085889273,0,0,87.59530994099
101,457,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,5/6/2016,170,0.79,283,27,642.68,41.1,22.038212587375764,13.095274417039153,32.32968086408607,0.378285714,0,0,93.75619774511547
102,1201,Kentucky,Lexington,4/5/2017,LS 905,9/14/2017,255,0.76,1038,67,710.56,111.17751019092479,15.963577762277016,7.7615752527455335,24.553213997045077,0.3497521232446807,0,1,92.64538765928835
103,170,Georgia,Tifton,11/1/2007,NF11ALF006,7/10/2018,209,0.45,1123,37,788.3,62.0320577556085,26.236457715728356,14.643976055924231,33.53659091,0.15832996140485792,0,0,88.21879706262469
104,940,Kentucky,Lexington,8/9/2012,CW 065030,9/16/2013,279,0.77,429,27,695.59,233.13132974845826,22.09257977450013,16.22035298195525,24.197242640355103,0.2919852732750595,0,0,93.20707383540315
105,226,Georgia,Tifton,8/9/2012,BaraWet 501,9/17/2015,120,0.77,393,38,963.89,90.97686373907217,22.638452040446488,9.057983807283243,25.71478956361979,0.22105475954046055,0,0,88.65927466151895
106,511,Georgia,Tifton,2/21/2008,GA-505,6/6/2017,125,0.74,343,38,968.89,41.1,25.604941991660407,18.826718481089543,33.53659091,0.095333333,0,0,
107,939,Georgia,Lexington,11/1/2007,Attention II,5/6/2008,248,0.38,219,27,641.92,41.1,19.887076285066325,3.9436,20.837408672718528,0.2966886116480094,0,0,99.66573993907129
108,1114,Kentucky,Lexington,3/31/2015,GA-505,9/16/2015,190,0.83,1061,27,746.91,44.69804879141941,20.420054770403837,13.694458772519452,27.402920229504296,0.2510968075990739,0,0,100.0
109,492,Georgia,Lexington,3/31/2015,AM-09-600,7/8/2017,309,1.72,623,51,435.57,116.0349543230438,27.48725,16.263711778377125,24.315761284196462,0.2653406110130188,0,0,88.07391819879923
110,569,Georgia,Tifton,10/10/2007,Radiance HD,7/30/2010,215,0.01,558,168,760.06,182.06151284820743,26.588138121700286,20.838953328745433,33.53659091,0.17019100912838867,0,1,
111,1679,Georgia,Lexington,2/21/2008,Hybri Force 600,9/13/2018,246,0.55,233,93,642.17,104.72152039622632,10.302745784975048,10.100520731970292,26.883558188063873,0.18534832433008508,0,0,
112,1085,Kentucky,Lexington,8/9/2012,PGI 909,6/13/2018,202,0.34,89,27,590.61,109.65473975819958,22.376353145118983,22.627489899292396,27.863353054037695,0.30071345854980935,0,0,100.0
113,1199,Kentucky,Lexington,8/9/2012,Hybri Force 600,5/2/2017,239,1.14,89,34,697.38,63.61190149143669,21.631550144860718,17.040386587311165,26.898179838769313,0.28980721029475626,0,0,100.0
114,403,Kentucky,Lexington,10/10/2007,BaraWet 501,6/6/2017,148,2.32,1020,27,597.1,138.62919452232325,23.941255163962467,15.006111661716284,30.91948913504396,0.2538216761577677,0,0,100.0
115,711,Georgia,Tifton,10/10/2007,GA-ALFG-1,4/7/2009,161,0.92,393,191,791.02,104.1225573825861,10.996267622876413,3.9436,28.943461102311662,0.095333333,0,0,96.99871660170488
116,1568,Kentucky,Lexington,8/9/2012,Fierce,8/18/2016,147,0.01,1556,27,574.2,155.1584917199339,24.032352725491954,18.118399736768236,29.370806863456593,0.16117150563793814,1,0,95.77946874285895
117,662,Georgia,Athens,2/21/2008,Hybri Force 700,6/9/2008,337,0.67,1379,94,773.88,54.15884553774057,17.21031685338795,7.097627756667629,24.17668508197084,0.24967734974983274,1,0,89.22430196280902
118,922,Kentucky,Lexington,4/5/2016,TS 4010,5/2/2017,151,1.74,1975,39,791.97,101.19790104830868,9.7902,9.176919588035709,27.490512895531808,0.27483433429397797,0,0,97.57011589299526
119,1174,Kentucky,Lexington,8/9/2012,Evermore,5/2/2017,300,0.33,1632,27,524.49,183.27775221206403,21.73456132913193,17.59707167289474,28.45512561469497,0.34567338090601435,1,0,99.50014663054246
120,577,Georgia,Lexington,10/10/2007,AM-09-600,7/10/2018,145,0.56,529,27,635.73,78.857145381474,26.579584453123456,12.106724295626124,29.677463553210327,0.25860387300167414,0,0,72.23681024876305
121,1679,Kentucky,Midville,8/9/2012,GA-497HD,4/15/2009,250,0.15,528,27,709.46,68.40925772080385,18.81524043114705,17.41549468708417,33.04599252090036,0.29254645702868676,0,0,96.02240609384818
122,278,Georgia,Lexington,8/9/2012,Evermore,5/10/2018,279,1.97,2225,35,401.39,174.24296247854605,23.80582684295864,16.29209702939,24.861458171475107,0.1720693332651635,1,0,88.9550292355503
123,567,Georgia,Midville,8/9/2012,Evermore,5/6/2008,140,0.89,1372,50,674.59,59.000825159887356,21.318475078295933,6.307029270184564,32.45875024185967,0.17422297387115995,0,0,86.39137770470684
124,1078,Kentucky,Lexington,8/9/2012,Evermore,9/14/2017,207,0.75,1697,27,720.32,112.83769317340483,9.7902,15.699018864439097,27.799381147678226,0.31954155284955654,0,0,100.0
125,333,Georgia,Tifton,11/1/2007,Ameristand 403T Plus,9/14/2017,166,0.29,1278,27,524.68,71.99552791477734,25.43879343369089,3.9436,33.53659091,0.1791366533454358,0,0,86.54722185357382
126,1485,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,5/8/2015,319,0.72,2135,27,560.69,161.45225947246723,21.646444286805725,16.985342118505955,17.64846452707425,0.29485004669437415,0,0,89.56824991332735
127,374,Georgia,Midville,10/10/2007,BaraWet 501,11/16/2012,266,0.22,511,140,805.5,116.57052773076482,13.446874185237114,16.030855526510393,33.53659091,0.16977021679641785,0,0,
128,0,Georgia,Tifton,11/1/2007,BaraWet 501,8/12/2013,127,0.61,1204,52,332.98,178.90847218653425,23.53395503095688,18.146395236161602,29.95022054889178,0.10839844647110605,0,0,100.0
129,258,Georgia,Lexington,2/21/2008,Withstand,8/8/2017,263,0.45,629,27,847.75,102.70313415429703,11.19703064663747,18.16676789920432,31.98328210851055,0.20712977539663024,0,0,100.0
130,306,Georgia,Athens,2/21/2008,Hybri Force 600,5/2/2017,126,1.21,456,35,948.69,111.9316016210432,16.944739059756785,12.423134180219357,24.552498672392296,0.11400386850119595,0,0,
131,592,Georgia,Athens,11/1/2007,Buffalo,6/20/2008,108,1.19,572,264,680.62,77.60680572163008,26.413730000853718,22.093247619884345,33.53659091,0.10992361775415094,0,0,89.03435452852663
132,1464,Kentucky,Tifton,4/12/2018,CW 35106,11/16/2012,206,0.9,523,27,496.92,114.4293705657095,23.68564228548796,19.243995569929925,33.53659091,0.16725997989544722,0,0,92.48072751027969
133,332,Kentucky,Lexington,3/31/2015,Arc,5/6/2008,138,0.6,525,27,564.73,221.13298124688524,19.32972113312706,11.408387325485483,21.403546803934198,0.2874891753335602,1,0,100.0
134,618,Georgia,Athens,2/21/2008,Bulldog 805,5/6/2008,297,0.17,467,114,762.11,57.71773349091145,23.628844780503936,21.009565478983856,33.53659091,0.095333333,1,0,
135,1345,Kentucky,Lexington,4/5/2017,PGI 801,8/6/2009,285,1.14,424,27,615.86,324.17456342418194,15.314618089538786,15.822035961304664,27.874871399345057,0.24729563587918552,1,0,88.92277025211715
136,1107,Georgia,Midville,2/21/2008,FSG-426,7/30/2008,147,0.01,716,51,863.87,169.1873231697184,25.176483370444046,3.9436,23.664379475495803,0.27313735655356075,0,0,92.94003804889525
137,1549,Kentucky,Lexington,8/9/2012,BYS5028,6/10/2014,152,0.35,243,27,630.71,82.60621127446316,26.42600865028378,17.588892060788314,26.737799187812723,0.21234144277938968,0,0,89.65813172265847
