,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
11,Georgia,Midville,11/1/2007,Bulldog 805,12/7/2009,314,5.4,556,193,3893.59,599.974,28.48386253,15.692692999999998,26.19026488,0.116674048
12,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,319,4.9,264,0,3400.1,640.0659907013813,26.16056518,15.692692999999998,26.19026488,0.116674048
13,Georgia,Tifton,11/1/2007,Attention II,8/14/2009,301,3.56,884,251,3728.37,1302.1353333462978,20.58125727,15.692692999999998,29.26719853,0.116674048
14,Georgia,Tifton,2/21/2008,Bara 503,8/14/2009,341,4.49,264,334,4483.89,1254.8752576033303,20.58125727,23.71831387912104,26.19026488,0.13548051171400122
15,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,341,2.27,264,139,3400.1,610.9750157633252,30.60558815,15.692692999999998,26.19026488,0.1865724103088589
16,Georgia,Tifton,2/21/2008,BaraWet 501,11/20/2008,339,4.68,553,172,5107.69,726.1552313382522,20.58125727,21.78901711506404,39.44837178,0.116674048
17,Georgia,Midville,2/21/2008,Bara 503,8/14/2009,313,4.92,805,252,5320.75,599.974,43.84476917,105.98888659999999,38.82039576,0.116674048
18,Georgia,Tifton,2/21/2008,PGI 801,8/14/2009,311,5.18,578,390,5016.46,599.974,26.14075807,15.692692999999998,39.95908246,0.474591746471788
19,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,304,4.81,715,336,3943.71,776.2180604423919,20.58125727,19.706859579615376,38.4576148,0.116674048
20,Georgia,Midville,2/21/2008,Hybri Force 700,11/17/2010,306,5.62,264,333,5320.75,743.6839289193147,20.58125727,26.0282636879039,36.1411049,0.1610715010683026
21,Georgia,Midville,2/21/2008,GA-505,12/7/2009,322,5.18,869,153,4698.5,708.8420015528408,40.90965283,15.692692999999998,26.19026488,0.116674048
22,Georgia,Tifton,11/1/2007,TS 8031,11/11/2008,323,6.03,800,278,4524.6,848.1200999477282,26.50295378,25.534305267494112,29.12998816,0.1938992364192138
23,Georgia,Midville,2/21/2008,GA-505,11/11/2008,300,4.61,592,390,5232.53,599.974,35.17723972,15.692692999999998,32.47203168,0.116674048
24,Georgia,Tifton,11/1/2007,GA-505,12/7/2009,309,4.65,1000,236,4321.45,627.1127951039626,20.58125727,18.499851121481797,26.19026488,0.17268999621460837
25,Georgia,Tifton,2/21/2008,PGI 801,12/7/2009,313,6.03,447,251,4738.72,599.974,20.58125727,67.80959846312909,33.5729531,0.116674048
26,Georgia,Midville,11/1/2007,Hybri Force 700,11/11/2008,341,6.01,330,225,5320.75,1299.6154944019863,27.1871146,18.12180849228135,36.52514078,0.116674048
27,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,341,6.03,1000,322,3825.98,599.974,20.58125727,15.692692999999998,39.96438551,0.116674048
28,Georgia,Tifton,11/1/2007,Attention II,11/20/2008,319,2.27,659,289,4727.98,599.974,23.50262882,16.555799494923868,176.8482793,0.116674048
29,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,341,4.45,978,283,5320.75,778.4643720061018,28.77955302,18.339270103587534,26.19026488,0.116674048
30,Georgia,Tifton,2/21/2008,Hybri Force 600,8/14/2009,226,5.26,264,196,4796.69,676.6270687015611,106.42696159,95.36156875253413,26.19026488,0.116674048
31,Georgia,Tifton,2/21/2008,GA-505,12/7/2009,341,3.26,787,305,4298.06,682.0198201118206,47.92009518,15.692692999999998,38.20164085,0.116674048
32,Georgia,Midville,2/21/2008,Hybri Force 700,11/17/2010,341,4.06,486,0,4079.99,638.8575766089607,20.58125727,18.78306370844112,49.03695988,0.13680322676642406
33,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,329,5.14,694,263,4021.89,785.6716817718474,29.98355358,15.692692999999998,26.19026488,0.116674048
34,Georgia,Tifton,11/1/2007,Bara 503,11/11/2008,319,4.8,427,193,3578.77,726.9232289445713,20.58125727,15.988135221168159,35.46610843,0.16253951379830003
35,Georgia,Tifton,2/21/2008,CW 36106,11/11/2008,329,5.01,542,390,3542.93,697.7505484674319,25.37484867,15.692692999999998,26.19026488,0.116674048
36,Georgia,Tifton,11/1/2007,Attention II,12/7/2009,330,6.03,317,204,5320.75,1122.224150659028,24.06436713,25.108095605344005,26.19026488,0.4369713403518015
37,Georgia,Midville,11/1/2007,TS 8031,11/17/2010,341,5.42,292,283,4367.44,787.1363836094009,138.9297511,17.376892876021877,58.53832262,0.33096718906295275
38,Georgia,Tifton,11/1/2007,TS 8031,12/7/2009,312,5.47,873,0,5320.75,1323.896,88.64765954,16.940286307218518,26.19026488,0.5775852571475659
39,Georgia,Tifton,2/21/2008,Hybri Force 600,11/17/2010,313,4.93,264,361,4677.91,784.7275799292014,24.76866189,15.692692999999998,151.84543881,0.116674048
40,Georgia,Tifton,11/1/2007,BaraWet 501,11/17/2010,340,4.05,270,277,5165.28,599.974,22.09193455,23.516523837820678,28.54658652,0.4937193161446304
41,Georgia,Midville,11/1/2007,Bara 503,11/11/2008,332,5.44,490,300,5320.75,601.7396560371186,26.29664949,18.97634119236827,37.55192966,0.116674048
42,Georgia,Tifton,11/1/2007,GA-505,11/17/2010,339,3.19,763,251,5320.75,1255.9364731953694,32.65128195,15.692692999999998,26.19026488,0.116674048
43,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,341,4.46,481,272,5320.75,1195.2083631078965,117.11568801,19.436606005196754,26.19026488,0.116674048
