,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
12,Georgia,Midville,2/21/2008,PGI 909,12/7/2009,318,4.44,264,390,4751.6,614.8476528959917,20.58125727,36.62602226635289,26.19026488,0.116674048
13,Georgia,Tifton,2/21/2008,PGI 801,11/20/2008,315,4.82,849,258,4926.18,756.0007925982646,138.9297511,15.692692999999998,33.55589121,0.45017167958861837
14,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,308,6.03,505,259,5070.33,670.7337604743935,88.8532865,18.424349087222677,32.05375006,0.435579137462739
15,Georgia,Tifton,2/21/2008,TS 8031,11/17/2010,310,2.27,669,285,4761.92,599.974,35.62848939,38.78029944462445,176.8482793,0.2553270372971704
16,Georgia,Tifton,2/21/2008,Bara 503,8/14/2009,230,2.27,654,0,3400.1,599.974,41.88218595,31.395024272373007,31.09597537,0.116674048
17,Georgia,Tifton,2/21/2008,Attention II,11/20/2008,272,4.1,341,41,4581.91,599.974,20.58125727,15.9083372142405,36.58188988,0.116674048
18,Georgia,Tifton,2/21/2008,GA-505,12/7/2009,253,3.2,662,390,5175.24,1238.5070249763671,97.13589341,15.850369804426311,41.64841985,0.48380761536299866
19,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,341,3.48,727,160,4890.82,599.974,30.42170878,15.692692999999998,47.76284634,0.1752814549803068
20,Georgia,Tifton,2/21/2008,Attention II,11/20/2008,296,2.27,1000,0,4117.4,599.974,20.98931962,15.692692999999998,58.08132139,0.580624620606633
21,Georgia,Tifton,2/21/2008,Bara 503,12/7/2009,319,3.06,702,390,5000.82,1323.896,138.9297511,34.70566456514868,26.19026488,0.23382472952513889
22,Georgia,Tifton,11/1/2007,Attention II,11/17/2010,310,4.82,783,390,4398.3,599.974,20.58125727,15.692692999999998,35.5883662,0.116674048
23,Georgia,Tifton,2/21/2008,Hybri Force 700,12/7/2009,320,4.9,615,369,5320.75,610.2258622431751,131.21890688,19.34870947174151,26.19026488,0.6264360764250456
24,Georgia,Tifton,2/21/2008,PGI 801,12/7/2009,226,4.34,264,390,5320.75,602.2683880880669,88.47143348,21.407335644801712,46.61764878,0.116674048
25,Georgia,Tifton,2/21/2008,BaraWet 501,12/7/2009,226,2.27,544,0,5320.75,908.336578438846,22.68871938,68.61558613381456,26.19026488,0.11897458983688422
26,Georgia,Tifton,2/21/2008,PGI 909,11/20/2008,226,6.03,795,331,4444.53,632.0622588068765,20.58125727,15.692692999999998,26.19026488,0.2270010636997289
27,Georgia,Tifton,2/21/2008,Hybri Force 700,11/17/2010,295,3.43,1000,40,4789.02,1323.896,39.01919422,35.121457061173246,42.49501693,0.14706213847410607
28,Georgia,Tifton,2/21/2008,Bara 503,11/17/2010,321,3.38,838,205,4090.47,659.4493656875677,53.73982218,15.692692999999998,140.59380772,0.116674048
29,Georgia,Midville,2/21/2008,Bara 503,8/14/2009,341,5.78,583,182,3721.46,727.3924816540892,94.02971003,105.98888659999999,102.98282684,0.22416121001964417
30,Georgia,Tifton,2/21/2008,PGI 909,8/14/2009,337,2.27,1000,0,5005.7,599.974,20.58125727,15.692692999999998,37.68762227,0.12079210230246148
31,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,341,5.09,670,258,5320.75,746.8875179677475,25.50390803,15.692692999999998,26.19026488,0.24738805670444436
32,Georgia,Tifton,11/1/2007,GA-505,11/11/2008,341,4.66,1000,222,5143.12,935.163031432997,40.40129474,28.001705438148676,45.97505785,0.15616314370748663
33,Georgia,Tifton,2/21/2008,Hybri Force 700,11/17/2010,226,6.03,783,0,3634.79,599.974,20.58125727,15.692692999999998,26.19026488,0.27820288058150383
34,Georgia,Tifton,2/21/2008,TS 8031,11/11/2008,324,2.27,689,273,3490.53,640.9271905674462,88.12404949,19.41389899471252,26.19026488,0.116674048
35,Georgia,Tifton,2/21/2008,Hybri Force 600,11/17/2010,341,3.54,450,100,3623.14,621.1914665881905,40.8160152,15.692692999999998,26.19026488,0.20357384829997352
36,Georgia,Tifton,2/21/2008,Hybri Force 700,12/7/2009,340,4.89,815,49,4039.06,735.3343131006304,38.80927852,19.123448875284865,26.19026488,0.19617169075990532
37,Georgia,Tifton,2/21/2008,PGI 909,12/7/2009,332,2.27,769,19,3925.76,628.4069151396648,22.18155589,15.692692999999998,26.19026488,0.19300614751017778
38,Georgia,Tifton,2/21/2008,TS 8031,11/20/2008,341,4.16,769,269,5299.01,599.974,27.8976625,15.692692999999998,26.19026488,0.116674048
39,Georgia,Midville,2/21/2008,Bulldog 805,8/14/2009,283,3.14,615,344,3550.02,599.974,43.2356013,105.98888659999999,33.14892306,0.116674048
40,Georgia,Tifton,11/1/2007,Bara 503,12/7/2009,339,2.69,274,390,5320.75,809.4310092902684,25.62947099,15.692692999999998,155.85484677,0.24253120409965143
41,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,226,4.44,784,0,3400.1,599.974,20.58125727,15.692692999999998,26.19026488,0.116674048
42,Georgia,Midville,2/21/2008,PGI 801,8/14/2009,257,6.03,264,66,4384.83,599.974,114.92868895,20.5179674046367,26.19026488,0.116674048
43,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,311,3.44,673,222,3400.1,632.1330263712043,39.11657963,15.692692999999998,174.61692089,0.2397358543757584
