,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
44,Kentucky,Lexington,4/5/2016,GA-505,9/13/2018,257,6.14,2225,1,3315.83,776.1,20.05983363,14.87219658776815,26.78122568,0.30456858354362276
45,Kentucky,Lexington,4/5/2016,LS 905,9/17/2015,263,5.77,1146,343,3204.06,905.1,23.52708485,14.40310376975682,25.39573034,0.2835320889889838
46,Kentucky,Lexington,3/31/2015,GA-ALFG-1,9/17/2015,263,6.7,712,370,3700.27,687.9,21.51417532,16.05810613277664,25.30995737,0.27934275770856987
47,Kentucky,Lexington,8/9/2012,Evermore,9/19/2016,258,7.79,174,357,2068.51,845.2,19.94024736,14.448822694111627,25.18292496,0.2790333736667797
48,Kentucky,Lexington,4/12/2018,Radiance HD,9/13/2018,255,5.94,2225,362,3539.06,867.0,20.6138306,16.23062789983649,25.43458617,0.2783231252973687
49,Kentucky,Lexington,4/12/2018,CW 065030,9/12/2018,257,4.92,1423,398,3686.49,741.0,18.92634433,14.38380514744935,25.99420613,0.2972963565604341
50,Kentucky,Lexington,4/5/2017,AM-14-900,9/15/2017,263,7.79,1861,1,2268.68,475.7,23.79017857,16.118846220615897,26.36463759,0.2782285794752691
51,Kentucky,Lexington,8/9/2012,FSG 415BR,9/19/2016,263,5.37,839,394,3479.26,791.1,21.81884834,18.774062174564506,26.81366758,0.2872765848503482
52,Kentucky,Lexington,8/9/2012,GA-505,9/15/2017,257,6.62,339,383,3146.3,827.5,20.99789765,14.140764845488999,26.37542796,0.30186433065979446
53,Kentucky,Lexington,8/9/2012,PGI 529,9/13/2018,259,7.79,1508,331,3340.96,813.7,23.79017857,14.42518124634606,25.38316996,0.2770904921651047
54,Kentucky,Lexington,8/9/2012,Evermore,9/16/2015,263,6.16,793,397,3385.86,769.2,20.71151434,15.500678276365827,25.92670076,0.30470887471507346
55,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/19/2016,261,5.0,1222,322,3269.97,817.5,20.54030433,14.470765853373276,25.87818619,0.313480989
56,Kentucky,Lexington,4/12/2018,Ameristand 403T Plus,9/16/2015,255,2.91,364,379,2596.48,788.8,21.38165834,15.134934308933138,24.79226714,0.2849079523369977
57,Kentucky,Lexington,8/9/2012,Evermore,9/15/2017,258,7.08,871,367,3466.12,838.5,21.78287709,15.197806324635836,25.6901542,0.2865321880952354
58,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,259,7.27,1162,392,3629.74,821.9,20.52382833,13.483407716736778,26.2659275,0.2729625
59,Kentucky,Lexington,8/9/2012,Saranac AR,9/16/2015,260,7.65,778,374,3111.73,844.0,21.65594256,18.87832738,25.22469198,0.2835369940984807
60,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/19/2016,263,6.2,130,361,3262.02,665.4,23.71934098,15.572088521156386,25.16179803,0.274241217637484
61,Kentucky,Lexington,8/9/2012,4030,9/15/2017,263,6.24,504,337,3316.86,1043.2,21.02786929,16.035489688542114,22.59871398,0.29060732376130144
62,Kentucky,Lexington,8/9/2012,Saranac AR,9/12/2018,260,6.61,540,392,3274.29,553.3,23.56935515,18.87832738,25.47699009,0.2744707725372988
63,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,254,5.79,1506,22,3156.88,758.2,21.19828725,15.453641915913705,25.79636182,0.2799779294052141
64,Kentucky,Lexington,8/9/2012,GA-505,9/19/2016,256,7.79,1779,356,3330.23,917.4,20.56768303,18.216477124607632,29.25310714,0.29466122274739787
65,Kentucky,Lexington,8/9/2012,GA-505,9/16/2015,258,7.0,1068,376,3608.8,753.6,21.53230802,15.814940849000445,26.55646039,0.28174186333516454
66,Kentucky,Lexington,8/9/2012,Buffalo,9/15/2017,251,5.63,253,1,3172.49,1043.2,19.82259623,16.693403759587383,25.91777297,0.30151024499544216
67,Kentucky,Lexington,8/9/2012,Contender,9/13/2018,254,6.78,547,335,3599.32,801.0,21.05569224,14.435309655611734,24.90135302,0.30411695021418056
68,Kentucky,Lexington,8/9/2012,FSG-426,9/19/2016,260,7.79,215,362,3266.58,820.3,20.08994409,16.177952894098887,25.58979327,0.313480989
69,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,262,6.96,1058,1,3343.44,784.7,19.18566776,16.404235110377932,26.44425759,0.2835676486477853
70,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,260,7.79,1838,365,3099.83,636.7,17.99279214,15.456829186191907,25.28574468,0.27542243695650986
71,Kentucky,Lexington,4/5/2017,55V50,9/19/2016,258,7.52,1286,11,3450.88,847.3,22.27749209,16.45763485570638,25.84451851,0.3036492951410391
72,Kentucky,Lexington,8/9/2012,FSG-426,9/18/2014,263,5.63,998,1,3586.44,673.7,20.80608913,15.725238119565404,25.67581853,0.27314198425890657
73,Kentucky,Lexington,3/31/2015,Buffalo,9/19/2016,257,7.2,907,365,3218.2,841.6,20.45330565,16.635178385820446,23.93525913,0.2772586167671249
74,Kentucky,Lexington,4/5/2016,GA-497HD,9/15/2017,260,5.01,1901,344,4363.89,958.4,21.19178132,16.400548865993237,25.52096637,0.29472174515529176
75,Kentucky,Lexington,4/5/2016,NF11ALF006,8/20/2018,257,3.68,1069,399,3195.87,652.9,23.79017857,14.183964372500668,25.68309674,0.29266208705027213
76,Kentucky,Lexington,8/9/2012,Contender,9/13/2018,255,6.75,750,329,3171.73,828.2,21.1764395,15.870723895980971,26.08665917,0.2906463621336357
77,Kentucky,Lexington,8/9/2012,Phoenix,9/16/2015,256,7.26,1173,1,3234.62,723.1,21.73698655,18.87832738,25.5727489,0.27966136205990333
78,Kentucky,Lexington,8/9/2012,Radiance HD,9/13/2018,263,4.2,2097,359,3488.78,855.3,20.78457592,16.647610298143086,27.9581878,0.2729625
79,Kentucky,Lexington,3/31/2015,Buffalo,9/15/2017,263,7.79,2225,347,3533.31,606.3,20.1511713,15.88887863984245,24.77131431,0.2946957320652607
80,Kentucky,Lexington,4/5/2017,WL 365HQ,9/19/2016,262,5.51,130,402,3536.05,1043.2,21.68256217,15.811002899215069,25.68164495,0.2832083930027269
81,Kentucky,Lexington,8/9/2012,Fierce,9/18/2014,263,5.79,610,358,3192.7,879.8,22.77481059,13.915691377190372,25.51779418,0.2746203781254879
82,Kentucky,Lexington,8/9/2012,GA-505,9/17/2015,263,7.79,1205,1,3435.57,858.3,20.50779832,14.335348508726256,25.9860984,0.29133017367544095
83,Kentucky,Lexington,8/9/2012,AFX095005,9/18/2014,263,5.29,1288,352,3204.99,920.8,20.7888105,16.15568208560785,25.5752512,0.3001164060817054
84,Kentucky,Lexington,4/5/2016,4030,9/19/2016,257,5.4,888,346,3040.4,874.4,19.97953988,16.03551232826559,24.91422495,0.28463494700860953
85,Kentucky,Lexington,4/5/2016,Arc,8/12/2013,252,7.79,497,19,3270.11,609.8,21.24459198,15.687664373191069,25.31080543,0.29356158686770345
86,Kentucky,Lexington,8/9/2012,NF11ALF006,9/15/2017,257,7.27,928,336,3489.34,860.0,19.74401513,15.008829957027643,29.25310714,0.30312511743491893
87,Kentucky,Lexington,8/9/2012,Contender,9/12/2018,263,7.35,895,395,3141.24,824.4,21.28373854,14.67135553495436,25.41506857,0.2748409131661545
88,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/15/2017,256,3.99,368,17,3192.11,804.7,21.16713034,16.17019554187333,24.27600997,0.30100781494300266
89,Kentucky,Lexington,8/9/2012,Radiance HD,9/13/2018,255,7.19,1746,42,1872.06,808.0,20.62675662,14.49881345740715,26.34281199,0.28688500970376174
90,Kentucky,Lexington,4/5/2016,Radiance HD,8/20/2018,263,5.39,431,382,3609.43,834.7,19.31926816,16.339477242771,24.78605554,0.2729625
91,Kentucky,Lexington,3/31/2015,Buffalo,8/20/2018,261,7.79,1448,375,3448.23,740.4,20.38664299,18.87832738,22.59871398,0.313480989
92,Kentucky,Lexington,8/9/2012,Fierce,9/19/2016,263,6.15,1684,385,3327.61,675.7,21.02850124,18.87832738,25.8884767,0.2729625
93,Kentucky,Lexington,4/5/2016,Saranac AR,9/16/2015,257,7.22,1810,41,3184.52,681.0,21.01439761,15.818480809585118,25.38028565,0.2888743347692169
94,Kentucky,Lexington,4/5/2016,GA-ALFG-1,9/19/2016,252,7.79,906,374,3192.05,836.4,21.45767387,16.391793597391388,28.76344729,0.2800724685634461
95,Kentucky,Lexington,8/9/2012,AFX095026,9/14/2017,253,7.76,797,1,3060.81,606.9,20.31870314,16.340300404957432,25.51453632,0.2737966919007265
96,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/14/2017,260,7.79,300,54,3258.15,759.8,20.51019861,16.123446593302592,25.40675165,0.2898232518869565
97,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,8/20/2018,260,7.02,130,401,3210.15,782.5,23.79017857,16.361036481002927,24.34203139,0.2808824120071883
98,Kentucky,Lexington,4/5/2017,GA-505,9/19/2016,257,7.79,1094,8,3066.55,404.0,20.31142537,14.968898184150074,26.58463939,0.2989333056532261
99,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,261,6.22,1851,1,3360.59,757.4,22.49027941,16.476455662465153,25.40588947,0.30003626936334127
100,Kentucky,Lexington,8/9/2012,FSG-426,9/12/2018,259,4.88,687,360,3293.83,729.1,21.30961452,15.327013965796542,24.43357257,0.3049691658246402
101,Kentucky,Lexington,3/31/2015,NF11ALF006,9/16/2015,256,6.29,852,1,3247.55,1043.2,20.64741731,15.930811182713361,25.42411518,0.29059428192650244
102,Kentucky,Lexington,4/5/2017,GA-505,9/18/2014,262,5.59,229,355,3206.01,1043.2,20.77883242,12.700634895773003,26.33296151,0.2978939508414928
103,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/13/2018,258,7.79,507,402,3483.84,1005.7,19.01461654,15.877152866872677,25.39787867,0.2992049892605022
104,Kentucky,Lexington,8/9/2012,NF11ALF006,9/13/2018,259,6.75,841,7,3334.87,639.7,18.53434609,15.277068433165251,26.2530543,0.2729625
105,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/19/2016,259,7.11,1628,347,3151.87,761.3,21.15074849,15.967108704252976,24.81473285,0.303320543046883
106,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,263,6.7,856,97,3483.86,527.1,20.48773463,15.951542221568419,26.26973347,0.2729625
107,Kentucky,Lexington,4/12/2018,Rebound 6XT,9/19/2016,262,4.7,770,51,3268.6,752.3,20.0154704,15.702360732286156,25.66813293,0.2989664088801593
108,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/13/2018,263,3.07,1133,60,1883.69,617.6,20.74694799,14.098963527612323,25.57022122,0.27962821459932713
109,Kentucky,Lexington,8/9/2012,Phoenix,9/15/2017,261,5.54,170,1,3229.99,661.7,20.77759498,14.711433749851173,25.32646755,0.2854047539249308
110,Kentucky,Lexington,3/31/2015,Ameristand 427TQ,8/12/2013,263,7.79,1299,1,3257.32,815.3,21.01703789,14.89784615948667,25.9923417,0.2981487032122772
111,Kentucky,Lexington,8/9/2012,GA-505,9/19/2016,257,6.74,663,402,3362.24,815.9,20.62669512,15.828489201685015,25.33347101,0.3086273021954392
112,Kentucky,Lexington,8/9/2012,AM-09-600,9/12/2018,253,7.56,512,1,3537.14,880.9,20.3900122,15.698305241314705,25.63123893,0.2729625
113,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/19/2016,224,7.22,593,391,3441.58,823.6,20.25226873,16.009799484410028,24.75533597,0.28633413988671286
114,Kentucky,Lexington,8/9/2012,Contender,9/18/2014,258,7.79,2162,374,3394.37,613.1,20.87396242,15.114390165471452,25.37502028,0.2729625
115,Kentucky,Lexington,8/9/2012,Evermore,9/19/2016,256,4.6,1175,370,3600.34,815.6,20.14587792,16.211772432786155,24.78160295,0.28016258857158355
116,Kentucky,Lexington,4/5/2016,Ameristand 403T,9/15/2017,260,3.72,790,376,3143.66,680.7,20.2718473,15.795396329037596,25.8064674,0.29594459450548855
117,Kentucky,Lexington,4/5/2016,4030,9/19/2016,259,4.39,293,1,3319.22,651.2,20.20814235,15.338949255480763,25.57945233,0.2886211669989657
118,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/13/2018,255,6.85,1142,63,3106.17,765.7,20.53687892,16.506968783033454,24.11072544,0.29055565514755466
119,Kentucky,Lexington,8/9/2012,GA-505,9/12/2018,263,6.25,420,342,3145.63,876.8,20.50833327,16.507281752044296,25.80543883,0.28359184854200764
120,Kentucky,Lexington,8/9/2012,Radiance HD,9/19/2016,258,4.72,2225,348,3245.27,778.7,20.17186531,15.965771075093848,25.36721594,0.2829042128443094
121,Kentucky,Lexington,4/5/2016,Evermore,9/19/2016,257,6.49,1795,372,3207.74,835.8,20.8052668,14.05543716430687,26.11460906,0.29543966758276213
122,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,260,6.64,327,132,3354.56,673.2,21.27765743,15.08223053348153,26.36724088,0.28406762404587177
123,Kentucky,Lexington,3/31/2015,Evermore,8/12/2013,257,2.76,888,1,3219.59,818.5,22.37841079,16.645738547655245,25.2976117,0.2774399648714239
124,Kentucky,Lexington,4/5/2016,Rebound 6XT,9/14/2017,240,7.2,1484,1,3205.09,404.0,20.49456281,15.593625136493136,25.62852126,0.2938191700220747
125,Kentucky,Lexington,8/9/2012,AM-14-900,9/19/2016,261,6.9,1546,1,3284.09,874.0,19.88691618,15.955181888719048,28.36586052,0.2957022003278752
126,Kentucky,Lexington,8/9/2012,Radiance HD,8/12/2013,262,7.19,518,1,3440.31,899.6,20.5014003,14.239337166870238,22.59871398,0.28263083962013563
127,Kentucky,Lexington,4/5/2016,PGI 529,9/19/2016,261,6.55,995,354,3472.12,777.0,20.87390826,15.576876336496266,29.25310714,0.2862999916754526
128,Kentucky,Lexington,8/9/2012,BYS5028,9/17/2015,261,5.91,1397,381,3205.17,794.7,20.03142612,15.098784790239733,25.50271425,0.2779015620539403
129,Kentucky,Lexington,8/9/2012,Evermore,9/19/2016,257,7.79,155,346,3265.64,819.2,20.98817319,16.03502507483422,24.23337563,0.2944206748639118
130,Kentucky,Lexington,4/12/2018,Buffalo,9/15/2017,260,7.42,1521,338,3461.45,621.2,17.60733333,16.411707142873073,25.94068693,0.2979799276611297
131,Kentucky,Lexington,8/9/2012,Evermore,9/13/2018,262,4.4,994,354,3439.11,854.0,19.52643076,16.163465002759168,25.17231999,0.2729625
132,Kentucky,Lexington,4/5/2016,GA-505,9/15/2017,261,3.8,1450,351,3359.98,582.4,20.90084176,15.950352473505538,25.61118265,0.313480989
133,Kentucky,Lexington,4/12/2018,Evermore,9/12/2018,253,3.96,1500,385,3695.8,940.1,18.31608175,15.418445327291732,26.21414479,0.2814992993084347
134,Kentucky,Lexington,4/5/2017,Buffalo,9/13/2018,259,6.12,1150,1,3390.43,1043.2,20.23350087,12.61707097,25.53842991,0.27652409246236476
135,Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,253,7.79,130,382,3502.97,926.3,21.34905445,14.903027703432487,26.05563032,0.2772848863619239
136,Kentucky,Lexington,3/31/2015,Caliber,9/15/2017,263,7.79,805,394,2280.79,813.5,21.04989374,15.802896247671644,25.88794014,0.2857334375186926
137,Kentucky,Lexington,8/9/2012,Saranac AR,9/16/2015,263,7.52,1235,76,3310.56,762.5,23.79017857,15.603783575003835,25.48358626,0.27966918261148116
138,Kentucky,Lexington,3/31/2015,NF11ALF006,9/19/2016,253,4.95,1060,18,3213.53,904.1,18.57372478,17.217014982191778,25.78491583,0.2971460383168202
139,Kentucky,Lexington,8/9/2012,GA-505,9/18/2014,263,7.48,1116,357,3284.04,880.7,19.19214934,18.87832738,24.89399719,0.2832892662030172
140,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,260,7.79,288,350,3491.62,794.8,20.12332058,12.61707097,24.83705726,0.2730502733466764
141,Kentucky,Lexington,3/31/2015,AM-14-900,9/19/2016,263,5.52,1385,374,2992.56,806.9,20.66825214,16.3308693948899,26.10205985,0.28654767466650033
142,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,254,5.89,1005,1,3199.98,846.8,21.50347203,17.424332297030265,24.23791385,0.27948972327358385
143,Kentucky,Lexington,3/31/2015,Saranac AR,9/15/2017,254,6.63,1404,31,3465.49,735.5,21.59940074,18.87832738,26.19409613,0.29209614429250846
144,Kentucky,Lexington,8/9/2012,Evermore,9/14/2017,263,6.16,2143,369,3181.75,559.6,21.25344137,15.586289660095975,25.2047712,0.2777633192401656
145,Kentucky,Lexington,3/31/2015,FSG 415BR,9/14/2017,262,1.39,847,17,3385.47,825.4,21.03407943,16.407435921193947,24.6604285,0.3006591567041621
146,Kentucky,Lexington,8/9/2012,4030,9/15/2017,261,6.99,577,334,3143.72,847.8,21.25508519,15.235426317469493,26.50235215,0.29906010265942884
147,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,260,6.56,1851,340,3345.83,787.6,21.60544626,14.643720785461216,26.62529602,0.27938275109865207
148,Kentucky,Lexington,8/9/2012,AM-14-900,9/19/2016,257,7.47,2057,49,3016.67,764.1,20.52007229,13.890476186948272,24.0068906,0.2927007551074782
149,Kentucky,Lexington,8/9/2012,Saranac AR,9/14/2017,255,1.3,1228,30,3516.35,821.1,21.64062548,14.89509203785729,22.59871398,0.27302623715339475
150,Kentucky,Lexington,3/31/2015,AFX095026,9/15/2017,233,5.44,1040,351,3377.88,788.0,21.3410636,16.151583770622405,25.72569413,0.28905035134742707
151,Kentucky,Lexington,4/5/2016,Buffalo,9/15/2017,257,1.3,1064,359,3274.74,783.2,21.06855987,16.36100215231324,25.83672636,0.2737822300506717
152,Kentucky,Lexington,8/9/2012,Withstand,9/15/2017,258,5.81,1023,345,4776.66,980.5,20.55243346,14.127391192607922,25.79172976,0.2883910228229879
153,Kentucky,Lexington,4/5/2016,Evermore,9/15/2017,259,6.81,1194,357,2428.4,810.5,20.69942468,18.87832738,25.87170893,0.29269947492510817
154,Kentucky,Lexington,8/9/2012,AM-14-900,9/13/2018,261,4.47,318,385,3530.06,828.1,19.94755905,14.707950414503781,25.30920529,0.27578062304817696
155,Kentucky,Lexington,8/9/2012,Evermore,9/19/2016,261,7.29,1380,373,3269.71,665.1,20.96042828,14.227793219949863,25.88501406,0.2947272021752758
156,Kentucky,Lexington,4/5/2016,FSG 415BR,9/16/2015,262,7.79,1782,390,3369.73,1043.2,19.07122232,15.404701906490697,26.52683936,0.282637692842176
157,Kentucky,Lexington,8/9/2012,LS 905,9/15/2017,258,7.79,2225,348,3390.69,626.5,21.53387909,18.87832738,25.63571315,0.29882742863028033
158,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/17/2015,256,6.76,485,1,3394.7,586.5,21.49084988,15.339284523706501,25.46683441,0.27930300830405563
159,Kentucky,Lexington,4/5/2016,Caliber,8/20/2018,261,5.79,130,47,3277.33,806.9,20.44631897,16.56634377314072,25.37461765,0.28166035706152603
160,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/15/2017,253,7.79,2225,334,3025.94,794.2,20.2168568,16.455514340647564,25.28913142,0.2826205800301446
161,Kentucky,Lexington,8/9/2012,NF11ALF006,8/12/2013,261,5.28,2225,346,3194.86,404.0,20.04619981,15.393942620079557,25.57689814,0.2977489270558917
162,Kentucky,Lexington,3/31/2015,GA-505,9/13/2018,257,6.71,1681,384,3520.62,793.6,22.77845285,16.00230667150314,25.50604052,0.2760607042082606
163,Kentucky,Lexington,8/9/2012,Evermore,9/12/2018,258,6.63,1044,357,3394.21,619.5,23.79017857,16.30428269320956,25.51357242,0.290487870020589
164,Kentucky,Lexington,8/9/2012,Fierce,9/13/2018,258,4.52,2010,368,3344.67,838.2,20.52010213,15.959871385704309,24.04610175,0.2756816521024054
165,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/13/2018,256,3.98,1401,357,3257.87,643.8,20.69820616,16.58311967006892,24.57160832,0.29781899786646826
166,Kentucky,Lexington,8/9/2012,NF11ALF006,9/14/2017,260,7.73,626,380,3628.02,797.9,18.94786597,13.972232625326372,24.61944138,0.29300177560139495
