,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
39,Kentucky,Lexington,8/9/2012,MSSUNSTRA-D16*,41919,266,8.78,461,59,2224.59,717.5,8.25173487,16.610646415096767,13.46852853,0.24527389040356296,2.08282129,5.981551724,0.10344120992148599,1
40,Wisconsin,Lexington,4/5/2016,MALLARD 5,9/13/2018,260,5.88,739,83,4677.37,987.7,10.05335752,8.213354693992272,24.77402446,0.07,2.08282129,5.981551724,2.35730760925758,2
41,Wisconsin,Lexington,41365,Caliber,42613,242,8.96,817,43,3827.86,775.2,20.60101934,-0.53,13.98432703,0.07,2.08282129,5.981551724,-0.0011450443215695744,2
42,Wisconsin,Marshfield,4/5/2016, SW 4332 ,9/16/2015,227,5.09,190,383,2988.32,848.2,19.15821168,-0.53,22.56222436,0.07,2.08282129,5.981551724,1.2896485566235023,2
43,Kentucky,Lexington,8/9/2012,5312,41885,267,2.33,130,84,3158.77,714.7,17.27561682,10.09179864966785,12.53886437,0.4331966001556847,2.08282129,5.981551724,0.7000995155380431,2
44,Kentucky,Lexington,8/9/2012,Hybriforce-3400QR,42604,251,9.83,938,376,1856.67,774.5,17.82969195,12.909982137387955,28.44501777,0.25934015956882384,2.08282129,5.981551724,0.3490102434554344,1
45,Wisconsin,Arlington,4/5/2016,NF11ALF006,42604,234,8.78,611,381,4605.28,810.9,22.58319718,-0.2209333843745359,10.92,0.07,2.08282129,5.981551724,1.5810253861512436,2
46,Wisconsin,Marshfield,41365,X13-9202B,42613,248,8.07,1696,85,4674.11,858.8,20.02497277,-0.3879332492810508,16.24026176,0.07,2.08282129,5.981551724,0.07221991298040442,2
47,Kentucky,Lexington,41365,Mariner IV,41919,249,4.21,447,114,2935.35,768.5,6.99929473,-0.53,26.44424066,0.08451927382803387,2.08282129,5.981551724,0.6654019594404785,2
48,Wisconsin,Arlington,41133,AFX h134093,9/18/2014,242,5.93,1177,359,4510.63,761.4,9.7033012,10.85179156056289,14.72382841,0.07,2.08282129,5.981551724,1.720036503101786,2
49,Wisconsin,Marshfield,4/12/2018,LANCER,9/12/2018,249,7.66,443,105,4575.22,1017.6,21.11168235,-0.53,15.6327357,0.07,2.08282129,5.981551724,1.1098325015800485,2
50,Wisconsin,Arlington,42095,MS Sunstra 145159,9/14/2017,246,2.99,784,390,4787.7,745.9,17.71484288,-0.53,13.61744888,0.07556056609262937,2.08282129,5.981551724,0.8061004792486283,1
51,Kentucky,Lexington,8/9/2012,Phoenix,42604,280,8.21,456,85,4634.06,856.8,18.84837618,-0.53,12.55190181,0.07,2.08282129,5.981551724,0.28850028258674076,2
52,Kentucky,Arlington,41133, AFXh 134090 ,41919,232,10.95,243,355,3377.64,456.6,23.51921517,15.280497715540966,11.78323027,0.2731939356670491,2.08282129,5.981551724,0.4629453033499632,2
53,Kentucky,Lexington,8/9/2012,5312,42613,264,6.17,914,31,4616.8,474.7,9.72895202,7.759756281416191,10.92,0.23106638824421533,2.08282129,5.981551724,-0.12767152426765582,3
54,Wisconsin,Marshfield,8/9/2012,Phoenix,42249,280,6.06,827,356,4823.96,777.1,6.25186711,-0.53,14.67244216,0.09566644557058099,2.08282129,5.981551724,0.8326995653570175,2
55,Kentucky,Lexington,41730,Ameristand 403T,9/12/2018,224,5.1,551,359,4619.77,700.8,5.60609344,-0.53,28.21145214,0.0847483528207614,2.08282129,5.981551724,1.9488455587090234,2
56,Wisconsin,Marshfield,8/9/2012, AFX 103009* ,42251,237,8.63,1086,385,2159.73,763.9,22.84492474,17.372662136719576,29.25310714,0.07333506471394602,2.08282129,5.981551724,2.2843665586837245,2
57,Wisconsin,Arlington,41730, SW 4332 ,42240,269,6.44,246,371,4451.49,781.7,5.53,1.841080395578611,27.1356531,0.08934029333059719,2.08282129,5.981551724,0.774970757296938,2
58,Wisconsin,Arlington,41730,Ameristand 403T Plus,41885,247,5.98,476,66,4501.98,598.0,19.96276686,-0.53,13.70804174,0.079739219538627,2.08282129,5.981551724,0.7901215262233662,2
59,Wisconsin,Arlington,41730,FSG 424,9/18/2014,235,8.67,1141,385,4544.57,740.9,20.41833207,-0.08945060580564435,28.04288115,0.07,2.08282129,5.981551724,0.5007462888662096,2
60,Kentucky,Lexington,41730,ONEIDA VR,42243,251,5.78,436,368,4449.19,985.4,8.60991655,13.52911121068233,24.53207159,0.07,2.08282129,5.981551724,2.374509169799003,2
61,Wisconsin,Arlington,41133,AFX095026,41885,235,7.73,1102,365,3098.37,684.5,22.04980556,5.090383340461458,13.76658166,0.07,2.08282129,5.981551724,-0.40640194648294714,2
62,Wisconsin,Arlington,8/9/2012,Buffalo,9/19/2016,250,8.18,885,109,4634.75,710.7,6.79146953,13.253962373332273,26.17437074,0.30183192804913234,2.08282129,5.981551724,1.795765251920924,1
63,Wisconsin,Arlington,41730,DSB-45,9/16/2015,258,4.73,613,380,4556.09,986.6,6.08677341,9.675999302163493,29.25310714,0.27218283501438695,2.08282129,5.981551724,0.5837028507098613,2
64,Wisconsin,Arlington,41730,FSG 408 DP,9/19/2016,267,7.3,899,377,4569.63,718.8,10.73035257,-0.53,26.95018422,0.07,2.08282129,5.981551724,2.268073600814424,3
65,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/14/2017,270,6.97,1754,388,4635.96,775.0,20.97554814,10.924122733241985,29.25310714,0.0747582110657552,2.08282129,5.981551724,0.8565538038276873,2
66,Kentucky,Marshfield,41730,AFX h134091,42251,250,10.52,793,369,4643.36,675.8,6.69676647,2.5813505191330757,24.38116397,0.07,2.08282129,5.981551724,0.2938713428549255,1
67,Kentucky,Lexington,4/5/2016,LEGENDAIRY XHD,9/12/2018,266,7.3,130,384,3147.45,720.5,23.3932031,9.227068057676805,12.58564814,0.07,2.08282129,5.981551724,0.41614957530780927,1
68,Kentucky,Lexington,41365,Contender,42240,269,7.99,1126,376,3155.19,791.5,15.5178653,10.748250921095387,15.46801657,0.07,2.08282129,5.981551724,0.9366413995681987,2
69,Wisconsin,Arlington,4/5/2016,Hybriforce-3400QR,42251,247,7.97,1155,61,4562.56,742.4,21.16271274,-0.4534205641358118,23.3635318,0.26623137572286654,2.08282129,5.981551724,2.3813091135073234,3
70,Wisconsin,Marshfield,41730,GA-ALFG-1,9/17/2015,231,10.15,642,41,2618.83,786.8,5.53,-0.14214484040416275,28.98219371,0.27390294702197565,2.08282129,5.981551724,0.7197500466191374,2
71,Kentucky,Lexington,41730,PGI 529,9/14/2017,250,7.58,888,109,3552.45,863.9,17.90977243,7.620736917312997,24.30806133,0.07,2.08282129,5.981551724,-0.09228273408866766,2
72,Kentucky,Marshfield,4/5/2016,FSG-426,8/20/2018,253,10.56,894,370,4798.14,1014.7,17.03430071,6.95450153196765,26.63649713,0.08711874526753853,2.08282129,5.981551724,-1.2145213870746634,2
73,Wisconsin,Marshfield,41730,MS Sunstra 145154,8/12/2013,245,5.22,886,382,4637.35,850.4,20.26782132,11.941191395280478,13.6699026,0.07,2.08282129,5.981551724,0.6907057539756883,2
74,Wisconsin,Lexington,42095,Ameristand 405T RR,41885,261,6.68,527,381,2948.79,760.8,23.79017857,0.17755030904227004,26.06053785,0.24074574474836463,2.08282129,5.981551724,-0.17145907523731374,3
75,Wisconsin,Arlington,41365,msSunstra-144142*,42613,238,4.02,893,53,4471.46,828.1,6.34974693,9.558958308619275,10.9764253,0.07745853870035828,2.08282129,5.981551724,-1.748344580300907,3
76,Kentucky,Lexington,41365,Mssunstra-C12,42247,241,10.55,475,112,2154.08,743.8,19.35222692,8.208850663082323,29.25310714,0.23901292447118752,2.08282129,5.981551724,-0.07177929786807102,1
77,Wisconsin,Lexington,3/31/2015,55Q27,9/16/2015,269,8.21,576,368,4432.82,784.3,7.59834249,4.121817671811247,26.38427882,0.3448732689365359,2.08282129,5.981551724,0.21387977260221352,2
78,Wisconsin,Marshfield,41365,AFX083003,42247,244,4.09,908,376,3344.57,1007.5,19.00764363,12.126703350569542,12.83793836,0.07,2.08282129,5.981551724,1.2563971828297875,2
79,Wisconsin,Lexington,4/5/2016,VERNAL,41885,247,9.67,919,4,4609.69,1043.2,17.64587331,0.7470263047206658,26.13623689,0.07,2.08282129,5.981551724,0.9295209082412338,3
80,Wisconsin,Arlington,3/31/2015, 55Q27 ,9/19/2016,244,4.32,992,380,3540.32,749.0,8.95444017,-0.53,29.25310714,0.28962929590526576,2.08282129,5.981551724,0.7340177448891586,2
81,Wisconsin,Lexington,41730,DG 4210,8/12/2013,271,10.86,1426,41,4563.49,796.1,15.97155366,12.114713971844868,25.85227233,0.07,2.08282129,5.981551724,-0.1245407295340476,2
82,Kentucky,Lexington,8/9/2012,AFX064022,9/13/2018,267,2.49,2225,357,4823.96,886.8,14.14183724,10.621573396301974,15.44765622,0.2572629246750893,2.08282129,5.981551724,-1.8901745766336315,1
83,Wisconsin,Lexington,8/9/2012,VERNAL,41890,239,1.57,939,373,2272.99,712.7,9.58524819,-0.53,29.25310714,0.27553632592679544,2.08282129,5.981551724,-1.1769971044220149,3
84,Kentucky,Lexington,3/31/2015,msSunstra-145154*,42251,248,6.03,903,372,4412.51,835.1,5.53,13.030798010887876,28.28528356,0.07,2.08282129,5.981551724,1.2241532190608833,1
85,Wisconsin,Marshfield,41730,Buffalo,42249,248,4.99,971,372,2682.31,820.7,6.35736633,1.3068725931443845,12.79967045,0.08393134238773615,2.08282129,5.981551724,0.11851861485547634,2
86,Kentucky,Lexington,8/9/2012,GA-505,42605,241,2.85,818,377,4540.57,767.9,9.99793181,3.72049033155951,27.72140696,0.07490461478885244,2.08282129,5.981551724,0.6945254113899728,2
87,Kentucky,Lexington,8/9/2012,6472A,41885,249,7.73,759,386,4577.67,732.3,5.91301992,13.362655830038676,29.25310714,0.07,2.08282129,5.981551724,0.5404364426666481,2
88,Wisconsin,Arlington,3/31/2015,Phoenix,42613,239,7.47,958,380,3005.54,811.8,22.38280791,9.743107075189336,29.19476461,0.2519212446591156,2.08282129,5.981551724,-1.885128067003283,2
89,Kentucky,Arlington,41730,FSG 424,9/13/2018,240,4.72,612,377,2965.09,653.9,17.42185594,-0.53,11.26130239,0.48563846207916705,2.08282129,5.981551724,-1.0384157648751722,3
90,Wisconsin,Arlington,41365,FF42.A2,9/17/2015,250,4.78,812,370,4605.46,822.1,22.58385528,3.250147942007925,12.25894806,0.07,2.08282129,5.981551724,0.8256160953036076,2
91,Kentucky,Arlington,4/5/2017,Evermore,41886,246,5.59,392,382,4544.88,708.6,19.00976099,-0.53,24.82996852,0.07,2.08282129,5.981551724,1.3012359613320403,2
92,Wisconsin,Marshfield,41730,BLUE JAY,41886,241,10.56,770,378,4564.71,794.2,23.79017857,-0.53,13.13053762,0.08472378685583083,2.08282129,5.981551724,1.6244940844236935,3
93,Wisconsin,Arlington,41730, AFX h134093* ,41886,224,8.8,1047,7,4315.03,599.7,20.76735239,-0.53,29.25310714,0.6221588200027097,2.08282129,5.981551724,0.6535128627947814,2
94,Kentucky,Lexington,41365,LS 706,9/13/2018,264,6.55,1063,380,4475.85,788.6,19.34577222,12.849170195325987,27.84578672,0.28155302497876955,2.08282129,5.981551724,-0.6852801297042616,2
95,Wisconsin,Marshfield,8/9/2012,CW 065030,9/19/2016,247,10.5,968,371,4581.87,774.0,5.53,6.309876104067554,12.81705356,0.621881920462646,2.08282129,5.981551724,-0.5222127388897622,2
96,Wisconsin,Arlington,41365,DSD04-T,42605,259,8.9,1791,388,2543.68,717.8,19.82125811,1.8915098215886545,26.2919607,0.07,2.08282129,5.981551724,1.7905346144432244,2
97,Wisconsin,Marshfield,41133,DKA41-18RR,42249,232,4.91,536,48,4436.52,685.4,7.11850856,16.312581544644818,13.30179598,0.28533157240001306,2.08282129,5.981551724,0.22307010046538178,2
98,Kentucky,Arlington,41730,Mssunstra-B12,42249,242,7.57,1058,389,4511.65,806.1,23.33693524,9.75818823455468,29.25310714,0.07,2.08282129,5.981551724,0.03936723513606742,3
99,Kentucky,Lexington,8/9/2012,Radiance HD,9/13/2018,239,3.52,981,369,4511.51,1043.2,15.33875589,10.221193221174982,14.09710388,0.07808555854576306,2.08282129,5.981551724,2.36065928644131,2
100,Wisconsin,Lexington,41365,MS Sunstra 144142,9/14/2017,248,10.06,951,369,2059.92,757.0,20.66111389,10.62003864265256,12.32688325,0.07,2.08282129,5.981551724,-0.47960684067007,2
101,Wisconsin,Arlington,41730,AFX103009*,42605,241,6.98,801,376,4707.88,448.8,8.07547892,1.9346088173870124,13.3338387,0.2763315931965024,2.08282129,5.981551724,2.447856808,3
102,Wisconsin,Marshfield,3/31/2015,5312,41889,236,6.78,205,378,4470.25,760.3,7.44378121,7.641055020931363,12.39032357,0.08134309788686353,2.08282129,5.981551724,0.2309016741731768,2
103,Kentucky,Marshfield,41365,GA-497HD,9/18/2014,265,8.07,130,391,3546.55,367.4,17.24955581,-0.53,15.00471577,0.07,2.08282129,5.981551724,2.4393484850299316,2
104,Kentucky,Lexington,8/9/2012,Contender,9/19/2016,251,1.19,1895,87,3120.11,793.2,11.16473852,-0.53,12.36523747,0.07,2.08282129,5.981551724,0.9085048661368831,2
105,Wisconsin,Lancaster,3/31/2015,FSG 424,9/19/2016,228,10.84,877,1,3516.06,770.8,6.97638247,-0.53,13.11329185,0.07420941872801842,2.08282129,5.981551724,1.3916547101312213,2
106,Wisconsin,Arlington,41365,LEGENDAIRY XHD,9/12/2018,266,5.59,744,41,4458.83,760.4,20.21057983,6.785797221027857,29.25310714,0.2655579065013639,2.08282129,5.981551724,0.8367457337731043,1
107,Wisconsin,Arlington,40664,Nuton Alf,9/14/2017,250,7.49,954,369,4823.96,375.1,16.18970166,2.55996444162147,11.22671078,0.07,2.08282129,5.981551724,0.8780267141527454,3
108,Wisconsin,Arlington,4/5/2016,Mssunstra-D11,42613,234,7.78,1073,387,1856.67,702.0,23.22396941,3.194367180578444,10.92,0.07,2.08282129,5.981551724,-0.5368657820698033,2
109,Wisconsin,Arlington,40664,MS Sunstra 144142,41885,239,5.24,472,389,4441.15,713.3,19.72147758,10.521138082074911,27.7084281,0.07,2.08282129,5.981551724,2.2903469134262053,3
110,Kentucky,Marshfield,41730,PGI 557,9/16/2015,250,3.66,938,112,3383.61,721.7,17.15111577,8.298552634469985,16.14025853,0.07,2.08282129,5.981551724,2.447856808,2
111,Wisconsin,Lexington,41133,Sonic,9/18/2014,270,6.95,960,387,4744.46,787.0,6.73221474,1.969853566628029,29.25310714,0.29439563711320693,2.08282129,5.981551724,-0.9121258043704361,2
112,Wisconsin,Arlington,4/5/2016,FSG 408 DP,9/19/2016,267,5.63,446,72,4510.69,985.0,17.83363372,2.1129411017301405,29.25310714,0.07,2.08282129,5.981551724,0.059121873958467505,2
113,Wisconsin,Arlington,42095,55V50,42249,237,1.19,781,86,4503.09,486.0,5.53,2.3998440463123765,28.43494231,0.24785679596709057,2.08282129,5.981551724,0.32765744945097414,2
114,Wisconsin,Marshfield,3/31/2015,Mssunstra-D15,42604,231,6.59,766,369,3193.16,968.9,15.38627939,12.099614602517612,10.92,0.07,2.08282129,5.981551724,0.2800833822046004,3
115,Kentucky,Lancaster,41133, AFX 064022* ,42613,245,10.28,687,377,4567.08,744.0,21.53062954,16.89182041715864,29.25310714,0.24289058755259227,2.08282129,5.981551724,0.7675072249851417,2
116,Wisconsin,Lancaster,4/5/2017,6472A,9/15/2017,236,6.65,764,87,4519.94,810.0,19.73372542,12.641434862717677,29.25310714,0.2835072039735055,2.08282129,5.981551724,0.038281581885947755,2
117,Kentucky,Arlington,41365,GA-497HD,42604,258,6.99,431,357,4612.68,802.8,17.25784561,17.387551263759303,16.43302988,0.07,2.08282129,5.981551724,0.2509107610472803,2
118,Wisconsin,Arlington,4/5/2016,FSG-426,9/18/2014,248,4.67,1179,386,4519.43,784.6,21.57800609,-0.53,29.25310714,0.6176764150791345,2.08282129,5.981551724,0.6812575736389218,2
119,Kentucky,Marshfield,3/31/2015,AFX h134090,42604,249,3.98,990,379,4674.55,622.2,8.42994812,11.706155416881623,29.25310714,0.09118255628526925,2.08282129,5.981551724,1.1431566463165241,3
120,Kentucky,Lancaster,41365,CW054004*,42247,259,4.15,932,385,2211.23,737.8,8.71726038,-0.53,13.63378878,0.2989893432703468,2.08282129,5.981551724,-0.37803858708728777,2
121,Wisconsin,Lexington,4/5/2016, AFX h134089* ,42251,232,8.97,849,366,4768.85,849.4,17.08375805,-0.53,11.87727231,0.07,2.08282129,5.981551724,0.3397586359981576,1
122,Kentucky,Lexington,4/5/2016,MAGNITUDE,9/19/2016,239,6.91,1433,20,4507.02,846.9,20.41778002,3.4497681447411623,28.18713602,0.26420506599639565,2.08282129,5.981551724,0.12111006859827401,2
123,Wisconsin,Arlington,40664,Caliber,41886,249,7.82,449,374,4558.82,841.2,17.24721925,0.5575327480519666,25.82281476,0.07,2.08282129,5.981551724,0.4114454958635411,1
124,Wisconsin,Lexington,41730,Evermore,9/13/2018,248,5.72,1725,372,1856.67,687.2,15.07566032,10.112466203960263,28.89256115,0.07040124665643636,2.08282129,5.981551724,-0.6176827081973697,2
125,Wisconsin,Arlington,4/5/2017,Saranac AR,41885,276,7.61,882,372,4706.03,802.6,22.08767748,11.800170289826935,13.23536745,0.07,2.08282129,5.981551724,-1.4217694648812724,2
126,Wisconsin,Lexington,42095,AFX h134089,42604,245,5.25,809,379,4539.14,557.1,19.93411585,9.927769934568417,12.13236442,0.07,2.08282129,5.981551724,1.10814972962173,3
127,Wisconsin,Arlington,41730,AFX083003,41919,270,7.41,487,380,4754.87,704.6,22.03133962,11.532111222730563,14.65941386,0.5218387588791472,2.08282129,5.981551724,1.3507655700955805,1
128,Wisconsin,Arlington,3/31/2015,55Q27,9/19/2016,249,5.32,1197,83,4459.9,796.0,20.65661946,-0.53,15.91449833,0.07,2.08282129,5.981551724,1.0796558441455122,2
129,Wisconsin,Lexington,42095,L-455HD,42251,270,7.15,855,371,3215.7,706.3,5.53,8.018849425447502,25.66794347,0.489064585197721,2.08282129,5.981551724,1.6496743811649708,1
130,Wisconsin,Lancaster,41730,Saranac AR,41889,241,7.6,756,378,4516.2,742.1,8.87070753,16.374624239339155,28.73151211,0.2316130698729321,2.08282129,5.981551724,0.02547848020849472,2
131,Wisconsin,Marshfield,41365,Withstand,41885,239,5.29,782,394,1867.65,837.7,11.14880531,10.978351397833864,12.87130987,0.07,2.08282129,5.981551724,1.3514223376538124,2
132,Wisconsin,Arlington,3/31/2015,4030,9/19/2016,250,2.7,1681,1,1856.67,109.7,8.70423749,7.058768462973894,11.44118307,0.2866779258691464,2.08282129,5.981551724,-1.2629962474114271,2
133,Wisconsin,Marshfield,41365,Nuton Alf,42613,260,6.38,564,385,3277.89,853.1,10.34183115,11.547254988245953,28.45069095,0.07,2.08282129,5.981551724,-0.48812116988949317,3
134,Kentucky,Marshfield,4/5/2016,Contender,8/20/2018,236,7.14,1146,389,3639.44,787.8,14.29734406,0.6395705695862259,28.78501636,0.27709470469316,2.08282129,5.981551724,-0.715472935983557,2
135,Kentucky,Lexington,41730,WL 365HQ,42249,247,5.28,1974,384,2120.66,862.7,21.22423528,9.048569496148282,28.14961359,0.07,2.08282129,5.981551724,-0.09258114726052927,3
136,Kentucky,Lexington,8/9/2012,MSSUNSTRA-C13*,41919,256,7.71,130,376,2690.06,379.9,22.36447441,7.890966732265729,27.91754061,0.07,2.08282129,5.981551724,-2.0435003917656456,2
137,Kentucky,Arlington,40664,4030,42613,239,6.06,1229,4,4602.99,935.2,8.34441505,3.5078223914934368,29.15381446,0.07,2.08282129,5.981551724,0.672303996031194,2
