,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
44,Wisconsin,Arlington,41365,55V50,42251,247,5.86,903,365,4676.97,767.9,6.24528223,-0.16236030369592136,11.6882013,0.07296377715267875,2.08282129,5.981551724,0.016497795995717157,2
45,Wisconsin,Arlington,41365,55V50,41885,247,7.71,1135,367,4678.08,735.2,6.46826001,0.15794090076303663,11.78602137,0.07165106480260527,2.08282129,5.981551724,1.7867327083238278,2
46,Wisconsin,Marshfield,41730,55Q27,42613,236,5.95,939,366,4662.79,1014.3,9.30912029,4.020946596653877,14.4205354,0.07828890503019743,2.08282129,5.981551724,0.5534462522221025,2
47,Wisconsin,Marshfield,41365,Vernal,41919,267,4.68,553,362,4725.38,853.4,5.8479418,-0.23472877324777897,11.63722252,0.07405481627201066,2.08282129,5.981551724,0.168809814071542,2
48,Kentucky,Lexington,8/9/2012,55V50,9/18/2014,258,6.09,236,364,3395.31,814.8,19.94265461,14.196467367821915,24.45536392,0.2935843516105546,2.08282129,5.981551724,0.031378219037761265,2
49,Kentucky,Lexington,41730,55V50,42613,259,5.94,848,364,4708.83,1043.2,20.0104071,14.320214953441186,25.04400027,0.29410793136733643,2.08282129,5.981551724,-0.7979885664875148,2
50,Wisconsin,Lexington,41730,55V50,42243,260,1.69,130,6,2784.94,578.9,19.46416817,15.543176902510535,24.10920435,0.075097703521697,2.08282129,5.981551724,-1.8548207551887672,1
51,Wisconsin,Arlington,41365,55V50,41885,246,6.24,557,368,4784.25,834.9,5.86957027,-0.53,11.51091807,0.07508086916290221,2.08282129,5.981551724,-0.622141081864069,2
52,Kentucky,Lexington,4/5/2016,Saranac AR,9/13/2018,257,6.09,1940,364,3333.95,805.0,20.6046504,14.086393746874279,25.87574307,0.29706503988267596,2.08282129,5.981551724,0.053333135183497124,2
53,Wisconsin,Marshfield,41730,55Q27,42240,235,5.39,130,365,4641.21,830.4,6.26051616,0.5295942793787223,11.3049249,0.07778839377225076,2.08282129,5.981551724,-0.5581031044929379,2
54,Wisconsin,Arlington,41730,55V50,42604,245,8.12,551,364,4741.0,992.7,9.50325369,3.801784542161375,14.52448884,0.07863895286905223,2.08282129,5.981551724,1.0674430129628294,2
55,Wisconsin,Marshfield,41730,55V50,42240,236,6.21,871,362,4649.01,747.0,19.30176832,1.04394452980186,23.31438038,0.07850744417876294,2.08282129,5.981551724,-0.0659357879535701,2
56,Wisconsin,Lexington,41730,55V50,42243,253,2.68,144,5,2795.89,540.8,18.72159329,10.754141508952976,24.12184847,0.29224614093131807,2.08282129,5.981551724,-1.6427023390452202,1
57,Kentucky,Lexington,41365,55V50,42240,259,5.06,882,366,4626.66,838.6,6.7231064,1.1300521673230768,12.05922799,0.29305138560529187,2.08282129,5.981551724,-0.8278780001941152,2
58,Kentucky,Lexington,41730,55V50,9/13/2018,236,6.28,520,363,4715.01,756.0,19.92040177,16.171093586279298,25.5679836,0.2952700362475894,2.08282129,5.981551724,0.16069887953826129,2
59,Wisconsin,Arlington,41365,55V50,41885,248,6.33,528,367,4823.96,835.3,5.6710701,0.23343670386444915,10.95129956,0.07,2.08282129,5.981551724,-0.22837254171421023,2
60,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,257,6.35,794,366,3334.69,726.3,21.04360401,14.589403347778266,25.9159261,0.28318938224658924,2.08282129,5.981551724,-0.007491028889383675,2
61,Wisconsin,Arlington,41365,55V50,41885,246,4.35,495,364,4780.25,821.8,5.53,0.36339120183907914,10.92,0.07386379282736773,2.08282129,5.981551724,-0.8501610207088149,2
62,Kentucky,Lexington,8/9/2012,55V50,9/13/2018,254,4.48,853,365,3276.75,723.7,19.49921482,16.22711808838527,24.75276355,0.29823071176916055,2.08282129,5.981551724,-0.2814307597414842,2
63,Wisconsin,Arlington,41133,55V50,41885,248,7.45,497,365,4696.06,766.7,6.29214891,0.5130307019175447,11.75758267,0.07740400341426121,2.08282129,5.981551724,-0.3942499873747075,2
64,Wisconsin,Arlington,41133,55V50,41885,248,5.9,1161,364,4785.01,820.6,6.04453968,0.03712243522141456,11.18592901,0.07180423201486104,2.08282129,5.981551724,-0.157737578962018,2
65,Wisconsin,Arlington,41133,55V50,41885,245,6.16,807,365,4730.18,737.0,6.10455893,0.11274629763048338,11.814348,0.07269621087827084,2.08282129,5.981551724,-0.1532526918208042,2
66,Wisconsin,Arlington,41365,55V50,42251,234,7.07,858,366,4636.55,1043.0,6.65569282,1.1550535600868086,11.96253707,0.07642681140993637,2.08282129,5.981551724,0.22167475099892714,2
67,Wisconsin,Arlington,41133,55V50,42251,247,6.26,819,367,4647.47,752.4,6.67183592,-0.181758443077208,11.82861901,0.08024532689505832,2.08282129,5.981551724,0.27865932136617555,2
68,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,259,5.08,516,367,3529.6,826.5,20.40125839,14.849455272339597,25.12255994,0.28693511258241144,2.08282129,5.981551724,-0.22240721359335497,2
69,Wisconsin,Arlington,41133,55V50,42251,247,6.01,799,365,4705.21,753.3,5.99816394,-0.06203342685673208,11.53212824,0.07856154259351891,2.08282129,5.981551724,0.2556795156123486,2
70,Wisconsin,Marshfield,41365,55V50,42240,237,5.4,880,363,4739.02,760.4,5.9808788,1.1289834502857035,11.84651978,0.0768999317653042,2.08282129,5.981551724,-0.22442525563299753,2
71,Wisconsin,Arlington,41730,55V50,41885,244,7.3,511,364,4708.57,805.3,6.28087723,0.5385124070470354,11.28533961,0.07825226771990584,2.08282129,5.981551724,-0.014638405478081387,2
72,Wisconsin,Arlington,41730,55Q27,41885,246,5.19,537,365,4667.89,736.5,6.31590161,0.7280925388315358,11.46772093,0.07892590979556394,2.08282129,5.981551724,0.31316646065614917,2
73,Wisconsin,Arlington,41730,55V50,41885,246,5.84,1137,364,4765.92,790.5,5.63304286,0.46714919014223444,10.94848783,0.07478959566804005,2.08282129,5.981551724,0.7492097246239507,2
74,Wisconsin,Marshfield,41365,55V50,42251,247,5.31,863,364,4584.17,824.6,6.93001034,0.36411423834526657,12.1349149,0.07979655008529028,2.08282129,5.981551724,-0.4036590290073083,2
75,Wisconsin,Arlington,41365,55V50,42251,246,5.19,802,365,4726.86,808.6,6.30098834,0.7499077215579797,11.56267827,0.07846119282648845,2.08282129,5.981551724,-0.4381634475647599,2
76,Wisconsin,Arlington,41365,55Q27,42249,245,6.49,549,364,4687.33,749.3,6.35237451,0.2648559963357769,11.64537069,0.07505514884118711,2.08282129,5.981551724,-0.4747916550901276,2
77,Wisconsin,Arlington,41133,55V50,41885,246,6.47,511,366,4575.89,742.2,6.54698497,0.3712106515462863,11.85622479,0.07850067827790995,2.08282129,5.981551724,0.09986473099422692,2
78,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,260,6.06,885,366,4806.09,744.8,20.08478208,16.349720789222705,25.19734453,0.2895118372341727,2.08282129,5.981551724,1.5247157812537677,2
79,Wisconsin,Arlington,41730,55V50,42251,248,6.34,822,363,4709.8,731.3,6.59024322,0.9260804881064757,11.78002724,0.08219302093509942,2.08282129,5.981551724,-0.6199017437364004,2
80,Wisconsin,Arlington,41365,55V50,41885,246,4.8,564,365,4735.61,834.5,5.70758382,0.39250215225779056,11.40220027,0.07511025423451773,2.08282129,5.981551724,-0.5219785879978619,2
81,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,260,7.0,1142,365,4715.14,836.9,18.52102521,14.288868716339948,25.87116012,0.2893989549793873,2.08282129,5.981551724,0.1346165892664853,2
82,Wisconsin,Marshfield,41730,55V50,42613,234,4.74,732,364,4683.61,1013.6,9.22157987,3.8825186273991203,14.32591059,0.07826827236061754,2.08282129,5.981551724,1.7611358701208362,2
83,Wisconsin,Arlington,41730,55V50,41885,246,5.77,528,365,4643.93,829.4,18.23806204,15.490225930294502,23.56153292,0.07462630018429367,2.08282129,5.981551724,-0.08515225998512613,2
84,Kentucky,Lexington,4/5/2016,55V50,9/19/2016,261,4.91,825,366,4697.67,735.8,20.1414536,16.240614279737187,25.42218111,0.28202232222642404,2.08282129,5.981551724,0.1827986326544181,2
85,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,259,5.43,158,366,2462.72,536.2,18.65337732,15.097551747142294,24.21553303,0.28727006073805206,2.08282129,5.981551724,-0.46852705032490527,2
86,Wisconsin,Arlington,41365,55Q27,42604,243,8.48,522,364,4620.63,994.9,9.43411925,4.158992283807887,14.35871436,0.07952706761977603,2.08282129,5.981551724,1.3818592291863412,2
87,Wisconsin,Lexington,41730,55V50,42604,245,6.05,473,365,4722.22,1017.8,20.39375774,16.29997840891237,24.1892746,0.07332829426519909,2.08282129,5.981551724,0.8285839874175982,2
88,Wisconsin,Arlington,41730,55V50,41886,248,5.84,263,12,2726.17,535.1,18.01859224,14.484074110120263,24.12696959,0.07233666149740692,2.08282129,5.981551724,-0.4637668135133441,2
89,Wisconsin,Arlington,41730,55V50,42604,246,9.48,562,366,4695.98,1037.0,9.28556787,4.01914926022217,14.38627405,0.08056459388098242,2.08282129,5.981551724,1.453924086767767,3
90,Wisconsin,Lexington,41730,55V50,8/12/2013,257,7.57,596,361,3398.29,977.7,17.93291509,13.678678980156453,23.56832916,0.294685722488153,2.08282129,5.981551724,-0.25726273011284134,2
91,Kentucky,Lexington,4/5/2016,Contender,9/19/2016,259,3.51,811,364,4729.08,581.5,20.8715554,16.973600447904474,26.02223911,0.2837284213356136,2.08282129,5.981551724,-1.4785636501563488,1
92,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,259,5.94,812,364,3400.03,726.5,20.10467504,14.902317233472225,25.54063954,0.2851661373921199,2.08282129,5.981551724,0.44677885023724134,2
93,Wisconsin,Arlington,41365,55Q27,41885,245,6.38,542,363,4729.74,1006.6,5.55004388,0.10263891755225768,11.24936471,0.08174853611880636,2.08282129,5.981551724,0.1999583618074834,2
94,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,262,2.29,150,1,2837.51,548.1,21.25631942,15.557089951099435,26.08293822,0.2806798341968449,2.08282129,5.981551724,-1.737916230220329,1
95,Wisconsin,Marshfield,41730,55V50,42243,237,1.19,173,3,2769.21,549.7,17.44037025,10.865754302195054,22.56850405,0.07452400432070569,2.08282129,5.981551724,-1.1678572324003906,1
96,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,256,6.7,513,363,3403.9,1037.6,19.5681914,13.803602513858923,24.57162209,0.28785696639264746,2.08282129,5.981551724,0.8752794930719355,2
97,Kentucky,Lexington,8/9/2012,55V50,8/12/2013,257,5.57,216,1,2405.56,821.4,18.50426608,15.30909997861895,23.71306485,0.2989641238651726,2.08282129,5.981551724,0.30897224055446604,2
98,Kentucky,Lexington,8/9/2012,55V50,9/13/2018,257,5.94,886,364,3330.09,723.2,19.85867158,15.733017614695429,25.18455807,0.2950320690141345,2.08282129,5.981551724,0.2733520453855346,2
99,Wisconsin,Arlington,41365,55Q27,42251,246,5.98,852,366,4716.67,750.1,6.79031106,1.4238086576745117,11.5773459,0.07777981182569245,2.08282129,5.981551724,-0.340421667893258,2
100,Wisconsin,Arlington,40664,Oneida VR,41885,246,7.3,485,364,4807.97,824.6,5.53,-0.21561719357086617,11.50500154,0.07,2.08282129,5.981551724,-0.29123940793700565,2
101,Wisconsin,Arlington,41730,55V50,41885,245,6.53,539,366,4634.63,731.5,6.17728991,-0.45932408341621,11.31410816,0.0810616994894052,2.08282129,5.981551724,0.233630897114197,2
102,Kentucky,Lexington,4/5/2016,Saranac AR,9/13/2018,258,4.42,886,364,3390.21,828.6,20.17965357,15.341689452245795,25.1843914,0.2848236017780569,2.08282129,5.981551724,-1.0274387188909164,2
103,Wisconsin,Arlington,41365,55Q27,42251,245,5.68,910,365,4773.01,762.2,6.52298679,0.656027066256055,11.3897336,0.07593622730201721,2.08282129,5.981551724,-0.6218177028661568,2
104,Kentucky,Lexington,8/9/2012,Saranac AR,9/18/2014,258,5.79,1643,367,3356.29,833.8,19.59062902,15.460183082265054,25.04709493,0.2873629185387408,2.08282129,5.981551724,0.40804050468862774,2
105,Wisconsin,Arlington,41133,55Q27,42251,246,6.09,913,366,4667.44,739.6,6.37899133,0.7988327575263725,11.91016251,0.0779271257506564,2.08282129,5.981551724,0.3480952444662632,2
106,Wisconsin,Marshfield,41730,55V50,42613,237,5.8,798,363,4659.1,1043.2,19.62366346,4.005364215990747,25.6198888,0.07369093617664314,2.08282129,5.981551724,-0.8432636101797722,2
107,Kentucky,Lexington,8/9/2012,55V50,42613,256,5.83,905,362,3371.48,964.4,20.20866486,3.6413218890303227,24.32297022,0.28918389447489606,2.08282129,5.981551724,0.10817173468602524,2
108,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,259,6.69,854,366,3371.24,832.8,20.82165297,14.97168866993537,25.57661622,0.2886005395595386,2.08282129,5.981551724,0.0346959623527579,2
109,Wisconsin,Marshfield,41365,55Q27,41919,246,6.39,800,367,4604.5,825.7,5.92508433,-0.53,11.43269223,0.07529238801538346,2.08282129,5.981551724,-0.0437603728615122,2
110,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,258,1.19,169,2,3137.64,531.7,19.3697348,16.15607587101994,24.04271833,0.29024122898879423,2.08282129,5.981551724,-1.5249331039391585,1
111,Wisconsin,Marshfield,41730,55V50,42613,237,6.95,883,362,4769.94,745.2,18.45361418,4.10737575931507,23.19096235,0.07961839216096929,2.08282129,5.981551724,0.3599740700741459,2
112,Wisconsin,Marshfield,41365,Vernal,41919,246,4.71,561,363,4695.75,828.4,6.04451362,-0.53,11.15545936,0.08149702404524724,2.08282129,5.981551724,-0.7154018455420631,2
113,Wisconsin,Marshfield,41365,Vernal,42613,246,5.48,554,365,4747.48,834.0,5.87618487,-0.0498726586801721,11.10721704,0.07878488826454595,2.08282129,5.981551724,0.27651539122420243,2
114,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,264,4.59,196,365,2940.08,674.1,18.98085014,13.993894353270534,25.49379614,0.2902166295844098,2.08282129,5.981551724,-0.23952077394659815,2
115,Wisconsin,Marshfield,41365,Vernal,41919,268,6.72,511,367,4735.91,817.8,5.69244799,0.5144240219299157,11.04977576,0.08039287829257426,2.08282129,5.981551724,-0.3465303879843483,2
116,Kentucky,Lexington,4/5/2016,Saranac AR,9/15/2017,253,6.74,821,363,3400.22,1001.3,18.85217974,16.303813743222353,26.13232132,0.2925403783554302,2.08282129,5.981551724,-0.20767259083127204,2
117,Wisconsin,Arlington,41133,55V50,41885,245,7.54,1187,366,4815.33,825.4,6.05679759,0.30109865381396694,11.16984245,0.07292817186513517,2.08282129,5.981551724,-0.5117893612078506,2
118,Wisconsin,Marshfield,41730,55V50,42604,235,7.17,804,364,4602.52,1016.0,9.36228153,4.286381156381691,14.58925511,0.08186641573353033,2.08282129,5.981551724,1.366343926671017,2
119,Wisconsin,Marshfield,41365,55V50,42613,236,5.1,886,365,4760.13,751.9,6.39604232,0.6961375970903757,11.90823897,0.08022723577081312,2.08282129,5.981551724,-0.4232798446508346,2
120,Wisconsin,Arlington,41365,55V50,42613,245,5.56,940,366,4701.82,1034.3,19.60872033,15.501820337953292,24.41420804,0.08057751404839703,2.08282129,5.981551724,0.06279266295038989,2
121,Wisconsin,Arlington,41365,55Q27,42604,245,6.0,558,364,4723.93,1043.2,6.24847288,0.3106468997476287,11.62835668,0.0797786117919349,2.08282129,5.981551724,0.5472348301143322,2
122,Wisconsin,Arlington,41730,55V50,42251,246,5.28,503,363,4596.11,747.7,6.40166671,1.3071695688421254,11.9603723,0.08203956207970449,2.08282129,5.981551724,1.6515380060202192,2
123,Wisconsin,Lexington,41365,55V50,42251,258,6.17,894,363,4731.5,824.7,6.00981891,0.21487782448004594,11.63805867,0.07735054900798118,2.08282129,5.981551724,-1.2483917242545604,2
124,Wisconsin,Arlington,41365,55V50,42251,247,5.82,535,365,4764.11,746.6,6.36667598,0.4725028996489447,11.48326192,0.07723914774461094,2.08282129,5.981551724,0.10815372437559413,2
125,Wisconsin,Marshfield,41730,55V50,42251,246,5.02,954,364,4672.44,821.5,6.07307732,-0.014493268105716606,11.66201664,0.07973523341565909,2.08282129,5.981551724,-0.8684624707183092,2
126,Wisconsin,Marshfield,41730,55V50,42251,239,5.47,845,363,4688.09,751.9,19.38463517,0.23991806647859015,24.75334802,0.07630124583366879,2.08282129,5.981551724,-0.275568604201141,2
127,Wisconsin,Arlington,41365,55V50,41885,244,6.53,512,364,4739.3,1043.2,5.87962076,-0.53,11.00336156,0.07895150560414567,2.08282129,5.981551724,-0.14992173959261917,2
128,Wisconsin,Marshfield,41365,Vernal,42240,247,5.79,892,366,4716.41,856.5,6.43303951,-0.16325203008403377,11.67930453,0.07308633062699887,2.08282129,5.981551724,0.44768525729647785,2
129,Wisconsin,Marshfield,41730,55V50,8/12/2013,246,4.87,220,366,4753.11,800.0,18.9318755,9.865895750328747,24.65104756,0.07930564370886863,2.08282129,5.981551724,0.01617308278647593,2
130,Wisconsin,Arlington,41365,5312,41885,246,6.31,518,365,4709.03,749.0,6.15088713,0.8620994618184161,11.11401561,0.08023889318954822,2.08282129,5.981551724,0.25168502268636267,2
131,Wisconsin,Arlington,41365,55V50,41885,248,6.11,534,365,4821.98,814.3,5.69397064,0.44659902736847673,11.0203468,0.07498222714247274,2.08282129,5.981551724,-0.11053693633233697,2
132,Kentucky,Lexington,8/9/2012,GA-505,9/15/2017,260,7.72,853,363,3391.39,810.4,19.34004269,15.136476938828366,24.96421665,0.28746871792401535,2.08282129,5.981551724,0.6708601285047904,2
133,Wisconsin,Arlington,41365,55V50,41885,247,4.71,507,363,4777.2,813.5,5.74619268,0.14034830976420098,11.13965284,0.07615147426813007,2.08282129,5.981551724,-0.49278510120631175,2
134,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,257,5.31,1856,364,3362.0,807.1,19.48805799,16.31920937832259,25.08716187,0.2919792566275484,2.08282129,5.981551724,-0.13520968194606356,2
135,Kentucky,Lexington,4/5/2016,Saranac AR,9/13/2018,258,6.37,481,363,3338.95,819.9,19.42485704,16.15728122103942,25.01578586,0.29403212335476314,2.08282129,5.981551724,-0.0876985806382621,2
136,Wisconsin,Arlington,41365,55V50,41885,246,6.55,864,363,4792.46,994.2,6.0542395,-0.20104235808268867,11.43487191,0.07413722821026932,2.08282129,5.981551724,0.062435217945251906,2
137,Wisconsin,Marshfield,41730,55V50,42240,235,5.62,875,366,4588.61,754.8,6.46797935,0.2905181358217871,12.04176134,0.07979283863708773,2.08282129,5.981551724,-0.24771956968199466,2
