,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
61,Wisconsin,Arlington,41730,55V50,42604,238,9.53,563,364,4652.9,1022.9,7.83568752,2.5347528,13.25895411,0.082686153,2.08282129,5.981551724,2.128779833,3
62,Wisconsin,Arlington,41730,55V50,41886,243,2.68,181,1,2756.05,224.7,15.88878946,9.96247657,24.60403496,0.079466866,2.08282129,5.981551724,-2.249165524,1
63,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,253,6.12,1150,365,3166.82,1022.0,20.98838066,15.77511216,23.09406434,0.286448502,2.08282129,5.981551724,-0.187514792,2
64,Wisconsin,Arlington,41730,55V50,42249,244,9.76,524,364,4615.53,695.0,6.66982973,3.64180132,13.13919626,0.07716638,2.08282129,5.981551724,1.53225428,3
65,Wisconsin,Arlington,41730,55V50,42243,248,2.73,143,366,4648.54,363.1,6.75305038,2.99956822,23.01580755,0.07771737,2.08282129,5.981551724,-0.046478917,1
66,Kentucky,Lexington,3/31/2015,Caliber,9/19/2016,262,5.3,161,365,3188.08,1043.2,22.00058599,14.86212378,24.54877883,0.281807651,2.08282129,5.981551724,0.036321345,2
67,Wisconsin,Arlington,41133,Vernal,41885,246,6.23,854,365,4792.81,800.3,6.43516695,1.89118745,11.41263182,0.07588291,2.08282129,5.981551724,-0.332704234,2
68,Wisconsin,Arlington,41730,55Q27,42604,237,9.44,540,364,4598.97,1022.2,9.47023134,4.53759207,14.06988655,0.078122215,2.08282129,5.981551724,1.247649067,3
69,Wisconsin,Lexington,41730,55V50,9/19/2016,262,5.89,837,364,4678.9,784.7,20.5095039,17.35063486,25.46288571,0.077131722,2.08282129,5.981551724,-0.30237979,2
70,Wisconsin,Arlington,41365,FSG 403LR,42251,245,4.25,1275,366,4747.81,775.2,8.48009942,1.47814397,12.52758074,0.083396432,2.08282129,5.981551724,1.284862159,2
71,Wisconsin,Arlington,41730,55V50,42251,246,5.72,478,364,4686.29,749.6,6.88855361,1.04273332,11.11723073,0.082714931,2.08282129,5.981551724,-0.444136655,2
72,Wisconsin,Arlington,41730,55V50,42604,235,6.0,549,365,4663.7,818.6,8.22969479,4.15536458,14.00593556,0.081677653,2.08282129,5.981551724,-0.134155433,2
73,Wisconsin,Lexington,8/9/2012,55V50,42251,266,4.89,1188,365,4738.84,811.0,20.05684182,-0.13394249,11.57175042,0.081482823,2.08282129,5.981551724,-1.015643581,2
74,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/19/2016,237,2.72,170,1,2591.46,541.1,21.22991238,14.59036074,27.70743132,0.27789675,2.08282129,5.981551724,-2.130522717,1
75,Kentucky,Lexington,4/5/2017,Contender,9/14/2017,250,1.9,137,2,3201.99,646.9,19.77500194,18.04882244,25.76585876,0.292664222,2.08282129,5.981551724,-1.594811985,1
76,Wisconsin,Arlington,41730,55V50,42604,233,9.74,515,364,4578.86,1043.2,8.12117737,3.31939317,14.08093402,0.079369705,2.08282129,5.981551724,0.310806767,3
77,Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,261,2.25,134,1,2676.04,525.1,21.3727296,16.9327606,26.81454941,0.287195724,2.08282129,5.981551724,-2.300510249,1
78,Wisconsin,Arlington,41730,55V50,42604,233,8.0,848,363,4761.0,1005.3,7.66537039,3.31941051,13.71913608,0.081688542,2.08282129,5.981551724,1.1516655,2
79,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,253,6.0,866,365,2793.81,745.3,20.03584139,16.7451547,25.36641835,0.291214925,2.08282129,5.981551724,-0.265206711,2
80,Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,263,1.33,139,2,3231.03,617.6,20.04911207,16.25221233,26.23409102,0.278274347,2.08282129,5.981551724,-2.300510249,1
81,Wisconsin,Marshfield,41730,55V50,41885,254,4.96,517,364,2964.43,806.5,20.74701389,2.58214185,24.88165924,0.085977468,2.08282129,5.981551724,0.283622542,2
82,Wisconsin,Lexington,41730,55V50,9/19/2016,259,5.71,850,364,4686.66,997.7,19.89842585,16.60597074,22.76910316,0.284896332,2.08282129,5.981551724,-0.393380224,2
83,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,257,6.02,1850,364,3093.41,806.8,21.10808672,15.88464803,25.2694332,0.284696402,2.08282129,5.981551724,-0.125985797,2
84,Wisconsin,Arlington,41730,55V50,42249,248,9.13,501,364,4677.04,772.0,7.58409078,1.70800076,12.99085328,0.080418142,2.08282129,5.981551724,0.789835252,3
85,Wisconsin,Arlington,41365,55V50,42251,245,6.44,975,364,4587.44,772.7,8.35326269,1.80151513,13.18861984,0.082114439,2.08282129,5.981551724,-0.356960237,2
86,Wisconsin,Arlington,41730,55V50,42251,249,6.22,531,365,4739.18,742.6,8.25340901,1.24502053,13.23140811,0.082017534,2.08282129,5.981551724,1.107663628,2
87,Wisconsin,Arlington,41365,55V50,42251,246,6.16,807,366,4682.0,702.8,6.27605267,4.12246681,13.71665103,0.079689163,2.08282129,5.981551724,0.025196214,2
88,Wisconsin,Arlington,41730,55V50,42249,243,7.94,518,363,4619.09,769.2,8.09916474,2.97872781,13.3321459,0.076682032,2.08282129,5.981551724,1.788930414,2
89,Wisconsin,Arlington,41730,55V50,42604,233,8.8,920,366,4658.43,1043.2,8.93411189,3.86079028,13.73987111,0.087214826,2.08282129,5.981551724,0.95610324,2
90,Wisconsin,Arlington,41730,55V50,42604,231,9.64,508,364,4732.29,998.3,9.85380715,3.35681335,12.97672665,0.084019802,2.08282129,5.981551724,1.194129977,3
91,Wisconsin,Arlington,41365,55V50,42604,236,9.04,870,364,4683.96,1002.9,9.78240196,4.33741954,13.95726809,0.080924359,2.08282129,5.981551724,1.121210047,2
92,Wisconsin,Marshfield,41730,55V50,9/19/2016,261,5.56,863,365,4712.48,726.7,22.21321891,4.50356952,24.74893703,0.082068555,2.08282129,5.981551724,-0.078444099,2
93,Wisconsin,Marshfield,41730,55Q27,42243,238,2.07,189,4,2747.49,348.1,16.25192663,10.65602617,23.36102739,0.074701305,2.08282129,5.981551724,-2.300510249,1
94,Kentucky,Lexington,8/9/2012,55V50,9/14/2017,251,5.6,473,363,2956.22,754.1,20.228317,15.56855612,25.05603859,0.293328764,2.08282129,5.981551724,-0.37453942,2
95,Wisconsin,Arlington,41730,55V50,42249,250,8.47,541,366,4721.63,716.7,8.5307425,2.69778527,13.24025587,0.07417889,2.08282129,5.981551724,1.598821,3
96,Wisconsin,Arlington,41730,55V50,42251,247,2.84,544,363,4705.9,756.8,6.880575,2.35234142,12.50641243,0.077192105,2.08282129,5.981551724,-0.360509994,2
97,Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,262,1.64,185,3,2892.37,541.0,23.79017857,16.50802058,26.2136698,0.28229219,2.08282129,5.981551724,-1.640394481,1
98,Kentucky,Lexington,42095,Saranac AR,42243,262,2.63,130,3,2693.76,530.7,20.85213211,16.78448987,24.20448563,0.281011274,2.08282129,5.981551724,-1.605798933,1
99,Wisconsin,Arlington,41730,55V50,42251,246,6.05,781,366,4798.03,780.1,6.90087037,0.62348888,12.95553727,0.077691112,2.08282129,5.981551724,-0.684720691,2
100,Wisconsin,Arlington,41730,55V50,41886,242,1.91,458,3,2516.3,693.7,16.37132944,3.14434811,23.98918579,0.079182544,2.08282129,5.981551724,0.074559297,2
101,Wisconsin,Arlington,41730,55Q27,42604,237,10.51,468,365,4701.53,1029.6,7.40367034,3.32863269,12.98328157,0.074138522,2.08282129,5.981551724,1.540420403,3
102,Wisconsin,Arlington,41730,55V50,42604,237,9.88,877,365,4695.34,1003.6,8.68926932,3.16122352,13.09990905,0.07529332,2.08282129,5.981551724,0.763071179,3
103,Wisconsin,Marshfield,41730,Vernal,42243,235,2.2,192,2,2782.24,569.0,21.4855382,16.99454672,25.06653907,0.073722996,2.08282129,5.981551724,-1.897611645,1
104,Wisconsin,Arlington,41730,55V50,42604,245,8.42,468,365,4622.5,1024.4,7.85374618,2.89614626,14.24834358,0.078250602,2.08282129,5.981551724,1.517297864,3
105,Wisconsin,Arlington,41730,55Q27,42604,238,9.61,496,365,4698.77,1024.3,9.31088206,3.08424504,12.76923464,0.083566263,2.08282129,5.981551724,1.358197622,3
106,Wisconsin,Marshfield,41730,55V50,42243,238,1.61,156,3,2800.61,405.5,16.3291726,10.25780573,23.39233724,0.076101214,2.08282129,5.981551724,-2.300510249,1
107,Wisconsin,Marshfield,41730,55V50,9/19/2016,239,2.92,161,2,2976.74,1043.2,21.0240901,15.04020668,24.41138642,0.075643627,2.08282129,5.981551724,-2.126608717,1
108,Wisconsin,Arlington,41730,55V50,42247,247,9.58,545,363,4647.25,751.3,8.99022583,1.96721421,12.45663518,0.076261934,2.08282129,5.981551724,1.310567233,3
109,Wisconsin,Arlington,41365,55V50,42604,236,7.82,1005,365,4688.81,1043.2,8.85263373,3.2257372,14.22032692,0.07805693,2.08282129,5.981551724,1.193855761,2
110,Wisconsin,Arlington,41730,55V50,42604,235,2.52,152,365,4693.34,1021.6,7.86642407,2.42314275,25.27865165,0.078018072,2.08282129,5.981551724,-2.126091667,1
111,Wisconsin,Arlington,41730,55V50,42243,235,1.9,175,4,2887.66,610.2,16.60929534,9.908095,23.9207277,0.079005776,2.08282129,5.981551724,-1.924728481,1
112,Wisconsin,Marshfield,41730,55V50,9/14/2017,255,2.35,219,5,3102.2,564.7,21.52285988,15.80576262,24.83712772,0.276914641,2.08282129,5.981551724,-1.715041645,1
113,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,257,4.6,861,365,4779.53,792.6,20.41777764,14.70453399,25.38249065,0.280009818,2.08282129,5.981551724,0.367605767,2
114,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,256,5.64,2203,364,3580.62,773.5,20.7097136,15.33073797,26.96226474,0.288032128,2.08282129,5.981551724,0.026911692,2
115,Wisconsin,Arlington,41365,55V50,42604,233,6.61,858,364,4736.76,1043.2,8.92543299,1.88781103,13.72973404,0.079404006,2.08282129,5.981551724,-0.157330857,2
116,Wisconsin,Arlington,41730,55V50,42251,246,9.41,503,364,4576.53,773.8,8.41763214,3.55053812,13.86471668,0.080616437,2.08282129,5.981551724,1.864924285,2
117,Wisconsin,Arlington,41730,55V50,42604,231,8.04,878,364,4569.0,1023.5,9.22202936,3.64217395,14.68760636,0.078816097,2.08282129,5.981551724,0.914075228,2
118,Kentucky,Lexington,3/31/2015,Caliber,9/19/2016,256,2.59,189,4,2796.3,620.7,23.76247168,17.44462249,28.04783245,0.270638199,2.08282129,5.981551724,-1.575544843,1
119,Wisconsin,Arlington,41730,55V50,42604,246,8.39,873,364,4643.3,737.5,8.84949995,3.03697618,13.22428234,0.078419639,2.08282129,5.981551724,-0.569126966,2
120,Wisconsin,Arlington,41730,55V50,42249,243,7.75,568,365,4636.78,809.0,7.32544338,1.05942694,13.3034937,0.077514613,2.08282129,5.981551724,1.042389433,3
121,Wisconsin,Marshfield,41730,55V50,42243,256,2.48,143,1,3186.5,612.0,20.62464368,16.36404886,22.79557341,0.07,2.08282129,5.981551724,-1.211254245,1
122,Wisconsin,Arlington,41730,55V50,41886,245,2.82,490,364,4689.08,109.7,8.94109088,2.90510167,13.56657949,0.079154491,2.08282129,5.981551724,1.516926481,3
123,Wisconsin,Arlington,41730,55V50,42604,236,2.67,151,1,4678.91,1041.3,8.99471213,2.57102579,24.01804098,0.072126037,2.08282129,5.981551724,-1.515313095,1
124,Wisconsin,Arlington,41730,55V50,42604,245,7.73,454,363,4608.6,765.8,8.1559306,2.598247,13.27417398,0.074188028,2.08282129,5.981551724,1.636661429,3
125,Kentucky,Lexington,3/31/2015,Caliber,9/19/2016,257,5.93,157,366,3035.51,1029.4,21.61233109,16.53005945,24.49404574,0.281735224,2.08282129,5.981551724,-0.075773098,2
126,Wisconsin,Arlington,41730,55V50,41886,235,3.16,173,1,2866.37,109.7,15.88210463,9.8078827,24.00328979,0.07273268,2.08282129,5.981551724,-1.412218501,1
127,Wisconsin,Arlington,41365,55V50,42604,237,9.4,819,365,4644.98,1004.1,8.95289049,3.18893291,13.1744913,0.084043258,2.08282129,5.981551724,1.235597561,2
128,Wisconsin,Marshfield,41730,55V50,42251,246,6.36,532,364,4657.89,757.8,6.10221368,3.12117692,12.61672341,0.078065861,2.08282129,5.981551724,-0.204516884,2
129,Wisconsin,Arlington,41730,55V50,42604,234,8.92,912,363,4662.49,978.3,9.26306582,2.72351865,14.39582465,0.078670892,2.08282129,5.981551724,0.812830189,2
130,Wisconsin,Lexington,41730,55V50,42604,232,9.2,847,364,4645.3,1038.3,22.46116954,4.78128245,26.76049729,0.073985151,2.08282129,5.981551724,-0.854979018,2
131,Wisconsin,Marshfield,41730,55V50,42243,255,1.94,144,5,2886.81,511.8,16.53000134,10.69929735,23.81090319,0.080558955,2.08282129,5.981551724,-1.363863094,1
132,Wisconsin,Arlington,41730,55V50,42604,234,8.65,801,365,4658.55,996.1,7.72823389,2.25759613,12.7793495,0.082767043,2.08282129,5.981551724,1.438312132,2
133,Wisconsin,Marshfield,41730,55V50,41890,260,2.03,161,1,2639.02,507.1,20.46591491,16.02957873,25.37843172,0.075858304,2.08282129,5.981551724,-2.147447499,1
134,Wisconsin,Arlington,41730,55Q27,42604,236,9.24,528,366,4601.45,1021.3,8.59221402,4.05018547,13.12405897,0.07981508,2.08282129,5.981551724,1.520377007,3
135,Wisconsin,Lexington,41730,55V50,9/19/2016,252,2.73,191,364,4643.22,1001.3,20.82780531,15.91470985,24.58375465,0.285134816,2.08282129,5.981551724,-1.404493834,1
136,Wisconsin,Arlington,41365,FSG 403LR,42251,244,8.28,555,364,4642.99,729.8,7.05748988,1.51604952,12.48494057,0.082288258,2.08282129,5.981551724,1.326976361,2
137,Kentucky,Lexington,8/9/2012,55V50,9/14/2017,263,5.87,490,365,2736.1,774.8,22.61421383,15.86993434,25.35429357,0.292160207,2.08282129,5.981551724,-0.302622859,2
138,Wisconsin,Marshfield,41730,55V50,41890,256,2.71,152,2,2502.55,573.6,19.46145149,9.90247378,23.0893777,0.082462855,2.08282129,5.981551724,-1.727250547,1
139,Wisconsin,Marshfield,41365,55V50,42613,236,5.43,900,366,4721.14,740.1,7.8639069,2.67920342,13.70502581,0.081589954,2.08282129,5.981551724,-0.283693674,2
140,Wisconsin,Marshfield,41730,55V50,42604,238,8.29,840,364,4636.11,1043.2,22.1218959,3.10131481,24.24526948,0.080605502,2.08282129,5.981551724,-0.631137262,2
141,Wisconsin,Arlington,41730,55V50,41886,244,2.58,130,1,2942.99,500.1,15.9344529,9.22207259,22.88235183,0.079599271,2.08282129,5.981551724,-1.709780467,1
142,Wisconsin,Marshfield,41730,55V50,42243,261,2.6,130,2,3137.99,507.1,20.53197532,16.07919409,26.15802431,0.277045053,2.08282129,5.981551724,-1.663687574,1
143,Kentucky,Lexington,4/5/2017,Saranac AR,9/14/2017,257,2.0,170,2,3147.15,653.3,21.39415131,15.37896396,24.75663222,0.285164276,2.08282129,5.981551724,-1.346369953,1
144,Wisconsin,Arlington,41730,55V50,42249,247,9.65,551,363,4658.25,743.5,6.59102327,2.11787916,13.4698364,0.0820071,2.08282129,5.981551724,1.226820776,2
145,Kentucky,Lexington,41730,55V50,9/15/2017,256,6.25,829,364,2949.7,802.4,20.63174961,14.8193984,25.35449057,0.284974519,2.08282129,5.981551724,-0.567977999,2
146,Wisconsin,Marshfield,41730,55V50,9/19/2016,260,5.98,900,363,4741.1,1014.9,20.84935465,17.88222442,24.0251425,0.083952415,2.08282129,5.981551724,-0.660518169,2
147,Wisconsin,Arlington,41730,55V50,42604,232,9.41,533,365,4701.08,1004.6,8.98533294,2.93895462,13.73740619,0.077509113,2.08282129,5.981551724,1.775928317,3
148,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,263,6.22,839,363,4695.32,756.1,20.98278928,16.76873148,25.45810242,0.280013779,2.08282129,5.981551724,-0.289099763,2
149,Wisconsin,Arlington,41730,55V50,42604,235,8.86,807,364,4712.8,999.3,8.00948501,2.00873324,12.57388062,0.073073332,2.08282129,5.981551724,0.183309828,2
150,Wisconsin,Lexington,42095,Ameristand 403T Plus,9/19/2016,235,1.95,151,1,2673.04,558.4,21.88439097,17.30613826,27.38021191,0.073499573,2.08282129,5.981551724,-2.272512811,1
