,Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
102,143144.0,1006.88,0.840547082,16.77225518,2
103,362280.0,1702.16,3.88660812,14.37823061,2
104,385333.0,603.14,2.299761624,16.29773807,2
105,250290.0,2638.8,0.442486638,14.91496616,1
106,348379.0,1834.47,2.484208612,14.93958741,1
107,137154.0,1901.67,2.897441198,16.33360236,1
108,373952.0,1920.22,1.702622217,16.29411486,0
109,147579.0,813.41,2.290253673,15.39008139,2
110,148636.0,2189.69,2.939279784,14.85933142,1
111,121301.0,1486.71,2.958994639,11.2583727,1
112,155192.0,686.12,4.266190968,13.49587435,1
113,167838.0,2165.56,3.966491163,15.54827042,2
114,172288.0,1138.03,0.288471278,16.73766599,1
115,257442.0,1187.01,3.954001893,16.39711082,0
116,132141.0,2311.94,2.000354772,12.14706234,1
117,142543.0,1380.97,1.12017137,12.89973727,1
118,348495.0,1996.7,1.731359117,16.41840665,1
119,350400.0,894.37,3.573048875,15.82341546,0
120,133108.0,817.65,2.826062774,15.51450833,2
121,342101.0,1221.18,0.852457289,15.09389528,1
122,143252.0,811.38,2.0216301,12.8022365,2
123,155239.0,689.5,4.891674925,16.15039748,1
124,261439.0,1748.29,1.428304883,12.56227621,1
125,140151.0,674.51,0.974836192,16.41087967,0
126,238754.0,1092.55,1.563368555,15.69882307,1
127,378348.0,1944.11,2.662786675,15.69073385,1
128,144406.0,586.86,3.056120371,14.66061737,0
129,343609.0,1278.65,-0.247468127,12.63726132,1
130,116482.0,1621.92,1.593985098,16.06664063,1
131,355468.0,964.2,1.791818257,15.30207163,1
132,143176.0,2107.65,2.795776065,15.58604255,2
133,131687.0,816.89,1.610047894,16.26742643,0
134,253709.0,1772.35,2.887247279,14.91041735,1
135,249964.0,1509.42,1.405733544,15.23608923,2
136,119921.0,2069.86,4.362472362,11.99524118,1
137,380219.0,1522.25,2.391526881,16.36502577,1
138,359884.0,1409.49,3.486845961,11.30551676,1
139,137064.0,998.0,3.103399114,15.48941704,1
140,240407.0,1368.96,3.751525568,11.7087005,1
141,377485.0,1798.85,0.194105378,13.92788523,0
142,251465.0,1795.43,1.630558698,15.31241836,1
143,272365.0,707.35,3.572852251,14.79723008,1
144,165844.0,948.29,3.146000389,15.60422202,2
145,159417.0,1236.09,1.761332469,15.6188563,2
146,128737.0,2445.9,1.044496697,12.57779367,2
147,129850.0,1938.94,1.543548081,15.1965114,2
148,169336.0,827.4,2.881059161,16.39537595,2
149,362139.0,1679.91,-0.326393035,15.23691697,1
150,160807.0,587.75,3.898958215,15.77683856,1
151,133928.0,2250.88,3.713255862,17.40586413,2
152,132125.0,669.7,1.843191443,13.21119629,0
153,146565.0,737.46,2.639270172,15.77201503,2
154,251701.0,801.56,2.968794432,12.74697512,1
155,266351.0,2190.82,3.854574724,16.42053663,1
156,144838.0,2360.45,2.348458093,15.20085555,1
157,245498.0,1588.45,2.493996732,14.98079827,1
158,140706.0,2741.71,0.432021489,15.01522844,1
159,164098.0,628.46,2.940579208,15.61991824,1
160,130261.0,2065.86,2.43157005,13.54022405,2
161,244297.0,857.85,2.372954758,15.01942862,2
162,142023.0,1768.4,1.055155697,14.95465456,2
163,116144.0,1476.3,2.821552912,13.7603474,1
164,151747.0,1189.65,1.386139017,13.80033454,1
165,342978.0,2212.7,3.804822987,11.87519963,1
166,260432.0,715.54,1.243652954,13.1514792,1
167,157822.0,2288.93,1.604696363,15.49503283,1
168,355077.0,1398.27,3.138745396,15.1084205,1
169,349006.0,722.95,4.155462687,12.73713403,2
170,356459.0,926.19,0.475230734,15.27009068,1
171,264460.0,1079.26,2.967835567,15.65928662,2
172,139050.0,1986.62,1.792287434,13.93773168,0
173,257829.0,927.13,2.9434759,13.1789638,1
174,372440.0,1666.4,2.761252259,15.93679849,2
175,116274.0,711.69,2.243597602,13.43180949,2
176,256899.0,1135.81,1.06404275,11.2583727,1
177,257282.0,1018.48,3.067185473,14.47045238,2
178,348336.0,1020.09,2.057760629,15.47287331,2
179,116740.0,2447.12,1.909630848,16.34053092,1
180,260199.0,849.21,3.545595416,15.72313564,2
181,232492.0,1850.81,1.703470111,11.2583727,0
182,259003.0,1230.93,2.859150082,11.75483173,1
183,270290.0,680.07,2.926464644,15.83835239,1
184,153195.0,1907.44,1.941566145,15.10492753,1
185,248245.0,1891.37,2.817832702,12.74881993,1
186,375308.0,711.28,0.886171481,16.62345241,1
187,147788.0,601.41,4.200508314,13.36348113,1
188,268054.0,838.1,2.87612972,15.10376363,1
189,227834.0,1163.02,1.288276676,11.2583727,1
190,233932.0,1270.06,4.203589008,12.68276535,1
191,242853.0,1155.93,2.082557778,15.31087563,1
192,387948.0,743.19,2.097095103,16.62936032,1
193,147975.0,1841.91,4.292178447,15.65231448,0
194,348732.0,1090.19,2.851220335,16.25056334,1
195,142936.0,1648.15,2.324312632,15.53250757,2
196,363359.0,1864.52,1.852322636,15.21816083,1
197,250436.0,893.85,2.586231186,13.63914331,1
198,141861.0,586.86,1.684999933,13.66739609,1
199,141365.0,2200.14,3.353622199,15.92811451,1
200,385279.0,1429.26,1.989533828,12.51664429,1
201,151122.0,809.31,2.745451927,13.41651595,2
202,254727.0,1788.81,2.03278393,14.13620452,1
203,116682.0,1803.08,1.37127286,15.16281677,1
204,242501.0,1121.29,1.912187555,14.98891511,1
205,251085.0,1522.81,3.880940793,13.77301366,0
206,368691.0,2050.06,0.501056423,12.07567836,1
207,355849.0,663.71,3.987601767,14.24969248,1
208,148331.0,729.35,2.552348854,12.08096284,2
209,169667.0,860.75,1.277250128,16.69137564,2
210,346502.0,705.29,4.403106585,16.53589335,1
211,248260.0,2120.18,2.073124725,15.60885032,1
212,269472.0,1814.18,1.045721987,15.26031342,1
213,252581.0,2449.2,3.160432874,15.21036061,1
214,369388.0,1098.86,2.7966285,15.25509151,1
215,263985.0,1667.96,2.900579407,12.80342576,1
216,242599.0,854.03,2.747204777,15.12908168,1
217,374040.0,1439.67,1.384606063,14.03229053,1
218,367515.0,2176.09,2.857577144,13.19521323,2
219,370777.0,898.48,3.48974877,15.24211127,1
220,247373.0,1762.99,3.708119529,14.39256606,1
221,120929.0,1333.0,-0.326393035,13.04779478,0
222,162631.0,2099.87,2.451534252,17.13305738,1
223,154458.0,775.85,3.122161881,15.9673087,1
224,140681.0,1796.54,1.968036888,13.36298506,1
225,261045.0,1010.13,4.93924406,17.11146095,2
226,259532.0,586.86,3.597909841,14.19600236,1
227,146930.0,620.19,1.979128517,13.40906768,1
228,134573.0,1119.37,1.524774202,15.92938137,1
229,383428.0,1744.16,2.928496999,12.87155944,0
230,131499.0,824.37,1.214301477,12.37814884,2
231,261223.0,682.4,4.801135602,16.33477193,1
232,377601.0,1279.17,2.818684885,14.75765757,1
233,358362.0,1795.84,1.16469847,15.90121558,1
234,155916.0,628.54,2.577789529,16.28403545,0
235,140240.0,783.47,3.144385065,13.03679227,1
236,396623.0,1628.34,0.883173888,16.15231557,1
237,160409.0,1025.21,2.984079374,16.2243209,1
238,129577.0,959.97,3.120544307,15.26104748,1
239,362973.0,1913.19,2.213231454,15.48369924,2
240,378263.0,1279.79,2.916903492,15.08804943,1
241,137564.0,2007.79,2.363301778,14.19586097,1
242,252950.0,1866.0,1.583682132,12.66180695,1
243,157029.0,1631.66,2.661707434,15.65574988,1
244,349639.0,2135.94,0.562017698,16.3776392,2
245,369415.0,1822.68,1.471608057,14.63821548,1
246,271150.0,2463.08,2.989536967,15.90031366,1
247,367936.0,1217.65,2.016029727,14.97898005,0
248,162685.0,729.26,3.10462751,16.70896292,1
249,128540.0,1764.46,1.780936421,15.41240461,1
250,359114.0,1435.96,2.954871085,15.39150333,1
251,242265.0,2003.21,-0.326393035,13.39123237,0
252,152656.0,586.86,3.010829125,14.95899785,1
253,139153.0,1475.94,1.719067177,15.47403153,1
254,257486.0,1598.92,3.83659523,15.88735738,1
255,118952.0,855.45,2.447030548,15.21595675,1
256,131033.0,1428.65,1.225073878,11.35524203,2
257,373390.0,1164.11,1.117596205,15.53785706,2
258,141762.0,631.4,3.471993315,12.4582359,2
259,116544.0,1319.61,1.312001691,14.44110308,1
260,157188.0,2284.49,4.082617967,14.70777272,1
261,140080.0,2214.24,3.927488983,16.07150383,1
262,262272.0,1277.3,1.734331756,13.38517165,1
263,236926.0,903.7,2.15489267,15.9129289,2
264,139576.0,822.91,2.795180224,15.46251597,2
265,144620.0,1406.98,2.058676163,13.15738607,1
266,269540.0,1916.52,3.005111202,14.20361505,1
267,256767.0,864.82,2.015195247,14.91203753,1
268,157020.0,586.86,0.708373137,14.99210852,1
269,373189.0,1583.22,1.620623641,12.45797842,1
270,164336.0,870.58,2.380353716,13.68301947,1
271,277167.0,1393.65,2.125239483,16.48884367,2
272,154685.0,767.09,1.564797587,15.48837092,2
273,245644.0,1439.14,2.86799242,11.53514709,1
274,164006.0,586.86,4.93924406,16.20617711,1
275,272388.0,2120.43,4.280332326,16.30707311,0
276,254521.0,1128.43,1.802766363,11.38858456,1
277,278854.0,586.86,3.251081629,16.16295015,1
278,130774.0,731.33,3.322201747,16.22482127,1
279,156088.0,786.36,3.138058938,15.19402917,1
280,175228.0,944.4,1.659003961,13.92068397,2
281,141634.0,586.86,1.560883811,16.60932547,1
282,257630.0,996.51,2.588113465,15.80109536,2
283,233616.0,1843.45,0.464767575,15.0277872,1
284,132264.0,848.25,1.62961429,14.73925997,1
285,127085.0,711.84,1.11697507,13.63228158,0
286,132487.0,1766.34,2.695944419,12.07178748,1
287,156119.0,688.74,3.302940709,15.94236976,0
288,128298.0,752.19,2.259085013,13.65457316,2
289,151913.0,808.54,2.353813642,14.25314796,2
290,151373.0,840.4,0.428645173,13.88926287,2
291,135883.0,1457.64,3.143673349,15.24226143,1
292,256904.0,615.7,3.042935116,12.25083867,0
293,359403.0,2003.28,1.508783841,15.63150186,1
294,374703.0,1192.97,4.734311943,13.73727139,1
295,127528.0,636.16,4.837283089,13.97700986,1
296,148632.0,607.1,2.34972495,17.01823722,2
297,149630.0,913.42,1.625100681,13.10304786,1
298,376001.0,1613.1,1.853070799,14.42495962,1
299,146134.0,586.86,3.083370872,17.07265002,1
300,126804.0,843.12,1.687549568,12.37791967,1
301,159739.0,586.86,4.717947659,16.03170441,1
302,114947.0,1572.84,2.839783426,15.50222081,1
303,138819.0,1303.37,2.913609799,13.78953438,1
304,383088.0,1293.27,0.95913941,16.34007268,1
305,127356.0,1935.19,3.788602797,15.6330033,1
306,143831.0,2249.39,2.899031078,17.65403915,1
307,129406.0,677.43,2.886110949,14.95585652,0
308,347775.0,2268.07,2.033398868,16.11883264,1
309,247434.0,1824.24,-0.224875524,11.35217326,2
310,349183.0,1827.06,2.848471526,15.0739227,1
311,120950.0,889.45,2.653932628,11.98465838,0
312,270610.0,1254.93,1.241010107,12.54932133,1
313,144835.0,2288.23,1.970966603,16.51668114,0
314,346763.0,1824.16,0.340471416,13.44532003,2
315,252212.0,1312.44,2.515291905,13.4100892,1
316,135651.0,809.75,1.162228695,16.18961148,1
317,159260.0,747.72,2.915247745,16.38670283,2
318,145323.0,1052.58,1.238285007,12.15814265,2
319,122322.0,586.86,1.858303497,15.53569337,1
320,347588.0,1668.23,1.404808837,12.19758353,1
321,149951.0,1318.14,2.472580522,15.93542001,1
322,245877.0,1697.35,1.210902705,15.25854605,2
323,387912.0,792.99,3.560168169,16.1048964,1
324,235605.0,1666.16,1.605696735,14.70953727,1
325,257953.0,2135.55,1.68705263,15.70371103,1
326,239858.0,1241.29,2.271552531,15.29818536,1
327,344004.0,2126.06,2.771884308,15.64327254,1
328,270966.0,1789.85,2.868860683,16.70650517,1
329,138524.0,950.62,4.461624238,15.52439992,1
330,344521.0,2204.45,2.956173102,14.53663536,1
331,152261.0,2310.37,1.783632419,15.8160584,1
332,383992.0,2049.04,3.420873576,12.04522023,1
333,353566.0,2363.95,1.460044036,14.85989318,1
334,171038.0,586.86,3.31680012,13.99976361,1
335,150577.0,600.78,2.474890047,13.66764501,2
336,387499.0,1822.63,3.656215296,15.25947025,2
337,265328.0,2234.45,3.123482599,17.55574231,1
338,137848.0,1356.59,1.822054096,14.98281431,1
339,135041.0,670.75,3.131457333,15.21357951,1
340,265287.0,2343.39,2.812618337,13.83644385,1
341,143073.0,1862.27,3.107436056,13.1953856,1
342,257851.0,1254.25,1.152297335,16.55493667,1
343,238216.0,2095.07,-0.101476437,15.11555983,2
344,246151.0,1309.53,1.478500167,16.70756059,1
345,166646.0,679.09,3.808725696,14.6010956,0
346,259610.0,1824.92,3.450240457,15.24512786,1
347,140925.0,1264.28,3.51596256,12.42009169,1
348,120584.0,1481.12,2.964366965,15.47904961,1
349,155009.0,898.77,4.076835161,16.41448062,1
350,273607.0,2259.3,3.660041907,16.08708117,2
351,251622.0,679.06,3.86837085,13.1381146,1
352,240802.0,2360.03,1.985057908,11.49873149,2
353,244535.0,2389.41,1.63392178,14.90524088,1
354,254165.0,762.09,2.741963442,13.39042785,1
355,144306.0,587.85,2.252229913,16.97022047,1
356,348066.0,1803.35,3.265509131,14.70929387,2
357,134825.0,1111.18,2.930553031,11.47971761,2
358,119872.0,919.02,2.907921985,17.57536134,1
359,130700.0,1841.67,4.93924406,13.74343362,2
360,361162.0,2261.17,2.470182546,13.52315294,2
361,144665.0,2432.43,2.046883732,13.26159676,1
362,142258.0,959.44,4.122016679,15.84234538,2
363,145867.0,1033.84,1.046313662,16.88533392,2
364,155002.0,1287.76,4.93924406,16.46184724,2
365,377778.0,1300.42,2.770799835,14.58441889,1
366,120023.0,1196.5,2.581031577,13.05903553,1
367,144842.0,1415.38,0.739981807,15.58866291,1
368,372923.0,1413.68,3.116473227,17.21927761,0
369,153750.0,2387.65,2.915838588,13.84646616,1
370,369501.0,1719.65,3.776762377,15.58950892,1
371,250700.0,889.03,3.012823443,15.50483759,1
372,150136.0,2026.35,1.090542122,16.26152388,1
373,262801.0,1558.04,1.33783002,16.78320755,1
374,365702.0,1426.27,1.123615782,13.13555552,1
375,135090.0,2376.1,2.944044383,12.83999348,1
376,371301.0,2388.43,1.190551395,14.64769861,2
377,252616.0,2192.71,2.861403438,15.36879536,2
378,142305.0,1023.19,2.814790643,16.08460854,1
379,357785.0,1348.03,1.929398852,14.98257102,1
380,151121.0,1855.37,1.94190097,16.06136393,1
381,140272.0,654.79,4.113456351,11.87966156,1
382,160196.0,888.41,1.55226447,12.32346417,1
383,336966.0,1545.73,-0.008083622,15.8695393,2
384,279481.0,608.63,2.070417856,15.71513519,1
385,252595.0,1351.27,1.07326182,14.31296692,2
386,370756.0,2163.48,2.96967764,15.51424886,2
387,157676.0,1180.84,2.60635126,15.53894896,2
388,258493.0,679.1,2.833575339,13.6283667,1
389,157033.0,655.18,3.097137132,15.9855231,1
390,125351.0,931.4,2.130890734,11.85949706,1
391,135006.0,729.49,2.942520972,16.57752147,1
392,117105.0,891.91,2.843702247,13.12978486,0
393,132394.0,814.66,3.283364917,17.73027397,2
394,349554.0,2350.45,1.949750011,14.86401958,1
395,119513.0,1801.57,2.666724753,14.15111695,1
396,144169.0,669.35,2.13332868,15.52541593,1
397,122346.0,600.23,0.453933646,15.1705217,1
398,149786.0,1966.96,3.552754018,17.04638778,0
399,264408.0,1720.12,2.83052087,16.9105104,1
400,262058.0,2065.13,2.861640503,16.66751876,2
401,171348.0,624.97,2.766744835,16.42591067,1
402,355990.0,962.1,3.29906617,15.47544322,2
403,121214.0,1223.9,1.133796831,13.20752611,1
404,136014.0,2288.14,1.941743627,13.82228008,1
405,172543.0,1806.23,0.587424043,16.94111715,0
406,274582.0,1809.28,0.414284596,11.2583727,2
407,359552.0,1470.75,4.341882988,15.11785873,1
408,363754.0,1053.0,1.796523959,17.1374859,1
409,148646.0,1529.01,2.955968464,14.99140886,1
410,264077.0,2373.0,4.072415354,15.08540863,2
411,256196.0,894.38,0.632077032,15.65610179,1
412,239724.0,2301.58,0.874857438,11.95574094,0
413,379933.0,1751.3,3.223344699,13.55262686,1
414,249873.0,1808.93,1.403892552,14.30203073,1
415,153789.0,966.93,1.845096299,15.41354301,2
416,226902.0,782.11,1.387342686,15.42810512,1
417,262209.0,1447.18,4.029016118,12.43260312,0
418,374502.0,1589.7,1.475272861,15.13456405,2
419,356649.0,1431.77,1.690700829,15.51176288,2
420,157949.0,2337.69,1.378648055,15.60385709,1
421,278166.0,1414.83,2.17481495,16.26018581,0
422,371198.0,1810.62,3.453112125,15.06040627,2
423,151791.0,1016.03,2.001500298,15.03720209,1
424,357385.0,2693.32,2.058850196,12.98758359,1
425,246113.0,754.39,4.067703966,12.80341443,1
426,372590.0,1932.61,1.091529207,15.98311701,1
427,153694.0,1255.5,1.942865285,15.93418399,1
428,136335.0,730.88,2.922232385,14.82927418,1
429,255536.0,1803.44,1.215422332,15.22388133,1
430,345425.0,1889.49,1.618092906,13.00788958,2
431,369884.0,1014.06,2.240259571,15.79278362,1
432,134951.0,896.85,4.35473517,14.29676049,2
433,122806.0,1936.81,2.89127718,12.85725778,1
434,139307.0,2563.05,1.077962196,13.48782895,2
435,369746.0,2233.45,2.845579294,14.17327963,1
436,378588.0,1944.41,1.778844882,12.52749489,1
437,238006.0,1327.92,0.997788531,13.21745699,0
438,361946.0,2624.37,0.092079837,15.01958629,1
439,350584.0,2743.96,3.915332467,13.7102834,1
440,358841.0,1166.27,2.391808445,13.76637876,0
441,152522.0,2341.33,0.499795004,11.2583727,2
442,144346.0,1818.02,0.656078091,15.31445004,1
443,149805.0,1410.54,2.741393576,13.22252187,1
444,156107.0,1097.69,0.701908476,15.80835607,1
445,168734.0,1129.19,4.138680406,17.49565663,1
446,256947.0,881.79,4.008565903,15.11413408,1
447,148890.0,1841.3,0.86399462,14.84892443,1
448,170056.0,1147.69,2.781321571,16.77250468,0
449,263682.0,1881.26,2.965247065,15.52661126,1
450,381952.0,592.76,2.023713643,14.50483401,1
451,124373.0,1340.69,1.289472886,15.05989434,1
452,264970.0,1889.08,3.310711643,13.86558635,2
453,114947.0,691.03,1.214633378,15.41720623,1
454,342573.0,1633.41,1.939692479,15.22225905,1
455,139847.0,1482.51,2.864988903,16.35849684,2
456,114947.0,1471.26,4.557790436,15.07805483,1
457,125594.0,1350.66,2.493937429,12.18330867,1
458,141030.0,715.06,1.105506336,14.40383166,2
459,368235.0,2184.17,3.999348258,15.03756337,1
460,139841.0,1103.93,4.71606638,14.03953902,2
461,256786.0,742.0,1.173991692,12.97363241,2
462,350767.0,1451.67,1.327007781,14.93093266,1
463,234552.0,875.77,1.005770401,15.25680603,2
464,353773.0,904.37,1.529796792,15.7074341,2
465,146114.0,673.64,2.77913166,15.64138313,1
466,156171.0,1787.03,3.02227195,15.5649578,2
467,150261.0,809.82,2.887183703,16.43584893,1
468,257199.0,720.13,2.051327743,14.91884853,1
469,265085.0,1381.3,4.714013486,14.89399708,2
470,140030.0,853.11,2.051269007,14.99011151,2
471,144852.0,862.75,1.319789591,15.92863667,1
472,126800.0,835.42,4.653912727,13.56175885,0
473,246153.0,1434.31,-0.086643518,11.2583727,1
474,132954.0,1910.76,2.007899376,15.92755791,2
475,242631.0,1735.46,2.845306314,14.1758845,2
476,145564.0,2194.19,2.748608683,14.68392684,1
477,374868.0,934.42,2.562539429,12.65098499,2
478,114947.0,1731.42,0.860111222,15.38214213,1
479,376327.0,610.32,4.001569689,13.22598723,2
480,261414.0,1470.76,0.185650708,11.2583727,0
481,276327.0,729.81,3.039592987,13.38139928,0
482,367033.0,2271.59,2.816775533,15.40312025,2
483,143703.0,1308.42,2.763032474,15.57899717,2
484,134967.0,958.81,2.04594058,14.8825078,2
485,147777.0,1175.86,3.286084203,15.97662362,1
486,240344.0,850.37,3.656693625,15.39851606,2
487,114947.0,1255.12,2.704740475,16.23953104,2
488,371433.0,1761.1,0.275385452,16.28348336,1
489,144199.0,1852.69,2.271246199,13.01471969,0
490,247474.0,2158.59,1.333448745,13.50013021,0
491,125967.0,1588.37,1.894672304,15.43025365,1
492,387974.0,2209.44,3.228952888,17.7010698,2
493,384591.0,619.56,3.773992368,16.00747627,1
494,146159.0,586.86,3.645136105,15.33680502,2
495,147287.0,1746.45,0.174426746,12.57383063,1
496,153887.0,725.05,2.917609667,17.41864071,2
497,353512.0,1630.0,1.179608564,14.32225874,2
498,351848.0,1370.12,2.661670956,14.51001342,2
499,153010.0,686.13,1.573536662,15.77279458,0
500,168367.0,2581.11,2.361335493,15.25324014,1
501,240825.0,2400.89,3.550036383,12.84304261,1
502,345766.0,875.03,2.238354327,15.16704887,2
503,380325.0,1804.7,3.368823252,15.20447035,2
504,127942.0,1190.15,-0.08229261,17.22117425,1
505,142130.0,2300.03,-0.151996413,13.71255321,1
506,238442.0,835.27,3.554484139,15.26053278,1
507,152210.0,2183.15,2.88144114,15.88883552,1
508,143151.0,1211.06,3.13912397,15.0636003,1
509,269361.0,1321.63,1.429884668,15.42774937,1
510,361348.0,789.31,1.872239177,15.66198661,1
511,262048.0,2310.07,1.860369088,12.62270308,1
512,123045.0,734.93,2.962712222,11.61663144,2
513,131302.0,672.44,4.340474704,15.63412246,1
514,260354.0,1254.68,1.247506177,16.03229063,2
515,377036.0,2258.15,4.93924406,15.28352901,2
516,114947.0,869.32,1.435444587,13.0286604,1
517,247450.0,1206.74,1.491190139,14.80029924,1
518,144876.0,1482.38,3.17324478,12.67493708,2
519,148485.0,1777.09,4.223805894,14.91746423,1
520,176900.0,2098.99,3.369840085,13.88831428,0
521,241578.0,1692.87,4.409874734,15.33332398,1
522,149224.0,878.62,1.650555538,15.84719473,2
523,371252.0,1949.92,3.209471632,14.73586565,0
524,145327.0,802.9,0.98056814,14.34431667,2
525,268068.0,1994.12,2.903924659,12.86653371,1
526,165711.0,638.95,1.955347912,16.13828922,1
527,356963.0,1243.96,1.231844509,12.99898142,1
528,358624.0,2237.65,3.145117442,12.19533165,2
529,381874.0,1128.55,3.063775645,16.030262,1
530,250752.0,1315.73,3.02528158,15.58243007,1
531,145531.0,1895.18,1.694046985,15.7974628,1
532,244986.0,1790.02,4.681736952,13.30044764,1
533,139185.0,689.48,3.792348419,14.76297961,2
534,122413.0,1811.72,3.37072342,13.43492604,1
535,131016.0,858.34,2.62646679,14.27154126,1
536,365380.0,2208.03,1.812872873,13.05549217,1
537,138505.0,1775.86,1.609971156,15.64447344,1
538,128783.0,586.86,1.782446185,16.285167,1
539,371091.0,2418.15,1.182897957,15.31517428,1
540,123324.0,1923.53,0.345048667,12.00592869,1
541,167916.0,742.95,3.161623368,15.96683193,1
