,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
43,Kentucky,Lexington,8/9/2012,55V50,9/12/2018,263,5.62,1519,366,2831.48,798.4,21.25315985,15.06502776,24.74226685,0.276409252,2.08282129,5.981551724,0.108010732,2
44,Wisconsin,Arlington,41730,FSG 403LR,42249,243,8.1,519,367,4641.52,746.6,8.10757397,0.88568646,13.07404712,0.079624815,2.08282129,5.981551724,1.688390952,3
45,Wisconsin,Arlington,41730,Vernal,41886,246,7.66,472,364,4586.49,826.2,8.07282813,2.62549847,12.47670217,0.076507698,2.08282129,5.981551724,1.158364926,3
46,Wisconsin,Arlington,41730,55V50,42604,236,8.45,834,365,4623.62,1020.9,9.16570147,3.24277883,13.90478282,0.084158345,2.08282129,5.981551724,1.33670069,3
47,Wisconsin,Marshfield,41730,55V50,41890,256,1.69,141,2,2725.02,588.8,21.26650486,16.1443787,24.79476807,0.077098809,2.08282129,5.981551724,-1.893323801,1
48,Kentucky,Lexington,3/31/2015,Saranac AR,9/19/2016,255,1.63,130,1,2548.46,505.7,21.7618911,16.6785361,24.98172795,0.285630595,2.08282129,5.981551724,-1.930861179,2
49,Kentucky,Lexington,4/5/2016,55V50,9/19/2016,253,2.69,134,3,2529.9,370.0,22.88963302,17.2104241,25.12230569,0.282216381,2.08282129,5.981551724,-1.514204147,1
50,Kentucky,Lexington,4/5/2016,55V50,9/19/2016,257,5.74,1427,365,4736.94,1030.3,21.54442065,16.15525565,27.91218838,0.287572081,2.08282129,5.981551724,0.96212361,2
51,Wisconsin,Arlington,41730,55V50,42604,245,8.9,874,365,4652.86,1040.2,8.97537912,2.73115301,13.99221302,0.079177065,2.08282129,5.981551724,0.287754839,3
52,Wisconsin,Arlington,41730,55V50,42604,233,9.27,943,363,4740.36,998.1,9.09744448,4.17797591,13.54384288,0.080389445,2.08282129,5.981551724,1.816861721,2
53,Kentucky,Lexington,4/5/2016,Saranac AR,42604,235,1.59,130,364,4556.42,1043.2,23.0093455,17.36364116,27.64673539,0.277760958,2.08282129,5.981551724,-2.300510249,1
54,Wisconsin,Arlington,41365,55V50,42604,247,8.67,954,366,4753.05,773.2,6.21652324,2.16349107,13.2665993,0.082209377,2.08282129,5.981551724,0.907603817,2
55,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,255,1.62,190,5,4558.14,965.2,22.46099047,16.81658665,27.38737231,0.28282599,2.08282129,5.981551724,-2.111739051,1
56,Wisconsin,Arlington,41730,55V50,42251,243,4.31,864,365,4659.9,780.1,6.20790736,3.20770391,12.67601943,0.082029317,2.08282129,5.981551724,-0.484901723,2
57,Wisconsin,Arlington,41730,55V50,41885,247,6.61,467,364,4742.34,806.1,7.0852754,3.20695594,12.70610795,0.07232411,2.08282129,5.981551724,-0.411004075,2
58,Wisconsin,Arlington,41730,55V50,41886,243,1.97,130,1,2938.93,147.9,16.35435589,10.56554056,22.93922387,0.076507477,2.08282129,5.981551724,-2.072578374,1
59,Wisconsin,Arlington,41365,FSG 403LR,42251,248,7.35,874,366,4615.78,743.9,7.05922668,1.04300117,12.51100475,0.08448142,2.08282129,5.981551724,1.356036684,2
60,Kentucky,Lexington,3/31/2015,55V50,9/14/2017,257,5.55,1799,361,2817.96,1017.8,19.63781353,16.19100566,27.25245628,0.284780032,2.08282129,5.981551724,-0.267005812,2
61,Kentucky,Lexington,3/31/2015,Saranac AR,9/19/2016,261,2.44,1105,365,2941.65,1043.2,22.4052969,16.45358514,26.92125561,0.283259768,2.08282129,5.981551724,-0.698121516,2
62,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,252,5.79,592,363,4672.19,770.3,21.50787113,16.91745896,23.93643532,0.294062889,2.08282129,5.981551724,0.579834945,2
63,Wisconsin,Lexington,41730,55V50,9/14/2017,263,4.94,455,363,3011.04,769.1,20.76552829,16.48303646,23.62067205,0.087163209,2.08282129,5.981551724,0.700949505,2
64,Wisconsin,Arlington,41365,55V50,42604,246,8.5,862,365,4637.86,825.6,7.15553343,3.44517233,13.65824855,0.078748568,2.08282129,5.981551724,-0.897936707,2
65,Kentucky,Lexington,3/31/2015,55V50,9/12/2018,258,5.35,1133,363,4759.79,1043.2,23.64667521,17.21572517,12.97197009,0.283927022,2.08282129,5.981551724,-0.492738427,2
66,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,254,3.03,164,5,2974.12,436.8,19.67603022,15.26493075,23.88743641,0.286225868,2.08282129,5.981551724,-1.340571976,1
67,Kentucky,Lexington,8/9/2012,Evermore,9/15/2017,259,5.45,1320,364,3092.82,826.8,19.27455799,15.32599291,25.41048638,0.287754866,2.08282129,5.981551724,-0.350627811,2
68,Wisconsin,Arlington,41365,55V50,42604,233,9.01,1370,364,4747.51,1017.8,8.83227076,2.97428853,13.66592073,0.080201822,2.08282129,5.981551724,0.92672456,2
69,Wisconsin,Arlington,41730,55Q27,42604,246,11.08,509,365,4614.24,1043.2,8.41151334,3.48511887,13.48200485,0.08022133,2.08282129,5.981551724,2.051713566,3
70,Wisconsin,Arlington,41730,55V50,42604,238,9.82,834,366,4654.45,964.3,9.03322001,3.39174072,13.19155253,0.081394327,2.08282129,5.981551724,1.154941188,2
71,Wisconsin,Arlington,41730,55V50,42251,246,6.11,1012,366,4763.17,792.5,7.25024879,1.9172127,12.83742457,0.078928555,2.08282129,5.981551724,-0.071510769,2
72,Wisconsin,Arlington,41730,55V50,42604,236,8.55,490,364,4604.25,1017.3,8.61665061,5.38183414,13.66754679,0.080081426,2.08282129,5.981551724,1.828277414,3
73,Kentucky,Lexington,4/5/2016,55V50,9/19/2016,257,1.38,164,365,3065.41,1041.5,21.65429198,17.32959713,25.21361857,0.283118521,2.08282129,5.981551724,-1.398367534,2
74,Wisconsin,Marshfield,41730,55V50,42243,233,1.19,162,1,2662.58,460.7,18.99768919,11.17363012,25.55443437,0.070626221,2.08282129,5.981551724,-1.848462724,1
75,Wisconsin,Lexington,41730,55V50,9/14/2017,258,6.01,178,363,3163.58,797.3,21.74534132,16.31445451,23.68262113,0.290991525,2.08282129,5.981551724,-2.161311671,2
76,Wisconsin,Arlington,41365,55V50,42604,234,8.54,1015,365,4680.94,1000.4,8.4341122,2.78810951,12.88316464,0.083121754,2.08282129,5.981551724,1.174698294,2
77,Wisconsin,Arlington,41730,55V50,42251,244,8.49,475,366,4613.69,721.3,7.50512533,2.5280092,12.42363332,0.078300054,2.08282129,5.981551724,0.39250704,2
78,Wisconsin,Arlington,41730,55V50,42249,245,9.51,522,364,4596.75,728.7,6.91486641,2.40636479,11.97923935,0.080658714,2.08282129,5.981551724,2.010294346,3
79,Wisconsin,Arlington,41730,55V50,42604,246,8.5,496,364,4752.96,1023.8,8.21120171,3.21411878,13.10102112,0.080355562,2.08282129,5.981551724,1.441739886,2
80,Kentucky,Lexington,3/31/2015,55V50,9/14/2017,267,1.82,178,363,3024.52,1006.9,21.36641921,17.0432028,26.30190554,0.289834882,2.08282129,5.981551724,-2.065196313,2
81,Wisconsin,Lexington,41730,55V50,9/14/2017,259,8.8,843,362,2663.33,967.8,19.85958029,15.25829636,24.9254845,0.282049393,2.08282129,5.981551724,0.809797951,2
82,Wisconsin,Arlington,41730,55V50,42604,245,9.47,567,366,4572.51,1016.8,8.87481572,3.69381006,12.98424067,0.084317207,2.08282129,5.981551724,2.187538212,2
83,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,253,1.37,153,363,2652.93,1017.1,21.42618727,17.05937102,27.78963838,0.290098605,2.08282129,5.981551724,-1.873621272,2
84,Wisconsin,Arlington,41365,55V50,42604,232,8.13,1090,365,4688.87,1042.8,9.28965584,4.16817622,14.50012728,0.082627911,2.08282129,5.981551724,1.276324936,2
85,Wisconsin,Marshfield,41730,55V50,42604,238,1.72,161,4,2538.88,1030.7,22.5433591,14.75206867,25.18465403,0.077511431,2.08282129,5.981551724,-1.996330748,1
86,Wisconsin,Lexington,41730,55V50,42604,235,1.21,157,1,4626.52,1007.1,22.36758819,16.51037538,27.3272525,0.079625308,2.08282129,5.981551724,-2.270525991,1
87,Wisconsin,Arlington,41730,55V50,42604,245,9.17,519,364,4542.15,727.6,8.71898635,3.67351221,13.83752904,0.082362846,2.08282129,5.981551724,2.098177227,2
88,Wisconsin,Marshfield,41730,55V50,41890,258,2.79,236,1,2905.69,246.2,21.8749825,9.87989947,26.10334894,0.077563924,2.08282129,5.981551724,-1.418957927,1
89,Wisconsin,Arlington,41730,55V50,42604,235,9.33,498,365,4628.14,1043.2,9.00707112,4.64549275,12.7096812,0.073244107,2.08282129,5.981551724,1.091643,3
90,Wisconsin,Arlington,41730,55V50,42604,237,10.95,519,364,4598.92,1014.3,6.95010954,2.9191117,14.27203849,0.077812355,2.08282129,5.981551724,1.916251275,3
91,Wisconsin,Arlington,41730,Mariner IV,42249,247,10.37,462,366,4590.55,742.9,8.10977274,0.65321506,12.57619893,0.082913911,2.08282129,5.981551724,1.290299664,3
92,Wisconsin,Arlington,41730,55V50,42251,244,6.71,513,364,4616.14,750.3,6.69740099,2.29855836,12.27867895,0.080703252,2.08282129,5.981551724,0.46739587,2
93,Wisconsin,Arlington,41730,55V50,42604,248,10.27,817,365,4638.85,976.6,7.44096502,1.86875752,12.98795607,0.08020312,2.08282129,5.981551724,1.323090995,3
94,Kentucky,Lexington,3/31/2015,Saranac AR,9/14/2017,259,5.97,130,362,3139.6,735.4,20.43495828,16.72637722,25.70639996,0.28467893,2.08282129,5.981551724,-1.249321392,2
95,Wisconsin,Arlington,41730,55V50,42604,234,8.72,818,365,4592.95,1000.2,8.14708068,4.08914944,14.3697364,0.080394252,2.08282129,5.981551724,0.938129885,3
96,Wisconsin,Arlington,41365,55V50,42604,239,7.81,882,364,4704.18,1020.3,7.45102619,2.98270291,14.13578774,0.084432417,2.08282129,5.981551724,0.180115738,2
97,Wisconsin,Marshfield,41730,55Q27,42243,238,2.38,173,1,2879.39,179.3,15.32961163,11.00800209,22.94853733,0.071605819,2.08282129,5.981551724,-2.146709063,1
98,Wisconsin,Arlington,41365,55V50,42604,235,8.93,796,366,4666.73,984.1,8.11008851,3.85423201,14.31263778,0.083689567,2.08282129,5.981551724,0.013635436,2
99,Wisconsin,Marshfield,41730,55V50,42243,238,2.19,154,6,2840.49,442.2,22.06032229,11.39582172,23.79989793,0.074806314,2.08282129,5.981551724,-1.77078099,1
100,Wisconsin,Arlington,41730,55V50,42249,246,8.69,547,365,4648.77,750.9,7.81320615,2.54902532,12.45477617,0.081340384,2.08282129,5.981551724,0.94486117,3
101,Wisconsin,Lexington,41730,55V50,41890,257,2.22,130,1,2669.21,211.0,15.79455692,16.34186794,23.56537801,0.080711904,2.08282129,5.981551724,-1.359761078,1
102,Wisconsin,Arlington,41730,55V50,42604,235,7.11,1241,364,4638.03,1043.2,9.40300597,3.45616932,13.56916467,0.087739177,2.08282129,5.981551724,1.524348397,2
103,Kentucky,Lexington,3/31/2015,Caliber,9/19/2016,263,5.33,1198,366,4693.72,1001.3,20.43899731,16.76990753,25.66756234,0.284261163,2.08282129,5.981551724,-0.136705211,2
104,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,257,4.88,1157,363,2818.86,751.7,19.7235287,16.35811737,23.52862391,0.293566472,2.08282129,5.981551724,0.354826691,2
105,Wisconsin,Arlington,8/9/2012,55V50,41885,256,5.96,1222,362,4701.84,775.2,8.36927544,1.46492607,12.91382972,0.079120616,2.08282129,5.981551724,-0.088811401,2
106,Wisconsin,Arlington,41730,55V50,42604,236,8.7,815,366,4661.28,1002.9,9.89125747,4.4954827,14.11200519,0.07704893,2.08282129,5.981551724,1.605835758,3
107,Wisconsin,Lexington,41730,55V50,42604,234,8.8,911,364,4683.02,936.8,8.78461028,4.10499321,14.4203302,0.079888721,2.08282129,5.981551724,1.405299036,2
108,Wisconsin,Arlington,41730,Vernal,41886,248,2.57,212,3,2545.19,292.8,16.50668729,10.5581755,24.67036751,0.074936845,2.08282129,5.981551724,-1.410351449,1
109,Wisconsin,Arlington,41730,55V50,42604,245,10.17,569,364,4600.6,1027.0,6.59353838,2.5133507,13.79000136,0.08294807,2.08282129,5.981551724,0.610436505,3
110,Wisconsin,Lexington,41730,55V50,9/19/2016,259,2.49,215,4,2944.98,152.1,21.61215556,17.89287535,25.23852774,0.07848901,2.08282129,5.981551724,-1.555833742,1
111,Wisconsin,Arlington,41730,55V50,42604,245,9.13,451,365,4576.1,1026.6,7.43990874,2.67706198,13.8856723,0.080377542,2.08282129,5.981551724,1.988675926,2
112,Kentucky,Lexington,3/31/2015,55V50,9/19/2016,261,2.8,141,3,3286.24,534.1,19.60888663,15.88112124,24.54177971,0.271559771,2.08282129,5.981551724,-2.079317861,1
113,Wisconsin,Arlington,41730,55Q27,42604,237,1.66,156,3,4621.56,960.2,9.96999955,4.10235277,14.19977909,0.077565137,2.08282129,5.981551724,-1.876134777,1
114,Wisconsin,Arlington,41730,55V50,42249,244,11.07,504,367,4624.56,735.3,6.95217278,2.1280054,12.63627968,0.074134384,2.08282129,5.981551724,2.433037136,3
115,Wisconsin,Arlington,41730,55V50,42604,245,8.7,609,366,4670.84,735.1,6.86247274,2.56451712,10.92,0.083458483,2.08282129,5.981551724,1.163738338,3
116,Wisconsin,Arlington,41730,Vernal,41886,244,2.69,152,1,2831.17,416.0,16.84169826,10.29646476,22.79922162,0.076466124,2.08282129,5.981551724,-1.506149811,1
117,Wisconsin,Arlington,41365,55V50,42604,235,8.86,905,365,4644.85,1043.2,9.23172014,4.23868853,13.39153325,0.083650921,2.08282129,5.981551724,1.095286603,2
118,Wisconsin,Arlington,41730,55V50,42604,234,9.58,130,366,4679.66,1011.7,9.2764874,2.82165417,13.94857623,0.079440562,2.08282129,5.981551724,1.923459455,1
119,Kentucky,Lexington,3/31/2015,55V50,9/14/2017,264,1.9,130,1,2752.77,588.1,22.82965018,16.60700391,25.63577026,0.277098826,2.08282129,5.981551724,-2.18831551,1
120,Wisconsin,Lexington,8/9/2012,55V50,9/15/2017,257,8.33,1074,363,3273.02,811.6,19.55088651,15.27587941,25.51220514,0.074683625,2.08282129,5.981551724,-0.162167419,2
121,Wisconsin,Marshfield,41730,55V50,42243,239,2.47,130,2,2784.98,493.4,16.2502415,10.47033895,23.42146601,0.076545004,2.08282129,5.981551724,-2.112607842,1
122,Wisconsin,Arlington,41365,55V50,42604,236,8.48,733,364,4690.78,1009.1,9.55438039,2.73715988,13.15568201,0.085501582,2.08282129,5.981551724,0.673448343,2
123,Wisconsin,Arlington,41730,55V50,42251,245,8.77,486,364,4548.98,778.4,7.72865861,2.68151159,13.05781868,0.074056465,2.08282129,5.981551724,1.258400369,2
124,Wisconsin,Arlington,41730,55V50,42604,247,7.78,549,364,4632.5,762.8,8.95261308,3.35308717,12.73317442,0.084302147,2.08282129,5.981551724,1.543685992,2
125,Kentucky,Lexington,3/31/2015,55V50,9/19/2016,252,2.81,158,3,3237.98,580.6,21.85154162,16.72150066,27.28420406,0.288205069,2.08282129,5.981551724,-2.123962666,2
126,Wisconsin,Arlington,41730,55V50,42604,243,8.48,483,365,4635.31,985.7,8.82855591,2.20090831,13.60715099,0.075182859,2.08282129,5.981551724,1.591163752,2
127,Wisconsin,Arlington,41730,55V50,42604,245,10.33,527,364,4617.13,1043.2,8.6888452,2.98857217,13.39818047,0.08023056,2.08282129,5.981551724,1.067880536,2
128,Wisconsin,Arlington,41730,55V50,42249,247,9.07,529,365,4602.97,716.2,8.48005633,2.09383717,12.16237384,0.086253014,2.08282129,5.981551724,1.359311012,3
129,Wisconsin,Arlington,41730,55V50,41886,246,9.53,500,362,4605.28,743.4,9.18271124,2.52179867,12.63361673,0.081105105,2.08282129,5.981551724,1.564797931,2
130,Wisconsin,Arlington,41730,55V50,42251,246,5.53,455,362,4741.21,755.2,6.67313815,2.25344831,13.04500099,0.075917705,2.08282129,5.981551724,0.530630968,2
131,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,260,6.41,1133,364,4748.42,763.0,20.78285872,15.33902574,24.07581314,0.280664573,2.08282129,5.981551724,-0.013254151,2
132,Kentucky,Lexington,3/31/2015,55V50,9/19/2016,256,7.11,1179,366,4616.39,1027.9,22.41547921,17.32777381,24.84893291,0.292437692,2.08282129,5.981551724,0.21524798,2
133,Wisconsin,Arlington,41730,55Q27,42604,234,9.25,436,364,4652.71,989.8,10.23682319,2.64127924,14.49779243,0.081812712,2.08282129,5.981551724,1.491947096,3
134,Wisconsin,Arlington,41730,55Q27,42604,235,2.49,229,364,4662.58,975.5,8.3107437,3.9920832,14.68829539,0.079168221,2.08282129,5.981551724,-1.768697847,1
135,Wisconsin,Arlington,41730,55V50,42604,245,9.87,500,365,4594.16,999.2,7.5951107,3.31426831,13.62405157,0.08217459,2.08282129,5.981551724,2.043315911,3
136,Wisconsin,Arlington,41730,55V50,41886,248,1.65,220,5,4660.23,317.5,7.73928677,1.08336377,13.40469293,0.07,2.08282129,5.981551724,-1.415241023,1
137,Wisconsin,Arlington,41365,FSG 403LR,42249,246,8.54,848,364,4649.58,761.4,7.89078288,2.78869892,13.61087822,0.077066993,2.08282129,5.981551724,1.463307741,2
138,Wisconsin,Arlington,41730,55V50,42604,234,7.72,846,365,4656.11,980.9,10.0149119,3.17743232,13.50276942,0.080786479,2.08282129,5.981551724,0.912728018,2
139,Wisconsin,Lexington,41730,55V50,42604,253,5.2,423,363,4745.42,726.3,22.68963322,2.28085698,23.87336791,0.084841276,2.08282129,5.981551724,-0.34242637,2
140,Wisconsin,Arlington,41730,55V50,42604,237,2.33,145,365,4620.86,963.9,8.3288669,3.76413935,14.23173752,0.074098787,2.08282129,5.981551724,-1.842169559,1
141,Wisconsin,Arlington,41730,55V50,42604,244,6.24,1352,365,4597.52,751.7,7.77771318,2.14226019,13.96551389,0.079168051,2.08282129,5.981551724,2.361019327,2
142,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,258,6.0,1277,364,4727.11,823.9,23.25849327,16.28756206,24.63917282,0.278640133,2.08282129,5.981551724,-0.208113771,2
143,Wisconsin,Arlington,41730,55V50,42604,244,10.34,531,364,4637.86,718.4,8.15537495,2.29711749,13.62503772,0.081766553,2.08282129,5.981551724,1.310247003,2
144,Wisconsin,Arlington,41730,55V50,42251,246,6.79,538,366,4640.04,772.5,6.67841347,2.26763677,13.47107589,0.07367424,2.08282129,5.981551724,0.377166261,2
145,Wisconsin,Arlington,41730,55V50,42604,235,8.97,536,365,4649.61,1002.1,8.20228486,3.37200092,14.08105247,0.085700936,2.08282129,5.981551724,1.591247031,3
146,Kentucky,Lexington,4/5/2016,55V50,9/19/2016,256,2.26,159,1,2769.31,227.9,22.72642163,17.91592927,24.91808853,0.281018494,2.08282129,5.981551724,-2.300510249,1
147,Wisconsin,Arlington,41730,55Q27,42604,233,9.87,489,366,4667.05,1043.2,8.83606577,4.00655687,13.80362821,0.081955997,2.08282129,5.981551724,1.337470777,3
148,Wisconsin,Arlington,41730,55V50,42249,246,9.12,523,364,4665.33,765.4,7.52719462,1.93158242,13.17079919,0.083985029,2.08282129,5.981551724,1.523714942,3
149,Kentucky,Lexington,3/31/2015,55V50,9/14/2017,261,1.89,148,1,2942.77,381.3,22.02050657,16.29781009,26.01102627,0.291224448,2.08282129,5.981551724,-1.916840216,1
150,Wisconsin,Arlington,41730,55V50,42251,243,8.52,512,364,4731.09,743.5,7.85780321,2.37458883,13.73774206,0.080410386,2.08282129,5.981551724,0.749756531,3
