,Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
38,256523.0,1820.1,3.852397249,12.64120547,1
39,240119.0,920.75,1.530878672,11.92440127,1
40,238594.0,1818.57,2.258598315,15.76248196,1
41,361797.0,2005.75,2.908873306,16.39442248,0
42,142529.0,1692.82,2.549004763,16.26628103,1
43,150920.0,2088.95,3.378820879,16.34663201,1
44,381783.0,966.82,1.831964828,15.17454843,1
45,354981.0,1281.44,1.404692559,13.0059385,1
46,141646.0,1143.1,1.700081009,15.11031102,1
47,370976.0,642.31,1.801073878,13.2269356,0
48,251727.0,2102.15,3.11833501,16.05488944,2
49,118788.0,2367.89,1.872261663,12.48126766,1
50,160182.0,952.39,3.00116703,15.78314092,1
51,279248.0,1783.74,2.790348014,16.53464962,2
52,153361.0,1960.43,1.40976512,16.56792014,1
53,386634.0,1917.12,1.720850704,15.85029661,1
54,125656.0,1321.85,1.247660735,14.22868504,1
55,159845.0,971.66,4.198925161,16.53159786,1
56,367212.0,2783.48,1.493614553,15.00494544,1
57,242671.0,1406.51,2.607643613,11.46835329,1
58,141782.0,1641.82,2.515992786,16.37450292,0
59,349207.0,1206.44,1.585653657,13.22381791,1
60,368199.0,1239.06,2.01220223,16.60748036,1
61,155631.0,825.91,3.779163701,15.75283016,1
62,257945.0,1843.46,2.390639571,16.42395405,1
63,266711.0,807.33,1.631202132,14.00109277,1
64,124141.0,1783.15,2.99665207,16.24519318,1
65,257747.0,2461.37,1.735711505,13.93776338,1
66,162667.0,2135.25,2.705884343,17.60602091,0
67,334790.0,2000.19,2.40499778,15.39303423,1
68,378169.0,1923.97,3.027623703,14.0689736,1
69,269863.0,2031.1,4.767676492,14.89449307,1
70,275349.0,688.05,2.381503938,15.50414079,1
71,233865.0,955.75,3.290532441,15.16374153,1
72,363302.0,2040.9,4.135984078,13.53794699,1
73,153761.0,831.19,1.175477305,16.18572674,2
74,133500.0,706.2,2.422988322,15.7601033,1
75,372123.0,860.81,1.450262179,14.69014262,1
76,254719.0,1842.17,2.553614988,14.94457952,0
77,143277.0,762.44,3.961169046,17.38348505,2
78,385101.0,1732.93,2.73340178,12.34120319,1
79,134962.0,878.78,2.059926188,15.62657206,1
80,262405.0,891.54,2.76321948,14.35882419,1
81,357846.0,1760.44,-0.250746851,14.38475995,1
82,255333.0,586.86,3.169675537,12.97960667,1
83,376260.0,2080.52,3.465419878,13.79408289,1
84,129882.0,2222.8,3.431215733,15.42033249,0
85,369433.0,1327.81,2.571328367,15.58658743,1
86,379129.0,949.57,4.68778319,16.58850874,1
87,344343.0,838.15,3.716466949,13.31476688,1
88,390999.0,2416.43,1.237725573,14.54860854,1
89,136697.0,1946.09,0.3138409,16.59011508,1
90,147904.0,1169.09,-0.326393035,15.39900584,1
91,364511.0,886.38,2.023491853,12.67539263,1
92,369164.0,2524.11,1.814390405,13.54715908,1
93,254964.0,1881.74,1.845476892,15.09134964,1
94,145622.0,1180.37,4.001969288,13.87281402,0
95,242553.0,911.46,3.401067365,16.14897239,1
96,340911.0,2585.06,1.312486749,14.71738702,2
97,348878.0,1018.72,2.095774105,12.17729414,1
98,149003.0,780.06,4.330307784,13.60344398,1
99,226758.0,901.75,1.750390042,15.343081,1
100,371905.0,1440.4,2.546637598,15.42625824,1
101,387491.0,622.95,4.552774079,15.27992064,0
102,372847.0,1365.3,3.789947036,16.77987292,1
103,157567.0,1656.09,3.038104669,16.17788863,1
104,128960.0,907.53,2.785027469,13.74017426,1
105,374168.0,1722.39,1.488689377,14.21744387,1
106,352610.0,2662.56,2.819725682,15.0189206,0
107,137510.0,1694.64,4.04861348,16.19360857,1
108,355871.0,2050.43,0.817537072,15.88771998,0
109,369391.0,1758.1,2.747231355,15.25789697,1
110,263391.0,1884.97,1.684617485,15.31457295,1
111,264411.0,1321.63,1.394605581,14.96375756,0
112,147312.0,1281.39,2.172463508,15.94243166,1
113,148644.0,2320.1,2.980238949,16.20886996,1
114,356474.0,767.44,2.767247885,15.13523006,1
115,366722.0,1995.8,3.195276442,15.86415165,1
116,276355.0,1307.68,3.878026596,12.60204895,1
117,333794.0,1966.84,1.790416704,13.37980578,1
118,152960.0,1139.54,2.309986095,16.11798278,2
119,153140.0,3014.19,3.558491325,16.4075452,1
120,368113.0,853.65,3.867180733,14.11661785,1
121,349367.0,1553.55,1.38840442,15.08737647,1
122,374218.0,940.49,4.503130291,16.84753229,0
123,252435.0,945.53,3.918732176,14.14457385,1
124,133996.0,719.25,1.023119365,15.02397934,1
125,145218.0,903.4,3.251132709,13.35636479,2
126,236654.0,2322.77,1.702566231,16.11920526,1
127,353510.0,2656.2,1.064557426,11.71093183,2
128,368945.0,974.9,2.040184618,15.42518252,1
129,377560.0,1758.07,1.794713951,14.88890156,1
130,254739.0,2244.13,2.366873901,16.26152422,1
131,153622.0,614.65,2.67599352,11.78972476,1
132,144946.0,2286.82,0.648481252,16.35637046,1
133,276339.0,1914.46,1.473903654,13.7754831,1
134,362273.0,1652.67,3.875986247,15.63499068,1
135,349268.0,1788.69,1.635726927,15.85410188,1
136,130894.0,956.29,0.854221384,14.33791679,1
137,125547.0,735.17,4.571276879,15.76976693,1
138,139138.0,1860.63,2.997579695,12.89995764,0
139,137761.0,705.91,4.298803396,16.22285207,1
140,393085.0,1887.97,2.254965035,12.94903328,1
141,146157.0,1393.46,2.745095474,16.45829766,1
142,147443.0,1867.15,3.395846309,11.72889184,1
143,146504.0,1209.15,2.625389694,15.99399966,1
144,135493.0,1312.18,2.70587396,16.73661372,0
145,252688.0,1815.47,2.53796163,17.17897369,1
146,146807.0,586.86,2.665245181,15.26019001,1
147,134450.0,1965.64,3.078518693,15.14607395,2
148,270771.0,2095.18,3.143189272,16.00369023,1
149,250461.0,2436.32,3.638604162,16.35118193,1
150,133900.0,1267.58,1.732603175,14.74984482,1
151,373060.0,586.86,2.444433299,13.82600495,1
152,151161.0,1821.43,1.401466898,13.97384976,1
153,352147.0,1715.11,3.474354459,16.02103674,1
154,391988.0,1899.68,2.846264472,16.99208528,1
155,345702.0,940.48,0.400072026,14.94275831,1
156,353383.0,2830.66,1.776125295,15.1940128,1
157,123380.0,1252.33,1.362993184,15.17910981,0
158,383977.0,1701.09,-0.135831545,15.64614375,1
159,151991.0,745.64,3.818280641,15.5186518,0
160,357261.0,3032.39,2.129861356,16.53024247,0
161,168839.0,1243.66,3.367854289,14.09621341,1
162,401119.0,1993.14,3.899992338,15.18733055,1
163,375987.0,868.12,2.002744459,13.0626683,1
164,243376.0,852.78,1.573788336,13.96531679,1
165,151848.0,912.4,4.720491593,15.58279011,1
166,134811.0,2304.98,3.006898106,13.81712487,1
167,355964.0,726.07,1.839425084,14.93543485,2
168,257022.0,1738.36,1.721646493,11.79802618,1
169,139214.0,1838.94,2.006937454,15.99378744,1
170,125347.0,2076.94,2.462195782,15.67297274,2
171,359492.0,2034.04,2.098423414,15.99607783,0
172,351456.0,1497.62,1.959018341,16.38324888,1
173,365653.0,1874.77,1.449572408,14.63154935,1
174,172298.0,815.62,4.147250526,17.73027397,0
175,126086.0,1768.41,2.605385524,16.3603989,1
176,263576.0,1862.09,4.397826002,16.30211058,1
177,360247.0,1514.37,1.862504089,16.66394905,0
178,268471.0,605.64,1.054352972,16.08645597,1
179,379674.0,1870.31,4.530426464,15.76745077,0
180,136318.0,2051.35,3.516293876,12.40090635,1
181,266809.0,1307.35,2.474248573,16.30091864,1
182,241712.0,1679.76,1.902211189,15.16213697,2
183,127417.0,748.14,4.467997877,14.93067092,1
184,267702.0,1799.06,0.868824316,11.87892968,1
185,137687.0,1831.14,0.178895623,12.74183955,1
186,145183.0,1656.34,1.858865588,12.90714283,1
187,342906.0,718.69,2.430875932,12.14078793,1
188,138512.0,722.55,3.080142766,13.85537668,1
189,240039.0,2152.36,1.222240933,13.92289544,0
190,367833.0,2007.72,1.820526754,15.5980497,1
191,158377.0,930.86,2.923671306,13.64477671,0
192,259243.0,1766.1,1.986761161,15.53849924,1
193,172830.0,890.15,3.014925054,15.90408195,1
194,345130.0,2583.11,0.572619213,14.0875889,1
195,269160.0,1891.23,1.933007348,16.58648824,1
196,153234.0,2453.86,2.852199601,16.70897653,1
197,376733.0,1780.83,2.8529899,13.34852395,1
198,376947.0,2248.99,4.249353348,14.81271125,1
199,139318.0,1597.84,3.96764181,14.68339974,1
200,156620.0,1866.11,1.03041503,13.17990651,1
201,349307.0,869.46,2.753931337,14.74057587,1
202,124663.0,1649.49,3.960219098,14.74050871,0
203,221803.0,2219.16,1.649517904,12.94136112,1
204,168664.0,785.46,2.11369132,13.72018109,1
205,355659.0,1884.31,2.757475428,15.63681789,0
206,351932.0,1150.56,2.674900954,15.73905534,1
207,128532.0,2382.23,1.507932106,14.95340336,1
208,135933.0,2032.17,1.943140193,14.08653797,1
209,139527.0,1935.22,2.546975372,13.25740724,1
210,239482.0,1206.09,2.29278465,16.08350236,2
211,262575.0,1839.06,4.659516311,16.55163131,1
212,394283.0,2052.82,0.354147484,15.6696629,1
213,358462.0,2989.11,0.93325826,14.52178824,1
214,346908.0,2525.68,1.405038303,15.82826976,0
215,354532.0,1786.9,1.995672539,17.25980617,0
216,356337.0,1406.04,4.207816355,15.48616888,1
217,117357.0,690.38,1.347226843,14.37635971,0
218,157528.0,1606.7,1.398995815,13.89964405,1
219,362217.0,722.59,1.888799272,15.4711615,1
220,141167.0,770.47,2.234606508,16.09259581,1
221,251433.0,938.64,3.844631139,14.92762642,1
222,128528.0,1178.69,2.309918823,15.79168421,1
223,271333.0,1872.58,3.999860495,16.20013822,1
224,157670.0,817.92,1.896320956,14.04857149,2
225,153723.0,1062.12,4.798045394,16.11535854,1
226,355341.0,2281.95,3.595566867,15.44248551,0
227,136685.0,586.86,3.192807191,15.88691118,2
228,249099.0,1837.48,2.786229466,11.37212457,1
229,157056.0,2423.46,3.106844536,15.87602569,1
230,159053.0,1110.42,1.943094417,11.40310581,1
231,382199.0,1207.99,4.693080455,17.17832217,1
232,379002.0,1734.99,4.93924406,15.92999865,1
233,218484.0,1368.34,3.821993724,11.2583727,1
234,133527.0,848.07,3.819635137,13.83105399,1
235,152017.0,1978.79,2.078065184,16.94287379,1
236,248154.0,701.12,2.562119346,13.14000788,1
237,265208.0,1645.6,3.569275951,16.37554352,0
238,259348.0,3047.82,0.985510859,16.28489283,1
239,125224.0,1311.32,1.472502844,14.91489345,0
240,241065.0,1436.45,1.911959147,15.98215624,1
241,163559.0,1584.57,1.125025842,16.40504614,1
242,158947.0,855.17,4.512616257,13.78073848,1
243,380455.0,773.85,2.100970809,13.27269034,1
244,374454.0,2404.06,1.774954356,15.78312496,2
245,140199.0,922.67,3.355210998,13.29323713,1
246,243354.0,905.45,1.334426645,11.35777049,1
247,348697.0,985.89,1.861544092,15.57890618,1
248,344913.0,1870.08,1.277563147,16.80361297,1
249,138042.0,680.51,1.782936234,15.14482994,1
250,372863.0,2128.62,3.007261214,16.89036349,1
251,163879.0,1069.64,1.940057891,15.89599611,1
252,249678.0,1940.15,4.455682321,15.16291189,0
253,376684.0,3047.82,2.038606399,15.68081478,1
254,365556.0,1937.95,3.270035523,14.53242992,0
255,349145.0,1818.18,4.535547443,16.31139166,1
256,239385.0,1547.98,1.77924826,15.00347919,0
257,367757.0,859.18,1.55322747,13.71579732,2
258,356912.0,1940.63,3.885543542,17.69959488,1
259,373857.0,1233.51,1.91361561,16.16431017,1
260,258294.0,1696.34,1.94253566,15.94671309,1
261,161803.0,1061.11,2.920601291,15.42067881,0
262,147159.0,2571.11,2.223098849,15.62595215,1
263,123191.0,783.69,1.907638754,14.95654064,1
264,132070.0,684.34,2.976457968,15.60883821,1
265,248063.0,2580.98,2.219975116,15.66709055,1
266,344450.0,2083.14,1.731883303,12.69350093,1
267,351111.0,1842.02,1.717507817,13.09649059,1
268,116758.0,1839.54,3.15808045,15.31954608,1
269,257910.0,1796.97,2.297839922,16.32248876,1
270,287718.0,2003.23,1.423256753,13.42565845,0
271,154321.0,1606.83,1.442558489,16.58625765,1
272,139564.0,752.86,2.987314109,15.45184933,1
273,350563.0,697.59,2.011359932,15.88737592,0
274,120032.0,2657.71,1.813494604,15.99634342,2
275,148156.0,1227.38,2.379467172,12.47788687,1
276,167936.0,1089.17,2.903087304,16.7286602,1
277,276024.0,1718.73,2.547925401,15.45909976,1
278,138245.0,1023.09,1.768062165,15.11508476,1
279,148066.0,895.19,2.871658234,17.00980107,1
280,261181.0,1697.15,1.248483763,15.69268844,1
281,376061.0,1237.88,1.430301984,13.07739383,1
282,258144.0,1938.03,1.171325626,12.16586175,0
283,350520.0,919.55,3.114753021,15.33590417,2
284,141123.0,2979.78,0.930864213,14.57606736,1
285,166424.0,2692.89,2.958928889,13.6951958,1
286,279590.0,3037.81,1.07147459,16.32592101,1
287,162110.0,882.0,3.821727373,15.74495737,1
288,131843.0,2200.56,1.759158647,14.19161413,1
289,127141.0,1004.98,2.762847024,15.22989802,1
290,130714.0,698.87,4.119443027,12.28691246,1
291,153296.0,586.86,2.394621673,17.66246695,2
292,379832.0,1879.1,2.501715767,15.35274602,1
293,353741.0,950.5,1.164199143,15.80515772,1
294,144618.0,1109.43,4.508209456,16.66458927,1
295,158647.0,1799.51,2.862691042,15.94663231,1
296,115344.0,1437.57,2.535191493,14.92457036,1
297,155737.0,1594.94,1.296983259,13.94472083,1
298,365807.0,2208.77,3.731123994,15.59893104,1
299,251240.0,1292.03,2.662360206,14.56040162,1
300,132013.0,774.67,4.889143094,15.30205023,1
301,142154.0,1156.84,1.443762606,14.73219103,2
302,246374.0,1270.8,1.672709925,16.21185193,1
303,362247.0,852.37,2.289243384,16.72205934,1
304,365215.0,1651.29,1.170114514,13.55819668,2
305,147441.0,1408.87,0.108653098,12.20890778,1
306,250049.0,1946.93,2.729723691,15.61506589,1
307,237071.0,1688.78,4.93924406,15.44937909,1
308,250003.0,2226.13,1.760705578,14.08646771,1
309,254273.0,1930.97,1.050268507,15.34197456,0
310,367644.0,1808.49,3.01032986,15.21003877,1
311,261635.0,1923.94,1.311821546,13.92978649,1
312,365932.0,777.91,2.926314002,14.98964935,1
313,242684.0,1430.06,1.547412363,15.13240788,1
314,166813.0,2508.78,3.219180185,16.86250003,1
315,278616.0,2074.1,1.915358532,15.09118644,1
316,357194.0,2534.78,1.418656745,14.66082379,1
317,140699.0,2943.83,2.007608048,13.9933854,1
318,252357.0,1243.21,2.771826305,13.56338356,0
319,122965.0,979.05,2.067635294,15.98073119,1
320,134378.0,960.66,1.47141883,15.15331014,0
321,149732.0,1885.39,3.645608271,11.77481885,1
322,133740.0,2298.98,1.815824444,14.78343016,1
323,155103.0,1207.87,0.875488098,15.99099136,1
324,388822.0,586.86,2.300734236,14.46706789,1
325,120371.0,1243.23,2.70823448,14.76295223,1
326,362416.0,1087.07,1.383569012,15.0728268,1
327,118213.0,1656.45,2.33906823,14.88898827,1
328,141759.0,2353.71,4.311015038,12.22911597,1
329,271002.0,1481.32,1.76109441,15.89573909,0
330,384513.0,1031.98,2.399373195,14.20091648,1
331,275351.0,2392.36,1.609989694,16.54464137,1
332,145609.0,1263.31,1.549003176,15.48491695,1
333,354867.0,2650.37,0.055344323,15.13872648,1
334,278807.0,1749.27,1.934237191,12.43214139,1
335,362805.0,758.43,2.332546396,13.04434223,2
336,375195.0,1120.12,3.070566022,13.16433661,1
337,146602.0,1697.82,2.376042172,12.39231822,1
338,268478.0,809.18,2.47291982,15.46228006,1
339,150248.0,605.56,4.093157456,12.23204318,1
340,260642.0,908.5,3.56464081,16.52025868,1
341,356868.0,2158.01,1.962744549,13.33568238,1
342,277602.0,2733.8,0.483923878,13.21396671,1
343,166169.0,684.63,1.961767217,16.74074176,1
344,246347.0,1821.92,1.525770051,15.6995247,1
345,146377.0,1833.74,2.803880808,12.04665889,1
346,135298.0,588.52,2.487319112,15.27306638,1
347,362441.0,586.86,1.883762574,16.2727705,1
348,114947.0,2052.22,0.061278576,12.6692981,1
349,244612.0,2391.97,1.866054721,15.116579,2
350,152519.0,1620.59,2.74143215,15.36474608,1
351,149262.0,885.59,3.875569752,13.7245737,1
352,360692.0,765.32,1.768601299,14.28075835,0
353,360087.0,1955.14,1.591843546,12.20092559,2
354,354309.0,2174.32,1.451225511,13.18492975,1
355,365320.0,2254.12,1.864862802,12.9120934,1
356,351332.0,1450.14,3.754699437,16.61115901,1
357,336042.0,1634.51,1.998528354,11.25900931,1
358,146606.0,1614.85,4.820573188,15.50628167,1
359,141283.0,698.42,2.219068229,17.19456975,1
360,365984.0,1901.2,0.754771078,15.55811485,1
361,377223.0,1458.01,0.368336047,16.45347319,1
362,347748.0,2774.86,1.578273478,14.44511283,1
363,355654.0,1023.53,2.014560889,15.36737056,0
364,149449.0,1014.84,4.600120604,16.17103822,1
365,356197.0,1912.16,2.402710806,13.42842992,1
366,344146.0,586.86,2.886661906,13.26643283,1
367,136157.0,1843.87,1.393295772,14.80203627,1
368,381416.0,2302.52,4.475724811,15.94098784,1
369,243127.0,1753.49,4.651871532,15.57412878,1
370,132755.0,1816.31,4.93924406,14.66006039,1
371,363028.0,832.11,4.108862876,16.13793768,1
372,168828.0,2357.46,3.631960299,12.8235295,1
373,373620.0,1865.42,1.241262568,15.68344541,1
374,342867.0,2267.63,2.964908701,14.72271888,1
375,346949.0,1865.61,1.926079296,14.75407326,1
376,161696.0,2168.42,3.592251437,15.72380344,1
377,133862.0,1200.58,0.866756697,11.2583727,1
378,239626.0,1472.1,0.787733577,14.7161443,1
379,157880.0,1468.11,1.703881414,15.93030864,0
380,126579.0,1708.97,3.671608548,15.89027823,1
381,351393.0,1941.76,3.747307924,15.61921556,0
382,152833.0,2494.29,2.939747182,14.12534909,1
383,164625.0,916.11,2.364567304,12.958005,1
384,245741.0,1017.08,2.845822812,16.48726007,1
385,245608.0,2042.09,1.779669034,11.83262444,2
386,265945.0,2792.48,3.580248478,14.27900558,2
387,368528.0,1966.52,3.61474351,11.57338511,1
388,342945.0,1847.01,1.605746691,15.24999853,1
389,359196.0,1726.44,0.445334955,14.86092905,0
390,386241.0,670.74,3.053456817,16.2216181,1
391,266267.0,1427.5,1.267778672,13.10447077,1
392,157778.0,1033.13,2.444911972,15.12746943,1
393,160781.0,748.71,4.93924406,15.06523838,1
394,114947.0,1901.22,1.361539788,11.76704578,1
395,370090.0,1771.69,0.889508728,15.05229648,1
396,130156.0,1406.34,4.93924406,14.02572801,2
397,154212.0,1890.97,3.951518677,15.5810669,1
398,354245.0,1011.25,2.452263964,16.12665692,1
399,372061.0,1945.48,1.272085356,17.26445855,0
400,264959.0,1890.44,4.054864201,13.04712976,1
401,130206.0,1747.73,1.727196978,11.39061206,1
402,368127.0,1028.73,0.303357426,11.80633207,1
403,160624.0,1760.05,1.884101526,15.95757324,1
404,146897.0,1965.35,3.63287333,12.73911362,0
405,377400.0,1776.79,3.703060232,13.67087971,1
406,349503.0,1862.71,4.67160198,15.04412167,1
407,239003.0,1496.56,4.145653593,15.24487821,1
408,355801.0,1955.44,1.078558632,15.09286574,1
409,155714.0,1608.29,2.556006691,14.53645741,2
410,270092.0,1750.35,4.853456251,16.01109155,1
411,163452.0,1752.17,3.186017221,14.29381617,1
412,126401.0,2658.5,4.346646022,15.1050442,0
413,343068.0,2468.86,1.095655636,13.00102266,2
414,115698.0,1979.45,1.582413766,14.60956959,1
415,254672.0,914.97,2.614975721,15.83548314,1
416,155240.0,1740.66,3.390215881,17.06327566,0
417,239194.0,1090.98,2.925232219,14.97033398,1
418,272921.0,1743.93,1.658874429,15.46731847,2
419,175895.0,2280.06,2.17939066,16.69473408,1
420,135065.0,976.72,2.174299048,13.44194043,1
421,359040.0,2088.04,4.732064295,13.07996793,2
422,368673.0,2100.47,1.555829619,15.80564497,1
423,251616.0,989.08,1.354791581,14.92754934,0
424,116161.0,2490.06,1.206690378,14.56562639,1
425,359894.0,1000.04,3.17926217,16.19908608,2
426,363101.0,1921.78,1.331404117,15.87453123,1
427,157490.0,1254.19,2.558241948,16.82857512,1
428,128772.0,586.91,3.205956563,13.4340307,1
429,355261.0,1731.88,2.126004252,15.26051955,1
430,137919.0,2098.28,3.678540922,15.28691403,1
431,116418.0,2643.63,-0.326393035,14.0508898,1
432,240824.0,1665.99,3.555576868,15.55327256,2
433,142103.0,1024.14,3.685949368,16.55642528,2
434,328439.0,1563.99,1.219170646,14.00422914,1
435,367092.0,874.45,0.942851494,16.32678129,1
436,387589.0,1357.06,0.174560421,13.61202217,1
437,252286.0,901.26,2.964238692,17.3018134,1
438,259376.0,771.79,3.797796892,14.90563913,1
439,152126.0,2246.17,2.188625208,15.28010181,2
440,114947.0,2450.35,2.643407286,15.63534767,2
441,381575.0,1835.9,4.565279448,13.94156408,0
442,130916.0,1844.75,3.696272152,16.47131024,2
443,240327.0,1115.96,1.845730757,15.04143378,1
444,258415.0,1841.49,3.387194243,14.66005573,1
445,160893.0,1783.77,2.78746999,15.24454285,1
446,359682.0,1817.0,0.762425647,15.54408358,1
447,152411.0,2164.61,4.514111657,16.21156838,1
448,355662.0,2168.95,3.060818662,15.84203489,0
449,249133.0,1830.55,1.36208885,12.96772585,1
450,150275.0,1683.22,1.111821259,16.80145697,0
451,135980.0,723.83,1.921546084,15.6645552,2
452,153134.0,885.29,2.601228657,15.00110796,1
453,252783.0,1808.23,1.682124781,15.67762841,1
454,259870.0,709.0,3.009683389,15.5964523,1
455,356386.0,2125.22,1.436508824,15.05269334,2
456,250499.0,1167.18,3.205144864,14.48457138,1
457,271696.0,1355.52,2.017575705,15.95791799,1
458,158172.0,1445.79,2.572779624,14.32242683,1
459,350291.0,1806.83,0.93467898,15.20738976,1
460,139512.0,1125.47,2.315299516,15.21124849,1
461,122131.0,975.81,2.31983406,15.8753779,1
462,246009.0,1583.19,2.30307147,14.88290658,1
463,154393.0,1131.79,4.267641682,16.25371752,1
464,265581.0,1911.69,2.939520972,16.06585092,1
465,262147.0,1039.62,2.227453263,15.89547093,1
466,255392.0,2045.83,4.431292907,17.24125437,2
467,379105.0,2863.24,0.054044527,13.51123373,1
468,364519.0,2010.3,0.77581747,14.82256043,1
469,157380.0,1531.04,4.421357316,15.16783535,1
470,243598.0,1046.96,0.95076056,15.08239553,1
471,251570.0,1894.76,1.794580893,14.84068656,1
472,145072.0,785.54,3.094444983,14.17626807,1
473,122754.0,985.02,1.67596735,14.471481,1
474,366316.0,1862.18,3.635337416,14.97766415,1
475,386921.0,2221.57,2.195961532,16.68189454,1
476,127338.0,1796.62,1.504867102,16.10229874,1
477,377020.0,2690.06,1.137888438,14.79466839,1
478,168623.0,856.77,1.926473321,14.17768582,1
479,338072.0,2208.86,2.947677034,11.2583727,1
480,155167.0,586.86,2.422539294,15.81601662,0
481,150239.0,678.1,4.925707348,15.99813314,1
482,142789.0,1568.86,1.163155202,15.02757837,1
483,147016.0,822.88,2.785170366,14.00090228,1
484,252099.0,1509.13,3.567449091,12.68208012,1
485,359915.0,1925.09,1.074116582,15.26318407,1
486,388173.0,2023.42,2.114503958,15.28797569,1
487,254343.0,634.32,1.990780515,16.00875903,1
488,365448.0,2739.16,1.832904577,13.46072391,1
489,263000.0,1845.07,1.425335326,14.78424763,1
490,162692.0,2217.28,4.458775127,14.89295076,0
491,355604.0,1864.22,0.133151974,14.32011818,1
492,250744.0,1871.75,3.92944626,13.38994375,1
493,163770.0,2021.14,3.793531745,15.92163296,1
494,369597.0,1608.16,1.884960489,11.2583727,1
495,129977.0,1855.42,1.931829332,15.08570991,1
496,364215.0,1948.36,3.798272193,13.22796554,1
497,355473.0,1749.9,3.086500708,15.93901847,0
498,365178.0,2114.46,1.605491887,15.32032067,1
499,122702.0,2298.28,2.793531642,15.13637611,1
500,371673.0,2871.95,1.433318647,14.68782974,1
501,159339.0,920.57,4.025974705,17.66345104,0
502,172636.0,1321.46,1.0947466,16.89362223,2
503,146745.0,2183.56,4.500219069,16.19663282,1
504,387095.0,822.26,0.993518671,13.261186,1
505,125142.0,1715.69,2.776785766,15.94965947,0
506,136591.0,2261.01,1.568765152,14.95191343,0
507,253644.0,1857.15,1.190695544,16.63919105,1
508,247548.0,1749.92,3.950581894,15.07412472,1
509,374882.0,1829.75,1.774452413,15.25418036,1
510,365543.0,1860.46,3.639554519,16.26317208,0
511,157728.0,968.78,3.399609287,16.03042276,1
512,378544.0,1847.13,4.659785322,15.55641555,1
513,240175.0,1862.68,4.115029855,13.25674785,1
514,362149.0,1070.75,1.787514551,16.05976304,1
515,152795.0,1761.85,2.275677129,15.73780456,1
516,133587.0,1002.13,3.079763547,15.95880987,1
517,250788.0,1716.71,2.900347115,15.0480934,1
518,150594.0,1749.02,1.097006764,15.37988805,2
519,238369.0,1942.8,2.054419885,12.59121229,1
520,237763.0,1595.14,1.795629095,16.2895102,1
521,125442.0,1753.7,1.946868691,16.13707264,0
522,265472.0,2260.19,4.503907354,16.56225219,1
523,141259.0,2357.72,2.684588223,14.99771776,1
524,128155.0,1929.2,2.147875341,15.70098939,2
525,371682.0,586.86,1.625426981,17.17753779,2
526,323916.0,1807.02,1.827596737,12.83074669,1
527,134885.0,710.12,2.35079763,14.19410384,0
528,125754.0,1869.95,2.903007744,17.61654732,0
529,250662.0,739.62,2.349276259,15.80132732,1
530,385491.0,998.05,1.59055756,15.66309648,1
531,345123.0,1857.84,3.711537575,14.93054797,1
532,156907.0,759.88,2.496056889,15.83695032,0
533,148632.0,1857.59,1.510118508,12.65630792,1
534,361168.0,1698.23,1.45528149,15.1223982,1
535,119691.0,586.86,3.459512938,11.2583727,1
536,188321.0,586.86,3.659709015,16.98546097,1
537,261835.0,2012.74,1.44463106,15.70519067,0
538,374118.0,1794.83,1.166119922,13.28952754,0
