,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
15,Kentucky,Arlington,4/5/2017,MSSUNSTRA-D12*,42613,233,7.45,130,362,4576.05,993.9,23.79017857,15.28006844,21.60314517,0.281828777,2.08282129,5.981551724,-0.337421466,2
16,Wisconsin,Arlington,42095,WL 354 HQ,9/17/2015,242,6.03,1003,63,3285.21,738.0,9.72475597,-0.53,11.59293748,0.296035319,2.08282129,5.981551724,0.003671634,2
17,Kentucky,Marshfield,42095,L-455HD,42251,246,4.06,2225,366,4385.96,745.6,23.79017857,5.05185986,12.54970791,0.07,2.08282129,5.981551724,1.445992617,3
18,Wisconsin,Lexington,3/31/2015,AFX 064022,42249,252,5.47,1035,1,4424.07,835.0,7.75508547,-0.10427258,22.19094929,0.075025562,2.08282129,5.981551724,-1.591715633,1
19,Wisconsin,Arlington,4/12/2018,AFX095005,9/16/2015,231,8.38,346,383,4667.16,817.9,22.95016845,2.49641596,11.47852568,0.07,2.08282129,5.981551724,-2.300510249,2
20,Kentucky,Lexington,41730,Saranac AR,42240,258,6.69,1064,390,4549.48,963.6,7.71009121,2.14923834,17.05106748,0.333523409,2.08282129,5.981551724,-0.378821155,2
21,Wisconsin,Marshfield,42095,DSD05-T*,42604,243,6.65,772,103,4595.52,783.7,8.70945082,3.67894771,22.86186764,0.245337324,2.08282129,5.981551724,-0.622582668,2
22,Kentucky,Lancaster,41730,Saranac AR,9/18/2014,280,5.37,1111,376,4461.7,769.9,9.90731991,0.69172366,29.25310714,0.073064325,2.08282129,5.981551724,0.156838725,1
23,Wisconsin,Arlington,41365,5312,9/13/2018,249,2.07,130,381,4410.79,707.8,5.53,15.5415597,10.92,0.077234417,2.08282129,5.981551724,-2.300510249,2
24,Kentucky,Arlington,41730,FSG 408 DP,9/15/2017,280,5.49,130,360,4435.83,682.3,17.25720305,5.5794811,13.79460587,0.07,2.08282129,5.981551724,0.611920658,2
25,Wisconsin,Lexington,8/9/2012,Roadrunner,9/13/2018,236,9.96,440,379,3104.08,747.0,5.53,16.9806251,25.56348192,0.26641512,2.08282129,5.981551724,-2.300510249,3
26,Kentucky,Lancaster,41730,Saranac AR,41890,243,9.68,1231,371,4473.93,760.1,6.71362127,0.85806003,25.77056008,0.074800023,2.08282129,5.981551724,0.29009372,2
27,Wisconsin,Lexington,41730,BLUE JAY,9/17/2015,244,8.65,967,379,2021.52,974.3,18.2349838,0.38734073,25.27149824,0.07,2.08282129,5.981551724,0.575867122,2
28,Wisconsin,Lexington,41730,Caliber,41885,246,2.85,941,380,4507.67,985.0,5.53,-0.30905988,26.82683298,0.333425413,2.08282129,5.981551724,-2.300510249,2
29,Wisconsin,Arlington,3/31/2015,FSG 403LR,9/13/2018,232,6.07,130,381,2420.48,816.2,6.08371019,13.41358401,13.45336092,0.264900974,2.08282129,5.981551724,-0.505131906,3
30,Kentucky,Lexington,8/9/2012,Radiance HD,41889,255,1.22,645,378,2075.01,778.2,8.19420274,14.31047204,20.17263361,0.253839754,2.08282129,5.981551724,1.212566055,3
31,Wisconsin,Arlington,8/9/2012,msSunstra-145154*,9/12/2018,241,5.41,1306,362,3250.17,335.4,6.14500296,-0.36769195,15.3345575,0.07,2.08282129,5.981551724,-0.316605295,2
32,Wisconsin,Arlington,41730,55V50,42251,263,4.94,1043,379,4488.85,911.1,21.62618674,16.90372103,29.25310714,0.265712491,2.08282129,5.981551724,0.099655679,2
33,Kentucky,Arlington,4/5/2017,Phoenix,42604,248,5.78,224,30,1856.67,984.0,8.6362354,-0.53,29.25310714,0.315068093,2.08282129,5.981551724,1.77978673,2
34,Wisconsin,Lexington,3/31/2015,6472A,9/12/2018,224,1.19,1063,385,3288.06,571.1,11.82267008,2.87347528,23.68032777,0.07,2.08282129,5.981551724,-0.526429975,2
35,Kentucky,Lexington,41730,Arc,42604,224,2.57,948,2,3268.83,784.1,10.4108294,-0.53,11.7570588,0.281839558,2.08282129,5.981551724,-2.278365055,1
36,Kentucky,Arlington,41730,Saranac AR,41885,242,3.94,130,8,3454.75,772.5,21.28284825,4.18579903,15.63717787,0.2642292,2.08282129,5.981551724,-1.769860456,2
37,Kentucky,Marshfield,4/12/2018,FSG-426,42251,243,10.23,921,379,4775.73,932.1,5.71697163,0.71938874,14.21520507,0.07,2.08282129,5.981551724,-0.269543245,2
38,Kentucky,Lexington,41365, LS 706 ,42251,256,8.74,444,377,3018.95,707.3,15.7324997,2.97327146,20.4421499,0.291792519,2.08282129,5.981551724,0.660885243,1
39,Kentucky,Arlington,40664,HYBRIFORCE-3400QR**,9/16/2015,248,10.16,130,379,3121.13,822.9,20.57264552,1.09836484,14.32683323,0.089342323,2.08282129,5.981551724,-0.218662267,2
40,Kentucky,Lexington,40664,LEGENDAIRY XHD,9/17/2015,270,7.08,1125,50,4560.7,980.1,5.7166608,18.87832738,13.20419242,0.253497578,2.08282129,5.981551724,0.254667244,2
41,Kentucky,Arlington,41730,AFX095023*,9/13/2018,232,8.39,381,390,4420.87,273.2,8.14645426,-0.53,25.13756667,0.287636654,2.08282129,5.981551724,-0.182871035,2
42,Kentucky,Marshfield,4/5/2016,55V50,41890,241,7.31,665,3,3222.56,782.9,23.79017857,-0.53,12.21419663,0.07,2.08282129,5.981551724,-0.395656079,2
43,Wisconsin,Arlington,41365,Mssunstra-B14,9/14/2017,232,8.72,458,54,4478.0,561.5,5.56701834,-0.53,11.80063428,0.080455842,2.08282129,5.981551724,0.564015445,3
44,Kentucky,Lancaster,4/5/2017,Mssunstra-C10,41885,255,8.57,432,1,4672.77,808.6,7.47344097,12.9556334,12.72120435,0.07,2.08282129,5.981551724,-0.763933458,2
45,Kentucky,Lexington,41365,Fierce,41886,237,5.86,815,1,4682.84,730.5,8.2983877,4.29029432,27.19872812,0.07,2.08282129,5.981551724,0.090535984,2
46,Wisconsin,Lexington,8/9/2012,Hybriforce-3400,42604,236,7.25,1034,371,4621.31,947.1,6.98438748,8.27710654,10.92,0.07,2.08282129,5.981551724,0.698922962,3
47,Wisconsin,Marshfield,41730,AFX h134092,9/19/2016,250,6.19,987,1,4786.65,754.5,6.05850276,0.83924173,26.39912073,0.087208873,2.08282129,5.981551724,-2.300510249,2
48,Kentucky,Marshfield,40664,Hybriforce-3400,41889,245,8.5,130,368,3262.92,797.4,5.53,13.83028706,29.25310714,0.257983163,2.08282129,5.981551724,0.814199868,2
49,Wisconsin,Marshfield,41365,FSG 403LR,8/20/2018,238,5.58,1238,380,3277.31,719.9,10.17831022,12.52485359,13.80033988,0.302067388,2.08282129,5.981551724,0.550670168,2
50,Wisconsin,Marshfield,40664,AFX h134093,8/12/2013,234,11.08,393,378,4715.16,767.1,7.1354999,13.14222762,11.3494107,0.07,2.08282129,5.981551724,-0.632717947,2
51,Kentucky,Lexington,8/9/2012,Evermore,9/13/2018,246,4.0,801,49,2939.81,228.5,23.43976762,8.43849557,23.4220635,0.334267852,2.08282129,5.981551724,0.378888731,1
52,Wisconsin,Arlington,41730,HYBRIFORCE-3400**,42605,256,5.54,130,113,4665.32,714.0,5.53,16.74506302,26.13263465,0.263859193,2.08282129,5.981551724,-2.300510249,2
53,Wisconsin,Lexington,42095,Ameristand 403T,42240,237,2.42,757,32,3336.72,886.7,5.53,4.24882487,13.16638167,0.306508167,2.08282129,5.981551724,0.912135982,2
54,Wisconsin,Lexington,4/12/2018,55Q27,9/13/2018,231,6.79,954,89,3244.28,834.1,16.82877946,18.87832738,29.25310714,0.07,2.08282129,5.981551724,-0.053167152,1
55,Wisconsin,Arlington,4/5/2016,Evermore,41919,224,1.43,788,25,4628.31,889.6,23.79017857,16.90327868,27.57726134,0.298858442,2.08282129,5.981551724,-0.493813477,2
56,Wisconsin,Arlington,8/9/2012,55V50,9/12/2018,234,5.87,1106,385,3206.94,1005.0,14.73574162,12.52495384,13.2356724,0.242594072,2.08282129,5.981551724,-1.471060283,2
57,Wisconsin,Arlington,8/9/2012,Nuton Alf,42251,242,4.17,390,379,2914.19,808.8,7.33259971,10.24712429,11.81030554,0.294660161,2.08282129,5.981551724,-0.222279372,1
58,Wisconsin,Arlington,41730,msSunstra-144110*,9/16/2015,232,6.79,130,382,3004.52,497.0,6.90492474,-0.31068283,22.43959405,0.311498417,2.08282129,5.981551724,0.159560206,2
59,Kentucky,Lexington,41365,AFX103009*,42247,274,2.55,2177,387,4648.77,954.7,8.48662642,13.21025521,24.81856204,0.106101662,2.08282129,5.981551724,-1.93272937,2
60,Wisconsin,Lexington,41365,FSG 403LR,41885,256,8.78,130,385,4753.13,736.2,10.44978567,-0.53,20.15848714,0.274209591,2.08282129,5.981551724,0.667316353,2
61,Kentucky,Lexington,41730,AFX h134090,8/20/2018,251,5.37,650,386,4582.5,953.1,8.46784188,7.03245635,14.18123165,0.07008578,2.08282129,5.981551724,0.076596948,2
62,Wisconsin,Arlington,40664,MS Sunstra 145154*,9/19/2016,262,9.25,130,385,3145.74,970.0,23.69063054,6.28842783,14.78391025,0.07,2.08282129,5.981551724,1.92971592,3
63,Kentucky,Arlington,4/5/2017,Mariner IV,42604,229,8.07,130,369,3449.86,782.2,6.21735111,17.89674083,14.7650248,0.280617653,2.08282129,5.981551724,0.188799487,2
64,Wisconsin,Arlington,42095,Caliber,42251,244,5.02,451,380,3005.51,766.9,19.70959408,2.10247101,26.49939629,0.07,2.08282129,5.981551724,-1.197281522,1
65,Wisconsin,Arlington,41730,Hybriforce-3400,42240,257,5.52,386,27,4517.53,767.4,6.16906946,2.88632559,26.92253997,0.082941523,2.08282129,5.981551724,-1.230292403,2
66,Kentucky,Lexington,8/9/2012,Caliber,41886,236,5.76,610,383,1856.67,694.0,23.79017857,17.50369094,10.92,0.083265402,2.08282129,5.981551724,-2.119303232,1
67,Wisconsin,Marshfield,8/9/2012,GA-505,9/16/2015,232,7.13,495,359,4356.24,913.9,7.11968868,-0.01793748,13.78748198,0.092168902,2.08282129,5.981551724,0.949537825,1
68,Wisconsin,Arlington,8/9/2012,AFX083003*,42604,224,7.68,455,378,2089.72,826.5,21.68410219,3.38896829,12.0606121,0.277850512,2.08282129,5.981551724,-1.754144692,2
69,Wisconsin,Lexington,3/31/2015,GA-ALFG-1,42247,243,7.96,964,54,4576.9,893.4,10.24533488,11.1833799,27.59781301,0.07,2.08282129,5.981551724,-0.282948463,2
70,Wisconsin,Arlington,41365,Fierce,41890,257,5.74,527,365,4432.24,793.3,6.0786924,5.35621626,12.86466347,0.083068561,2.08282129,5.981551724,-1.506268841,3
71,Kentucky,Arlington,41365,FSG 408 DP,42249,244,5.57,383,365,4725.52,1000.2,23.79017857,9.81353495,13.69936175,0.255449333,2.08282129,5.981551724,0.345108393,2
72,Wisconsin,Arlington,41730,AFX095005,42604,254,9.48,1047,48,4488.47,907.6,6.1931411,15.3905509,10.92,0.07,2.08282129,5.981551724,-0.590914449,2
73,Kentucky,Arlington,8/9/2012,LH 9700,41885,233,8.51,1634,4,1856.67,409.4,8.57226044,15.4869204,24.18932424,0.075688794,2.08282129,5.981551724,-1.119722757,3
74,Kentucky,Lexington,4/5/2016,Mssunstra-B13,42240,251,1.19,1081,94,2016.49,870.6,6.07148521,1.51668976,14.10713695,0.277388206,2.08282129,5.981551724,-0.678534047,2
75,Kentucky,Lexington,41730, AFX h134092* ,41890,264,11.08,959,81,4734.26,787.1,7.27286307,3.62276074,22.658116,0.259003331,2.08282129,5.981551724,-0.079527491,3
76,Wisconsin,Lexington,41730,DSD06-M*,9/18/2014,265,4.21,130,125,3283.06,766.5,19.8499166,-0.53,26.72787931,0.238998311,2.08282129,5.981551724,0.699727391,2
77,Kentucky,Lexington,8/9/2012,AFX h134089,9/16/2015,246,5.47,130,380,4823.96,928.8,22.01280947,14.5549175,14.79289606,0.258687538,2.08282129,5.981551724,0.970058323,2
78,Kentucky,Marshfield,8/9/2012,CW 085028,41889,232,5.91,130,88,4556.37,681.9,6.45751667,6.35448677,29.25310714,0.281539531,2.08282129,5.981551724,-1.470094383,2
79,Wisconsin,Lexington,41730,Withstand,42251,253,3.59,974,389,4644.41,1023.3,17.62864324,12.54874974,13.20099492,0.07,2.08282129,5.981551724,-1.015236176,3
80,Kentucky,Lexington,3/31/2015,5312,42604,264,4.23,853,387,4573.15,911.7,5.53,3.02863561,22.79493818,0.07,2.08282129,5.981551724,0.715825683,2
81,Kentucky,Arlington,8/9/2012,SW5113*,9/16/2015,246,6.92,432,387,2957.65,816.0,11.67489698,4.83489783,29.25310714,0.244837998,2.08282129,5.981551724,0.252101426,1
82,Kentucky,Lexington,41365,54Q14,41885,257,2.24,789,15,2985.44,795.5,18.19198587,3.02539253,29.25310714,0.64741454,2.08282129,5.981551724,-0.638733028,2
83,Kentucky,Marshfield,40664,WL 354 HQ,42240,242,5.01,1564,386,4571.86,794.3,5.53,12.19479282,26.10555555,0.07,2.08282129,5.981551724,-0.329741651,2
84,Wisconsin,Marshfield,41730,CW 065030,42604,245,9.53,130,366,3515.02,591.3,9.21325363,-0.28329774,28.29466527,0.270631903,2.08282129,5.981551724,-0.833697847,2
85,Kentucky,Lexington,41133,55V50,42240,254,4.77,1323,377,2096.87,751.3,23.79017857,16.04766927,11.58587671,0.286227097,2.08282129,5.981551724,-0.540946647,1
86,Kentucky,Marshfield,4/5/2017,HYBRIFORCE-3400QR*,9/19/2016,238,6.22,1279,374,1856.67,1002.6,23.79017857,1.73156181,26.6324945,0.086767259,2.08282129,5.981551724,-0.346558004,2
87,Kentucky,Marshfield,41730,Phoenix,41919,234,6.16,358,362,2263.45,459.6,5.53,0.47352171,29.25310714,0.07,2.08282129,5.981551724,-0.954201249,3
88,Kentucky,Lexington,41365,AFX 095023,9/18/2014,231,2.03,135,84,3317.55,758.4,9.32597296,-0.53,13.54046224,0.318716557,2.08282129,5.981551724,2.099253196,2
89,Kentucky,Lexington,4/5/2016,Saranac AR,42240,255,6.9,1007,61,4671.44,714.3,23.79017857,11.38500993,13.1554223,0.236547074,2.08282129,5.981551724,-1.722200912,2
90,Wisconsin,Arlington,8/9/2012,HybriForce 3400,42243,231,5.69,430,379,4402.75,1016.8,23.79017857,-0.53,29.25310714,0.07,2.08282129,5.981551724,0.893840317,2
91,Wisconsin,Lexington,4/5/2016, AFX  095026 ,42605,244,11.08,947,56,3178.04,763.7,8.09791498,10.93745562,11.728822,0.269103716,2.08282129,5.981551724,-1.585942729,3
92,Kentucky,Marshfield,4/5/2017,GA-ALFG-1,9/12/2018,238,2.92,1013,385,4523.7,996.5,17.61457205,13.26551557,12.02799835,0.45849491,2.08282129,5.981551724,-2.300510249,3
93,Wisconsin,Marshfield,8/9/2012,GA-497HD,42604,232,4.05,721,379,3070.21,1011.6,9.69565433,0.94689913,13.67246179,0.07,2.08282129,5.981551724,0.713045478,2
94,Wisconsin,Lexington,41730,CW 065030,42604,249,8.25,367,66,3210.71,845.2,10.50957745,-0.53,25.79587808,0.277481808,2.08282129,5.981551724,1.55993075,1
95,Kentucky,Lexington,4/5/2016,CW 085028,41919,239,9.43,348,368,3318.38,764.6,18.33277891,-0.53,12.50914748,0.32172692,2.08282129,5.981551724,-2.216489223,2
96,Kentucky,Lexington,4/5/2016,FSG408DP,42243,264,4.71,1249,402,2945.14,972.0,18.52306227,2.28330993,14.70177818,0.07,2.08282129,5.981551724,-0.128140849,2
97,Kentucky,Arlington,3/31/2015,GA-ALFG-1,42604,255,4.81,1317,369,1856.67,752.0,6.15863392,10.00742339,16.04860659,0.084797842,2.08282129,5.981551724,0.32349151,2
98,Kentucky,Lexington,41365,AFX113010,42251,247,10.3,1228,371,2993.72,109.7,5.53,6.1130278,12.29562127,0.324961374,2.08282129,5.981551724,0.79723136,2
99,Wisconsin,Arlington,8/9/2012,FSG-426,9/16/2015,244,9.74,741,49,3133.54,888.4,6.01294767,5.06724992,24.19743249,0.07,2.08282129,5.981551724,1.538308671,2
100,Wisconsin,Lancaster,41730, AFX h134094* ,9/12/2018,243,2.0,308,33,3220.8,764.7,6.97749393,3.33441882,12.01615671,0.101366622,2.08282129,5.981551724,1.144215235,2
101,Kentucky,Marshfield,41365,55Q27,42240,255,7.67,1181,65,3256.02,778.9,6.86924019,5.03206852,26.64361415,0.07,2.08282129,5.981551724,0.400797298,3
102,Wisconsin,Marshfield,42095,MSSUNSTRA-D11*,42247,264,5.86,644,371,3588.48,740.5,5.72482642,18.87832738,13.0302205,0.111177705,2.08282129,5.981551724,-0.378267187,2
103,Wisconsin,Lexington,40664,Mariner IV,42251,250,3.28,904,391,3294.36,354.5,15.20259106,-0.53,22.22068361,0.07,2.08282129,5.981551724,1.344510623,2
104,Wisconsin,Arlington,8/9/2012,SW5113*,42613,234,1.19,130,381,4691.66,697.1,7.90028528,1.72389568,29.25310714,0.311293513,2.08282129,5.981551724,-1.069936265,2
105,Wisconsin,Arlington,4/12/2018,FSG408DP,41885,231,4.76,801,370,4557.43,504.4,23.79017857,2.73425136,16.08756555,0.07,2.08282129,5.981551724,-0.869961978,2
106,Wisconsin,Arlington,40664,DG 4210,41885,233,3.11,335,388,2126.05,801.5,14.86786791,12.56784176,28.09097213,0.264796837,2.08282129,5.981551724,-0.535086734,2
107,Kentucky,Lexington,41730, AFX 103009 ,42613,234,4.68,130,385,4686.09,761.3,23.36971289,18.68152062,25.14357344,0.265338474,2.08282129,5.981551724,2.447856808,2
108,Wisconsin,Marshfield,42095,VERNAL,9/15/2017,242,9.1,1331,373,3046.2,829.8,6.21652808,2.56478277,11.3058797,0.096775259,2.08282129,5.981551724,0.395564386,3
109,Wisconsin,Arlington,41365,AFX113010*,9/14/2017,246,3.2,422,91,3236.66,499.0,10.99411176,9.70650072,21.12766407,0.311310779,2.08282129,5.981551724,0.891923088,3
110,Kentucky,Lexington,8/9/2012,ONEIDA VR,42243,245,10.11,956,381,3077.11,747.7,8.17123051,0.33041309,10.92,0.07,2.08282129,5.981551724,-1.299653974,2
111,Wisconsin,Marshfield,8/9/2012, AFXh 134090 ,41919,253,4.65,714,106,2949.78,786.6,5.53,-0.53,12.50883276,0.07,2.08282129,5.981551724,-2.300510249,2
112,Wisconsin,Marshfield,41730,MSSUNSTRA-C13*,9/19/2016,224,6.96,716,366,3095.64,819.9,22.71713868,-0.33639663,16.48729419,0.07,2.08282129,5.981551724,-1.613962135,2
113,Kentucky,Lexington,4/5/2017,MSSUNSTRA-C11*,9/18/2014,249,4.47,1886,390,1856.67,774.1,10.1781838,4.05171957,10.96009433,0.288791316,2.08282129,5.981551724,-0.440980559,3
114,Wisconsin,Arlington,3/31/2015,Solargold,9/17/2015,258,7.05,643,363,1856.67,829.5,17.48104063,5.61474898,27.94012271,0.07,2.08282129,5.981551724,-0.435996653,2
115,Kentucky,Lexington,41133,AM-14-900,41885,235,5.19,130,68,4534.45,811.5,23.79017857,-0.53,28.11647489,0.07,2.08282129,5.981551724,1.263390624,2
116,Kentucky,Marshfield,41365,Vernal,42240,260,5.92,939,380,2993.47,986.7,5.85150309,0.8010082,14.65686271,0.268851938,2.08282129,5.981551724,-2.092425732,2
117,Kentucky,Lexington,41365,Lancer,9/13/2018,234,1.19,913,362,4549.68,783.8,14.84973203,3.16900496,16.46443691,0.293284699,2.08282129,5.981551724,0.545245924,2
118,Wisconsin,Arlington,8/9/2012,Arc,42604,253,8.07,296,364,4811.68,980.1,10.34069722,5.05753867,15.97163037,0.262323122,2.08282129,5.981551724,0.104514709,3
119,Wisconsin,Marshfield,41365,AFX083003,41885,246,6.44,671,383,4612.58,812.4,15.55995707,10.21338045,29.25310714,0.276667481,2.08282129,5.981551724,-0.613764147,2
120,Wisconsin,Lexington,40664,Mssunstra-B12,41885,246,7.22,386,58,3377.91,712.2,5.53,1.8599413,14.05720933,0.340513908,2.08282129,5.981551724,-0.769830161,2
121,Wisconsin,Arlington,4/5/2016,Oneida VR,41885,266,9.6,130,377,4785.64,781.6,5.53,17.95517476,12.58812247,0.07,2.08282129,5.981551724,-2.300510249,2
122,Kentucky,Lexington,41365,AM-09-600,41885,258,4.74,1076,388,3361.85,771.1,9.65206647,1.96196047,15.02678097,0.268842449,2.08282129,5.981551724,0.13203663,2
123,Wisconsin,Lexington,8/9/2012, LH 9700 ,42249,280,4.15,130,1,3267.76,935.2,8.15496145,14.46942227,13.17674041,0.27872354,2.08282129,5.981551724,1.497448259,2
124,Kentucky,Lexington,41365,55H94,41885,251,5.91,466,8,1856.67,109.7,5.53,4.19715433,13.25186066,0.257071078,2.08282129,5.981551724,0.362678606,2
125,Kentucky,Lexington,8/9/2012,AFX 103009,42240,252,2.4,130,360,4520.39,762.8,9.49914632,12.37885937,21.08377443,0.288938779,2.08282129,5.981551724,1.701594595,2
126,Wisconsin,Arlington,40664,WL 354 HQ,8/20/2018,251,5.47,377,383,4373.83,109.7,6.80264473,5.37228969,10.92,0.263136485,2.08282129,5.981551724,-1.826251189,2
127,Kentucky,Arlington,42095, AFX 064022* ,41885,265,4.21,470,368,2979.91,109.7,7.3387799,4.66006397,13.70486881,0.083225745,2.08282129,5.981551724,1.989875378,3
128,Kentucky,Arlington,4/5/2016,AFX103009*,9/17/2015,272,5.48,973,102,2243.94,804.0,20.47099275,1.02361412,11.14008261,0.477422167,2.08282129,5.981551724,0.106401872,1
129,Kentucky,Lexington,41730,NF11ALF006,9/13/2018,238,7.69,341,2,4702.14,719.4,8.16507069,15.68403484,11.52326285,0.259909825,2.08282129,5.981551724,1.621164898,3
130,Wisconsin,Lexington,41133,CW 085028,9/12/2018,255,11.08,740,372,3106.08,365.5,19.87098858,12.75355889,25.11807919,0.37625359,2.08282129,5.981551724,-1.60233388,2
131,Wisconsin,Arlington,3/31/2015,AFX h134094,9/13/2018,229,7.41,703,358,3243.73,109.7,6.3858781,9.91224056,25.39266772,0.074643322,2.08282129,5.981551724,-0.893992874,1
132,Kentucky,Lexington,41133,Evermore,41890,247,1.7,130,61,1874.37,412.7,5.53,3.74786326,27.07578497,0.07,2.08282129,5.981551724,-0.92285781,2
133,Kentucky,Lexington,41730,6585Q,41885,258,1.89,400,389,4460.2,766.9,19.30767623,14.9044435,11.42227052,0.287990356,2.08282129,5.981551724,-0.84230111,1
134,Wisconsin,Lexington,4/12/2018,Ameristand 427TQ,8/20/2018,257,10.2,254,379,4493.71,937.2,21.45085135,-0.53,13.6786552,0.312172512,2.08282129,5.981551724,0.308704301,2
135,Wisconsin,Arlington,41730,Evermore,41885,246,8.45,630,67,3046.9,747.5,5.64130747,-0.53,10.92,0.10348101,2.08282129,5.981551724,-1.15840429,2
136,Kentucky,Arlington,42095,55V50,9/14/2017,235,8.0,519,370,3137.94,794.9,6.43433676,0.44907823,28.88632235,0.335063306,2.08282129,5.981551724,-1.641559377,2
137,Wisconsin,Marshfield,42095,Saranac AR,42249,249,6.01,677,373,3170.63,980.3,16.34826043,12.7967982,13.53851791,0.265007399,2.08282129,5.981551724,-0.075104522,1
138,Kentucky,Marshfield,41365,MS Sunstra 144110*,41885,230,7.63,513,368,4732.72,902.3,7.53350908,5.99104013,28.37196614,0.275289208,2.08282129,5.981551724,0.473744187,2
139,Wisconsin,Lexington,4/12/2018,Blue Jay,42613,245,2.19,130,377,3216.73,331.3,20.05591996,15.90751953,26.85552365,0.07,2.08282129,5.981551724,-1.146875272,3
140,Wisconsin,Lexington,8/9/2012,MSSUNSTRA-D16*,41885,231,6.88,1076,28,4702.75,765.2,5.53,0.87237874,11.3812322,0.07,2.08282129,5.981551724,-1.292971327,3
141,Kentucky,Lexington,3/31/2015,ROADRUNNER,8/12/2013,246,10.28,186,382,3207.47,743.6,7.67471148,-0.53,24.74577296,0.080617695,2.08282129,5.981551724,0.371374825,2
142,Wisconsin,Lexington,41730,5312,41890,246,2.15,406,372,4699.35,351.1,23.67274829,1.88563948,12.32669268,0.07,2.08282129,5.981551724,-1.928337362,2
143,Wisconsin,Arlington,3/31/2015,FSG 408 DP,42605,232,1.8,791,1,3659.61,787.9,8.48685479,-0.53,12.15389513,0.274738326,2.08282129,5.981551724,0.123911681,2
144,Kentucky,Marshfield,41365,Oneida VR,42249,240,1.19,778,383,3374.78,943.7,17.32819661,1.76718795,28.15623828,0.258078473,2.08282129,5.981551724,0.591317741,3
145,Wisconsin,Arlington,41133,Caliber,8/12/2013,260,5.13,130,15,2929.48,742.5,5.53,0.26516989,27.29286528,0.07,2.08282129,5.981551724,0.058325271,3
