,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
25,Wisconsin,Lexington,41365,AFX 095023,42247,249,10.06,1004,374,3243.68,666.7,6.07210755,5.14823836,29.25310714,0.072112528,2.08282129,5.981551724,0.357863739,2
26,Kentucky,Arlington,41730, SW 4332 ,42613,264,7.35,1133,378,4823.96,793.8,9.66329597,2.49912459,28.51404489,0.091642628,2.08282129,5.981551724,0.000845079,2
27,Wisconsin,Arlington,41365,FSG 403LR,42251,263,8.46,920,1,2925.67,896.5,19.74447092,-0.53,15.41014036,0.088895165,2.08282129,5.981551724,-0.83339712,2
28,Kentucky,Arlington,41730,Shockwave-BR,42249,236,8.33,1380,354,4792.98,756.8,6.78231437,-0.53,15.2905215,0.097239351,2.08282129,5.981551724,0.683775688,3
29,Wisconsin,Arlington,41730,55V50,42240,235,2.79,2118,29,4823.96,784.9,5.53,8.36113446,25.029115,0.31199983,2.08282129,5.981551724,-0.385504977,2
30,Kentucky,Arlington,41730,X13-9202B,41885,245,11.08,376,363,4815.89,768.4,8.43012347,10.92621474,28.16857455,0.104484354,2.08282129,5.981551724,-0.611746252,1
31,Wisconsin,Arlington,41730, 55Q27 ,42604,247,2.54,1050,348,4599.62,991.7,6.54441866,2.3055525,27.3548088,0.7,2.08282129,5.981551724,1.722289621,2
32,Wisconsin,Marshfield,40664,Hybriforce-3400,42240,231,1.19,1181,385,4823.96,373.2,8.97217383,1.41626477,13.06876131,0.094219167,2.08282129,5.981551724,1.116022091,1
33,Wisconsin,Arlington,41730,6472A,41885,263,2.88,1703,363,3372.63,822.3,22.41603283,-0.53,10.97221399,0.299908291,2.08282129,5.981551724,-0.013892926,2
34,Wisconsin,Arlington,3/31/2015,MSSUNSTRA-C13*,9/17/2015,265,6.72,1409,1,4595.9,216.4,5.53,3.81912839,21.26091355,0.286333253,2.08282129,5.981551724,-0.225493723,1
35,Wisconsin,Arlington,41365,Hybriforce-2400,9/12/2018,280,6.59,1155,386,4653.02,920.2,8.61251791,9.31822759,28.58301678,0.098728329,2.08282129,5.981551724,-0.392370238,2
36,Wisconsin,Arlington,8/9/2012, AFX h134094 ,9/17/2015,237,3.83,1275,379,4583.41,259.0,5.53,0.75397343,11.65323664,0.08684012,2.08282129,5.981551724,0.972371731,2
37,Wisconsin,Arlington,41365,Contender,8/12/2013,247,5.51,2023,371,4491.06,912.7,5.53,0.91539495,21.81585956,0.308623428,2.08282129,5.981551724,-0.86610641,3
38,Wisconsin,Arlington,42095,MSSUNSTRA-C14*,42243,248,7.14,922,360,4776.03,298.2,5.53,2.2104182,14.56064743,0.27938714,2.08282129,5.981551724,-0.116470869,2
39,Kentucky,Arlington,8/9/2012,Vernal,41919,230,3.97,310,365,2661.87,937.9,17.66729857,1.97747892,14.84509966,0.293620177,2.08282129,5.981551724,1.997164596,2
40,Kentucky,Arlington,41730,Bobwhite 2 ML,42249,262,5.93,1181,1,1856.67,836.5,8.76725368,5.3272724,29.25310714,0.109283239,2.08282129,5.981551724,-0.429416165,2
41,Wisconsin,Arlington,42095,Arc,42604,265,5.38,863,16,4451.99,371.7,8.29704866,-0.53,13.2532603,0.07,2.08282129,5.981551724,-0.232350234,2
42,Kentucky,Lexington,41365,FSG-426,41885,248,6.7,874,28,3033.35,695.8,8.21446008,15.93794486,11.42739697,0.071062803,2.08282129,5.981551724,-2.270523384,2
43,Wisconsin,Arlington,8/9/2012,FSG 408 DP,9/13/2018,240,4.67,1002,384,4788.98,739.6,5.53,-0.53,15.91290404,0.077109859,2.08282129,5.981551724,-1.61253328,2
44,Wisconsin,Marshfield,8/9/2012,Withstand,41889,235,9.78,1586,32,4643.45,274.5,6.79598375,-0.28855529,15.9819021,0.095214708,2.08282129,5.981551724,-1.846846021,2
45,Wisconsin,Arlington,41730,55V50,41885,241,9.39,2225,75,2089.33,786.8,6.54179942,2.4746424,24.36278768,0.103455734,2.08282129,5.981551724,-0.153030965,2
46,Wisconsin,Arlington,41730,GA-505,41885,253,3.78,1401,2,4823.96,934.3,5.53,3.30750291,16.06220138,0.106741287,2.08282129,5.981551724,-0.394650182,2
47,Wisconsin,Lexington,41730,GA-497HD,42251,244,4.58,892,365,4678.49,702.9,23.79017857,11.59716715,12.9814034,0.080700461,2.08282129,5.981551724,0.227500983,1
48,Wisconsin,Marshfield,40664,Caliber,9/14/2017,278,5.93,1095,347,2968.49,493.2,5.72239344,6.11587436,26.70003517,0.112079735,2.08282129,5.981551724,0.936520258,2
49,Wisconsin,Arlington,41730,FSG 403LR,9/15/2017,246,1.64,1324,382,3034.61,886.6,19.65752044,-0.53,12.21562055,0.087996746,2.08282129,5.981551724,-0.144574682,2
50,Kentucky,Arlington,41730,6472A,9/19/2016,244,7.6,2099,361,2888.04,684.6,5.53,3.50493259,13.99178366,0.298942439,2.08282129,5.981551724,0.905923206,3
51,Wisconsin,Lexington,42095,SW5213*,9/19/2016,259,3.2,1391,371,4525.4,775.2,7.60807261,15.8739806,14.32173381,0.341657388,2.08282129,5.981551724,0.416330415,2
52,Wisconsin,Lexington,41730,4030,9/19/2016,247,5.41,800,1,4387.28,808.1,5.53,11.39649049,11.09751412,0.329869567,2.08282129,5.981551724,0.42192847,1
53,Kentucky,Lexington,41133,WL 354 HQ,42605,280,5.14,1285,378,4812.56,695.9,5.85778816,0.34809282,13.27220602,0.296707624,2.08282129,5.981551724,2.273524579,3
54,Wisconsin,Arlington,41730,Ameristand 403T Plus,9/16/2015,254,1.19,1359,383,3314.17,1007.7,11.44744189,3.06775484,13.69600192,0.080697912,2.08282129,5.981551724,0.476350911,2
55,Kentucky,Lexington,4/5/2017,55Q27,9/17/2015,263,5.48,1055,354,2430.44,325.7,7.7663112,5.5053027,26.98544134,0.098580655,2.08282129,5.981551724,-0.232647254,2
56,Wisconsin,Lexington,41730,Mssunstra-C16,42251,251,7.12,670,402,4497.27,774.8,9.48892865,9.92597669,15.47920287,0.103436155,2.08282129,5.981551724,-1.881433886,2
57,Kentucky,Lexington,41730,BLUE JAY,42240,262,5.37,304,368,2102.39,737.3,5.53,15.4971677,25.06844065,0.104324723,2.08282129,5.981551724,-0.096762753,3
58,Wisconsin,Arlington,41730,FSG-426,9/12/2018,238,6.92,1137,383,1856.67,765.0,8.92407701,-0.53,10.92,0.324854964,2.08282129,5.981551724,0.810655496,2
59,Wisconsin,Arlington,3/31/2015, Nuton Alf ,42613,237,3.91,1249,66,4823.96,440.6,21.44459843,5.66781292,11.37669424,0.7,2.08282129,5.981551724,-0.146001181,2
60,Kentucky,Lexington,42095,Buffalo,42604,260,1.27,1009,70,4822.55,750.6,14.15627022,-0.53,15.96692009,0.291025444,2.08282129,5.981551724,0.743479434,2
61,Kentucky,Arlington,41365,HybriForce 3400,42240,280,4.91,1187,373,4823.96,706.0,5.94901476,14.55193095,11.10649602,0.294590966,2.08282129,5.981551724,-1.524608258,3
62,Kentucky,Lexington,41365,Caliber,9/16/2015,271,3.59,2225,20,4728.17,766.7,10.73351139,8.60994055,12.85095704,0.099859219,2.08282129,5.981551724,-1.203769528,2
63,Wisconsin,Lexington,3/31/2015,PGI 212,9/13/2018,260,6.22,916,368,3124.25,672.3,17.94833335,-0.53,12.01332101,0.079824833,2.08282129,5.981551724,-2.300510249,2
64,Wisconsin,Arlington,41730, AFX h134092* ,9/19/2016,280,10.02,442,373,2711.58,969.0,10.03295165,2.3000199,10.92,0.09118332,2.08282129,5.981551724,0.598608054,2
65,Wisconsin,Lexington,41730,Solargold,9/19/2016,259,3.85,790,384,1856.67,769.7,5.53,5.85620272,26.92879656,0.077245869,2.08282129,5.981551724,-0.050454259,1
66,Kentucky,Lexington,41365,AFX064022*,41885,280,11.08,904,84,4480.62,769.2,21.22594283,1.7167859,29.25310714,0.7,2.08282129,5.981551724,-2.083803691,2
67,Wisconsin,Lexington,41730,AFX095005,42613,248,9.6,1156,36,3245.92,754.1,6.56556714,0.96451835,15.69473042,0.077014984,2.08282129,5.981551724,-1.038145402,2
68,Wisconsin,Lancaster,41365,AFX 095023,42604,242,4.26,1358,386,3422.3,804.3,10.50549349,13.76818568,15.55705547,0.07,2.08282129,5.981551724,2.046526622,2
69,Kentucky,Marshfield,41133, AFXh 134090* ,42613,264,1.77,474,43,4519.53,1043.2,5.53,10.97001609,15.84723234,0.327745943,2.08282129,5.981551724,-1.024207484,2
70,Kentucky,Lexington,41365,Bobwhite 2 ML,9/19/2016,263,6.76,618,387,3181.52,259.5,8.73904788,-0.53,13.96271122,0.333393123,2.08282129,5.981551724,0.954147802,1
71,Kentucky,Arlington,40664,Mssunstra-B12,42613,244,6.39,1411,362,4703.42,477.4,5.53,0.77823015,22.3818072,0.101576217,2.08282129,5.981551724,2.447856808,2
72,Wisconsin,Lexington,41365,CW 065030,42243,242,7.89,130,23,4609.22,807.1,5.53,6.75091873,28.42594038,0.099917763,2.08282129,5.981551724,2.045755246,2
73,Wisconsin,Arlington,41365,Caliber,41889,261,7.28,1360,386,2259.02,804.7,22.51005909,18.6514935,28.94954909,0.108417386,2.08282129,5.981551724,-1.905144595,2
74,Wisconsin,Arlington,3/31/2015,Mssunstra-C13,9/14/2017,261,8.21,980,386,4823.96,821.1,22.58047655,3.65487732,13.69933881,0.32763823,2.08282129,5.981551724,-1.198916478,1
75,Wisconsin,Arlington,4/5/2017,BYS5028,42247,241,6.25,965,39,4558.53,378.9,5.53,0.13603692,16.00782875,0.7,2.08282129,5.981551724,1.387467488,2
76,Wisconsin,Lexington,40664,Withstand,9/13/2018,263,1.19,887,15,2688.73,780.4,5.53,15.96822224,14.5424062,0.258085833,2.08282129,5.981551724,-2.1757283,2
77,Wisconsin,Lexington,42095,Gunner,41919,260,2.43,855,365,3711.62,767.7,5.53,-0.53,14.93467602,0.100713498,2.08282129,5.981551724,-0.130205269,2
78,Kentucky,Arlington,4/5/2017,GA-ALFG-1,42240,224,6.52,1346,351,4467.85,794.3,6.9352491,16.30156899,14.74745315,0.094250862,2.08282129,5.981551724,2.190823884,3
79,Wisconsin,Arlington,3/31/2015,CW 085028,9/17/2015,244,5.39,2225,355,4549.21,895.7,8.5759444,13.34080461,15.97253203,0.109529465,2.08282129,5.981551724,0.368073268,2
80,Wisconsin,Arlington,3/31/2015,HYBRIFORCE-3400QR**,42604,266,6.27,1306,368,4460.71,869.9,6.63018748,3.83400711,10.92,0.339718717,2.08282129,5.981551724,0.28164722,2
81,Wisconsin,Lancaster,41365,msSunstra-144110*,42249,259,6.1,437,359,4654.21,109.7,8.46984416,15.74088242,15.93829945,0.103298714,2.08282129,5.981551724,0.778988332,2
82,Wisconsin,Lancaster,41365, AFX  095026 ,42240,265,8.82,1250,383,4520.52,859.9,8.07628916,0.13707725,14.55588467,0.303723124,2.08282129,5.981551724,-2.091031856,2
83,Wisconsin,Marshfield,4/5/2016,Ameristand 403T Plus,9/14/2017,252,4.7,450,37,3431.72,1027.0,18.36387261,-0.47056786,20.32093612,0.10121144,2.08282129,5.981551724,0.221917751,1
84,Kentucky,Arlington,41730,Nuton Alf,9/18/2014,239,3.95,575,1,3319.84,386.8,12.98762478,-0.53,27.36736337,0.092785909,2.08282129,5.981551724,-1.654948864,2
85,Wisconsin,Arlington,41730, AFX h134089* ,9/18/2014,280,5.41,224,349,2874.41,295.5,14.08734135,18.87832738,12.8600133,0.093349547,2.08282129,5.981551724,-0.601195531,2
86,Wisconsin,Arlington,41730,AFX064022*,9/15/2017,261,6.15,552,376,4801.08,692.8,23.79017857,18.03272968,15.67766027,0.336092505,2.08282129,5.981551724,-1.603989128,2
87,Kentucky,Arlington,41730,Ameristand 403T Plus,9/19/2016,266,8.66,987,369,3222.69,741.0,8.87346514,1.53362892,12.12470848,0.335243578,2.08282129,5.981551724,0.375950294,2
88,Wisconsin,Marshfield,41365,MALLARD 5,41885,239,6.39,1147,360,3525.68,714.9,9.45251012,3.69235976,12.92688349,0.108663417,2.08282129,5.981551724,0.180230832,2
89,Wisconsin,Arlington,41365,55Q27,9/15/2017,244,7.01,1412,1,1856.67,356.3,9.6287321,8.55481042,24.57689658,0.341955923,2.08282129,5.981551724,0.393690145,2
90,Wisconsin,Arlington,41730,Solargold,41885,255,6.11,460,370,1856.67,908.9,8.29183263,11.63251628,12.06770511,0.096175368,2.08282129,5.981551724,-1.509459813,3
91,Kentucky,Lexington,41730,NF11ALF006,41885,256,6.96,442,1,2981.16,296.6,23.79017857,-0.53,12.74517782,0.326953195,2.08282129,5.981551724,1.739835884,2
92,Wisconsin,Lexington,41365,DSD06-M*,42243,239,3.7,995,353,4823.96,731.6,7.55161421,4.48080876,29.25310714,0.328512179,2.08282129,5.981551724,-1.614961694,3
93,Wisconsin,Lexington,41730,CW 065030,42605,261,3.48,1289,1,4748.13,901.6,7.28448886,-0.53,14.70487363,0.093220085,2.08282129,5.981551724,0.790019748,2
94,Wisconsin,Arlington,41365,MALLARD 5,41885,238,5.57,1227,45,4510.14,537.0,23.79017857,0.1874801,13.10981356,0.644135427,2.08282129,5.981551724,-0.090325536,2
95,Wisconsin,Arlington,41730,55V50,42247,254,7.55,356,40,4451.19,109.7,15.46473631,12.32569666,22.93710869,0.7,2.08282129,5.981551724,-0.240639811,3
96,Wisconsin,Arlington,3/31/2015,Buffalo,42251,247,6.03,1382,17,2548.65,778.6,16.89605782,10.20690397,25.17598946,0.691432115,2.08282129,5.981551724,-0.199194183,1
97,Wisconsin,Lexington,4/5/2016,RAVEN,41885,258,5.51,241,387,3152.72,724.2,9.49115788,-0.53,29.25310714,0.088942629,2.08282129,5.981551724,-0.011653515,2
98,Kentucky,Arlington,3/31/2015,6472A,41885,258,7.17,413,108,4664.31,763.5,7.95775502,13.66500911,13.52257125,0.074435121,2.08282129,5.981551724,0.097874052,1
99,Wisconsin,Lexington,4/12/2018,SW 4351,9/12/2018,261,1.31,647,379,4600.0,740.9,17.44867743,18.87832738,26.88419386,0.283725006,2.08282129,5.981551724,-2.300510249,2
100,Wisconsin,Lexington,41133,Vernal,41889,236,5.47,823,383,3140.35,876.0,7.99516533,12.75391198,13.63683636,0.082666916,2.08282129,5.981551724,-1.726168601,2
101,Kentucky,Lexington,3/31/2015,Contender,9/15/2017,262,5.82,948,378,2506.26,523.7,8.25341292,-0.53,26.21341546,0.084548515,2.08282129,5.981551724,1.041828549,2
102,Kentucky,Lexington,41365,Saranac AR,42604,269,8.66,790,364,4823.96,764.4,6.47811926,2.07115703,23.23403964,0.345386838,2.08282129,5.981551724,0.278642651,2
103,Wisconsin,Arlington,40664,Mssunstra-D16,42604,265,3.03,900,79,3475.25,934.4,21.52608861,0.42705962,23.5354095,0.307077952,2.08282129,5.981551724,-0.493495947,2
104,Kentucky,Lexington,41730,AFX h134091,42605,248,6.02,902,372,1856.67,698.8,9.53554307,13.88305863,13.05246507,0.101736086,2.08282129,5.981551724,0.648490013,2
105,Wisconsin,Arlington,3/31/2015,Phoenix,9/14/2017,224,5.99,1627,373,4496.46,335.0,10.10158508,4.06038879,12.20638269,0.111090354,2.08282129,5.981551724,2.3149121,2
106,Wisconsin,Lexington,41365,DSD04-T,41889,258,4.24,497,35,4636.97,376.8,16.99543769,5.50607431,22.8478782,0.299552072,2.08282129,5.981551724,-2.129444276,2
107,Wisconsin,Marshfield,8/9/2012,L-455HD,41885,252,2.51,849,372,4425.28,109.7,5.53,9.71081852,13.07652723,0.31084111,2.08282129,5.981551724,0.194821139,2
108,Wisconsin,Lexington,4/5/2016,Fierce,9/16/2015,260,6.02,470,1,4633.2,919.5,6.76837256,0.98993561,16.6854956,0.07,2.08282129,5.981551724,-1.007163932,2
109,Wisconsin,Arlington,3/31/2015,Vernal,42604,262,6.75,1482,370,2085.79,838.8,5.53,1.1591474,10.92,0.084270225,2.08282129,5.981551724,-1.594186043,2
110,Wisconsin,Lexington,3/31/2015,GA-505,42251,259,6.68,928,366,4787.0,785.5,22.4118696,5.36329263,15.20722367,0.10339482,2.08282129,5.981551724,0.772884817,2
111,Wisconsin,Marshfield,41730,MS Sunstra 145154,42249,263,1.88,1328,369,2869.67,775.6,8.77781082,10.48021505,15.51811568,0.07,2.08282129,5.981551724,2.383168365,2
112,Kentucky,Marshfield,4/5/2017,Ameristand 403T Plus,42251,246,5.78,956,352,2830.96,759.2,16.41435481,16.09188207,13.91960198,0.295384864,2.08282129,5.981551724,0.495088702,2
113,Wisconsin,Arlington,41365, AFX 103009 ,41885,247,7.19,928,382,4823.96,972.4,7.57336773,5.40346519,11.99692156,0.2665672,2.08282129,5.981551724,0.272565008,2
114,Wisconsin,Lexington,42095,FSG-426,9/15/2017,241,7.48,1725,362,4709.74,751.2,9.61679139,3.20554212,16.09730739,0.659339328,2.08282129,5.981551724,0.18679034,2
115,Kentucky,Lexington,41365, Nuton Alf ,8/12/2013,243,5.48,528,378,3613.56,755.8,9.50702322,11.29920457,25.38422393,0.320006475,2.08282129,5.981551724,-0.96052421,2
116,Kentucky,Marshfield,4/5/2016,vernal,41890,250,6.34,988,2,4558.07,739.8,7.02118955,5.25760602,16.69692756,0.340918735,2.08282129,5.981551724,0.133837673,1
117,Kentucky,Arlington,41365,AFXA 113010,41890,261,5.22,976,1,4468.65,109.7,9.23208246,4.57524536,16.73237054,0.099994209,2.08282129,5.981551724,-1.177972672,1
118,Wisconsin,Marshfield,8/9/2012,DSD06-M*,41886,247,7.16,1022,371,3122.26,782.0,22.79898413,-0.26065198,12.17215,0.11731119,2.08282129,5.981551724,0.273668402,3
119,Wisconsin,Arlington,41730,Phoenix,9/15/2017,248,3.86,768,393,4823.96,975.4,8.70376071,17.56551852,27.64172009,0.089767781,2.08282129,5.981551724,-2.228096,2
120,Kentucky,Lexington,40664,LEGENDAIRY XHD,42251,258,3.15,424,352,4732.73,758.2,5.53,8.66155334,15.32945116,0.103547589,2.08282129,5.981551724,-0.150794827,2
121,Wisconsin,Marshfield,4/5/2016,Radiance HD,42249,263,4.13,508,373,2445.22,974.7,7.54748753,-0.03344271,11.09059821,0.07,2.08282129,5.981551724,-0.486619872,2
122,Wisconsin,Arlington,3/31/2015,Contender,41885,245,5.13,874,368,2437.73,762.4,5.53,15.58433442,23.82308102,0.339924846,2.08282129,5.981551724,0.556383273,2
123,Wisconsin,Lexington,8/9/2012,MSSUNSTRA-D11*,42249,235,5.03,313,351,4798.26,1043.2,5.53,2.93612504,26.41152077,0.075540451,2.08282129,5.981551724,0.447016861,2
124,Wisconsin,Arlington,41730,Consistency 4.10RR,42251,248,5.37,916,363,4675.17,677.6,7.87253191,5.6793298,15.26173172,0.7,2.08282129,5.981551724,-0.19104691,2
125,Kentucky,Arlington,41730,Withstand,9/12/2018,264,1.4,990,350,4823.96,592.7,11.2648349,0.49053045,14.20563201,0.109025313,2.08282129,5.981551724,-1.587828159,2
126,Wisconsin,Lexington,8/9/2012,55Q27,41919,262,7.8,769,346,4364.03,752.1,5.53,0.5556733,15.77884368,0.324676439,2.08282129,5.981551724,-1.078639828,2
127,Wisconsin,Arlington,4/5/2016,55V50,9/15/2017,256,1.19,600,381,3310.35,738.9,6.06784444,-0.29098326,11.59818929,0.093564693,2.08282129,5.981551724,1.603266298,3
128,Wisconsin,Lexington,8/9/2012,Contender,42251,246,3.23,902,402,4823.96,779.8,19.02726404,3.37481912,13.44153945,0.09908797,2.08282129,5.981551724,-0.626486088,2
129,Kentucky,Arlington,3/31/2015,6472A,9/12/2018,247,4.63,130,1,2437.13,810.3,23.5170977,1.13673182,13.4235343,0.316819207,2.08282129,5.981551724,0.683445392,2
130,Wisconsin,Arlington,41133,MSSUNSTRA-D12*,9/14/2017,258,6.11,945,368,4782.05,358.4,5.53,6.15490292,15.68547438,0.338448323,2.08282129,5.981551724,0.172849349,3
131,Wisconsin,Arlington,41730,GA-ALFG-1,42251,231,5.01,1314,355,4702.77,229.0,14.77417008,11.3276962,14.69500738,0.07,2.08282129,5.981551724,-0.51208167,2
132,Wisconsin,Lancaster,41730,vernal,9/16/2015,250,6.14,1124,363,3588.45,799.2,5.90886374,15.09918682,15.29403811,0.082175786,2.08282129,5.981551724,0.542705418,3
133,Wisconsin,Lexington,41730, 55Q27 ,42243,262,7.94,1757,1,4823.96,839.6,16.90785666,18.87832738,13.93186337,0.108046064,2.08282129,5.981551724,1.093672208,3
134,Wisconsin,Arlington,41730,RAVEN,42251,255,4.34,504,1,4823.96,836.0,8.84646489,-0.53,11.65745896,0.079061534,2.08282129,5.981551724,1.603163819,2
135,Wisconsin,Marshfield,4/5/2017,Mssunstra-C10,9/16/2015,242,5.67,447,355,4772.35,904.7,6.36391487,7.46191989,11.6247655,0.300160308,2.08282129,5.981551724,-1.552881899,2
136,Wisconsin,Lexington,41730,Optimus,42249,250,4.88,789,373,4467.74,693.1,9.88060236,11.00683178,24.71795943,0.257486781,2.08282129,5.981551724,-1.355522023,2
137,Wisconsin,Marshfield,41730,AFX103009,41889,249,10.85,956,85,4679.01,955.7,6.5699274,-0.1718831,28.1606263,0.100635341,2.08282129,5.981551724,-0.094860683,2
138,Kentucky,Lancaster,8/9/2012,MARINER IV,42251,233,1.19,801,379,4823.96,804.7,9.20601804,-0.53,12.53235645,0.322660477,2.08282129,5.981551724,0.957344558,2
139,Wisconsin,Arlington,41730,FF42.A2*,41885,267,4.66,1083,371,4607.15,747.5,7.19983959,1.23396775,11.50363329,0.092466841,2.08282129,5.981551724,-0.685943627,2
140,Kentucky,Arlington,41730,55V50,42249,239,7.47,1393,376,2202.1,764.4,14.13601931,18.38257098,29.25310714,0.096649551,2.08282129,5.981551724,-0.04585822,1
141,Kentucky,Lexington,42095,Mariner IV,41886,258,7.45,987,348,3006.33,377.8,5.53,8.01019903,11.80420072,0.088768519,2.08282129,5.981551724,-1.823070426,2
142,Wisconsin,Arlington,42095,Ameristand 403T Plus,41919,244,9.17,1249,357,2166.34,752.1,7.05979333,7.12924204,15.72390647,0.7,2.08282129,5.981551724,-0.40221531,2
143,Wisconsin,Lexington,4/5/2017,Withstand,9/17/2015,257,6.45,889,1,3348.08,804.5,16.55843637,3.29768312,24.79289986,0.090766463,2.08282129,5.981551724,0.231317045,2
144,Wisconsin,Marshfield,41365,GA-505,42604,264,4.89,1460,371,4704.32,340.4,5.91979181,5.23685455,27.59171653,0.328661095,2.08282129,5.981551724,0.428012556,2
145,Wisconsin,Lexington,41365, AFX 103009 ,9/15/2017,254,8.94,904,1,3633.08,952.6,10.16466149,-0.53,15.57282369,0.094974088,2.08282129,5.981551724,-1.907226178,1
146,Wisconsin,Arlington,42095,Mssunstra-C14,41885,244,4.94,974,386,3750.73,771.7,6.79207698,-0.44333108,12.01064868,0.091413128,2.08282129,5.981551724,-2.300510249,3
