,Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
49,1926.15,481.8,20.19985083,14.96425458,25.4985603,0.291701174,2
50,3180.17,939.0,19.63771579,16.32944803,26.09396236,0.288745989,2
51,2085.78,657.3,20.77862168,14.74487596,25.33949356,0.291155109,3
52,3563.28,404.0,17.60733333,15.96294286,25.76904394,0.300835045,1
53,3360.64,786.5,19.28418405,15.92202254,25.50865541,0.291332117,2
54,3298.69,496.0,20.07845506,15.6271573,26.57066344,0.291765517,1
55,2786.98,793.2,19.58887901,15.86454921,26.05394474,0.29952877,2
56,2744.11,736.6,20.18615409,16.02818512,26.34198142,0.28493073,2
57,4508.76,702.6,20.41997536,12.61707097,26.76278143,0.276625845,3
58,3638.91,409.6,18.70902143,14.36189611,25.65297959,0.293790389,2
59,3380.56,766.3,20.90167986,14.5709674,25.61056059,0.276279253,3
60,3684.73,774.2,19.42120053,13.83325315,25.16550196,0.28660629,2
61,2667.76,404.0,17.60733333,13.69687839,26.60569601,0.294616526,1
62,4823.96,440.6,17.60733333,12.61707097,29.25310714,0.286741573,2
63,3835.57,404.0,20.24708529,15.10106154,24.09358735,0.290739778,2
64,3213.72,671.4,19.50337744,14.59523182,26.68687119,0.292914107,2
65,3640.11,404.0,20.23059046,16.38205529,25.28218519,0.29008577,2
66,4823.96,587.6,21.1554865,16.07461829,22.71850346,0.275642083,3
67,3303.77,782.7,20.14738792,15.86360553,26.43861224,0.286956053,2
68,3131.84,764.1,19.76637164,17.34061137,25.88484417,0.28390538,2
69,3569.92,828.3,21.56585657,14.91161274,25.07270956,0.292056173,2
70,3226.99,702.7,20.64232712,16.63596307,26.63573499,0.291688744,2
71,3587.18,774.4,21.04001206,16.61941375,25.38744272,0.287962898,1
72,3679.95,558.7,20.54317846,16.81913051,24.75234435,0.278970447,1
73,3468.6,404.0,20.25326995,13.85070041,26.19597638,0.29166857,2
74,3459.98,521.5,19.88728586,18.43009952,25.85024407,0.273362541,3
75,4673.95,404.0,18.97037339,15.64578781,26.23641287,0.2729625,3
76,3679.69,675.6,20.17066135,14.38768443,26.52530566,0.28551044,2
77,3460.74,504.2,20.3531051,16.11007987,25.88522094,0.293936189,2
78,3611.26,478.2,18.68699833,14.37081746,24.4576416,0.28822873,3
79,3767.8,783.5,20.71982249,15.87947175,25.95284132,0.286044531,2
80,3604.83,678.6,19.20335707,14.49695266,26.65089595,0.298154896,2
81,3484.32,465.3,21.12916043,16.33522487,26.39229866,0.2729625,2
82,3630.9,705.8,21.59324266,15.44578541,25.81503384,0.274423981,2
83,3487.69,770.2,21.15226473,16.07767649,25.42013156,0.30133081,2
84,3498.12,751.7,17.89053577,15.60255583,23.69654366,0.287236164,2
85,3377.79,750.1,19.017318,15.3262033,28.98892484,0.2729625,2
86,3438.38,404.0,20.36290837,15.3632212,25.68305747,0.289333445,1
87,3558.57,516.4,17.77696413,12.61707097,23.72890517,0.277596606,2
88,3591.9,798.9,20.69468581,17.6679406,25.98188724,0.290863078,2
89,3140.9,761.8,21.21682787,15.94684477,26.82261196,0.278836669,2
90,3385.44,404.0,20.32591641,16.24510487,25.81941837,0.285451748,1
91,3115.73,531.6,19.68896386,16.20920149,26.12771196,0.287484003,2
92,4823.96,564.3,20.27510566,15.06735016,26.12055171,0.286848741,3
93,3305.53,873.7,19.02933485,15.08704158,26.09022511,0.289715431,2
94,3267.28,799.2,21.27675455,16.90102738,25.45542025,0.278058824,3
95,3448.3,755.0,19.40730809,13.38165081,26.14533493,0.276803437,1
96,3443.77,563.3,18.63174995,18.19519006,26.48292767,0.288828699,2
97,3688.3,860.6,20.65299334,18.87832738,26.38869679,0.292313095,2
98,4823.96,743.6,20.47420183,14.35915325,26.81412608,0.291648478,2
99,3247.09,768.3,20.41190737,15.9825522,26.52020129,0.285242843,2
100,3269.48,801.8,20.41491544,18.87832738,26.05118379,0.289155003,1
101,3633.79,844.8,20.5037488,15.79673343,25.56576023,0.294236994,1
102,3688.38,789.0,21.2759852,15.84904658,25.29262261,0.278278792,2
103,4823.96,862.2,20.89052929,12.61707097,25.85371453,0.283262805,1
104,3525.33,790.8,20.6342884,14.96289939,26.76632709,0.280523351,2
105,3421.78,819.5,18.78113003,13.79249205,25.382363,0.29127943,2
106,3182.43,770.1,19.21666034,16.29679965,26.12988353,0.289488425,3
107,3489.69,404.0,20.2207743,16.45818396,25.39242704,0.280990417,2
108,3584.26,775.8,20.56416373,16.34399583,26.1083191,0.2729625,2
109,3629.13,404.0,20.00289422,16.2737705,24.65584124,0.281534052,2
110,3383.83,697.8,19.39758606,15.39277102,22.59871398,0.284346938,3
111,2640.51,404.0,19.50044541,15.51497962,25.02999649,0.289745302,2
112,3402.31,848.9,20.20151551,14.99188753,25.68623974,0.290321588,3
113,3364.24,829.8,19.87844782,13.51039789,26.76170973,0.294350885,2
114,3679.79,739.8,22.71742915,14.90082509,22.91759609,0.276506896,3
115,3515.39,946.5,19.36705657,12.61707097,25.29946534,0.291303363,2
116,3492.97,404.0,21.17278822,16.16426694,25.63320291,0.292399544,2
117,4167.5,409.3,18.986094,15.91712834,24.7806095,0.287110736,3
118,3529.18,813.4,18.73907641,13.56306182,25.34944116,0.288412754,2
119,3558.2,776.0,19.99229385,13.77653029,26.02464809,0.275069953,1
120,3541.03,817.7,20.41763103,13.97801497,25.36128991,0.289148996,2
121,3538.62,1043.2,19.36652253,15.57154157,25.89011798,0.294601226,1
122,3132.13,832.4,19.07401119,14.49486583,26.14839051,0.274690893,2
123,4732.02,724.7,19.35089501,16.07180946,25.6587586,0.313480989,2
124,3567.24,833.6,18.76717014,14.25700863,25.29901631,0.294523724,3
125,3195.62,729.1,20.147913,18.21659599,26.85969743,0.289652803,1
126,4694.79,758.9,19.65380117,15.35862496,25.76591225,0.301422501,2
127,3444.16,783.1,19.87167181,15.52233481,25.80565138,0.2729625,2
128,3635.94,1032.9,19.50864503,15.16848441,24.82012488,0.287382784,3
129,4078.7,791.3,23.79017857,13.26241359,26.11590896,0.287775421,2
130,4823.96,810.4,20.91782201,17.55213585,25.66361043,0.287941844,2
131,3513.04,817.7,19.06327766,15.85039593,25.06243475,0.2729625,2
132,3583.46,636.6,19.55125987,15.98348909,26.61766871,0.288443273,2
133,3476.39,833.4,20.15374909,14.64916003,25.74018825,0.284850584,1
134,3485.1,787.3,19.72706785,15.57097614,26.63836495,0.286027427,2
135,3152.72,460.1,19.59408827,16.04642636,25.5968651,0.303960002,2
136,3478.5,404.0,18.90329208,13.49366669,28.06876049,0.284686273,2
137,3468.89,787.5,19.59195795,13.40705301,25.85842635,0.275188411,2
138,4823.96,797.6,18.9905033,15.17760389,26.10508494,0.290822023,2
139,3476.33,404.0,18.99827009,14.35121752,27.54323523,0.28637392,1
140,3451.72,575.2,19.92550251,15.54264756,25.89500529,0.2729625,3
141,3144.84,751.5,22.25497417,15.82857502,25.76136937,0.286017908,2
142,3507.48,583.9,18.51983782,15.77983429,28.829627,0.2729625,1
143,3610.8,694.7,20.55576168,15.42382108,25.46867637,0.293140781,3
144,3619.03,699.9,18.92034701,15.1704787,25.82826678,0.2729625,3
145,3699.17,404.0,20.08215358,12.61707097,25.46751998,0.296286797,2
146,2218.76,788.7,20.88246605,17.32336526,26.45523912,0.2729625,2
147,3568.56,485.2,19.58550746,15.59013576,25.58084575,0.27773631,2
148,3523.35,612.4,19.28795054,15.00322327,25.61442095,0.280667349,1
149,3503.27,451.1,19.85217316,15.64464803,26.41287944,0.287883049,2
150,3561.64,619.6,20.30411209,15.53150399,25.03960337,0.287838827,2
151,3894.78,704.0,19.25338366,15.73655994,26.73422526,0.291076572,3
152,2515.94,769.7,23.79017857,15.44873355,26.08083112,0.291925554,3
153,3355.3,724.6,17.60733333,12.61707097,26.07877791,0.288403214,2
154,3631.04,825.4,19.79420063,12.61707097,25.23575153,0.283337222,2
155,3295.39,537.3,23.79017857,15.60176852,24.37468322,0.283681892,1
156,3549.77,573.8,19.58354141,14.05910759,26.01199826,0.2729625,2
157,3425.32,730.4,18.9853223,14.61173809,25.53716882,0.275918865,1
158,3334.84,434.9,20.67023883,15.34323346,26.72498923,0.288673016,1
159,3405.1,1014.2,19.8607851,14.76067436,26.03749968,0.27561085,2
160,3544.18,838.4,19.16172129,16.20919988,26.10725788,0.288128864,1
161,3556.27,461.0,19.51584636,14.79619159,25.93130628,0.276261262,2
162,2570.31,761.8,20.54356905,13.58770593,25.2278467,0.289758372,2
163,3240.33,711.0,17.60733333,14.79312332,26.4524331,0.293838356,2
164,3597.5,645.7,20.6556894,16.31719059,26.60640177,0.274757284,2
165,3532.65,655.1,19.63827286,15.34001329,25.19607692,0.29576491,3
166,3594.6,827.3,20.49813942,14.28481377,25.58307207,0.293382811,2
167,3408.64,585.1,20.93028945,17.04333784,25.00101776,0.287223985,1
168,3621.16,856.8,19.85355365,12.69022139,25.6962292,0.289004646,3
169,3596.61,815.2,19.05615373,16.24327321,25.66290648,0.296332373,2
170,3626.57,404.0,20.56311111,15.43283886,26.33335185,0.286596118,2
171,3624.28,787.4,19.11575703,16.22700519,25.88640136,0.27459026,2
172,3263.11,754.2,20.63087972,16.1541443,25.33466149,0.281645503,2
173,3502.25,1002.4,20.1483482,16.59781094,24.74783202,0.287189388,2
174,3459.74,778.3,18.69149826,15.47538842,26.18485017,0.2729625,2
175,3412.54,564.5,20.2270148,15.44293164,25.69719566,0.293012771,3
176,3403.07,582.8,20.1000384,15.6833556,26.16026172,0.293296833,3
177,4823.96,515.6,23.02148833,16.02259951,26.49162906,0.281592832,1
178,3312.33,792.8,19.11189034,15.04682936,24.16957048,0.2729625,1
179,3401.24,788.6,20.57182984,15.3880731,29.25310714,0.286551129,1
180,3421.01,730.2,19.19356754,14.95115741,22.59871398,0.28660115,2
181,3499.0,707.5,19.66788094,14.50469363,24.10972879,0.275277762,2
182,3521.99,698.7,20.48134966,18.87832738,26.50221245,0.287004841,1
183,3487.64,984.1,20.6575841,16.11638696,29.25310714,0.28776987,3
184,3653.06,503.4,20.27774543,17.51626237,26.49482783,0.288107788,2
185,3633.05,854.3,19.47317275,16.36827947,26.51278335,0.287770233,2
186,3328.03,767.9,20.45471225,16.25612688,24.01538453,0.288135398,3
187,3985.82,569.9,19.99493952,16.01149182,26.76321004,0.303238456,1
188,3562.74,826.7,19.37113245,15.97796881,24.62141783,0.290121981,2
189,3582.51,723.7,19.8230274,12.61707097,24.79699496,0.2729625,3
190,3417.44,704.4,20.44105172,16.08440115,25.43789409,0.278260186,1
191,3151.58,658.6,17.60733333,16.69973566,28.12204117,0.273530534,2
192,3406.13,947.4,17.60733333,15.42764298,25.48733212,0.29924367,2
193,3394.58,853.2,19.54070469,16.13410765,26.39787129,0.290593553,3
194,4823.96,811.0,21.26940987,18.87832738,29.25310714,0.290020052,2
195,3387.19,698.4,21.10449216,15.62459916,25.94926976,0.274362171,2
196,3534.23,693.8,18.93536958,14.50083739,26.95440654,0.290253684,1
197,3456.45,961.8,17.60733333,14.21672104,25.60072157,0.2729625,1
198,3663.32,737.2,18.76015809,15.49417344,26.2466568,0.2729625,3
199,3396.02,822.2,19.05881793,14.80245261,26.61868275,0.29015758,2
200,3501.28,526.2,18.62674345,15.92479761,26.77415707,0.290611897,1
201,4344.57,702.6,20.3295502,12.61707097,25.83415538,0.299200411,1
202,3737.82,810.6,19.95584004,15.60800226,24.13844574,0.2729625,2
203,3459.91,720.3,21.13147654,15.69498877,29.25310714,0.298380071,2
204,3655.48,533.2,19.26807109,16.48842302,25.57173578,0.297950838,3
205,3684.63,794.5,19.12625194,15.37887354,28.92785704,0.291942866,2
206,3395.58,1011.9,19.44186598,15.49626851,25.5581249,0.28872901,2
207,3493.01,718.5,19.00543899,14.48950481,25.41643428,0.273784634,2
208,3362.37,650.3,20.12260998,16.21089007,24.75984858,0.275388658,1
209,2509.35,729.5,20.08087165,15.68700136,25.08105059,0.285774666,2
210,3542.28,958.6,20.55710383,16.38066748,26.05531865,0.288929704,2
211,2830.88,801.0,18.57265596,18.87832738,25.78230037,0.284249985,2
212,3416.45,404.0,20.34894612,16.19736885,26.37566581,0.294718858,3
213,3548.51,783.1,20.72185288,16.08974719,25.34905479,0.283628262,2
214,3746.31,708.5,18.34675719,15.92084885,26.39157722,0.290812429,3
215,2230.8,769.2,19.89800104,15.35446401,23.47923318,0.2729625,3
216,3240.35,771.5,19.3267458,16.29262464,25.82209345,0.294018445,2
217,4195.73,833.6,19.07219084,14.51407397,26.54988754,0.2729625,2
218,3583.67,594.4,20.32658313,13.34294985,25.91843904,0.289681302,3
219,3437.35,754.0,19.11558467,16.20514347,26.8075675,0.289934687,2
220,3453.43,632.3,20.55892446,15.48448751,26.58535925,0.298841366,3
221,3423.23,672.9,19.7742119,15.77775835,25.3528705,0.2729625,1
222,3382.56,1033.3,19.95821659,15.88237464,22.59871398,0.288856389,3
223,3361.79,764.3,20.0335079,17.34417626,22.59871398,0.294588308,3
224,3568.65,639.5,18.86169323,15.93665128,24.39825428,0.291187452,2
225,2750.14,799.0,20.60721241,16.13608665,24.99869797,0.2729625,1
226,3545.9,568.7,19.75319469,15.95947262,26.06780726,0.275482276,2
227,2900.8,737.2,21.67993633,17.19410302,25.79407857,0.285483759,2
228,3409.99,719.3,18.71906753,16.48657241,25.20500949,0.290343206,2
229,2689.57,800.1,19.26174247,15.85004064,25.69865726,0.2729625,2
230,3685.14,724.9,20.59178872,14.45796165,26.34759225,0.280861005,2
231,3546.98,745.1,21.29468504,14.35539377,24.81903264,0.277675139,2
232,4474.99,800.9,21.58424376,12.61707097,25.58303334,0.308954342,1
233,3285.48,552.9,22.63152247,12.61707097,24.46322443,0.276314932,1
234,3531.96,998.4,19.49254282,16.72161927,25.74319425,0.292768264,3
235,3598.31,818.1,20.30267159,15.73216033,26.23074772,0.302188668,3
236,3428.41,526.7,21.40410296,16.26856788,25.92889006,0.288750558,3
237,3486.52,804.1,20.03225625,13.60440534,24.85706728,0.294643135,2
238,3518.82,519.1,20.56542068,14.74691872,24.52051564,0.2729625,2
239,3761.29,542.0,19.66710144,15.6842063,25.47063403,0.29294504,2
240,3565.56,429.4,19.50765376,14.58848212,25.08867548,0.28973019,2
241,2374.11,694.0,19.90055273,13.66770251,26.45966892,0.297647401,3
242,3601.62,738.5,21.64839857,12.61707097,26.00107612,0.2729625,2
243,3573.44,698.5,20.07506234,13.39529805,26.72786195,0.293789326,3
244,3499.92,780.1,18.57574298,16.04651742,24.89096509,0.278135079,2
245,3777.66,848.9,19.25883011,15.02224416,25.95436504,0.288665937,2
246,3470.98,795.4,18.02230357,14.09254275,25.21002677,0.2729625,2
247,3605.16,831.0,19.56634805,16.07581165,26.04292687,0.2729625,2
248,3699.11,869.5,20.1188524,15.73098929,25.37023954,0.2729625,3
249,3408.72,778.2,20.94723308,16.1058092,25.34324197,0.290290287,3
250,3533.23,789.6,19.60352334,16.12170229,29.25310714,0.277537189,1
251,3574.45,993.6,22.32801993,15.78245409,25.92117573,0.2729625,1
252,3123.43,404.0,19.459785,13.35245677,26.71847918,0.28417686,2
253,4350.76,801.8,19.77422598,16.56574479,25.80413326,0.28013221,2
254,4823.96,725.3,19.4086264,12.61707097,26.38590151,0.285261944,2
255,3526.46,667.5,20.49981781,14.03337613,25.79666737,0.2729625,1
256,3558.73,453.1,21.9883915,13.02612982,25.93122732,0.284799326,1
257,4823.96,827.6,18.97165034,14.08661335,25.39802797,0.295555098,2
258,3388.04,827.2,19.11733758,14.50536597,25.63794831,0.298322205,1
259,3374.99,701.7,20.42114718,14.76788507,25.69249386,0.283638783,2
260,2871.78,851.7,20.71182628,16.23051275,25.70029753,0.28553591,2
261,4422.77,809.5,20.79018224,13.92755246,26.44843533,0.290620883,3
262,3601.3,446.7,18.62994566,12.61707097,27.3189999,0.2729625,2
263,3505.84,693.3,23.79017857,15.53615404,25.29070993,0.281362534,2
264,2476.21,489.0,20.45082408,14.53259622,26.9850953,0.286921346,2
265,3394.62,664.6,21.28624391,14.0635166,25.8903595,0.281885404,2
266,3540.39,769.5,20.20321297,14.77966695,24.14643074,0.306609587,2
267,3640.8,806.1,19.25734237,16.25474834,24.12200649,0.290181345,2
268,4606.39,713.7,18.54978543,14.41919718,25.29225994,0.2729625,3
269,3592.94,774.6,19.44871706,14.76896307,25.33733631,0.290988517,2
270,3396.71,626.4,19.82599147,14.65500648,25.34253214,0.284123563,1
271,4062.95,819.1,19.25661836,16.27467583,26.02426486,0.284108918,3
272,3337.02,589.1,19.72375254,15.54358375,25.18312416,0.294027801,1
273,3501.51,923.1,20.73042403,14.18928096,25.6945337,0.2729625,2
274,3745.45,488.2,20.49915311,16.31696679,24.33436832,0.2729625,2
275,3365.65,783.5,19.08314104,15.91892577,24.83283398,0.283492466,2
276,3436.41,843.9,20.49503849,12.61707097,25.91458788,0.2729625,2
277,3198.56,684.3,19.91216825,15.60834443,25.60662453,0.277316008,1
278,3571.41,586.6,18.92195283,16.4649463,26.56791648,0.292435824,2
279,3387.53,741.5,19.52067319,16.43126339,26.37115998,0.285979158,1
280,3645.16,436.0,20.04600058,14.22548299,25.85465572,0.298317006,2
281,2201.71,404.0,20.39681898,18.57974181,22.59871398,0.275762593,1
282,3584.59,454.7,19.42494513,13.17511299,25.96859069,0.2729625,1
283,2613.46,1043.2,18.83302601,16.43396003,25.4891273,0.312047092,2
284,3401.42,736.6,20.67169601,13.55696684,26.74028313,0.305346271,2
285,3425.9,885.4,18.69836686,14.95434187,26.14115743,0.288961043,2
286,3221.65,665.3,23.37312969,13.41485425,25.77253711,0.287812583,2
287,3580.86,688.3,17.70631924,15.8215316,26.25925965,0.288061347,2
288,3421.98,404.0,18.21276887,15.48995254,26.46767557,0.274590201,2
289,3273.78,821.6,23.79017857,15.41124373,26.32231756,0.2875555,2
290,3385.11,784.5,23.53808661,18.87832738,26.39840439,0.287342243,1
291,2526.3,404.0,19.18787086,15.52987641,29.25310714,0.286380321,2
292,3707.31,1043.2,23.78898338,15.18409914,24.61671771,0.276403557,3
293,3702.93,783.7,20.15202723,15.9468762,24.43018031,0.29040419,2
294,3541.91,586.9,19.07313452,15.6287564,29.25310714,0.2729625,2
295,3373.39,823.9,20.83052725,13.58329343,26.07558371,0.30267051,3
296,3689.75,858.0,18.72226845,14.44066615,25.60046182,0.288113933,1
297,3411.42,725.4,22.93088107,14.47464097,25.7899205,0.291846192,2
298,3502.62,798.4,20.02951698,15.48700035,24.13572277,0.28733767,2
299,2858.77,404.0,17.60733333,15.28002534,29.25310714,0.287938582,1
300,3774.2,563.1,19.97753194,15.27210746,26.254636,0.297164142,2
301,3520.24,461.0,20.1280485,15.52151222,26.34185959,0.28919297,2
302,3702.2,775.6,17.60733333,15.8941825,23.91910734,0.302495156,3
303,3378.83,817.5,19.89755198,16.44211874,25.16937541,0.282649361,2
304,4103.27,773.9,20.78730617,12.89569519,25.74623131,0.293724548,2
305,3547.97,817.5,20.37176633,14.54494412,25.92314061,0.28812425,1
306,3670.54,845.1,19.70253215,17.57454977,24.15849346,0.291193966,3
307,3476.65,720.8,19.04932975,16.08217151,26.7073397,0.2729625,2
308,3458.15,842.1,19.67523263,15.91505333,25.44112063,0.298269181,2
309,3609.88,867.7,19.35460284,14.551667,25.81496565,0.299783465,2
310,3402.36,780.1,20.46333054,15.26655566,26.71246949,0.29947513,3
311,3485.73,464.3,19.35471166,12.73970587,26.64127353,0.295142723,1
312,3578.17,790.6,20.37900481,13.96763569,25.21684292,0.289691882,1
313,4823.96,404.0,20.53654751,14.6506454,22.59871398,0.274988641,3
314,3674.4,404.0,20.16915045,16.52385753,26.23666075,0.275476179,3
315,2443.4,686.3,20.02549403,16.27007194,25.78203377,0.296674121,2
316,3156.8,404.0,20.00831207,14.56889668,26.37336966,0.295475447,2
317,3265.85,762.4,20.58084578,12.61707097,24.13825257,0.282443175,2
318,3507.0,548.0,19.86624032,16.33793416,26.63117581,0.289104152,2
319,3499.22,404.0,18.73203459,16.64503592,26.22031594,0.277520017,3
320,3343.43,635.2,21.85058596,15.06408116,22.89168944,0.297474167,2
321,3302.56,528.2,20.24826878,15.88945964,29.25310714,0.285071178,2
322,2307.41,404.0,20.29144791,18.68438617,25.85544266,0.2729625,2
323,3427.76,577.0,18.92291899,15.96467872,29.25310714,0.291207913,2
324,3635.21,679.2,19.70855099,16.06543179,26.38169707,0.273268643,1
325,3605.64,647.7,19.75105552,15.03726668,25.57118907,0.275567014,2
326,3129.8,781.2,20.00941528,14.33152196,26.29621566,0.286086481,1
327,3674.37,806.8,20.44840586,13.21078351,25.46642243,0.288875139,2
328,1934.01,781.9,21.4711409,17.36479024,26.47038244,0.293137466,1
329,3497.79,666.7,20.30605394,16.57131993,26.58519214,0.290425825,2
330,3636.43,542.9,20.18707749,16.3578823,26.61026467,0.289342179,2
331,3362.08,404.0,20.60270331,16.19278257,25.68832341,0.2729625,2
332,3524.0,820.0,23.59251872,16.31909708,25.83443235,0.275388681,2
333,3470.78,727.7,18.97936264,16.25050536,25.43868282,0.27810797,1
334,3333.2,528.5,19.69242316,15.81768612,25.3105475,0.300698552,2
335,3614.91,682.0,17.60733333,15.97596978,26.14119826,0.289064321,2
336,4680.35,752.5,20.33346059,14.40564713,25.10688004,0.300325232,1
337,3300.07,705.5,20.13530649,14.33939501,26.54807058,0.293183467,1
338,3572.74,404.0,19.18345026,13.43035639,24.30194421,0.28534213,1
339,3309.25,404.0,19.22058709,12.8224787,25.36486258,0.28688652,1
340,3268.1,772.2,18.34625446,15.72860939,29.25310714,0.29634901,1
341,3962.38,502.3,19.70730568,12.72379734,25.72465399,0.2729625,2
342,3386.46,1043.2,20.46700143,16.07076363,28.91906198,0.285221261,3
343,3521.3,791.4,20.0707561,15.79380116,26.03229227,0.292062541,2
344,3476.11,404.0,19.26465215,15.51899081,25.89048576,0.282318735,1
345,3456.49,404.0,20.16691043,14.7483249,26.77423399,0.296293676,2
346,3717.31,790.0,20.05962749,15.42973223,22.59871398,0.290618199,1
347,2350.43,559.8,19.50683425,15.95108438,24.19541496,0.298896338,1
348,4656.1,759.7,18.72674825,15.25952699,25.2115843,0.289559835,2
349,3511.17,688.9,17.60733333,15.73356492,26.98355423,0.275878563,1
350,3439.9,774.5,20.78381458,13.91518011,25.12956973,0.293759784,2
351,3748.6,1043.2,20.48938473,15.4942128,26.34047248,0.275245159,2
352,4823.96,928.7,19.44518357,16.41597902,25.49043382,0.296751618,2
353,3318.36,488.2,22.07472458,16.06157432,26.61816491,0.287196037,3
354,2458.01,792.9,18.90693139,16.27258714,26.14572617,0.273712328,1
355,3295.46,942.6,18.72688003,15.61885425,25.24569318,0.284625064,2
356,3559.84,472.8,20.26404015,15.54743197,24.27746171,0.2729625,2
357,3616.14,404.0,23.79017857,14.26368353,29.25310714,0.297484727,3
358,4613.52,621.2,20.29722106,13.71606022,25.25387414,0.276251688,1
359,2759.34,778.1,20.28334181,12.69157202,26.18497981,0.296672546,2
360,3450.54,764.8,20.67953484,14.05936324,26.54117001,0.291858667,2
361,3366.66,404.0,19.002889,15.77023586,23.96133882,0.292583167,2
362,4198.76,681.3,20.46132043,15.43560309,23.28733926,0.304317488,1
363,3412.44,404.0,20.09800721,18.49219493,25.35574559,0.291197391,1
364,3473.47,800.1,20.58661435,15.87788976,24.96013451,0.275804242,1
365,4823.96,995.7,21.33973687,17.99302237,25.90533568,0.27651961,1
366,3473.18,834.7,21.03407434,14.71830346,26.2904043,0.277404504,2
367,3444.76,666.0,20.28701664,15.19400635,29.25310714,0.299735582,2
368,3443.46,781.8,23.79017857,15.7936158,23.48005112,0.295715027,2
369,3275.41,816.1,19.98683133,15.6590968,26.03898472,0.289173056,2
370,3429.85,719.7,23.02470756,12.61707097,24.0688341,0.285238766,2
371,3667.64,404.0,21.28280165,15.57422039,26.37298481,0.285466128,3
372,3289.75,687.0,19.42982611,16.01462064,25.12972468,0.287495367,3
373,3602.4,673.1,19.78705608,13.79693037,26.37490998,0.289470035,1
