,id_no,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
30,30,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,226,2.27,480,348,3980.32,1139.966055668634,67.62968411,105.98888659999999,163.04930087,0.5845161060169121
31,31,Georgia,Midville,11/1/2007,Attention II,11/17/2010,300,6.03,468,0,4453.74,763.0769767073127,98.97742845,52.232483691812085,176.8482793,0.1412735376067744
32,32,Georgia,Tifton,11/1/2007,PGI 801,8/14/2009,341,2.83,264,0,4343.28,1323.896,34.34317641,105.98888659999999,53.24573361,0.116674048
33,33,Georgia,Tifton,2/21/2008,TS 8031,11/11/2008,341,4.21,380,390,4716.52,791.2227520936538,20.58125727,101.81439176194786,159.0146256,0.116674048
34,34,Georgia,Midville,2/21/2008,TS 8031,12/7/2009,246,4.04,1000,0,5271.61,1323.896,20.58125727,18.54095750308101,176.8482793,0.15376698640536013
35,35,Georgia,Midville,2/21/2008,PGI 909,8/14/2009,341,3.58,288,0,3545.14,764.4650136372593,20.58125727,105.98888659999999,176.8482793,0.22747123465152042
36,36,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,226,2.27,668,0,4237.12,796.4719428995769,20.58125727,21.397510417030194,66.13198923,0.13172548589834052
37,37,Georgia,Tifton,11/1/2007,Hybri Force 600,11/11/2008,335,3.39,825,59,5320.75,1197.0147719081785,20.58125727,105.98888659999999,176.8482793,0.18213612087477177
38,38,Georgia,Tifton,2/21/2008,PGI 801,8/14/2009,329,3.41,264,206,5320.75,1323.896,20.58125727,105.98888659999999,65.79155841,0.22797314781614653
39,39,Georgia,Tifton,11/1/2007,TS 8031,11/11/2008,256,3.42,446,390,4390.56,1323.896,96.13422113,34.693007118415665,176.8482793,0.6722131990000001
40,40,Georgia,Tifton,2/21/2008,Bara 503,8/14/2009,299,2.37,1000,126,3400.1,773.6633345860423,66.59676811,42.03175689159124,73.88268184,0.13858440622152943
41,41,Georgia,Tifton,2/21/2008,Bulldog 805,8/14/2009,303,4.87,264,0,3923.88,1165.956621472274,115.23859767,105.98888659999999,176.8482793,0.21971806386254877
42,42,Georgia,Midville,2/21/2008,GA-505,11/11/2008,235,3.6,264,166,5320.75,599.974,20.58125727,105.98888659999999,36.93062208,0.5723998094393191
43,43,Georgia,Midville,11/1/2007,TS 8031,8/14/2009,226,2.27,264,387,4767.99,1202.4726028498765,20.58125727,19.684209498222927,176.8482793,0.116674048
