,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
30,Georgia,Midville,2/21/2008,Bulldog 805,11/11/2008,294,4.54,624,360,3400.1,801.2612839196256,21.53627612,17.94831007320405,57.37198131,0.2533509891527428
31,Georgia,Tifton,11/1/2007,PGI 801,8/14/2009,309,2.27,682,385,3804.3,853.2661249247315,20.58125727,105.98888659999999,26.19026488,0.21387347729131437
32,Georgia,Tifton,2/21/2008,Bara 503,12/7/2009,324,2.27,557,72,4479.82,1323.896,43.91333499,15.692692999999998,41.02016865,0.6722131990000001
33,Georgia,Tifton,11/1/2007,Hybri Force 700,12/7/2009,334,4.27,754,296,4200.35,826.8410521981499,20.58125727,81.44484609898919,176.8482793,0.18648379588554886
34,Georgia,Tifton,2/21/2008,Attention II,11/20/2008,314,3.77,508,390,3400.1,860.5349912563391,34.53407801,15.692692999999998,176.8482793,0.2937613789758273
35,Georgia,Tifton,2/21/2008,GA-505,11/11/2008,254,2.65,753,64,3400.1,674.7743868660925,45.6088936,15.692692999999998,65.72861806,0.1685843617171902
36,Georgia,Midville,2/21/2008,Bulldog 805,11/11/2008,304,2.28,734,102,3942.86,986.1210793031815,25.67397987,33.85530647811771,56.64019052,0.2453129030190181
37,Georgia,Tifton,2/21/2008,Bulldog 805,8/14/2009,226,3.64,385,390,4415.17,725.8261527700528,100.14107891,28.63801430647697,176.8482793,0.24092590940048653
38,Georgia,Tifton,11/1/2007,CW 36106,8/14/2009,226,2.27,622,390,4739.75,1300.5568012342267,138.9297511,90.67154187844233,26.19026488,0.30784993802321337
39,Georgia,Tifton,11/1/2007,Bulldog 805,11/11/2008,332,2.94,980,390,3400.1,1323.896,138.9297511,16.96940693048433,26.19026488,0.14130166473930367
40,Georgia,Tifton,2/21/2008,Attention II,8/14/2009,338,4.73,322,390,3400.1,664.1121999634955,134.39272447,49.59409927165585,47.67317036,0.15278481405534788
41,Georgia,Midville,2/21/2008,Attention II,8/14/2009,226,2.27,335,166,3400.1,705.9245834828704,44.70433847,15.692692999999998,26.19026488,0.14861279157258103
42,Georgia,Tifton,2/21/2008,PGI 801,8/14/2009,340,2.34,264,272,5320.75,1189.700705137611,138.9297511,21.982626177536357,176.8482793,0.26294395294453154
43,Georgia,Midville,2/21/2008,Bara 503,12/7/2009,302,4.19,264,173,3400.1,767.5938673392144,23.20065376,23.43181820525394,26.19026488,0.1586436472298076
