,id_no,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
19,19,Georgia,Tifton,2/21/2008,PGI 909,8/14/2009,320,4.31,779,390,4077.92,786.0120654084013,108.69626785,17.229934433266173,26.19026488,0.116674048
20,20,Georgia,Tifton,2/21/2008,TS 8031,8/14/2009,341,4.59,605,153,3887.01,599.974,127.22203946,18.593113927056404,39.78597862,0.15909571984808818
21,21,Georgia,Tifton,2/21/2008,Bulldog 805,8/14/2009,319,4.98,774,142,3839.13,713.5179879433576,32.9094542,30.461251847138826,39.72213627,0.116674048
22,22,Georgia,Tifton,2/21/2008,Bara 503,11/17/2010,226,6.03,727,333,3400.1,690.7494892429534,30.18599819,15.692692999999998,26.19026488,0.4635252511054976
23,23,Georgia,Midville,11/1/2007,TS 8031,11/17/2010,341,2.27,264,266,4487.92,599.974,138.9297511,15.692692999999998,26.19026488,0.14462493715525207
24,24,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,335,2.68,264,377,3400.1,738.2619980715072,30.88316664,15.692692999999998,26.19026488,0.30870948817984184
25,25,Georgia,Tifton,2/21/2008,Bulldog 805,8/14/2009,341,4.01,1000,228,3400.1,783.3786504991511,20.58125727,15.692692999999998,176.8482793,0.13413977228887014
26,26,Georgia,Tifton,11/1/2007,PGI 801,8/14/2009,226,3.19,357,332,3400.1,1108.3396157453635,24.23520427,15.692692999999998,146.99162106,0.4687335803212377
27,27,Georgia,Tifton,2/21/2008,Hybri Force 600,12/7/2009,341,3.61,1000,374,3400.1,599.974,90.07908112,19.454007750336295,53.17056585,0.16557059461716056
28,28,Georgia,Midville,11/1/2007,PGI 909,11/20/2008,309,5.69,852,247,3400.1,691.2633222709944,20.58125727,24.69174667488835,101.91800905,0.116674048
29,29,Georgia,Midville,11/1/2007,Bara 503,11/17/2010,334,4.75,670,226,3400.1,700.7134976791858,98.77213147,84.53995281942724,26.19026488,0.116674048
30,30,Georgia,Tifton,2/21/2008,Bulldog 805,11/17/2010,341,3.99,332,159,4241.62,657.6303112119617,110.5174343,15.692692999999998,26.38227314,0.15166445525781197
31,31,Georgia,Tifton,2/21/2008,TS 8031,8/14/2009,341,4.03,806,390,3400.1,849.7899358221867,43.44459799,25.76150917244022,26.19026488,0.116674048
32,32,Georgia,Tifton,11/1/2007,PGI 801,8/14/2009,340,5.83,740,390,4077.96,749.0830765811568,138.9297511,23.47457826691742,26.19026488,0.116674048
33,33,Georgia,Tifton,11/1/2007,PGI 801,12/7/2009,341,2.41,389,244,4038.51,988.4352785554844,47.86890396,25.29171224262474,149.78047275,0.116674048
34,34,Georgia,Midville,2/21/2008,TS 8031,11/17/2010,341,6.03,818,390,3456.87,609.3011252049395,20.58125727,15.692692999999998,26.19026488,0.51241787436173
35,35,Georgia,Tifton,11/1/2007,BaraWet 501,8/14/2009,319,5.13,564,0,3906.43,888.7284097976964,138.9297511,15.692692999999998,26.19026488,0.40302388797329436
36,36,Georgia,Tifton,11/1/2007,Bulldog 805,8/14/2009,328,4.92,441,163,3400.1,599.974,138.9297511,18.818208406161666,26.19026488,0.116674048
37,37,Georgia,Tifton,2/21/2008,GA-505,11/11/2008,341,4.01,555,390,3400.1,651.5990317030456,38.58689414,33.9719433620422,26.19026488,0.4182895044981809
38,38,Georgia,Tifton,2/21/2008,BaraWet 501,11/11/2008,270,5.65,647,261,3400.1,599.974,24.82855638,21.018495935098002,26.19026488,0.116674048
39,39,Georgia,Tifton,2/21/2008,GA-505,11/20/2008,307,4.2,724,390,4400.36,621.731051981949,138.9297511,16.164706483513843,26.19026488,0.116674048
40,40,Georgia,Tifton,11/1/2007,CW 36106,12/7/2009,330,4.66,631,316,4472.59,599.974,43.15194979,21.918081650009253,47.04454857,0.6722131990000001
41,41,Georgia,Tifton,2/21/2008,CW 36106,11/11/2008,309,6.03,715,195,4291.28,661.8546219908169,20.58125727,30.399326273127215,108.75346979,0.116674048
42,42,Georgia,Tifton,11/1/2007,GA-505,12/7/2009,327,2.27,724,368,4966.4,1323.896,138.9297511,15.692692999999998,176.8482793,0.12225046247311053
43,43,Georgia,Midville,2/21/2008,BaraWet 501,8/14/2009,253,5.38,677,390,4408.05,745.0012198835728,20.58125727,16.417830559012625,26.19026488,0.116674048
44,44,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,341,2.27,705,390,3400.1,622.574170589035,28.72671566,15.692692999999998,68.73028059,0.2373343478164746
45,45,Georgia,Tifton,11/1/2007,GA-505,11/11/2008,286,2.51,471,324,3476.5,734.9094862499904,21.35662653,33.95024115259726,28.74830402,0.1932480674647363
46,46,Georgia,Tifton,11/1/2007,Bulldog 805,11/11/2008,272,6.03,762,96,3400.1,733.4706524405283,138.9297511,15.692692999999998,26.19026488,0.116674048
47,47,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,277,6.03,598,354,4372.21,652.4139376411734,81.11582369,15.692692999999998,30.91366902,0.116674048
48,48,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,226,4.55,706,37,3400.1,599.974,38.39274055,105.98888659999999,176.8482793,0.116674048
49,49,Georgia,Tifton,2/21/2008,TS 8031,11/11/2008,341,4.96,711,287,3400.1,599.974,20.58125727,24.20512847679108,26.19026488,0.116674048
50,50,Georgia,Midville,2/21/2008,Bulldog 805,11/20/2008,341,3.84,538,94,3400.1,982.7772653728384,138.9297511,21.01071215063329,26.8086332,0.116674048
51,51,Georgia,Tifton,2/21/2008,GA-505,12/7/2009,335,3.61,718,0,3400.1,634.0228281660889,43.38108042,28.76077009054972,85.43295746,0.116674048
52,52,Georgia,Midville,2/21/2008,Hybri Force 700,8/14/2009,226,2.28,586,249,5090.93,606.2646264545068,138.9297511,30.741289612873462,26.19026488,0.1780344699945543
53,53,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,323,4.67,610,75,4264.39,714.7933835503154,20.58125727,17.842178088905197,39.24346136,0.13780416722820873
54,54,Georgia,Midville,2/21/2008,Attention II,11/20/2008,341,4.09,774,390,3400.1,1172.6932025514404,20.58125727,22.786510792564698,31.16827168,0.6722131990000001
55,55,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,306,5.57,664,0,3738.06,1095.8959857335146,23.35040775,19.30794127725741,38.56152184,0.1445319485074207
56,56,Georgia,Tifton,2/21/2008,GA-505,11/17/2010,323,2.83,792,0,3400.1,599.974,20.58125727,32.918396717592884,26.19026488,0.2730846116930293
57,57,Georgia,Tifton,2/21/2008,CW 36106,11/20/2008,341,5.14,711,307,4741.44,825.1701094363227,37.8145958,25.5193404761172,165.05407747,0.14203268394508167
58,58,Georgia,Midville,2/21/2008,PGI 801,12/7/2009,289,2.27,494,283,5038.56,1301.6361557560008,20.58125727,22.207098720212088,32.94132421,0.1434285595997356
59,59,Georgia,Tifton,2/21/2008,BaraWet 501,11/20/2008,320,4.8,549,93,3400.1,607.9902227418188,52.99921203,33.132941159170116,26.19026488,0.5077411285129341
60,60,Georgia,Tifton,2/21/2008,Hybri Force 700,11/20/2008,325,2.27,489,390,4164.61,804.4290429922711,20.58125727,15.692692999999998,42.00794385,0.15990618228847298
61,61,Georgia,Midville,2/21/2008,Attention II,11/11/2008,262,6.03,264,273,3474.56,811.9975868132395,138.9297511,25.61872655178219,26.19026488,0.15393959660306403
62,62,Georgia,Tifton,2/21/2008,CW 36106,12/7/2009,268,5.36,762,0,3400.1,1323.896,30.52614791,15.692692999999998,26.19026488,0.116674048
63,63,Georgia,Midville,2/21/2008,Bulldog 805,11/20/2008,308,5.45,752,319,3400.1,1323.896,88.21599229,15.692692999999998,26.19026488,0.116674048
64,64,Georgia,Midville,2/21/2008,GA-505,11/20/2008,336,4.97,684,0,3400.1,601.4248881169655,42.172634,32.95479336829548,141.58035011,0.6722131990000001
65,65,Georgia,Tifton,2/21/2008,GA-505,11/20/2008,285,2.78,988,302,4347.51,1323.896,20.58125727,105.98888659999999,44.91073237,0.349357111342253
66,66,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,226,4.41,683,390,4578.07,599.974,43.44784129,50.38640317280334,46.9133058,0.1455826407304539
67,67,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,328,3.4,729,348,3400.1,780.950096406695,20.58125727,15.692692999999998,176.8482793,0.161265247306263
68,68,Georgia,Tifton,2/21/2008,PGI 909,12/7/2009,341,3.19,560,310,4462.44,719.6940373764455,25.92126225,105.98888659999999,26.19026488,0.116674048
69,69,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,341,4.83,343,103,4971.34,1145.201819376493,20.58125727,99.1366806588107,26.19026488,0.34061460302485114
70,70,Georgia,Tifton,11/1/2007,PGI 909,12/7/2009,341,3.6,731,54,5320.75,669.3653497373884,138.9297511,34.86697971433498,35.8249519,0.116674048
71,71,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,255,3.25,846,0,3400.1,1323.896,26.42194655,17.066620657356143,154.5493418,0.16783781154638022
72,72,Georgia,Tifton,11/1/2007,GA-505,11/17/2010,226,3.39,798,221,3400.1,678.6921562559005,24.6296167,16.35031692415778,30.74324064,0.23192117552265684
73,73,Georgia,Midville,2/21/2008,CW 36106,12/7/2009,253,4.55,1000,124,3696.02,614.2903820727772,20.58125727,15.692692999999998,26.19026488,0.220717900737898
74,74,Georgia,Midville,2/21/2008,PGI 801,11/17/2010,325,4.96,567,0,3400.1,1323.896,21.02722677,15.692692999999998,176.8482793,0.13708546341703448
75,75,Georgia,Tifton,2/21/2008,BaraWet 501,8/14/2009,339,6.03,660,150,3400.1,802.2142028414619,44.09318192,105.98888659999999,26.19026488,0.14861080579814437
76,76,Georgia,Tifton,2/21/2008,PGI 801,11/11/2008,316,2.51,775,390,3889.66,599.974,20.58125727,28.365275625700363,26.19026488,0.116674048
77,77,Georgia,Tifton,2/21/2008,BaraWet 501,8/14/2009,331,6.03,724,157,4250.05,1205.7663532262213,20.58125727,19.832811084921083,32.84650344,0.116674048
78,78,Georgia,Tifton,2/21/2008,TS 8031,8/14/2009,341,5.24,629,0,5320.75,870.0443265473925,38.55899816,26.20057690752281,50.50710617,0.116674048
79,79,Georgia,Midville,2/21/2008,Hybri Force 700,11/20/2008,301,5.86,682,0,3400.1,700.1131589959436,32.55133311,29.55434865743126,26.19026488,0.116674048
80,80,Georgia,Tifton,11/1/2007,GA-505,8/14/2009,341,6.03,960,390,3737.37,599.974,47.00051616,20.79089854103483,154.35426364,0.116674048
81,81,Georgia,Tifton,11/1/2007,Hybri Force 600,11/17/2010,341,2.27,532,158,3400.1,738.7146027978131,27.47426098,18.537853825438916,39.03480605,0.116674048
82,82,Georgia,Tifton,2/21/2008,BaraWet 501,12/7/2009,336,3.63,740,265,3400.1,799.6662505350524,20.58125727,105.98888659999999,27.15268457,0.116674048
83,83,Georgia,Tifton,11/1/2007,PGI 801,12/7/2009,341,5.44,580,0,4243.02,768.7113856395937,81.43305715,16.2084022365868,26.19026488,0.116674048
84,84,Georgia,Tifton,2/21/2008,BaraWet 501,12/7/2009,341,4.47,858,283,3914.78,1323.896,35.78750653,105.98888659999999,26.19026488,0.4941625734490281
85,85,Georgia,Tifton,11/1/2007,Attention II,12/7/2009,341,5.2,1000,329,3400.1,1036.4140967660883,22.26638206,23.465335186905094,32.32796979,0.116674048
86,86,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,243,4.23,667,310,4488.73,665.4084377898101,20.58125727,24.97282029549611,176.8482793,0.6722131990000001
87,87,Georgia,Midville,2/21/2008,GA-505,12/7/2009,341,4.13,649,48,3400.1,632.9347717372572,20.58125727,22.912247301442306,26.19026488,0.116674048
88,88,Georgia,Midville,2/21/2008,GA-505,11/11/2008,310,2.34,480,246,3400.1,731.0101770484993,44.2055858,19.176105997838775,26.19026488,0.116674048
89,89,Georgia,Tifton,11/1/2007,PGI 801,11/11/2008,323,2.72,857,165,3406.46,719.4329727549798,138.9297511,105.98888659999999,176.8482793,0.3432583762104715
90,90,Georgia,Tifton,11/1/2007,GA-505,12/7/2009,341,3.19,1000,55,3400.1,1323.896,42.2578525,23.763132964400285,92.29851711,0.12160347160690535
91,91,Georgia,Midville,11/1/2007,PGI 801,11/20/2008,329,6.03,775,382,4190.39,824.6040345615927,20.58125727,15.692692999999998,26.19026488,0.116674048
92,92,Georgia,Tifton,2/21/2008,Bulldog 805,11/17/2010,325,2.27,1000,58,4085.39,735.1577921975489,23.80959648,31.75330145149359,176.8482793,0.6473358017685331
93,93,Georgia,Tifton,11/1/2007,Bulldog 805,11/20/2008,341,6.03,763,310,3400.1,602.8970011427411,93.1066027,15.692692999999998,156.46221604,0.18058162788024626
94,94,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,321,3.83,1000,0,3400.1,1323.896,127.46749322,105.98888659999999,48.60356487,0.1807032667895333
95,95,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,341,5.06,747,258,3400.1,1323.896,34.06898699,15.692692999999998,137.87351735,0.116674048
96,96,Georgia,Tifton,2/21/2008,BaraWet 501,11/20/2008,270,4.83,473,353,3431.1,1223.9812198158343,35.96754929,22.303067524648664,26.19026488,0.116674048
97,97,Georgia,Tifton,2/21/2008,TS 8031,11/20/2008,334,3.11,614,197,4225.29,1323.896,38.69598753,15.692692999999998,49.04092871,0.24033711968045213
98,98,Georgia,Tifton,2/21/2008,Bara 503,8/14/2009,336,4.9,681,390,3400.1,1323.896,138.9297511,26.098798042095993,131.98442507,0.116674048
99,99,Georgia,Midville,2/21/2008,Attention II,8/14/2009,323,4.05,732,178,3400.1,687.8023083891892,138.9297511,16.982015649484,159.99504995,0.116674048
100,100,Georgia,Tifton,11/1/2007,Hybri Force 700,8/14/2009,305,5.18,871,213,4029.15,1320.5689311623132,51.79281037,15.692692999999998,107.84904984,0.14890333463200436
101,101,Georgia,Tifton,11/1/2007,Bara 503,12/7/2009,341,2.9,736,227,5194.62,897.0625046600197,130.43761524,82.31846599186206,50.20095641,0.5318275959736791
102,102,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,292,4.29,905,372,3400.1,620.3595970986128,21.52919101,22.7312815303765,81.63279735,0.351038671170194
103,103,Georgia,Tifton,2/21/2008,TS 8031,11/11/2008,341,4.53,785,390,3400.1,599.974,27.57426506,15.692692999999998,176.8482793,0.116674048
104,104,Georgia,Tifton,11/1/2007,BaraWet 501,11/17/2010,341,3.71,627,0,3400.1,751.1482135906324,20.58125727,30.10803495905386,26.35602969,0.6722131990000001
105,105,Georgia,Tifton,2/21/2008,BaraWet 501,11/11/2008,341,2.27,1000,165,4918.88,681.4366500718088,20.58125727,23.21258659786185,32.6755106,0.12878414368666824
106,106,Georgia,Midville,2/21/2008,Bulldog 805,8/14/2009,341,6.03,782,390,3400.1,624.2829918867628,60.62474473,105.98888659999999,176.8482793,0.26517036821810064
107,107,Georgia,Tifton,2/21/2008,PGI 909,12/7/2009,318,4.64,753,0,3432.3,1233.9291803599056,138.9297511,20.965691833136418,42.97389331,0.19410267452374935
108,108,Georgia,Tifton,2/21/2008,Hybri Force 700,12/7/2009,317,2.79,1000,382,3400.1,745.7355656675155,134.95734032,21.2542504675677,26.19026488,0.116674048
109,109,Georgia,Tifton,2/21/2008,Attention II,11/20/2008,299,2.27,806,390,3400.1,648.0720604001011,113.22308112,15.692692999999998,118.64160391,0.11838509327589679
110,110,Georgia,Midville,2/21/2008,GA-505,11/17/2010,235,6.03,634,0,3400.1,1323.896,28.08181347,15.692692999999998,26.19026488,0.6722131990000001
111,111,Georgia,Midville,2/21/2008,TS 8031,11/20/2008,331,5.96,668,390,3400.1,1109.6055509872751,95.46270987,15.692692999999998,42.18960944,0.22020672271065433
112,112,Georgia,Tifton,2/21/2008,Hybri Force 700,12/7/2009,266,4.68,465,58,3400.1,625.4552104362396,138.9297511,17.68553970636261,26.19026488,0.5124110370721144
113,113,Georgia,Tifton,2/21/2008,Bara 503,8/14/2009,320,5.57,831,344,3400.1,617.5036438401357,20.58125727,96.18426366500717,26.19026488,0.19338407047409487
114,114,Georgia,Tifton,2/21/2008,GA-505,12/7/2009,341,4.77,706,390,3400.1,1243.010118852499,138.9297511,26.4609824238039,101.15669026,0.116674048
115,115,Georgia,Tifton,2/21/2008,Hybri Force 700,8/14/2009,341,4.41,688,62,3520.77,670.9332543535386,20.58125727,17.445046837750294,26.19026488,0.31883646814104744
116,116,Georgia,Midville,2/21/2008,PGI 801,11/17/2010,301,3.01,653,231,3764.85,644.726998659554,51.35631981,15.692692999999998,121.14401217,0.5946114093614936
117,117,Georgia,Tifton,2/21/2008,BaraWet 501,11/11/2008,339,2.47,555,386,4373.55,1218.6251473040884,20.58125727,28.543927345972737,32.28905092,0.14188131766168027
118,118,Georgia,Tifton,11/1/2007,Hybri Force 700,8/14/2009,309,4.32,485,370,4637.24,705.1018045961247,32.99166969,15.692692999999998,26.19026488,0.116674048
119,119,Georgia,Midville,2/21/2008,CW 36106,11/11/2008,341,4.17,626,367,3400.1,687.3437248293188,20.58125727,22.83555467134663,153.55747036,0.116674048
120,120,Georgia,Tifton,11/1/2007,Hybri Force 600,11/20/2008,341,2.49,741,247,3400.1,599.974,30.16927267,33.54501542613151,176.8482793,0.27689950467879265
121,121,Georgia,Tifton,2/21/2008,GA-505,11/17/2010,297,4.16,568,1,3808.55,861.6567825257371,39.37147669,27.50939616239119,57.32750412,0.116674048
122,122,Georgia,Tifton,11/1/2007,Hybri Force 600,11/11/2008,254,2.97,690,0,4253.32,779.1037891158315,39.56179596,15.692692999999998,113.48723403,0.20852739842379686
123,123,Georgia,Tifton,2/21/2008,Bulldog 805,8/14/2009,341,2.27,1000,105,4610.93,599.974,26.27456081,15.78258976939506,27.36010928,0.1937639498711461
124,124,Georgia,Tifton,2/21/2008,TS 8031,8/14/2009,325,4.18,579,9,3533.95,1323.896,28.09692417,15.692692999999998,26.19026488,0.1788558673789039
125,125,Georgia,Midville,11/1/2007,Bara 503,8/14/2009,331,3.22,684,11,3400.1,825.7758961963974,20.58125727,15.692692999999998,26.19026488,0.116674048
126,126,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,330,5.09,801,390,3400.1,1056.2609963710804,30.42214438,16.75181053288121,26.19026488,0.1602245254872275
127,127,Georgia,Midville,2/21/2008,Hybri Force 600,11/11/2008,341,2.94,646,15,3400.1,599.974,27.27242619,15.692692999999998,26.19026488,0.24255951329121206
128,128,Georgia,Tifton,2/21/2008,Hybri Force 600,11/17/2010,252,6.03,624,390,3400.1,719.1895241289345,20.58125727,23.309222496336233,127.262819,0.48022555360117913
129,129,Georgia,Tifton,2/21/2008,Hybri Force 600,11/20/2008,226,6.03,932,227,4229.08,1080.3001040793492,20.58125727,15.692692999999998,77.43519064,0.4314850918402422
130,130,Georgia,Tifton,11/1/2007,GA-505,8/14/2009,226,5.1,629,84,3400.1,785.4471474295046,34.57148597,22.48368115755025,26.19026488,0.116674048
131,131,Georgia,Tifton,2/21/2008,CW 36106,11/11/2008,336,2.57,1000,301,3443.35,599.974,48.36849445,28.173841071347518,26.19026488,0.116674048
132,132,Georgia,Midville,2/21/2008,GA-505,12/7/2009,315,4.93,770,317,3400.1,1218.7707629162874,138.9297511,95.64449707087297,26.19026488,0.116674048
133,133,Georgia,Midville,11/1/2007,TS 8031,12/7/2009,341,5.46,799,343,4180.26,666.3458936625439,94.0274567,23.176590203581938,30.46243437,0.5142395191234245
134,134,Georgia,Tifton,2/21/2008,BaraWet 501,11/20/2008,341,4.4,750,378,3400.1,603.4581612614131,138.9297511,24.3430808991767,128.54752408,0.6722131990000001
135,135,Georgia,Tifton,11/1/2007,PGI 909,11/11/2008,332,4.47,264,1,4601.23,696.8475169236182,138.9297511,15.692692999999998,26.19026488,0.116674048
136,136,Georgia,Tifton,2/21/2008,Bulldog 805,8/14/2009,255,3.16,847,118,3959.1,786.0900533154675,20.58125727,23.374646705176932,41.43123454,0.116674048
137,137,Georgia,Midville,2/21/2008,Bulldog 805,11/17/2010,325,5.12,264,390,3400.1,674.1407018988409,27.07646675,15.692692999999998,39.09051889,0.5361316697867378
138,138,Georgia,Tifton,2/21/2008,Hybri Force 600,11/17/2010,341,2.67,722,276,3400.1,663.5194689394737,20.58125727,22.211092098225933,64.97857861,0.12699262007974618
139,139,Georgia,Tifton,11/1/2007,GA-505,8/14/2009,318,3.98,725,390,4880.07,599.974,26.52458524,67.36851822306127,135.2886885,0.34367869461442585
140,140,Georgia,Tifton,11/1/2007,GA-505,11/11/2008,325,3.36,764,372,3400.1,599.974,52.17014691,20.936565413849106,162.96684747,0.20638894025992072
141,141,Georgia,Tifton,2/21/2008,BaraWet 501,12/7/2009,341,4.51,797,343,3400.1,670.4269267897783,20.58125727,15.692692999999998,44.86785739,0.116674048
142,142,Georgia,Midville,2/21/2008,Bulldog 805,11/17/2010,336,5.16,1000,45,3400.1,599.974,26.03784807,15.692692999999998,46.89806088,0.6722131990000001
143,143,Georgia,Tifton,11/1/2007,Hybri Force 600,11/17/2010,341,3.92,587,267,5320.75,656.4190679404458,138.9297511,41.53859899725967,54.06331565,0.1571923772654986
144,144,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,341,3.94,279,62,3400.1,636.9295494598076,20.58125727,35.3871643346597,26.19026488,0.38240230447899
145,145,Georgia,Midville,11/1/2007,Hybri Force 600,11/20/2008,341,6.03,813,390,3400.1,1025.961497742663,138.9297511,15.727255521915666,176.8482793,0.116674048
146,146,Georgia,Tifton,11/1/2007,PGI 909,11/20/2008,341,4.61,1000,390,3400.1,1036.261087602957,31.44581292,16.618715812727103,176.8482793,0.5873463320004899
147,147,Georgia,Tifton,11/1/2007,BaraWet 501,12/7/2009,341,5.23,1000,297,4527.94,631.6521721973795,20.58125727,27.655481445334747,176.8482793,0.4105312955739843
148,148,Georgia,Midville,2/21/2008,GA-505,12/7/2009,341,2.28,746,0,4524.95,775.8689934965955,39.21247436,32.18431506498664,53.91074767,0.23222225578928865
149,149,Georgia,Tifton,2/21/2008,TS 8031,11/11/2008,274,2.75,1000,0,3400.1,1288.181160791894,138.9297511,28.603782959992948,26.19026488,0.116674048
150,150,Georgia,Tifton,11/1/2007,Bulldog 805,11/11/2008,341,5.79,681,30,4633.22,632.7522119337619,106.3959424,15.692692999999998,176.8482793,0.2903135508572595
151,151,Georgia,Midville,2/21/2008,PGI 909,11/20/2008,314,4.18,302,330,4820.37,1247.0028753393813,104.34086896,31.41663899407529,26.19026488,0.13530156377250524
152,152,Georgia,Tifton,11/1/2007,Bara 503,11/17/2010,341,6.03,638,390,3400.1,615.6049562443052,138.9297511,15.692692999999998,176.8482793,0.116674048
153,153,Georgia,Midville,2/21/2008,CW 36106,11/11/2008,305,4.49,717,143,3400.1,1323.896,20.58125727,15.692692999999998,26.19026488,0.15557335925213744
154,154,Georgia,Tifton,2/21/2008,TS 8031,8/14/2009,328,3.07,729,343,4296.68,717.0290539798269,20.58125727,15.692692999999998,26.19026488,0.116674048
155,155,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,331,5.92,507,390,4797.36,601.7623488881095,28.01901504,22.30160604190748,26.87981822,0.116674048
156,156,Georgia,Tifton,2/21/2008,Attention II,11/17/2010,245,6.03,654,390,3708.68,599.974,21.67527653,105.98888659999999,45.18190878,0.116674048
157,157,Georgia,Midville,11/1/2007,Bulldog 805,8/14/2009,341,2.88,827,178,3400.1,1323.896,26.30766509,18.318463875234304,163.43609121,0.6499902224426625
158,158,Georgia,Tifton,2/21/2008,BaraWet 501,11/11/2008,341,3.66,715,197,5320.75,787.4873455390825,42.77394872,31.57622801009886,121.76256044,0.36964263410161086
159,159,Georgia,Midville,2/21/2008,Hybri Force 600,8/14/2009,341,6.03,540,345,3485.04,718.785751073213,20.58125727,19.134787068014614,26.19026488,0.16212907626560544
160,160,Georgia,Tifton,2/21/2008,Bulldog 805,8/14/2009,341,3.57,718,0,3978.99,696.9016264186339,68.78196125,19.20912540295523,26.19026488,0.13205123369724647
161,161,Georgia,Tifton,11/1/2007,PGI 909,12/7/2009,297,4.85,1000,390,3400.1,608.0676445083708,104.53396728,36.01035352368594,42.39942807,0.116674048
